Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Marcel Sabitzer,AUT,MF,Bayern Munich,Bundesliga,27,1994,10.1,22,9,9,10,3,10,25,40,15,180,56,31.1,44,94,42,11,2,0,9,13,35,10,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,27,1994,0.5,1,1,1,0,0,1,1,100,0,5,2,40,1,4,0,1,0,0,1,1,2,0,0
Falaye Sacko,MLI,DF,Saint-Étienne,Ligue 1,26,1995,7.4,20,11,16,4,0,16,22,72.7,6,98,30,30.6,50,43,5,15,8,0,7,18,38,16,0
Alexis Saelemaekers,BEL,FW,Milan,Serie A,22,1999,20.7,41,25,13,14,14,16,48,33.3,32,414,105,25.4,94,173,147,24,0,0,24,28,69,8,0
Rafiki Said Ahamada,FRA,MF,Brest,Ligue 1,21,2000,1.4,5,4,2,1,2,2,3,66.7,1,38,11,28.9,12,12,14,1,0,0,1,0,5,0,0
Wesley Saïd,FRA,FW,Lens,Ligue 1,26,1995,7.3,8,4,1,6,1,2,6,33.3,4,149,34,22.8,11,87,51,6,1,0,5,4,12,0,0
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,24,1997,31.2,9,6,4,2,3,2,18,11.1,16,256,67,26.2,52,109,95,17,1,0,16,21,30,2,0
Romain Saïss,MAR,DF,Wolves,Premier League,31,1990,30.1,60,38,40,17,3,18,32,56.3,14,283,103,36.4,162,101,20,61,24,0,37,81,141,173,1
Bukayo Saka,ENG,FW,Arsenal,Premier League,19,2001,33.1,37,23,13,14,10,7,31,22.6,24,496,134,27,110,188,198,41,2,0,39,31,68,19,0
Mamadou Sakho,FRA,DF,Montpellier,Ligue 1,31,1990,28.6,42,21,34,6,2,18,25,72,7,144,59,41,101,37,6,60,37,1,23,65,107,135,0
Bakary Sako,MLI,FW,Saint-Étienne,Ligue 1,33,1988,1.7,1,1,0,0,1,0,0,,0,31,6,19.4,1,15,15,2,1,1,1,2,3,0,0
Jacopo Sala,ITA,MF,Spezia,Serie A,29,1991,9.8,23,16,7,13,3,12,38,31.6,26,232,77,33.2,89,120,23,11,1,0,10,22,45,8,0
Mohamed Salah,EGY,FW,Liverpool,Premier League,29,1992,30.7,17,7,5,7,5,4,21,19,17,448,127,28.3,67,127,254,13,1,0,12,15,32,4,0
Eddie Salcedo,ITA,MF,Spezia,Serie A,19,2001,4.8,1,0,0,0,1,0,0,,0,49,18,36.7,11,23,15,5,1,0,4,4,5,5,0
William Saliba,FRA,DF,Marseille,Ligue 1,20,2001,36,65,42,47,15,3,15,32,46.9,17,297,139,46.8,165,115,17,49,17,0,32,80,145,91,2
Romain Salin,FRA,GK,Rennes,Ligue 1,37,1984,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Mohammed Salisu,GHA,DF,Southampton,Premier League,22,1999,33,91,60,63,25,3,41,72,56.9,31,364,148,40.7,218,123,23,69,28,1,41,93,184,196,5
Roland Sallai,HUN,MF,Freiburg,Bundesliga,24,1997,17.2,29,17,12,11,6,9,26,34.6,17,259,77,29.7,63,109,87,18,0,0,18,18,47,15,0
Yoann Salmier,GUF,DF,Troyes,Ligue 1,28,1992,29.6,60,39,41,18,1,15,30,50,15,256,101,39.5,158,83,15,47,14,0,33,67,127,96,1
Salvi,ESP,MF,Cádiz,La Liga,30,1991,15.5,18,10,7,9,2,3,16,18.8,13,241,54,22.4,57,120,64,22,2,0,20,8,26,21,0
Lazar Samardzic,GER,MF,Udinese,Serie A,19,2002,5.4,18,16,5,9,4,10,25,40,15,170,61,35.9,44,74,52,7,0,0,7,4,22,2,0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,25,1996,18.4,52,35,17,28,7,21,43,48.8,22,344,111,32.3,79,210,55,39,11,0,28,36,88,40,0
Mama Samba Baldé,GNB,FW,Troyes,Ligue 1,25,1995,19.1,44,25,18,13,13,8,27,29.6,19,448,112,25,76,215,157,31,1,0,30,17,61,7,0
Albert Sambi Lokonga,BEL,MF,Arsenal,Premier League,21,1999,12.6,22,13,9,10,3,9,15,60,6,138,47,34.1,45,64,29,18,8,0,10,23,45,18,2
Junior Sambia,FRA,DF,Montpellier,Ligue 1,24,1996,17,20,8,11,6,3,6,17,35.3,11,195,48,24.6,73,70,52,46,5,0,41,29,49,25,0
Luigi Samele,ITA,FW,Sassuolo,Serie A,19,2002,0.1,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Fede San Emeterio,ESP,MF,Cádiz,La Liga,24,1997,9.2,19,12,9,10,0,7,16,43.8,9,219,69,31.5,81,117,21,4,0,0,4,8,27,12,0
Antonio Sanabria,PAR,FW,Torino,Serie A,25,1996,20,7,6,2,2,3,1,5,20,4,306,78,25.5,8,97,201,16,4,0,12,5,12,11,0
Oihan Sancet,ESP,FW,Athletic Club,La Liga,21,2000,15.8,18,11,3,10,5,4,7,57.1,3,270,77,28.5,20,110,140,9,1,0,8,7,25,11,0
Renato Sanches,POR,MF,Lille,Ligue 1,23,1997,18.3,25,16,11,12,2,7,26,26.9,19,281,96,34.2,80,154,47,13,3,0,10,18,43,13,0
Alexis Sánchez,CHI,FW,Inter,Serie A,32,1988,9.8,12,11,1,8,3,3,10,30,7,164,55,33.5,17,68,79,2,0,0,2,7,19,1,0
Antonio Sánchez,ESP,MF,Mallorca,La Liga,24,1997,18,55,28,23,23,9,22,45,48.9,23,466,115,24.7,137,238,91,42,4,0,38,39,94,32,1
Davinson Sánchez,COL,DF,Tottenham,Premier League,25,1996,18.1,45,22,24,17,4,16,27,59.3,11,186,66,35.5,89,80,17,35,19,0,16,34,79,76,0
Germán Sánchez,ESP,DF,Granada,La Liga,34,1986,25.5,30,16,21,9,0,15,28,53.6,13,172,66,38.4,94,74,4,32,16,1,16,36,66,167,0
Juan Sánchez,ESP,MF,Sevilla,La Liga,17,2003,0.1,1,1,1,0,0,0,1,0,1,5,1,20,4,0,1,1,0,0,1,0,1,0,0
Manuel Sánchez,ESP,DF,Osasuna,La Liga,20,2000,25.1,71,40,39,19,13,42,88,47.7,46,544,148,27.2,195,239,110,41,4,0,37,33,104,41,0
Robert Sánchez,ESP,GK,Brighton,Premier League,23,1997,37,0,0,0,0,0,0,0,,0,5,1,20,5,0,0,2,0,0,2,0,0,0,4
Jadon Sancho,ENG,FW,Manchester Utd,Premier League,21,2000,21.1,18,13,8,8,2,7,23,30.4,16,276,68,24.6,65,128,83,28,2,0,26,24,42,5,2
Philippe Sandler,NED,DF,Troyes,Ligue 1,24,1997,0.8,1,1,1,0,0,0,1,0,1,7,3,42.9,5,2,0,3,1,0,2,1,2,5,0
Alex Sandro,BRA,DF,Juventus,Serie A,30,1991,19.8,29,17,18,6,5,6,26,23.1,20,216,69,31.9,94,81,41,34,8,0,26,35,64,37,0
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,25,1996,22,33,20,4,22,7,13,30,43.3,17,367,132,36,49,160,158,17,0,0,17,24,57,4,1
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,35,1986,8.4,13,10,5,6,2,5,20,25,15,164,41,25,49,92,23,9,4,0,5,2,15,10,0
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,17,2003,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Morgan Sanson,FRA,MF,Aston Villa,Premier League,26,1994,4,12,8,5,4,3,4,6,66.7,2,135,46,34.1,51,60,24,15,0,0,15,11,23,2,0
Nicola Sansone,ITA,FW,Bologna,Serie A,29,1991,10,15,9,5,9,1,3,17,17.6,14,185,46,24.9,43,84,58,2,0,0,2,9,24,3,0
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,26,1995,0.2,0,0,0,0,0,0,1,0,1,3,3,100,1,1,1,1,0,0,1,0,0,1,0
Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,26,1995,28,50,22,18,26,6,17,44,38.6,27,428,118,27.6,115,236,77,39,12,0,27,48,98,44,0
Federico Santander,PAR,FW,Bologna,Serie A,30,1991,0.7,2,2,1,1,0,0,0,,0,17,4,23.5,2,5,10,1,1,0,0,1,3,0,0
Jesús Santiago,ESP,MF,Valencia,La Liga,17,2004,0.9,2,1,0,2,0,0,1,0,1,25,5,20,7,12,6,1,0,0,1,0,2,1,0
Samir Santos,BRA,DF,Watford,Premier League,26,1994,18.6,32,19,21,10,1,10,17,58.8,7,143,53,37.1,98,38,7,28,11,1,17,54,86,82,2
Samir Santos,BRA,DF,Udinese,Serie A,26,1994,15.8,43,23,25,17,1,15,26,57.7,11,215,54,25.1,122,84,9,32,7,0,25,51,94,61,1
Sergio Santos,ESP,DF,Real Madrid,La Liga,20,2001,0.1,0,0,0,0,0,0,0,,0,1,1,100,0,1,0,0,0,0,0,0,0,0,0
Alvaro Sanz,ESP,MF,Barcelona,La Liga,20,2001,0.3,0,0,0,0,0,0,0,,0,8,2,25,1,5,2,0,0,0,0,1,1,0,0
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,29,1991,14.3,7,4,0,6,1,1,11,9.1,10,123,40,32.5,31,55,37,6,0,0,6,5,12,5,0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,29,1992,0.2,0,0,0,0,0,0,1,0,1,10,3,30,1,3,6,0,0,0,0,0,0,0,0
Marcelo Saracchi,URU,DF,Levante,La Liga,23,1998,2.1,6,3,5,0,1,2,3,66.7,1,30,9,30,12,13,5,5,0,0,5,4,10,6,0
Josh Sargent,USA,FW,Norwich City,Premier League,21,2000,17.5,34,17,16,8,10,13,32,40.6,19,361,100,27.7,97,143,121,43,2,0,41,21,55,18,2
Jeremy Sarmiento,ECU,FW,Brighton,Premier League,19,2002,0.5,3,1,1,1,1,1,2,50,1,26,7,26.9,8,13,5,3,1,0,2,1,4,0,0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,29,1992,0.7,4,2,2,1,1,3,4,75,1,11,6,54.5,5,5,1,4,1,0,3,3,7,0,0
Ismaila Sarr,SEN,FW,Watford,Premier League,23,1998,20.7,14,7,4,7,3,2,14,14.3,12,398,91,22.9,86,174,138,21,1,0,20,16,30,13,0
Malang Sarr,FRA,DF,Chelsea,Premier League,22,1999,6.1,13,4,10,2,1,3,7,42.9,4,68,23,33.8,40,22,6,9,3,0,6,12,25,26,0
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,24,1997,2.9,6,4,4,1,1,1,4,25,3,30,13,43.3,17,11,2,1,0,0,1,7,13,14,0
Giacomo Satalino,ITA,GK,Sassuolo,Serie A,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Martin Satriano,URU,FW,Brest,Ligue 1,20,2001,10.4,4,3,1,1,2,0,4,0,4,152,34,22.4,20,59,73,6,0,0,6,7,11,1,0
Martin Satriano,URU,FW,Inter,Serie A,20,2001,0.4,1,1,0,1,0,1,1,100,0,11,3,27.3,1,6,4,0,0,0,0,0,1,0,0
Téji Savanier,FRA,MF,Montpellier,Ligue 1,29,1991,26.8,59,39,23,26,10,25,66,37.9,41,487,136,27.9,117,248,122,32,2,0,30,50,109,8,1
Esteban Saveljich,MNE,DF,Rayo Vallecano,La Liga,30,1991,18.9,20,12,12,8,0,7,12,58.3,5,131,49,37.4,66,63,2,28,12,0,16,22,42,94,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,30,1991,27.1,43,14,29,12,2,21,37,56.8,16,221,70,31.7,118,86,17,38,13,0,25,37,80,102,1
Joe Scally,USA,DF,M'Gladbach,Bundesliga,18,2002,21.2,44,23,21,17,6,18,41,43.9,23,383,108,28.2,155,153,75,43,4,0,39,37,81,34,0
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,17,2003,8.5,26,19,15,11,0,8,21,38.1,13,130,39,30,49,62,19,16,2,0,14,22,48,16,0
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,22,1999,23.8,21,17,5,10,6,8,16,50,8,342,83,24.3,34,160,148,16,3,0,13,9,30,20,0
Dane Scarlett,ENG,MF,Tottenham,Premier League,17,2004,0,0,0,0,0,0,0,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
Kevin Schade,GER,FW,Freiburg,Bundesliga,19,2001,9.2,16,11,9,7,0,5,17,29.4,12,180,55,30.6,47,64,69,15,2,0,13,9,25,12,0
András Schäfer,HUN,MF,Union Berlin,Bundesliga,22,1999,2.7,7,7,3,2,2,1,7,14.3,6,77,20,26,22,41,14,5,1,0,4,5,12,3,0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,29,1991,24,20,11,14,4,2,11,16,68.8,5,151,47,31.1,82,52,17,37,19,2,18,75,95,121,2
Louis Schaub,AUT,MF,Köln,Bundesliga,26,1994,7.3,18,11,12,3,3,6,17,35.3,11,193,72,37.3,65,71,57,23,3,0,20,6,24,6,0
Andrea Schiavone,ITA,MF,Salernitana,Serie A,28,1993,6.3,12,7,4,8,0,8,25,32,17,136,28,20.6,37,80,19,16,3,0,13,12,24,14,0
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,25,1996,23.1,5,2,1,3,1,1,7,14.3,6,257,60,23.3,11,105,141,12,3,0,9,5,10,27,0
Kingsley Schindler,GER,DF,Köln,Bundesliga,28,1993,3.9,3,2,0,1,2,2,10,20,8,65,17,26.2,22,27,16,4,1,0,3,7,10,8,0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,23,1997,11.6,40,31,20,17,3,13,43,30.2,30,311,102,32.8,106,157,48,27,3,0,24,18,58,18,0
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,24,1997,3.5,12,3,7,5,0,4,5,80,1,46,16,34.8,22,22,2,7,5,0,2,12,24,25,1
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,21,1999,30.9,78,53,39,33,6,29,50,58,21,301,122,40.5,159,121,21,65,34,2,31,80,158,171,2
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,28,1992,20.6,50,23,19,23,8,15,41,36.6,26,384,122,31.8,112,196,76,51,10,0,41,25,75,33,0
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,34,1986,37,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,2
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,31,1990,6.5,13,7,3,4,6,7,14,50,7,65,26,40,23,27,15,11,1,0,10,7,20,12,0
Benno Schmitz,GER,DF,Köln,Bundesliga,26,1994,26.9,70,41,30,27,13,44,92,47.8,48,431,151,35,179,162,90,49,9,1,40,53,123,50,0
David Schnegg,AUT,DF,Venezia,Serie A,22,1998,1.6,3,1,1,1,1,1,2,50,1,23,6,26.1,10,8,5,7,0,0,7,3,6,6,0
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,31,1989,7.2,18,11,8,9,1,4,13,30.8,9,139,45,32.4,44,83,12,12,3,0,9,22,40,11,0
Alessandro Schöpf,AUT,MF,Arminia,Bundesliga,27,1994,26.6,44,24,20,20,4,18,33,54.5,15,533,151,28.3,138,271,124,39,5,0,34,42,86,23,0
Jerdy Schouten,NED,MF,Bologna,Serie A,24,1997,15.5,31,18,13,13,5,6,20,30,14,251,93,37.1,110,114,27,32,7,0,25,41,72,30,0
Nico Schulz,GER,DF,Dortmund,Bundesliga,28,1993,9.3,26,18,9,11,6,7,15,46.7,8,110,43,39.1,33,43,34,16,1,0,15,20,46,9,0
Marvin Schwäbe,GER,GK,Köln,Bundesliga,26,1995,21,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,29,1992,24.2,0,0,0,0,0,0,0,,0,4,2,50,4,0,0,0,0,0,0,1,1,2,1
Valentino Scotta,ESP,DF,Sevilla,La Liga,19,2001,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
Demba Seck,SEN,FW,Torino,Serie A,20,2001,1.6,2,2,0,2,0,0,0,,0,26,10,38.5,5,12,9,2,0,0,2,0,2,0,0
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,29,1991,4.5,4,3,4,0,0,2,4,50,2,33,10,30.3,18,15,0,7,5,0,2,6,10,19,0
Paul Seguin,GER,MF,Greuther Fürth,Bundesliga,26,1995,23.4,53,32,15,29,9,26,58,44.8,32,404,133,32.9,120,210,74,40,4,0,36,40,93,28,0
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,21,2000,15.7,34,25,27,6,1,13,26,50,13,175,54,30.9,101,54,20,35,13,0,22,58,92,39,0
Davie Selke,GER,FW,Hertha BSC,Bundesliga,26,1995,11.2,7,6,1,5,1,1,8,12.5,7,232,74,31.9,18,125,89,14,1,0,13,2,9,10,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,29,1992,37,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0
Ken Sema,SWE,MF,Watford,Premier League,27,1993,9.5,12,8,10,2,0,5,20,25,15,194,43,22.2,71,96,27,15,1,0,14,9,21,18,0
Nélson Semedo,POR,DF,Wolves,Premier League,27,1993,23.7,59,40,40,15,4,26,48,54.2,22,379,108,28.5,182,130,67,43,4,0,39,43,102,57,0
Lion Semić,GER,DF,Dortmund,Bundesliga,17,2003,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Adrian Šemper,CRO,GK,Genoa,Serie A,23,1998,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Stefano Sensi,ITA,MF,Inter,Serie A,25,1995,1.9,4,4,1,3,0,2,4,50,2,28,6,21.4,8,11,9,2,0,0,2,1,5,0,0
Stefano Sensi,ITA,MF,Sampdoria,Serie A,25,1995,8.4,21,13,11,7,3,8,20,40,12,178,45,25.3,51,85,42,7,1,0,6,9,30,2,0
Luigi Sepe,ITA,GK,Salernitana,Serie A,30,1991,15.5,0,0,0,0,0,0,0,,0,1,1,100,1,0,0,0,0,0,0,0,0,0,0
Suat Serdar,GER,MF,Hertha BSC,Bundesliga,24,1997,24.6,71,42,31,33,7,15,47,31.9,32,486,132,27.2,130,262,94,44,3,0,41,40,111,11,0
Laurens Serpe,ITA,DF,Genoa,Serie A,20,2001,0.5,1,0,1,0,0,1,1,100,0,8,2,25,6,2,0,0,0,0,0,0,1,1,0
Janni Serra,GER,FW,Arminia,Bundesliga,23,1998,12.4,6,4,2,1,3,2,8,25,6,269,87,32.3,19,108,142,11,2,0,9,8,14,21,0
Javier Serrano,ESP,MF,Atlético Madrid,La Liga,18,2003,0.8,2,1,1,1,0,0,3,0,3,28,8,28.6,8,20,0,0,0,0,0,0,2,1,0
Nicolás Serrano,ESP,MF,Athletic Club,La Liga,18,2003,3.5,9,7,2,5,2,4,10,40,6,98,22,22.4,19,49,30,10,1,0,9,6,15,1,0
Zidan Sertdemir,DEN,MF,Leverkusen,Bundesliga,16,2005,0.2,2,0,2,0,0,1,1,100,0,6,0,0,3,1,2,0,0,0,0,0,2,0,0
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,21,2000,11.6,27,14,13,9,5,12,26,46.2,14,230,57,24.8,100,74,56,30,3,0,27,19,46,22,0
Nils Seufert,GER,MF,Greuther Fürth,Bundesliga,24,1997,1.1,2,2,1,1,0,1,1,100,0,21,4,19,9,9,3,3,1,0,2,1,3,2,0
Salva Sevilla,ESP,MF,Mallorca,La Liga,37,1984,16.7,19,14,7,11,1,5,18,27.8,13,176,58,33,72,81,23,22,8,1,14,21,40,14,0
Stephan El Shaarawy,ITA,DF,Roma,Serie A,28,1992,11.7,17,8,4,13,0,5,7,71.4,2,155,42,27.1,43,63,49,17,3,0,14,16,33,7,0
Jamie Shackleton,ENG,DF,Leeds United,Premier League,21,1999,7.9,26,18,17,7,2,9,21,42.9,12,115,39,33.9,52,49,14,16,7,1,9,10,36,9,2
Xherdan Shaqiri,SUI,FW,Lyon,Ligue 1,29,1991,7.5,7,4,0,5,2,2,10,20,8,67,22,32.8,7,34,26,4,0,0,4,3,10,1,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,26,1995,17.8,22,13,9,10,3,12,24,50,12,190,55,28.9,83,72,35,40,11,0,29,15,37,22,0
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,29,1992,22,28,14,12,14,2,10,32,31.3,22,287,70,24.4,105,152,30,28,7,0,21,35,63,33,2
Aimar Sher,SWE,MF,Spezia,Serie A,18,2002,0.5,2,1,1,1,0,0,1,0,1,13,9,69.2,5,8,0,2,0,0,2,1,3,2,0
Eldor Shomurodov,UZB,FW,Roma,Serie A,26,1995,8.7,7,5,0,5,2,0,9,0,9,192,42,21.9,33,89,70,6,0,0,6,6,13,4,0
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,17,2004,0.2,0,0,0,0,0,0,0,,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,25,1996,0.2,0,0,0,0,0,0,0,,0,8,0,0,6,2,0,1,0,0,1,0,0,0,0
Aboubakar Sidibé,FRA,FW,Clermont Foot,Ligue 1,25,1996,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Alassane Sidibe,CIV,FW,Atalanta,Serie A,19,2002,0.1,0,0,0,0,0,0,0,,0,5,2,40,1,2,2,0,0,0,0,0,0,0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,29,1992,10.5,26,15,14,10,2,7,23,30.4,16,137,41,29.9,42,63,32,13,1,0,12,25,51,20,0
Kaj Sierhuis,NED,FW,Reims,Ligue 1,23,1998,0.9,1,1,1,0,0,1,1,100,0,9,2,22.2,3,4,2,0,0,0,0,0,1,1,0
Francisco Sierralta,CHI,DF,Watford,Premier League,24,1997,4.7,6,4,6,0,0,5,8,62.5,3,24,10,41.7,18,6,0,9,2,0,7,14,20,40,0
Arnór Sigurðsson,ISL,MF,Venezia,Serie A,22,1999,2,1,0,0,1,0,1,3,33.3,2,37,12,32.4,7,18,12,4,0,0,4,1,2,0,0
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,19,2002,1.9,5,3,2,3,0,2,4,50,2,35,11,31.4,20,13,2,5,0,0,5,3,8,12,0
Adrien Silva,POR,MF,Sampdoria,Serie A,32,1989,12,35,21,18,12,5,13,32,40.6,19,234,76,32.5,90,112,32,21,5,0,16,32,67,21,0
André Silva,POR,FW,RB Leipzig,Bundesliga,25,1995,23.1,14,13,2,5,7,2,14,14.3,12,307,90,29.3,19,133,155,25,2,0,23,7,21,14,0
Bernardo Silva,POR,MF,Manchester City,Premier League,26,1994,31.7,52,33,21,20,11,26,67,38.8,41,480,143,29.8,87,220,173,33,3,0,30,32,84,26,0
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,24,1997,29.6,49,24,26,19,4,25,56,44.6,31,331,109,32.9,133,127,71,44,6,0,38,58,107,45,3
David Silva,ESP,MF,Real Sociedad,La Liga,35,1986,19.1,33,28,11,18,4,5,22,22.7,17,316,101,32,71,161,84,19,4,0,15,15,48,11,0
Fábio Silva,POR,FW,Wolves,Premier League,19,2002,6.4,6,5,0,3,3,1,6,16.7,5,149,44,29.5,7,80,62,1,0,0,1,4,10,2,0
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,30,1991,7.9,12,9,6,5,1,6,11,54.5,5,99,36,36.4,42,42,15,23,4,0,19,14,26,11,0
Jonathan Silva,ARG,DF,Getafe,La Liga,27,1994,2.5,8,2,4,2,2,2,8,25,6,59,13,22,16,25,18,8,0,0,8,5,13,7,0
Rui Silva,POR,GK,Betis,La Liga,27,1994,21.8,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,2
Thiago Silva,BRA,DF,Chelsea,Premier League,36,1984,29.4,36,23,18,15,3,11,25,44,14,173,57,32.9,101,66,6,65,31,3,34,65,101,114,0
Marco Silvestri,ITA,GK,Udinese,Serie A,30,1991,35,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,0,0,0,0,1,1
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,21,2000,22.3,45,24,27,14,4,16,31,51.6,15,252,96,38.1,137,93,22,28,12,0,16,52,97,71,1
Giovanni Simeone,ARG,FW,Cagliari,Serie A,26,1995,0.1,0,0,0,0,0,0,0,,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0
Giovanni Simeone,ARG,FW,Hellas Verona,Serie A,26,1995,29.5,31,19,8,12,11,6,26,23.1,20,542,164,30.3,60,199,283,40,5,0,35,6,37,19,0
Giuliano Simeone,ARG,DF,Atlético Madrid,La Liga,18,2002,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Ellis Simms,ENG,FW,Everton,Premier League,20,2001,0.7,0,0,0,0,0,0,0,,0,10,3,30,2,5,3,2,1,0,1,0,0,0,0
Moses Simon,NGA,FW,Nantes,Ligue 1,26,1995,25.9,23,15,5,9,9,9,19,47.4,10,293,79,27,51,122,120,25,4,0,21,20,43,7,0
Unai Simón,ESP,GK,Athletic Club,La Liga,24,1997,34,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,2
Xavi Simons,NED,FW,Paris S-G,Ligue 1,18,2003,1.5,1,1,0,1,0,1,1,100,0,31,7,22.6,8,7,16,2,0,0,2,1,2,1,0
Wilfried Singo,CIV,DF,Torino,Serie A,20,2000,29,52,23,25,19,8,21,32,65.6,11,350,92,26.3,110,148,92,39,6,0,33,38,90,45,0
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,26,1995,3.9,6,2,4,2,0,2,5,40,3,36,15,41.7,18,10,8,6,1,0,5,9,15,5,0
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,33,1988,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Hugo Siquet,BEL,DF,Freiburg,Bundesliga,19,2002,0.2,0,0,0,0,0,0,0,,0,5,1,20,2,2,1,0,0,0,0,0,0,0,0
Salvatore Sirigu,ITA,GK,Genoa,Serie A,34,1987,37,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,1,0,0,1,0,0,0,1
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,19,2002,4.8,17,12,3,12,2,7,18,38.9,11,156,35,22.4,37,91,28,8,1,0,7,10,27,0,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,23,1997,25.6,43,24,15,19,9,6,26,23.1,20,438,112,25.6,119,223,96,60,13,0,47,44,87,39,0
Moussa Sissoko,FRA,MF,Watford,Premier League,31,1989,35.8,59,40,34,22,3,19,35,54.3,16,505,160,31.7,177,250,78,53,12,0,41,44,103,72,0
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,24,1997,0.5,1,0,1,0,0,1,1,100,0,11,2,18.2,6,4,1,0,0,0,0,1,2,3,0
Sambou Sissoko,FRA,MF,Reims,Ligue 1,22,1999,2,12,8,5,4,3,3,9,33.3,6,56,22,39.3,29,18,9,2,0,0,2,6,18,6,0
Antonio Sivera,ESP,GK,Alavés,La Liga,24,1996,3.1,0,0,0,0,0,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0
