Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Javier Serrano,ESP,MF,Atlético Madrid,La Liga,18,2003,0.8,45,45,0,0,0,12,0,1,0,0,0,0,32,3,10,2,37,2,0,0,35,0,1,3,0
Nicolás Serrano,ESP,MF,Athletic Club,La Liga,18,2003,3.5,128,120,8,1,0,21,2,7,4,3,1,0,86,21,21,101,19,6,2,0,89,2,2,10,9
Zidan Sertdemir,DEN,MF,Leverkusen,Bundesliga,16,2005,0.2,7,4,3,0,0,1,1,0,3,3,0,0,4,0,3,6,1,0,0,0,5,0,0,0,0
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,21,2000,11.6,424,355,69,5,0,56,9,26,1,0,0,0,256,100,68,279,61,12,63,0,315,2,14,12,20
Nils Seufert,GER,MF,Greuther Fürth,Bundesliga,24,1997,1.1,29,28,1,1,0,3,0,0,0,0,0,0,21,3,5,5,22,2,0,0,22,0,2,0,1
Salva Sevilla,ESP,MF,Mallorca,La Liga,37,1984,16.7,988,860,128,79,4,125,44,15,48,20,10,3,683,98,207,112,837,26,1,7,798,4,12,29,20
Stephan El Shaarawy,ITA,DF,Roma,Serie A,28,1992,11.7,586,535,51,6,1,97,13,29,0,0,0,0,376,123,87,34,483,17,44,1,487,1,4,18,15
Jamie Shackleton,ENG,DF,Leeds United,Premier League,21,1999,7.9,409,347,62,3,0,46,1,4,0,0,0,0,293,94,22,83,254,9,59,1,352,0,5,12,14
Xherdan Shaqiri,SUI,FW,Lyon,Ligue 1,29,1991,7.5,346,309,37,4,3,49,23,18,29,13,7,1,235,37,74,275,61,3,4,2,265,1,10,12,12
Luke Shaw,ENG,DF,Manchester Utd,Premier League,26,1995,17.8,1172,951,221,14,1,146,43,44,54,16,29,2,702,250,220,903,58,36,153,5,938,6,8,36,45
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,29,1992,22.0,914,835,79,32,2,120,74,13,27,13,8,2,568,80,266,100,777,25,3,3,733,3,13,19,6
Aimar Sher,SWE,MF,Spezia,Serie A,18,2002,0.5,19,19,0,0,0,5,0,0,0,0,0,0,12,3,4,2,15,0,0,0,18,0,0,0,1
Eldor Shomurodov,UZB,FW,Roma,Serie A,26,1995,8.7,232,225,7,0,2,65,2,13,1,1,0,0,148,44,40,33,154,18,4,1,159,2,3,12,14
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,17,2004,0.2,5,5,0,0,0,1,0,0,0,0,0,0,4,0,1,0,4,1,0,0,5,0,0,0,0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,25,1996,0.2,6,6,0,0,0,0,1,0,0,0,0,0,3,1,2,0,6,0,0,0,4,0,0,0,0
Aboubakar Sidibé,FRA,FW,Clermont Foot,Ligue 1,25,1996,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0,3,0,0,0,0
Alassane Sidibe,CIV,FW,Atalanta,Serie A,19,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,2,0,0,0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,29,1992,10.5,751,639,112,13,1,62,19,18,2,0,1,0,476,147,128,58,557,29,97,1,596,5,8,32,16
Kaj Sierhuis,NED,FW,Reims,Ligue 1,23,1998,0.9,27,27,0,0,0,11,1,0,0,0,0,0,13,12,2,2,18,3,0,4,22,0,0,1,1
Francisco Sierralta,CHI,DF,Watford,Premier League,24,1997,4.7,169,164,5,5,0,17,5,0,0,0,0,0,122,8,39,17,137,8,0,0,143,1,4,0,0
Arnór Sigurðsson,ISL,MF,Venezia,Serie A,22,1999,2.0,50,47,3,0,0,4,0,3,1,0,1,0,36,7,7,3,44,3,0,0,39,1,1,2,1
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,19,2002,1.9,92,73,19,2,0,8,2,3,0,0,0,0,56,11,25,9,62,4,17,0,59,0,1,2,8
Adrien Silva,POR,MF,Sampdoria,Serie A,32,1989,12.0,605,577,28,26,0,95,24,4,0,0,0,0,428,66,111,104,454,30,2,2,514,2,6,21,8
André Silva,POR,FW,RB Leipzig,Bundesliga,25,1995,23.1,560,522,38,1,2,199,3,14,0,0,0,0,376,113,71,56,414,42,6,10,415,2,7,33,19
Bernardo Silva,POR,MF,Manchester City,Premier League,26,1994,31.7,1920,1839,81,23,6,251,25,65,14,1,0,0,1598,169,153,1685,160,34,27,7,1697,3,12,42,48
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,24,1997,29.6,1876,1520,356,59,9,203,31,88,37,21,6,1,1109,349,418,1424,139,45,259,4,1425,10,27,70,55
David Silva,ESP,MF,Real Sociedad,La Liga,35,1986,19.1,1043,1002,41,18,4,174,17,24,15,7,4,0,827,117,99,873,128,23,4,5,913,4,10,25,23
Fábio Silva,POR,FW,Wolves,Premier League,19,2002,6.4,132,119,13,0,1,34,2,4,0,0,0,0,96,21,15,7,109,6,0,1,93,0,0,11,7
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,30,1991,7.9,342,243,99,7,0,35,5,4,0,0,0,0,148,91,103,161,59,18,92,1,247,2,8,15,13
Jonathan Silva,ARG,DF,Getafe,La Liga,27,1994,2.5,97,84,13,1,0,11,1,5,0,0,0,0,51,19,27,78,3,4,12,0,65,0,1,6,8
Rui Silva,POR,GK,Betis,La Liga,27,1994,21.8,724,464,260,84,0,35,11,0,0,0,0,0,370,17,337,403,192,1,0,92,515,2,23,13,4
Thiago Silva,BRA,DF,Chelsea,Premier League,36,1984,29.4,2524,2470,54,48,3,201,46,1,0,0,0,0,2033,185,306,223,2164,91,3,4,2345,5,14,29,12
Marco Silvestri,ITA,GK,Udinese,Serie A,30,1991,35.0,946,605,341,91,0,58,13,0,0,0,0,0,440,16,490,71,722,2,0,103,638,12,12,9,1
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,21,2000,22.3,1372,1334,38,33,0,164,16,4,0,0,0,0,1091,110,171,123,1140,55,2,14,1207,5,21,26,10
Giovanni Simeone,ARG,FW,Cagliari,Serie A,26,1995,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,2,0,0,0,1
Giovanni Simeone,ARG,FW,Hellas Verona,Serie A,26,1995,29.5,690,637,53,0,1,212,14,24,0,0,0,0,466,122,102,74,508,45,0,24,490,1,4,38,43
Giuliano Simeone,ARG,DF,Atlético Madrid,La Liga,18,2002,0.0,3,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,1,2,0,0,0,1
Ellis Simms,ENG,FW,Everton,Premier League,20,2001,0.7,15,15,0,0,0,7,0,0,0,0,0,0,4,9,2,2,6,4,0,0,8,0,2,0,0
Moses Simon,NGA,FW,Nantes,Ligue 1,26,1995,25.9,821,684,137,36,1,152,55,107,81,39,29,5,470,133,218,148,607,30,20,4,532,0,19,38,46
Unai Simón,ESP,GK,Athletic Club,La Liga,24,1997,34.0,933,625,308,66,1,43,21,0,0,0,0,0,484,34,415,78,639,2,0,182,679,3,31,8,3
Xavi Simons,NED,FW,Paris S-G,Ligue 1,18,2003,1.5,59,59,0,0,0,9,1,1,0,0,0,0,52,4,3,2,55,0,0,1,50,0,0,4,2
Wilfried Singo,CIV,DF,Torino,Serie A,20,2000,29.0,1403,1139,264,13,1,158,24,66,0,0,0,0,811,330,262,98,969,44,251,4,1079,6,20,54,62
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,26,1995,3.9,207,170,37,2,1,25,2,5,0,0,0,0,127,47,33,133,29,7,35,0,166,1,6,3,4
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,33,1988,1.0,47,40,7,2,0,6,2,0,0,0,0,0,34,0,13,5,34,0,0,4,39,0,0,1,0
Hugo Siquet,BEL,DF,Freiburg,Bundesliga,19,2002,0.2,16,13,3,0,0,4,2,1,0,0,0,0,10,2,4,5,8,0,3,0,13,0,0,2,0
Salvatore Sirigu,ITA,GK,Genoa,Serie A,34,1987,37.0,1204,820,384,115,0,81,29,0,0,0,0,0,440,45,719,57,944,0,0,101,781,3,20,18,3
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,19,2002,4.8,214,213,1,1,1,45,0,4,0,0,0,0,175,19,20,30,181,2,0,1,185,1,1,7,9
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,23,1997,25.6,1059,1044,15,10,3,198,25,22,0,0,0,0,760,147,152,197,756,47,3,6,854,4,20,37,30
Moussa Sissoko,FRA,MF,Watford,Premier League,31,1989,35.8,1185,1153,32,17,1,231,28,24,0,0,0,0,781,164,240,112,889,112,12,6,945,3,17,51,30
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,24,1997,0.5,10,5,5,0,0,0,0,0,0,0,0,0,4,5,1,0,4,1,5,0,8,0,0,1,0
Sambou Sissoko,FRA,MF,Reims,Ligue 1,22,1999,2.0,97,72,25,5,0,16,2,1,0,0,0,0,53,24,20,15,54,4,20,0,71,0,3,4,4
Antonio Sivera,ESP,GK,Alavés,La Liga,24,1996,3.1,106,58,48,8,0,8,6,0,0,0,0,0,33,1,72,9,82,0,0,7,63,1,8,1,1
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,26,1995,20.2,936,892,44,40,0,169,24,7,1,0,1,0,665,103,168,94,743,60,3,5,794,2,11,23,15
Oliver Skipp,ENG,MF,Tottenham,Premier League,20,2000,15.0,822,804,18,17,1,97,14,5,0,0,0,0,689,61,72,44,742,22,1,4,736,0,8,24,16
Leo Skiri Østigård,NOR,DF,Genoa,Serie A,21,1999,13.0,544,530,14,12,0,86,15,5,0,0,0,0,284,56,204,86,334,80,2,0,400,2,14,9,5
Łukasz Skorupski,POL,GK,Bologna,Serie A,30,1991,36.0,1259,846,413,126,0,66,50,0,0,0,0,0,648,50,561,107,943,2,0,164,944,4,38,7,3
Andreas Skov Olsen,DEN,DF,Bologna,Serie A,21,1999,8.3,393,329,64,6,0,47,11,30,16,6,1,0,237,84,72,242,82,23,42,2,301,1,8,11,11
Robert Skov,DEN,DF,Hoffenheim,Bundesliga,25,1996,4.1,175,148,27,8,0,17,8,14,9,3,3,1,108,21,46,122,28,10,10,0,131,1,6,9,2
Milan Škriniar,SVK,DF,Inter,Serie A,26,1995,35.0,2130,2046,84,51,1,170,60,2,0,0,0,0,1793,165,172,261,1699,97,29,10,1987,1,13,28,10
Islam Slimani,ALG,FW,Lyon,Ligue 1,33,1988,6.4,193,184,9,0,3,44,2,2,0,0,0,0,140,36,17,31,132,9,1,8,151,1,4,8,4
William Smallbone,IRL,MF,Southampton,Premier League,21,2000,1.5,38,34,4,1,0,13,0,1,0,0,0,0,19,11,8,3,31,1,1,0,22,0,1,2,5
Chris Smalling,ENG,DF,Roma,Serie A,31,1989,23.2,1038,1004,34,29,0,80,15,1,0,0,0,0,811,88,139,96,815,78,5,1,927,2,8,8,7
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,21,2000,21.3,811,772,39,4,3,100,18,21,25,19,3,0,653,74,84,139,636,20,7,3,691,2,5,21,14
Cédric Soares,POR,DF,Arsenal,Premier League,29,1991,16.5,1110,909,201,33,0,104,40,62,31,21,0,4,670,183,257,95,805,58,137,0,874,6,19,24,30
Danilo Soares,BRA,DF,Bochum,Bundesliga,29,1991,28.5,1660,1292,368,44,0,219,10,53,1,0,0,0,878,360,422,876,335,85,323,8,1240,9,51,66,56
Rubén Sobrino,ESP,MF,Valencia,La Liga,29,1992,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Rubén Sobrino,ESP,FW,Cádiz,La Liga,29,1992,20.7,504,483,21,3,0,124,7,15,1,1,0,0,349,82,73,58,370,30,6,10,373,3,8,24,23
Alex Sola,ESP,DF,Real Sociedad,La Liga,22,1999,0.5,21,15,6,1,0,3,0,0,0,0,0,0,13,4,4,4,11,1,5,0,15,0,0,0,2
Augusto Solari,ARG,MF,Celta Vigo,La Liga,29,1992,7.9,430,398,32,2,1,67,11,34,4,1,2,0,268,62,100,21,358,21,25,1,296,4,11,12,19
Roberto Soldado,ESP,FW,Levante,La Liga,36,1985,7.4,147,133,14,0,0,30,4,4,0,0,0,0,86,42,19,12,114,9,0,4,100,0,1,12,6
Carlos Soler,ESP,MF,Valencia,La Liga,24,1997,27.5,984,766,218,121,4,137,76,49,88,35,40,4,539,121,324,130,790,38,2,8,680,6,28,31,31
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,32,1988,33.0,1459,1135,324,99,0,144,42,0,0,0,0,0,874,67,518,267,982,0,1,159,1103,5,28,11,3
Son,ESP,DF,Levante,La Liga,27,1994,21.9,1059,848,211,13,1,110,37,40,2,1,0,0,552,265,242,139,681,36,196,1,793,10,20,44,33
Brandon Soppy,FRA,DF,Udinese,Serie A,19,2002,8.6,233,204,29,6,0,46,2,8,1,0,0,0,156,41,36,12,183,9,22,0,166,1,6,12,17
Jakob Sørensen,DEN,MF,Norwich City,Premier League,23,1998,6.7,300,291,9,5,0,33,9,0,0,0,0,0,206,38,56,39,234,14,3,2,247,0,3,10,3
David Soria,ESP,GK,Getafe,La Liga,28,1993,37.9,1180,720,460,169,0,36,57,0,0,0,0,0,227,43,910,19,926,0,0,99,632,4,57,10,0
Roberto Soriano,ITA,MF,Bologna,Serie A,30,1991,29.1,1258,1236,22,12,3,272,14,37,0,0,0,0,940,166,152,250,903,59,8,13,1031,6,14,41,34
Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,25,1995,19.6,463,441,22,1,2,153,5,9,1,0,0,0,307,88,68,255,111,31,2,1,337,1,7,16,22
Alberto Soro,ESP,MF,Granada,La Liga,22,1999,6.4,182,169,13,2,1,51,4,7,1,0,1,0,117,35,30,129,28,10,5,0,128,0,5,11,9
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,23,1998,27.8,1786,1403,383,71,2,219,71,136,67,13,50,1,959,375,452,1369,89,62,245,3,1311,4,28,75,57
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,17,2003,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0
Florian Sotoca,FRA,FW,Lens,Ligue 1,30,1990,27.6,1194,1151,43,7,3,284,62,42,1,0,0,0,779,186,229,75,951,68,12,9,907,2,31,60,42
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,22,1999,13.8,386,381,5,1,0,70,18,42,0,0,0,0,288,46,52,75,284,14,3,2,301,1,8,8,24
Tomáš Souček,CZE,MF,West Ham,Premier League,26,1995,34.0,1332,1314,18,14,1,253,39,13,0,0,0,0,864,165,303,150,945,126,3,14,1035,0,24,30,30
Matìas Soulé,ARG,FW,Juventus,Serie A,18,2003,0.1,7,7,0,0,0,2,0,0,0,0,0,0,6,0,1,7,0,0,0,0,7,0,0,0,0
Sambou Soumano,SEN,FW,Lorient,Ligue 1,20,2001,5.0,93,83,10,0,0,29,4,3,0,0,0,0,49,27,17,22,49,6,1,3,62,0,5,3,8
Adama Soumaoro,FRA,DF,Bologna,Serie A,29,1992,25.2,1055,1002,53,42,0,116,12,3,0,0,0,0,840,87,128,66,867,72,11,6,948,1,9,12,15
Boubakary Soumaré,FRA,MF,Leicester City,Premier League,22,1999,12.2,551,547,4,3,3,129,9,5,0,0,0,0,411,60,80,97,398,27,1,2,449,1,7,22,8
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,29,1992,25.9,1204,941,263,10,2,132,18,53,0,0,0,0,635,350,219,93,785,45,253,4,877,4,29,57,59
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,24,1997,26.8,1226,1202,24,20,1,211,19,6,0,0,0,0,925,134,167,185,958,49,4,6,1043,3,17,42,21
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,19,2002,11.0,574,555,19,12,0,62,23,3,0,0,0,0,414,62,98,52,463,31,7,2,480,1,6,14,11
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,25,1996,27.7,1822,1774,48,41,0,195,50,5,0,0,0,0,1394,126,302,403,1272,79,4,8,1570,5,29,29,15
Leonardo Spinazzola,ITA,DF,Roma,Serie A,28,1993,1.4,73,57,16,1,0,16,0,4,0,0,0,0,42,18,13,8,49,1,15,0,63,1,1,2,1
Marco Sportiello,ITA,GK,Atalanta,Serie A,29,1992,5.0,132,96,36,8,0,6,2,0,0,0,0,0,81,10,41,7,94,0,0,28,101,0,1,1,1
Tony Springett,ENG,FW,Norwich City,Premier League,18,2002,1.6,38,37,1,0,0,3,2,2,1,1,0,0,30,1,7,27,10,1,0,0,26,0,0,2,3
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,24,1996,6.7,289,271,18,17,0,39,7,3,0,0,0,0,192,32,65,28,225,20,0,0,224,0,4,6,11
Anton Stach,GER,MF,Mainz 05,Bundesliga,22,1998,20.7,964,910,54,26,0,218,34,24,26,14,10,1,571,135,258,153,669,78,2,5,706,5,17,37,30
Kostas Stafylidis,GRE,DF,Bochum,Bundesliga,27,1993,15.4,695,537,158,22,1,98,29,32,10,4,4,2,325,121,249,388,122,40,126,0,506,1,13,21,17
Luca Stanga,ITA,DF,Milan,Serie A,19,2002,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0
Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,21,2000,7.2,596,533,63,4,0,88,14,9,1,0,1,0,454,86,56,99,422,13,58,1,518,0,9,17,11
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,26,1995,22.6,1005,956,49,46,1,143,28,1,0,0,0,0,695,106,204,51,818,88,3,2,843,3,16,18,10
Jason Steele,ENG,GK,Brighton,Premier League,30,1990,1.0,38,32,6,0,0,0,2,0,0,0,0,0,31,1,6,2,34,0,0,2,34,0,0,0,0
Jed Steer,ENG,GK,Aston Villa,Premier League,28,1992,1.0,36,27,9,3,0,0,0,0,0,0,0,0,24,0,12,19,10,0,0,6,27,0,0,0,0
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,29,1991,10.7,430,389,41,2,0,65,17,27,1,0,1,0,253,85,92,313,42,26,36,2,331,6,12,14,11
Zack Steffen,USA,GK,Manchester City,Premier League,26,1995,1.0,38,29,9,2,0,5,0,0,0,0,0,0,29,1,8,3,28,1,0,6,33,0,1,0,0
Calvin Stengs,NED,MF,Nice,Ligue 1,22,1998,11.9,422,388,34,12,2,93,11,22,15,10,2,2,285,62,75,349,53,12,7,0,307,2,12,21,10
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,25,1996,10.0,681,560,121,21,1,79,48,10,4,1,3,0,362,121,198,42,495,33,96,2,552,0,12,14,14
Dale Stephens,ENG,MF,Burnley,Premier League,32,1989,1.4,57,57,0,0,0,14,1,0,0,0,0,0,35,9,13,5,47,4,0,0,44,0,1,2,1
Jack Stephens,ENG,DF,Southampton,Premier League,27,1994,9.0,445,423,22,14,0,70,11,0,0,0,0,0,308,32,105,22,378,24,8,1,348,2,6,10,8
Raheem Sterling,ENG,FW,Manchester City,Premier League,26,1994,23.6,876,866,10,3,1,144,7,52,2,0,0,1,737,67,72,80,781,5,3,4,722,5,6,30,44
Finley Stevens,WAL,DF,Brentford,Premier League,18,2003,0.2,8,8,0,0,0,2,1,0,0,0,0,0,3,3,2,0,6,1,0,0,5,0,1,0,0
Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,20,2001,18.8,963,944,19,9,2,214,14,7,4,3,0,0,690,113,160,790,87,51,4,5,796,2,8,36,16
Lars Stindl,GER,MF,M'Gladbach,Bundesliga,32,1988,18.1,816,792,24,6,5,203,12,11,3,1,1,0,624,113,79,151,623,15,2,10,672,2,6,31,22
Riccardo Stivanello,ITA,DF,Bologna,Serie A,17,2004,0.5,10,9,1,1,0,1,0,0,0,0,0,0,7,1,2,4,6,0,0,0,9,0,0,0,0
Kevin Stöger,AUT,MF,Mainz 05,Bundesliga,27,1993,4.7,329,297,32,9,0,61,11,16,16,8,7,0,194,45,90,266,42,8,7,2,239,0,6,15,8
Petar Stojanović,SVN,DF,Empoli,Serie A,25,1995,30.4,1707,1362,345,37,2,191,32,56,5,0,1,0,1007,402,298,150,1183,59,303,0,1340,5,38,56,59
John Stones,ENG,DF,Manchester City,Premier League,27,1994,12.4,976,940,36,14,0,127,29,1,0,0,0,0,806,57,113,135,763,25,22,3,905,2,5,9,6
Thomas Strakosha,ALB,GK,Lazio,Serie A,26,1995,23.0,731,574,157,36,0,92,14,0,0,0,0,0,461,35,235,46,582,0,0,89,603,0,8,5,3
Stefan Strandberg,NOR,DF,Salernitana,Serie A,31,1990,10.4,511,461,50,45,0,52,21,6,0,0,0,0,332,61,118,66,396,24,4,1,432,0,11,5,8
Dávid Strelec,SVK,FW,Spezia,Serie A,20,2001,5.6,138,137,1,0,0,33,2,5,0,0,0,0,92,23,23,97,21,11,1,0,104,0,2,8,4
Tobias Strobl,GER,MF,Augsburg,Bundesliga,31,1990,3.6,94,91,3,3,0,35,5,1,0,0,0,0,53,17,24,8,72,6,0,0,68,1,3,5,4
Kevin Strootman,NED,MF,Cagliari,Serie A,31,1990,7.1,358,337,21,17,0,39,10,1,1,0,1,0,258,43,57,298,42,14,2,0,293,1,2,16,10
Pascal Struijk,NED,DF,Leeds United,Premier League,21,1999,22.8,1213,1163,50,29,0,143,32,0,0,0,0,0,925,128,160,905,202,54,21,3,1059,3,19,30,17
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,30,1991,7.6,291,223,68,4,1,26,5,12,8,7,1,0,150,69,72,28,185,18,56,1,219,3,4,6,6
Leo Štulac,SVN,MF,Empoli,Serie A,26,1994,9.3,489,444,45,27,1,86,13,10,18,4,10,0,333,43,113,49,421,10,0,2,384,6,7,16,10
Stefano Sturaro,ITA,MF,Genoa,Serie A,28,1993,19.6,594,574,20,6,1,161,11,24,6,1,5,0,343,95,156,94,398,45,8,10,379,5,13,37,39
Damián Suárez,URU,DF,Getafe,La Liga,33,1988,30.1,1466,1078,388,72,1,152,93,80,22,8,7,4,638,300,528,111,961,70,294,6,1010,4,26,53,65
Denis Suárez,ESP,MF,Celta Vigo,La Liga,27,1994,31.3,2040,1830,210,73,10,258,72,46,86,31,36,8,1520,194,326,279,1683,46,10,8,1630,5,25,77,48
Luis Suárez,URU,FW,Atlético Madrid,La Liga,34,1987,20.4,497,463,34,0,2,123,10,9,0,0,0,0,298,120,79,72,361,27,0,18,363,5,5,33,22
Mario Suárez,ESP,DF,Rayo Vallecano,La Liga,34,1987,7.9,312,297,15,15,0,46,13,0,0,0,0,0,211,26,75,28,241,29,0,2,252,1,4,5,1
Isaac Success,NGA,FW,Udinese,Serie A,25,1996,10.1,286,284,2,0,4,78,6,7,0,0,0,0,200,44,42,38,206,16,1,10,181,5,5,19,15
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,25,1995,20.4,1735,1677,58,31,1,215,55,7,1,0,0,0,1354,157,224,284,1306,79,25,5,1572,4,19,31,16
Kamaldeen Sulemana,GHA,MF,Rennes,Ligue 1,19,2002,11.3,359,353,6,0,1,59,28,30,1,0,1,0,265,38,56,55,289,5,4,1,287,1,6,19,14
Crysencio Summerville,NED,MF,Leeds United,Premier League,19,2001,1.4,69,68,1,0,0,11,1,4,0,0,0,0,58,6,5,5,62,0,1,0,50,0,2,4,4
Vladyslav Supriaha,UKR,FW,Sampdoria,Serie A,21,2000,0.2,4,4,0,0,0,1,0,0,0,0,0,0,3,0,1,0,3,1,0,0,3,0,0,0,0
Suso,ESP,FW,Sevilla,La Liga,27,1993,4.3,186,176,10,2,0,35,9,10,5,2,0,0,129,27,30,157,18,4,3,1,142,1,8,8,6
Bosko Sutalo,CRO,DF,Hellas Verona,Serie A,21,2000,10.2,487,443,44,12,0,66,13,8,0,0,0,0,305,80,102,57,340,39,32,2,383,0,12,18,9
Mattias Svanberg,SWE,MF,Bologna,Serie A,22,1999,28.5,1063,1003,60,22,4,180,42,34,30,8,9,0,674,147,242,136,854,45,4,4,787,4,22,38,39
Michael Svoboda,AUT,DF,Venezia,Serie A,22,1998,13.7,613,589,24,21,0,93,23,1,0,0,0,0,422,52,139,87,480,20,2,3,516,0,10,9,12
Abdoulaye Sylla,GUI,DF,Nantes,Ligue 1,21,2000,1.7,76,76,0,0,0,5,1,0,0,0,0,0,50,9,17,3,70,2,0,0,52,0,3,2,2
Mamadou Sylla,SEN,FW,Alavés,La Liga,27,1994,4.4,69,65,4,0,0,23,4,7,0,0,0,0,35,16,18,3,45,9,0,0,39,0,5,2,5
Mamadou Sylla,SEN,FW,Rayo Vallecano,La Liga,27,1994,2.8,68,63,5,0,0,16,1,2,0,0,0,0,35,19,14,11,35,10,1,2,49,0,3,3,1
Ádám Szalai,HUN,FW,Mainz 05,Bundesliga,33,1987,2.9,79,78,1,0,0,34,0,4,0,0,0,0,32,27,20,5,49,9,1,5,50,1,1,6,3
Wojciech Szczęsny,POL,GK,Juventus,Serie A,31,1990,33.0,1015,783,232,54,0,93,38,0,0,0,0,0,637,41,337,97,741,0,1,149,827,4,19,13,2
Dominik Szoboszlai,HUN,MF,RB Leipzig,Bundesliga,20,2000,17.1,985,875,110,40,3,187,38,42,55,21,22,4,658,147,180,93,819,28,14,12,760,5,8,34,27
Tachi,ESP,DF,Alavés,La Liga,23,1997,2.7,85,72,13,6,0,17,5,3,0,0,0,0,32,10,43,2,64,8,7,0,55,1,3,3,0
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,25,1996,32.0,1884,1819,65,45,4,210,40,3,0,0,0,0,1536,134,214,298,1450,72,4,4,1693,1,18,35,13
Waniss Taibi,FRA,MF,Angers,Ligue 1,19,2002,1.5,71,66,5,0,0,13,1,0,0,0,0,0,53,10,8,12,51,1,5,0,58,0,1,4,0
Flavien Tait,FRA,MF,Rennes,Ligue 1,28,1993,23.6,1264,1236,28,22,8,195,33,17,0,0,0,0,1015,115,134,93,1122,24,6,13,1102,2,15,38,25
Adrien Tameze,CMR,MF,Hellas Verona,Serie A,27,1994,28.6,1299,1220,79,37,0,231,27,27,0,0,0,0,869,199,231,158,982,70,41,6,1038,4,20,49,32
Japhet Tanganga,ENG,DF,Tottenham,Premier League,22,1999,8.2,396,341,55,5,0,41,8,10,0,0,0,0,259,65,72,35,286,16,50,2,327,0,7,13,5
Renato Tapia,PER,MF,Celta Vigo,La Liga,26,1995,15.7,863,820,43,40,1,118,38,2,0,0,0,0,567,109,187,98,663,63,2,6,693,5,21,20,21
Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,22,1999,20.2,1425,1361,64,28,0,141,43,2,0,0,0,0,1177,95,153,194,1169,34,2,1,1261,3,14,27,18
Florian Tardieu,FRA,MF,Troyes,Ligue 1,29,1992,29.2,2040,1820,220,111,4,296,137,27,96,57,29,4,1387,196,457,290,1651,57,13,3,1685,6,32,68,21
Matt Targett,ENG,DF,Newcastle Utd,Premier League,25,1995,16.0,777,558,219,28,0,98,29,30,35,22,10,2,366,166,245,485,68,52,156,2,568,4,6,29,25
Matt Targett,ENG,DF,Aston Villa,Premier League,25,1995,15.9,805,657,148,19,0,100,27,41,9,0,2,6,421,163,221,554,68,39,120,3,599,1,10,30,33
Oussama Targhalline,MAR,FW,Marseille,Ligue 1,19,2002,0.1,7,7,0,0,0,1,0,0,0,0,0,0,6,1,0,1,6,0,0,0,7,0,0,0,0
