Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Pathé Ciss,SEN,MF,Rayo Vallecano,La Liga,27,1994,31,11,1097,12.2,2,1,2,0,0,5,0,0.16,0.08,0.25,0.16,0.25,1.6,1.6,0.5,2.1,0.13,0.04,0.18,0.13,0.18
Moustapha Cissé,GUI,FW,Atalanta,Serie A,17,2003,3,0,38,0.4,1,0,1,0,0,0,0,2.37,0,2.37,2.37,2.37,0.5,0.5,0,0.5,1.21,0,1.21,1.21,1.21
Giorgio Cittadini,ITA,DF,Atalanta,Serie A,19,2002,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciaran Clark,IRL,DF,Newcastle Utd,Premier League,31,1989,13,12,1014,11.3,0,1,0,0,0,2,1,0,0.09,0.09,0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1
Alexis Claude-Maurice,FRA,MF,Nice,Ligue 1,23,1998,10,0,209,2.3,0,2,0,0,0,1,0,0,0.86,0.86,0,0.86,0.5,0.5,0.8,1.3,0.2,0.36,0.56,0.2,0.56
Jonathan Clauss,FRA,DF,Lens,Ligue 1,28,1992,37,35,3046,33.8,5,11,5,0,0,3,0,0.15,0.33,0.47,0.15,0.47,2.7,2.7,7.2,9.9,0.08,0.21,0.29,0.08,0.29
Carlos Clerc,ESP,DF,Levante,La Liga,29,1992,19,18,1514,16.8,0,0,0,0,0,6,0,0,0,0,0,0,0.2,0.2,0.8,1,0.01,0.04,0.06,0.01,0.06
Tom Cleverley,ENG,MF,Watford,Premier League,31,1989,28,20,1616,18,0,2,0,0,0,2,0,0,0.11,0.11,0,0.11,0.8,0.8,2,2.9,0.05,0.11,0.16,0.05,0.16
Nathaniel Clyne,ENG,DF,Crystal Palace,Premier League,30,1991,16,15,1351,15,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,0.1,0.1,0.5,0.6,0.01,0.03,0.04,0.01,0.04
Conor Coady,ENG,DF,Wolves,Premier League,28,1993,38,38,3361,37.3,4,0,4,0,0,4,0,0.11,0,0.11,0.11,0.11,2,2,0,2,0.05,0,0.05,0.05,0.05
Marcus Coco,FRA,FW,Nantes,Ligue 1,25,1996,24,9,930,10.3,1,1,1,0,0,3,1,0.1,0.1,0.19,0.1,0.19,0.6,0.6,0.7,1.2,0.05,0.06,0.12,0.05,0.12
Coke,ESP,DF,Levante,La Liga,34,1987,6,1,118,1.3,1,0,1,0,0,1,0,0.76,0,0.76,0.76,0.76,0.4,0.4,0.1,0.4,0.27,0.05,0.33,0.27,0.33
Séamus Coleman,IRL,DF,Everton,Premier League,32,1988,30,30,2656,29.5,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,1,1,1.1,2.1,0.03,0.04,0.07,0.03,0.07
Álex Collado,ESP,MF,Granada,La Liga,22,1999,17,13,1020,11.3,2,1,2,0,0,1,0,0.18,0.09,0.26,0.18,0.26,0.8,0.8,1.2,2,0.07,0.11,0.18,0.07,0.18
Ebrima Colley,GAM,FW,Spezia,Serie A,21,2000,11,3,394,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,1.6,2.2,0.16,0.35,0.51,0.16,0.51
Omar Colley,GAM,DF,Sampdoria,Serie A,28,1992,32,31,2745,30.5,0,0,0,0,0,6,1,0,0,0,0,0,1.4,1.4,0,1.4,0.05,0,0.05,0.05,0.05
Nathan Collins,IRL,DF,Burnley,Premier League,20,2001,19,18,1670,18.6,2,0,2,0,0,2,1,0.11,0,0.11,0.11,0.11,1.6,1.6,0.9,2.5,0.08,0.05,0.14,0.08,0.14
Kingsley Coman,FRA,FW,Bayern Munich,Bundesliga,25,1996,21,16,1359,15.1,6,2,6,0,0,1,1,0.4,0.13,0.53,0.4,0.53,4.5,4.5,3.2,7.8,0.3,0.21,0.51,0.3,0.51
Eray Cömert,SUI,DF,Valencia,La Liga,23,1998,8,5,408,4.5,0,0,0,0,0,2,0,0,0,0,0,0,0.4,0.4,0,0.4,0.09,0,0.09,0.09,0.09
Santi Comesaña,ESP,MF,Rayo Vallecano,La Liga,24,1996,35,32,2682,29.8,1,2,1,0,0,12,1,0.03,0.07,0.1,0.03,0.1,4,4,2.5,6.4,0.13,0.08,0.21,0.13,0.21
Diego Conde,ESP,GK,Getafe,La Liga,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Connolly,IRL,FW,Brighton,Premier League,21,2000,4,1,156,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47
Andrea Consigli,ITA,GK,Sassuolo,Serie A,34,1987,37,37,3322,36.9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
Abdu Conté,POR,DF,Troyes,Ligue 1,23,1998,17,17,1347,15,0,1,0,0,0,2,0,0,0.07,0.07,0,0.07,0.3,0.3,2.2,2.5,0.02,0.15,0.17,0.02,0.17
Andrea Conti,ITA,DF,Sampdoria,Serie A,27,1994,7,2,234,2.6,1,0,1,0,0,1,0,0.38,0,0.38,0.38,0.38,0.3,0.3,0,0.3,0.12,0,0.12,0.12,0.12
Andrea Conti,ITA,DF,Milan,Serie A,27,1994,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam Cooper,SCO,DF,Leeds United,Premier League,29,1991,21,21,1814,20.2,0,1,0,0,0,5,0,0,0.05,0.05,0,0.05,0.3,0.3,0.1,0.4,0.02,0,0.02,0.02,0.02
Lucas Copado,GER,FW,Bayern Munich,Bundesliga,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0.23,0.23,0.23
Diego Coppola,ITA,DF,Hellas Verona,Serie A,17,2003,4,3,249,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.02,0,0.02,0.02,0.02
Francis Coquelin,FRA,MF,Villarreal,La Liga,30,1991,20,8,830,9.2,2,1,2,0,0,3,0,0.22,0.11,0.33,0.22,0.33,0.3,0.3,0.7,0.9,0.03,0.07,0.1,0.03,0.1
Sébastien Corchia,FRA,DF,Nantes,Ligue 1,30,1990,28,13,1324,14.7,0,3,0,0,0,0,1,0,0.2,0.2,0,0.2,0.4,0.4,0.6,1,0.03,0.04,0.07,0.03,0.07
Sergio Córdova,VEN,FW,Augsburg,Bundesliga,23,1997,13,2,328,3.6,0,0,0,0,0,2,0,0,0,0,0,0,0.9,0.9,0.1,1,0.23,0.04,0.27,0.23,0.27
Jack Cork,ENG,MF,Burnley,Premier League,32,1989,20,20,1670,18.6,1,0,1,0,0,4,0,0.05,0,0.05,0.05,0.05,0.8,0.8,0.1,0.9,0.04,0.01,0.05,0.04,0.05
Maxwel Cornet,CIV,DF,Lyon,Ligue 1,24,1996,1,1,63,0.7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0.1,0.1,0,0.09,0.09,0,0.09
Maxwel Cornet,CIV,FW,Burnley,Premier League,24,1996,26,21,1766,19.6,9,1,9,0,1,2,0,0.46,0.05,0.51,0.46,0.51,6.7,5.9,1.5,7.4,0.34,0.07,0.42,0.3,0.38
Jesús Corona,MEX,FW,Sevilla,La Liga,28,1993,18,12,1157,12.9,2,4,2,0,0,2,0,0.16,0.31,0.47,0.16,0.47,1.7,1.7,3.3,5,0.13,0.26,0.39,0.13,0.39
Ángel Correa,ARG,FW,Atlético Madrid,La Liga,26,1995,36,21,1856,20.6,12,5,12,0,0,3,1,0.58,0.24,0.82,0.58,0.82,6.8,6.8,3.5,10.2,0.33,0.17,0.5,0.33,0.5
Joaquín Correa,ARG,FW,Inter,Serie A,26,1994,26,12,1025,11.4,6,1,6,0,0,2,0,0.53,0.09,0.61,0.53,0.61,4.8,4.8,2,6.7,0.42,0.17,0.59,0.42,0.59
Thierry Correia,POR,DF,Valencia,La Liga,22,1999,19,18,1414,15.7,0,1,0,0,0,5,0,0,0.06,0.06,0,0.06,0.3,0.3,0.9,1.1,0.02,0.05,0.07,0.02,0.07
Danny da Costa,GER,DF,Eint Frankfurt,Bundesliga,28,1993,11,7,725,8.1,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03
David Pereira da Costa,POR,MF,Lens,Ligue 1,20,2001,33,16,1464,16.3,3,5,3,0,0,2,0,0.18,0.31,0.49,0.18,0.49,2.5,2.5,3.6,6.2,0.16,0.22,0.38,0.16,0.38
Hélder Costa,ANG,MF,Leeds United,Premier League,27,1994,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.11,0.11,0.11
Hélder Costa,ANG,MF,Valencia,La Liga,27,1994,22,13,1118,12.4,0,1,0,0,0,3,0,0,0.08,0.08,0,0.08,0.3,0.3,1.7,2,0.03,0.14,0.16,0.03,0.16
Jaume Costa,ESP,DF,Mallorca,La Liga,33,1988,25,21,1828,20.3,0,4,0,0,0,5,1,0,0.2,0.2,0,0.2,0.7,0.7,2.4,3,0.03,0.12,0.15,0.03,0.15
Benoît Costil,FRA,GK,Bordeaux,Ligue 1,34,1987,25,25,2250,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimír Coufal,CZE,DF,West Ham,Premier League,28,1992,28,25,2209,24.5,0,4,0,0,0,5,1,0,0.16,0.16,0,0.16,0.6,0.6,2.4,3,0.03,0.1,0.12,0.03,0.12
Kalifa Coulibaly,MLI,FW,Nantes,Ligue 1,29,1991,21,9,850,9.4,5,0,5,0,0,1,0,0.53,0,0.53,0.53,0.53,4.1,4.1,1.6,5.6,0.43,0.17,0.59,0.43,0.59
Lassana Coulibaly,MLI,MF,Salernitana,Serie A,25,1996,31,29,2332,25.9,0,0,0,0,0,3,0,0,0,0,0,0,0.9,0.9,0.3,1.3,0.04,0.01,0.05,0.04,0.05
Mamadou Coulibaly,SEN,MF,Salernitana,Serie A,22,1999,12,9,808,9,2,0,2,0,0,1,0,0.22,0,0.22,0.22,0.22,1.2,1.2,0.2,1.4,0.13,0.03,0.16,0.13,0.16
Tanguy Coulibaly,FRA,DF,Stuttgart,Bundesliga,20,2001,21,11,1079,12,0,1,0,0,0,8,0,0,0.08,0.08,0,0.08,0.9,0.9,0.7,1.6,0.08,0.06,0.13,0.08,0.13
Thibaut Courtois,BEL,GK,Real Madrid,La Liga,29,1992,36,36,3240,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippe Coutinho,BRA,MF,Aston Villa,Premier League,29,1992,19,16,1329,14.8,5,3,5,0,0,0,0,0.34,0.2,0.54,0.34,0.54,3.7,3.7,3.2,6.9,0.25,0.22,0.47,0.25,0.47
Philippe Coutinho,BRA,MF,Barcelona,La Liga,29,1992,12,5,503,5.6,2,0,1,1,1,1,0,0.36,0,0.36,0.18,0.18,2.8,2,0.3,2.4,0.5,0.06,0.56,0.36,0.42
Nicolas Cozza,FRA,DF,Montpellier,Ligue 1,22,1999,34,32,2770,30.8,2,2,2,0,0,2,1,0.06,0.06,0.13,0.06,0.13,1.4,1.4,1,2.4,0.05,0.03,0.08,0.05,0.08
Alessio Cragno,ITA,GK,Cagliari,Serie A,27,1994,35,35,3150,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Cresswell,ENG,DF,West Ham,Premier League,31,1989,31,31,2726,30.3,2,3,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17,1.1,1.1,3.2,4.3,0.04,0.11,0.14,0.04,0.14
Charlie Cresswell,ENG,DF,Leeds United,Premier League,18,2002,5,1,141,1.6,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.05,0,0.05,0.05,0.05
Domenico Criscito,ITA,DF,Genoa,Serie A,34,1986,20,18,1618,18,6,1,0,6,7,4,0,0.33,0.06,0.39,0,0.06,5.6,0.3,0.8,1.1,0.31,0.04,0.36,0.02,0.06
Bryan Cristante,ITA,MF,Roma,Serie A,26,1995,34,29,2678,29.8,2,0,2,0,0,9,0,0.07,0,0.07,0.07,0.07,2.3,2.3,1.6,3.9,0.08,0.05,0.13,0.08,0.13
Cristo,ESP,DF,Real Sociedad,La Liga,21,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.03,0.39,0.42,0.03,0.42
Enzo Crivelli,FRA,FW,Saint-Étienne,Ligue 1,26,1995,4,0,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,0.33,0,0.33,0.33,0.33
Domen Črnigoj,SVN,MF,Venezia,Serie A,25,1995,34,22,1881,20.9,3,1,3,0,0,3,0,0.14,0.05,0.19,0.14,0.19,2.3,2.3,0.9,3.2,0.11,0.04,0.15,0.11,0.15
Giovanni Crociata,ITA,FW,Empoli,Serie A,23,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.31,0,0.31,0.31,0.31
Juan Cruz Armada,ESP,DF,Osasuna,La Liga,29,1992,23,22,1934,21.5,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0,0.4,0.01,0,0.02,0.01,0.02
Juan Cuadrado,COL,DF,Juventus,Serie A,33,1988,33,28,2487,27.6,4,3,4,0,0,9,0,0.14,0.11,0.25,0.14,0.25,2,2,5,7,0.07,0.18,0.25,0.07,0.25
Cucho,COL,FW,Watford,Premier League,22,1999,25,11,1147,12.7,5,2,5,0,0,3,0,0.39,0.16,0.55,0.39,0.55,2.5,2.5,1.9,4.4,0.2,0.15,0.35,0.2,0.35
Marc Cucurella,ESP,FW,Getafe,La Liga,23,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.22,0.23,0.45,0.22,0.45
Marc Cucurella,ESP,DF,Brighton,Premier League,23,1998,35,35,3089,34.3,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,0.7,0.7,2.6,3.3,0.02,0.08,0.1,0.02,0.1
Jorge Cuenca,ESP,DF,Getafe,La Liga,21,1999,32,31,2683,29.8,1,0,1,0,0,6,2,0.03,0,0.03,0.03,0.03,0.7,0.7,0.1,0.8,0.02,0,0.03,0.02,0.03
Mickaël Cuisance,FRA,MF,Venezia,Serie A,21,1999,13,13,918,10.2,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,1,1.5,0.05,0.09,0.15,0.05,0.15
Mickaël Cuisance,FRA,MF,Bayern Munich,Bundesliga,21,1999,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.97,0.97,0,0.97
Luke Cundle,ENG,MF,Wolves,Premier League,19,2002,4,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.12,0.12,0,0.12
Matheus Cunha,BRA,FW,Hertha BSC,Bundesliga,22,1999,1,1,64,0.7,0,1,0,0,0,0,0,0,1.41,1.41,0,1.41,0.7,0.7,0,0.7,0.94,0,0.94,0.94,0.94
Matheus Cunha,BRA,FW,Atlético Madrid,La Liga,22,1999,29,8,1063,11.8,6,4,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,6.3,6.3,2.2,8.5,0.53,0.19,0.72,0.53,0.72
Patrick Cutrone,ITA,FW,Empoli,Serie A,23,1998,28,15,1401,15.6,3,0,3,0,0,1,0,0.19,0,0.19,0.19,0.19,4.7,4.7,0.9,5.6,0.3,0.06,0.36,0.3,0.36
Wylan Cyprien,FRA,MF,Nantes,Ligue 1,26,1995,24,17,1490,16.6,2,3,2,0,0,3,0,0.12,0.18,0.3,0.12,0.3,0.8,0.8,3,3.8,0.05,0.18,0.23,0.05,0.23
Rafael Czichos,GER,DF,Köln,Bundesliga,31,1990,17,16,1402,15.6,0,1,0,0,0,4,0,0,0.06,0.06,0,0.06,0.2,0.2,0.4,0.7,0.01,0.03,0.04,0.01,0.04
Lennart-Marten Czyborra,GER,DF,Arminia,Bundesliga,22,1999,4,1,131,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,32,1988,20,9,1000,11.1,1,1,1,0,0,2,0,0.09,0.09,0.18,0.09,0.18,1.9,1.9,0.1,2,0.17,0.01,0.18,0.17,0.18
Lucas Da Cunha,FRA,MF,Nice,Ligue 1,20,2001,10,5,393,4.4,0,1,0,0,0,0,0,0,0.23,0.23,0,0.23,1,1,1.7,2.7,0.23,0.39,0.63,0.23,0.63
Lucas Da Cunha,FRA,FW,Clermont Foot,Ligue 1,20,2001,15,11,836,9.3,2,0,2,0,0,0,0,0.22,0,0.22,0.22,0.22,1.3,1.3,0.9,2.2,0.14,0.1,0.24,0.14,0.24
Damien Da Silva,FRA,DF,Lyon,Ligue 1,33,1988,17,13,1126,12.5,0,0,0,0,0,5,1,0,0,0,0,0,0.4,0.4,0.3,0.8,0.03,0.03,0.06,0.03,0.06
Moanes Dabbur,ISR,FW,Hoffenheim,Bundesliga,29,1992,27,17,1310,14.6,3,4,3,0,0,5,0,0.21,0.27,0.48,0.21,0.48,3.7,3.7,2.6,6.3,0.25,0.18,0.43,0.25,0.43
Colin Dagba,FRA,DF,Paris S-G,Ligue 1,22,1998,3,2,165,1.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.07,0.07,0,0.07
Finn Dahmen,GER,GK,Mainz 05,Bundesliga,23,1998,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,25,1996,22,20,1658,18.4,2,3,2,0,0,7,1,0.11,0.16,0.27,0.11,0.27,1.1,1.1,3.4,4.5,0.06,0.19,0.25,0.06,0.25
Patson Daka,ZAM,FW,Leicester City,Premier League,22,1998,23,13,1159,12.9,5,3,5,0,0,2,0,0.39,0.23,0.62,0.39,0.62,4.7,4.7,1.8,6.5,0.36,0.14,0.51,0.36,0.51
Stuart Dallas,NIR,DF,Leeds United,Premier League,30,1991,34,34,2919,32.4,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,2,2,2.1,4,0.06,0.06,0.12,0.06,0.12
Diogo Dalot,POR,DF,Manchester Utd,Premier League,22,1999,24,19,1801,20,0,0,0,0,0,4,0,0,0,0,0,0,0.7,0.7,1,1.7,0.03,0.05,0.08,0.03,0.08
Mikkel Damsgaard,DEN,MF,Sampdoria,Serie A,21,2000,11,6,578,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,0.4,1.2,0.12,0.07,0.19,0.12,0.19
Flavius Daniliuc,AUT,DF,Nice,Ligue 1,20,2001,24,14,1293,14.4,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.02,0.01,0.03,0.02,0.03
Danilo,BRA,DF,Juventus,Serie A,30,1991,22,22,1893,21,1,2,1,0,0,6,0,0.05,0.1,0.14,0.05,0.14,1.2,1.2,1.2,2.4,0.06,0.06,0.11,0.06,0.11
Kevin Danso,AUT,DF,Lens,Ligue 1,22,1998,33,32,2790,31,2,2,2,0,0,9,2,0.06,0.06,0.13,0.06,0.13,1.6,1.6,0.2,1.8,0.05,0.01,0.06,0.05,0.06
Dante,BRA,DF,Nice,Ligue 1,37,1983,34,33,2870,31.9,0,0,0,0,0,7,3,0,0,0,0,0,0.8,0.8,1.4,2.2,0.03,0.04,0.07,0.03,0.07
Ebrima Darboe,GAM,MF,Roma,Serie A,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0.04,0.04
Márton Dárdai,GER,DF,Hertha BSC,Bundesliga,19,2002,12,9,755,8.4,0,1,0,0,0,2,0,0,0.12,0.12,0,0.12,0.1,0.1,0.1,0.2,0.01,0.01,0.03,0.01,0.03
Sergi Darder,ESP,MF,Espanyol,La Liga,27,1993,36,36,3125,34.7,3,9,3,0,0,4,0,0.09,0.26,0.35,0.09,0.35,2.8,2.8,4.9,7.8,0.08,0.14,0.22,0.08,0.22
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,30,1990,25,23,1786,19.8,2,5,2,0,0,6,0,0.1,0.25,0.35,0.1,0.35,1.8,1.8,3.3,5.2,0.09,0.17,0.26,0.09,0.26
Karl Darlow,ENG,GK,Newcastle Utd,Premier League,30,1990,8,8,720,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo Darmian,ITA,DF,Inter,Serie A,31,1989,25,18,1507,16.7,2,1,2,0,0,4,0,0.12,0.06,0.18,0.12,0.18,0.9,0.9,2.2,3.1,0.05,0.13,0.19,0.05,0.19
Josh Dasilva,ENG,MF,Brentford,Premier League,22,1998,9,2,257,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.2,0.02,0.04,0.05,0.02,0.05
Jonathan David,CAN,FW,Lille,Ligue 1,21,2000,38,32,2804,31.2,15,0,13,2,3,3,0,0.48,0,0.48,0.42,0.42,14.1,11.8,3.2,15,0.45,0.1,0.56,0.38,0.48
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,20,2000,22,20,1740,19.3,0,3,0,0,0,3,0,0,0.16,0.16,0,0.16,1.7,1.7,4,5.8,0.09,0.21,0.3,0.09,0.3
Ben Davies,WAL,DF,Tottenham,Premier League,28,1993,29,28,2538,28.2,1,1,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,1.8,1.8,0.6,2.3,0.06,0.02,0.08,0.06,0.08
Tom Davies,ENG,MF,Everton,Premier League,23,1998,6,2,234,2.6,1,0,1,0,0,1,0,0.38,0,0.38,0.38,0.38,0.9,0.9,0,0.9,0.35,0,0.35,0.35,0.35
Keinan Davis,ENG,FW,Aston Villa,Premier League,23,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,26,1995,17,13,1198,13.3,0,0,0,0,0,3,0,0,0,0,0,0,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04
Craig Dawson,ENG,DF,West Ham,Premier League,31,1990,34,30,2754,30.6,2,2,2,0,0,5,1,0.07,0.07,0.13,0.07,0.13,2.8,2.8,0.5,3.3,0.09,0.01,0.11,0.09,0.11
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,30,1991,30,25,2201,24.5,15,8,15,0,0,2,0,0.61,0.33,0.94,0.61,0.94,6.4,6.4,9.4,15.8,0.26,0.39,0.65,0.26,0.65
Konrad De La Fuente,USA,FW,Marseille,Ligue 1,20,2001,16,9,785,8.7,0,2,0,0,0,1,0,0,0.23,0.23,0,0.23,1.1,1.1,1.5,2.6,0.12,0.17,0.29,0.12,0.29
Sebastien De Maio,FRA,DF,Udinese,Serie A,34,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.14,0.14,0,0.14
Tommaso De Nipoti,ITA,MF,Atalanta,Serie A,18,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,27,1994,36,24,2151,23.9,3,1,3,0,0,7,0,0.13,0.04,0.17,0.13,0.17,1.6,1.6,4.1,5.7,0.07,0.17,0.24,0.07,0.24
Mattia De Sciglio,ITA,DF,Juventus,Serie A,28,1992,20,13,1168,13,1,2,1,0,0,2,1,0.08,0.15,0.23,0.08,0.23,0.2,0.2,2.4,2.6,0.02,0.19,0.2,0.02,0.2
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,33,1988,31,27,2294,25.5,3,2,3,0,0,7,0,0.12,0.08,0.2,0.12,0.2,2,2,2.1,4,0.08,0.08,0.16,0.08,0.16
Saulo Decarli,SUI,DF,Bochum,Bundesliga,29,1992,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.29,0.29,0.29
Troy Deeney,ENG,FW,Watford,Premier League,33,1988,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,30,1991,38,11,1362,15.1,2,2,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,3.9,3.9,2.1,6,0.26,0.14,0.4,0.26,0.4
Alessandro Deiola,ITA,MF,Cagliari,Serie A,25,1995,33,28,2129,23.7,4,1,4,0,0,5,0,0.17,0.04,0.21,0.17,0.21,2.3,2.3,1.3,3.6,0.1,0.06,0.15,0.1,0.15
Romain Del Castillo,FRA,MF,Brest,Ligue 1,25,1996,19,13,975,10.8,0,6,0,0,0,1,1,0,0.55,0.55,0,0.55,0.8,0.7,1.9,2.6,0.08,0.18,0.25,0.06,0.24
Romain Del Castillo,FRA,MF,Rennes,Ligue 1,25,1996,3,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.38,0.16,0.55,0.38,0.55
Thomas Delaine,FRA,DF,Metz,Ligue 1,29,1992,29,26,2316,25.7,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04,0.12,1.2,1.2,2.7,3.9,0.05,0.11,0.15,0.05,0.15
Thomas Delaney,DEN,MF,Sevilla,La Liga,29,1991,26,15,1549,17.2,2,1,2,0,0,4,1,0.12,0.06,0.17,0.12,0.17,1.3,1.3,0.6,1.8,0.07,0.03,0.11,0.07,0.11
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,29,1991,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam Delap,ENG,FW,Manchester City,Premier League,18,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacha Delaye,FRA,MF,Montpellier,Ligue 1,19,2002,11,3,262,2.9,0,1,0,0,0,0,0,0,0.34,0.34,0,0.34,0.1,0.1,0.9,1,0.04,0.3,0.34,0.04,0.34
Filippo Delli Carri,ITA,DF,Salernitana,Serie A,22,1999,5,3,334,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.04,0.02,0.05,0.04,0.05
Andy Delort,ALG,FW,Montpellier,Ligue 1,29,1991,3,3,269,3,2,1,2,0,0,0,0,0.67,0.33,1,0.67,1,1.4,1.4,0.7,2.1,0.48,0.22,0.7,0.48,0.7
Andy Delort,ALG,FW,Nice,Ligue 1,29,1991,32,26,2448,27.2,16,2,13,3,3,3,0,0.59,0.07,0.66,0.48,0.55,14.8,12.5,4.2,16.7,0.54,0.15,0.7,0.46,0.61
Fabian Delph,ENG,MF,Everton,Premier League,31,1989,11,8,662,7.4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0.01,0.01,0.02,0.01,0.02
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,25,1996,30,25,2207,24.5,21,4,16,5,5,6,0,0.86,0.16,1.02,0.65,0.82,18.8,15.1,3,18.1,0.77,0.12,0.89,0.62,0.74
