Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Hamza Choudhury,ENG,DF,Leicester City,Premier League,23,1997,3.2,207,18,98,111,6,1,196,1,3,33.3,2,0,111,317,98,1,0,0,2,3,134,122,91,0
Andreas Christensen,DEN,DF,Chelsea,Premier League,25,1996,16.6,1451,160,675,780,78,6,1407,6,6,100,6,0,988,4427,2387,61,17,0,2,1,1047,1032,98.6,2
Max Christiansen,GER,MF,Greuther Fürth,Bundesliga,24,1996,22.8,1223,103,429,714,134,7,1196,5,9,55.6,6,0,613,2932,1313,43,15,0,13,15,677,637,94.1,13
Carney Chukwuemeka,SRI,MF,Aston Villa,Premier League,17,2003,3.3,160,3,25,84,60,14,159,3,9,33.3,5,0,131,674,330,20,5,6,10,5,158,122,77.2,17
Samuel Chukwueze,NGA,MF,Villarreal,La Liga,22,1999,14.8,695,3,78,307,392,118,689,58,109,53.2,62,8,594,3685,2376,130,37,41,43,37,697,551,79.1,100
Víctor Chust,ESP,DF,Cádiz,La Liga,21,2000,20.3,990,149,577,460,41,18,954,6,7,85.7,6,1,584,4681,2223,36,7,0,1,3,586,577,98.5,3
Riccardo Ciervo,ITA,MF,Sampdoria,Serie A,19,2002,2.5,95,2,19,40,46,8,90,2,3,66.7,2,0,65,571,327,18,5,2,2,3,82,59,72,12
Jasper Cillessen,NED,GK,Valencia,La Liga,32,1989,16.2,484,427,479,5,0,0,337,0,0,,0,0,217,1116,689,1,0,0,0,0,183,182,99.5,0
Pathé Ciss,SEN,MF,Rayo Vallecano,La Liga,27,1994,12.2,703,48,200,451,91,7,694,9,12,75,9,0,400,2080,918,36,12,0,5,11,403,380,94.3,13
Moustapha Cissé,GUI,FW,Atalanta,Serie A,17,2003,0.4,26,0,1,13,13,3,26,1,1,100,1,0,13,57,32,2,1,0,3,3,28,19,67.9,6
Giorgio Cittadini,ITA,DF,Atalanta,Serie A,19,2002,0,3,1,2,0,1,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Ciaran Clark,IRL,DF,Newcastle Utd,Premier League,31,1989,11.3,449,78,260,171,35,22,442,3,4,75,3,0,249,1151,507,13,4,0,4,0,265,251,94.7,4
Alexis Claude-Maurice,FRA,MF,Nice,Ligue 1,23,1998,2.3,144,2,14,59,77,12,136,3,9,33.3,3,1,92,359,183,10,4,1,4,4,108,95,88,17
Jonathan Clauss,FRA,DF,Lens,Ligue 1,28,1992,33.8,2253,74,439,917,1029,70,1733,31,63,49.2,34,2,1125,6241,4082,204,69,14,31,16,1413,1213,85.8,140
Carlos Clerc,ESP,DF,Levante,La Liga,29,1992,16.8,1029,60,373,495,223,14,876,24,32,75,25,1,589,3167,1884,82,17,2,5,7,626,584,93.3,28
Tom Cleverley,ENG,MF,Watford,Premier League,31,1989,18,781,36,168,383,253,9,707,4,8,50,4,1,382,1337,571,18,9,3,12,11,542,442,81.5,36
Nathaniel Clyne,ENG,DF,Crystal Palace,Premier League,30,1991,15,825,46,316,405,151,2,666,3,4,75,3,0,436,2145,1068,30,9,0,7,3,483,445,92.1,11
Conor Coady,ENG,DF,Wolves,Premier League,28,1993,37.3,1930,470,1331,668,33,18,1890,1,2,50,2,0,1183,6291,2904,34,1,0,2,2,1344,1330,99,3
Marcus Coco,FRA,FW,Nantes,Ligue 1,25,1996,10.3,504,23,128,226,186,24,481,11,25,44,13,2,306,1669,1028,49,12,8,30,20,428,308,72,45
Coke,ESP,DF,Levante,La Liga,34,1987,1.3,83,8,40,27,19,3,69,2,3,66.7,2,0,42,210,105,5,2,1,1,1,41,37,90.2,2
Séamus Coleman,IRL,DF,Everton,Premier League,32,1988,29.5,1550,128,539,724,377,41,1284,26,44,59.1,29,0,839,4662,2319,87,28,8,18,26,806,712,88.3,45
Álex Collado,ESP,MF,Granada,La Liga,22,1999,11.3,561,12,84,270,254,24,517,21,40,52.5,21,3,379,2039,1014,65,25,9,25,26,412,328,79.6,31
Ebrima Colley,GAM,FW,Spezia,Serie A,21,2000,4.4,201,4,37,102,85,9,195,10,21,47.6,13,1,149,990,571,28,11,4,13,8,188,142,75.5,17
Omar Colley,GAM,DF,Sampdoria,Serie A,28,1992,30.5,1775,352,1074,732,46,18,1692,3,4,75,4,0,966,5052,2583,54,6,0,5,2,1020,991,97.2,3
Nathan Collins,IRL,DF,Burnley,Premier League,20,2001,18.6,874,151,449,378,84,38,849,3,8,37.5,4,0,392,2338,1001,26,6,1,7,4,399,372,93.2,8
Kingsley Coman,FRA,FW,Bayern Munich,Bundesliga,25,1996,15.1,946,14,84,349,590,122,920,41,71,57.7,43,3,762,4153,2409,153,37,35,28,44,898,751,83.6,161
Eray Cömert,SUI,DF,Valencia,La Liga,23,1998,4.5,220,34,119,111,5,4,216,0,0,,0,0,135,882,394,13,0,0,1,0,144,144,100,1
Santi Comesaña,ESP,MF,Rayo Vallecano,La Liga,24,1996,29.8,1844,73,424,1173,344,59,1801,37,60,61.7,39,1,1176,5445,3032,120,28,3,19,33,1310,1187,90.6,62
Diego Conde,ESP,GK,Getafe,La Liga,22,1998,0.1,6,5,6,0,0,0,3,0,0,,0,0,2,14,11,0,0,0,0,0,2,2,100,0
Aaron Connolly,IRL,FW,Brighton,Premier League,21,2000,1.7,34,0,0,14,21,4,33,0,1,0,0,0,22,132,42,3,0,0,3,1,65,22,33.8,7
Andrea Consigli,ITA,GK,Sassuolo,Serie A,34,1987,36.9,1560,1313,1559,9,0,0,1181,0,0,,0,0,818,4285,2864,0,0,0,1,0,824,823,99.9,0
Abdu Conté,POR,DF,Troyes,Ligue 1,23,1998,15,739,31,270,313,209,18,612,16,22,72.7,16,0,439,2192,1315,54,25,7,18,13,523,434,83,45
Andrea Conti,ITA,DF,Sampdoria,Serie A,27,1994,2.6,111,12,33,49,33,6,100,2,5,40,3,1,62,192,91,5,3,0,3,0,83,64,77.1,3
Andrea Conti,ITA,DF,Milan,Serie A,27,1994,0.1,7,0,4,2,1,0,6,0,0,,0,0,4,3,0,0,0,0,0,1,3,3,100,0
Liam Cooper,SCO,DF,Leeds United,Premier League,29,1991,20.2,1351,196,893,494,31,12,1315,3,3,100,3,0,759,4089,2294,20,2,0,6,3,822,807,98.2,2
Lucas Copado,GER,FW,Bayern Munich,Bundesliga,17,2004,0.2,7,0,3,2,3,1,7,1,1,100,1,0,7,29,9,2,1,1,0,0,8,5,62.5,0
Diego Coppola,ITA,DF,Hellas Verona,Serie A,17,2003,2.8,124,21,66,56,11,3,124,0,0,,0,0,70,552,186,2,1,1,1,0,69,68,98.6,0
Francis Coquelin,FRA,MF,Villarreal,La Liga,30,1991,9.2,605,19,105,345,191,28,599,15,21,71.4,15,0,427,1947,1018,45,15,2,15,20,486,433,89.1,47
Sébastien Corchia,FRA,DF,Nantes,Ligue 1,30,1990,14.7,752,43,183,304,310,10,583,6,18,33.3,6,0,362,1928,1093,63,23,3,17,16,390,339,86.9,29
Sergio Córdova,VEN,FW,Augsburg,Bundesliga,23,1997,3.6,110,4,14,47,56,16,104,3,7,42.9,3,0,64,322,216,13,3,2,12,11,157,70,44.6,18
Jack Cork,ENG,MF,Burnley,Premier League,32,1989,18.6,723,44,136,469,143,10,717,10,13,76.9,11,0,408,1528,643,31,11,1,11,18,464,398,85.8,11
Maxwel Cornet,CIV,DF,Lyon,Ligue 1,24,1996,0.7,45,2,13,22,15,0,42,1,2,50,1,0,34,172,85,2,2,0,0,0,34,32,94.1,0
Maxwel Cornet,CIV,FW,Burnley,Premier League,24,1996,19.6,681,19,97,237,390,90,635,13,44,29.5,16,1,402,1837,1050,51,18,10,50,37,842,436,51.8,133
Jesús Corona,MEX,FW,Sevilla,La Liga,28,1993,12.9,765,7,116,314,372,60,720,18,38,47.4,19,1,586,2615,1447,80,16,14,34,30,715,581,81.3,90
Ángel Correa,ARG,FW,Atlético Madrid,La Liga,26,1995,20.6,937,7,91,385,512,154,908,26,53,49.1,29,3,696,2728,1532,98,31,18,56,56,999,710,71.1,184
Joaquín Correa,ARG,FW,Inter,Serie A,26,1994,11.4,499,5,22,200,324,91,493,13,32,40.6,16,1,379,2279,1406,75,26,22,29,19,526,390,74.1,96
Thierry Correia,POR,DF,Valencia,La Liga,22,1999,15.7,840,39,274,359,250,16,702,10,30,33.3,15,1,430,2257,1239,49,15,2,20,14,449,393,87.5,35
Danny da Costa,GER,DF,Eint Frankfurt,Bundesliga,28,1993,8.1,409,30,126,183,123,9,338,4,8,50,5,1,200,1136,626,25,9,3,6,6,199,179,89.9,10
David Pereira da Costa,POR,MF,Lens,Ligue 1,20,2001,16.3,949,10,123,492,407,57,913,32,46,69.6,36,2,759,3893,2257,119,40,11,23,25,866,757,87.4,94
Hélder Costa,ANG,MF,Leeds United,Premier League,27,1994,0.2,6,0,1,3,2,0,6,0,0,,0,0,2,6,0,0,0,0,0,0,8,5,62.5,0
Hélder Costa,ANG,MF,Valencia,La Liga,27,1994,12.4,459,13,90,178,232,41,446,28,54,51.9,29,4,329,1981,1278,54,15,7,29,31,414,286,69.1,56
Jaume Costa,ESP,DF,Mallorca,La Liga,33,1988,20.3,1201,77,347,510,405,23,993,11,15,73.3,11,0,629,3119,1882,99,30,2,15,13,691,620,89.7,50
Benoît Costil,FRA,GK,Bordeaux,Ligue 1,34,1987,25,966,814,952,20,0,0,658,0,1,0,0,0,438,1980,1104,0,0,0,1,0,409,408,99.8,0
Vladimír Coufal,CZE,DF,West Ham,Premier League,28,1992,24.5,1668,108,484,691,591,28,1380,13,28,46.4,14,0,848,4589,2281,93,39,7,17,17,982,881,89.7,47
Kalifa Coulibaly,MLI,FW,Nantes,Ligue 1,29,1991,9.4,293,13,18,135,150,51,281,2,4,50,3,0,121,474,217,13,4,4,21,14,392,228,58.2,46
Lassana Coulibaly,MLI,MF,Salernitana,Serie A,25,1996,25.9,1148,70,299,676,269,14,1127,36,69,52.2,39,3,770,5136,2367,106,29,1,24,17,754,644,85.4,32
Mamadou Coulibaly,SEN,MF,Salernitana,Serie A,22,1999,9,462,17,109,249,148,17,458,15,18,83.3,15,1,314,1931,897,41,18,3,12,18,337,270,80.1,32
Tanguy Coulibaly,FRA,DF,Stuttgart,Bundesliga,20,2001,12,506,10,103,220,217,31,460,19,43,44.2,23,3,365,1675,914,45,13,8,40,19,476,322,67.6,67
Thibaut Courtois,BEL,GK,Real Madrid,La Liga,29,1992,36,1209,1091,1206,3,0,0,959,0,0,,0,0,658,2927,1463,0,0,0,0,0,670,664,99.1,0
Philippe Coutinho,BRA,MF,Aston Villa,Premier League,29,1992,14.8,824,8,89,452,355,52,788,27,42,64.3,28,6,629,3264,1962,114,44,13,38,25,774,637,82.3,68
Philippe Coutinho,BRA,MF,Barcelona,La Liga,29,1992,5.6,421,5,27,192,246,26,403,12,20,60,12,4,326,1678,925,53,22,5,12,22,408,350,85.8,53
Nicolas Cozza,FRA,DF,Montpellier,Ligue 1,22,1999,30.8,1715,208,902,746,216,33,1585,12,19,63.2,12,0,1035,6795,3124,85,26,6,25,16,1094,1031,94.2,17
Alessio Cragno,ITA,GK,Cagliari,Serie A,27,1994,35,1301,1140,1294,9,0,0,852,0,0,,0,0,569,3054,1860,0,0,0,1,1,511,509,99.6,0
Aaron Cresswell,ENG,DF,West Ham,Premier League,31,1989,30.3,2291,143,709,1097,612,29,1948,3,13,23.1,3,3,1400,5955,2964,110,47,2,9,11,1520,1465,96.4,29
Charlie Cresswell,ENG,DF,Leeds United,Premier League,18,2002,1.6,120,20,79,47,4,1,119,1,1,100,1,0,72,552,353,3,0,0,2,0,78,78,100,1
Domenico Criscito,ITA,DF,Genoa,Serie A,34,1986,18,1213,117,465,579,242,17,1060,7,9,77.8,7,0,669,3589,2074,74,26,3,9,9,675,658,97.5,9
Bryan Cristante,ITA,MF,Roma,Serie A,26,1995,29.8,2089,91,519,1376,322,40,2027,14,22,63.6,15,0,1285,6779,3261,145,38,1,7,27,1511,1441,95.4,27
Cristo,ESP,DF,Real Sociedad,La Liga,21,2000,0.2,15,0,5,6,5,0,12,0,2,0,0,0,11,56,40,2,1,0,0,0,9,8,88.9,0
Enzo Crivelli,FRA,FW,Saint-Étienne,Ligue 1,26,1995,1.1,36,1,3,19,16,7,34,2,5,40,2,0,22,64,19,1,1,1,3,1,40,28,70,10
Domen Črnigoj,SVN,MF,Venezia,Serie A,25,1995,20.9,936,59,256,469,278,38,910,15,33,45.5,17,5,569,2952,1464,61,24,10,27,31,690,569,82.5,55
Giovanni Crociata,ITA,FW,Empoli,Serie A,23,1997,0.2,11,0,0,4,8,1,11,0,1,0,0,0,9,83,38,2,0,0,0,0,10,9,90,0
Juan Cruz Armada,ESP,DF,Osasuna,La Liga,29,1992,21.5,1105,116,480,617,63,6,1017,8,11,72.7,8,1,674,3836,1766,47,8,1,0,7,658,638,97,9
Juan Cuadrado,COL,DF,Juventus,Serie A,33,1988,27.6,2183,70,544,1103,701,73,1977,38,70,54.3,41,1,1532,7341,4628,202,58,27,35,30,1687,1549,91.8,91
Cucho,COL,FW,Watford,Premier League,22,1999,12.7,557,17,90,229,284,38,513,23,42,54.8,25,0,366,1967,1081,55,19,7,28,17,531,359,67.6,56
Marc Cucurella,ESP,FW,Getafe,La Liga,23,1998,0.3,24,0,2,6,18,2,21,1,1,100,1,0,18,150,106,4,2,1,0,0,16,13,81.3,2
Marc Cucurella,ESP,DF,Brighton,Premier League,23,1998,34.3,2691,125,752,1192,928,66,2330,31,59,52.5,35,8,1672,8189,5158,206,64,9,25,32,1814,1637,90.2,68
Jorge Cuenca,ESP,DF,Getafe,La Liga,21,1999,29.8,1414,170,746,660,52,28,1358,7,8,87.5,7,0,684,2892,1272,32,5,0,11,6,739,714,96.6,3
Mickaël Cuisance,FRA,MF,Venezia,Serie A,21,1999,10.2,487,4,105,278,140,6,460,17,29,58.6,19,3,339,1517,694,33,11,1,9,29,349,304,87.1,27
Mickaël Cuisance,FRA,MF,Bayern Munich,Bundesliga,21,1999,0.1,13,0,4,7,3,2,13,1,2,50,1,0,9,92,34,1,0,0,0,1,13,10,76.9,1
Luke Cundle,ENG,MF,Wolves,Premier League,19,2002,2,118,5,34,65,27,1,115,0,1,0,0,0,83,333,160,8,4,0,0,1,92,87,94.6,4
Matheus Cunha,BRA,FW,Hertha BSC,Bundesliga,22,1999,0.7,27,0,3,17,10,4,23,2,2,100,2,0,19,63,33,3,1,0,2,5,28,15,53.6,2
Matheus Cunha,BRA,FW,Atlético Madrid,La Liga,22,1999,11.8,415,13,47,181,206,68,402,7,13,53.8,8,0,237,1259,694,37,9,9,36,16,529,269,50.9,80
Patrick Cutrone,ITA,FW,Empoli,Serie A,23,1998,15.6,417,6,25,152,267,96,394,10,26,38.5,11,0,286,1537,649,42,6,11,38,15,601,302,50.2,128
Wylan Cyprien,FRA,MF,Nantes,Ligue 1,26,1995,16.6,1049,25,206,646,250,11,964,11,21,52.4,11,4,697,2552,1270,55,15,1,11,20,748,703,94,31
Rafael Czichos,GER,DF,Köln,Bundesliga,31,1990,15.6,1211,171,733,545,37,14,1168,2,3,66.7,2,0,737,5319,2963,59,5,0,2,3,806,787,97.6,3
Lennart-Marten Czyborra,GER,DF,Arminia,Bundesliga,22,1999,1.5,69,5,20,34,18,0,49,2,3,66.7,2,0,30,157,95,3,0,0,1,2,26,26,100,1
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,32,1988,11.1,862,102,414,395,97,25,839,3,3,100,3,1,610,2714,1362,31,7,1,12,6,660,635,96.2,18
Lucas Da Cunha,FRA,MF,Nice,Ligue 1,20,2001,4.4,216,3,22,93,120,16,196,8,14,57.1,8,0,160,1070,662,38,11,5,8,6,165,135,81.8,19
Lucas Da Cunha,FRA,FW,Clermont Foot,Ligue 1,20,2001,9.3,443,7,66,229,197,27,421,26,38,68.4,28,2,333,1897,964,56,22,4,17,27,402,319,79.4,55
Damien Da Silva,FRA,DF,Lyon,Ligue 1,33,1988,12.5,1017,129,522,523,38,16,1005,1,2,50,1,0,683,4028,2079,50,5,0,3,1,769,759,98.7,0
Moanes Dabbur,ISR,FW,Hoffenheim,Bundesliga,29,1992,14.6,688,5,61,339,319,91,654,21,41,51.2,21,4,437,1330,686,36,13,7,38,49,670,488,72.8,108
Colin Dagba,FRA,DF,Paris S-G,Ligue 1,22,1998,1.8,158,5,17,80,75,6,145,1,3,33.3,1,0,120,647,387,23,8,1,1,3,137,126,92,4
Finn Dahmen,GER,GK,Mainz 05,Bundesliga,23,1998,2,83,72,83,0,0,0,59,0,0,,0,0,41,164,89,0,0,0,0,0,43,43,100,0
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,25,1996,18.4,1272,47,271,765,317,20,1240,23,36,63.9,26,1,865,4011,1929,78,24,2,23,19,968,896,92.6,55
Patson Daka,ZAM,FW,Leicester City,Premier League,22,1998,12.9,382,10,36,184,174,58,360,3,18,16.7,6,0,210,647,345,21,6,4,38,23,523,250,47.8,72
Stuart Dallas,NIR,DF,Leeds United,Premier League,30,1991,32.4,2052,105,684,986,539,33,1728,20,39,51.3,21,3,1146,6654,3857,154,58,12,20,38,1251,1101,88,65
Diogo Dalot,POR,DF,Manchester Utd,Premier League,22,1999,20,1402,90,461,678,339,28,1222,16,28,57.1,18,2,841,3969,2350,98,24,9,22,15,887,824,92.9,42
Mikkel Damsgaard,DEN,MF,Sampdoria,Serie A,21,2000,6.4,363,11,64,171,156,25,357,15,23,65.2,15,0,264,1210,649,31,13,5,7,14,295,243,82.4,46
Flavius Daniliuc,AUT,DF,Nice,Ligue 1,20,2001,14.4,1007,84,458,512,92,8,916,8,13,61.5,9,0,649,3642,1794,42,5,0,7,5,642,618,96.3,9
Danilo,BRA,DF,Juventus,Serie A,30,1991,21,1648,116,591,918,226,17,1471,4,9,44.4,4,1,1031,3995,2221,79,26,3,8,8,1123,1097,97.7,15
Kevin Danso,AUT,DF,Lens,Ligue 1,22,1998,31,2157,297,1133,1151,47,17,2108,7,13,53.8,10,0,1410,10321,5498,97,5,0,9,8,1472,1444,98.1,0
Dante,BRA,DF,Nice,Ligue 1,37,1983,31.9,2643,312,1262,1461,65,27,2601,7,8,87.5,7,0,1915,9135,4431,98,11,0,6,2,2028,2016,99.4,1
Ebrima Darboe,GAM,MF,Roma,Serie A,20,2001,0.7,47,1,8,35,5,1,44,0,0,,0,0,35,167,41,1,0,1,2,0,34,34,100,3
Márton Dárdai,GER,DF,Hertha BSC,Bundesliga,19,2002,8.4,472,64,308,165,31,5,440,2,4,50,2,0,270,1488,832,13,1,0,4,3,286,280,97.9,2
Sergi Darder,ESP,MF,Espanyol,La Liga,27,1993,34.7,2045,64,446,1308,491,43,1946,42,64,65.6,44,3,1525,9412,5188,200,73,13,26,43,1678,1564,93.2,64
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,30,1990,19.8,1194,45,306,639,306,25,1096,15,25,60,16,4,708,3183,1420,47,16,1,29,27,952,764,80.3,64
Karl Darlow,ENG,GK,Newcastle Utd,Premier League,30,1990,8,269,223,265,4,0,0,170,0,0,,0,0,95,546,294,0,0,0,0,0,94,93,98.9,0
Matteo Darmian,ITA,DF,Inter,Serie A,31,1989,16.7,822,36,243,345,272,29,698,3,7,42.9,3,1,462,1849,980,46,14,7,15,8,564,505,89.5,58
Josh Dasilva,ENG,MF,Brentford,Premier League,22,1998,2.9,131,11,35,63,43,6,128,7,10,70,8,0,93,635,390,14,6,3,6,6,95,72,75.8,9
Jonathan David,CAN,FW,Lille,Ligue 1,21,2000,31.2,1009,22,92,484,488,152,978,34,52,65.4,35,0,667,2675,1626,83,18,19,84,60,1202,730,60.7,212
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,20,2000,19.3,1601,48,404,747,618,92,1434,71,120,59.2,80,13,1177,7147,4878,219,79,38,33,33,1127,1054,93.5,96
Ben Davies,WAL,DF,Tottenham,Premier League,28,1993,28.2,1854,169,759,960,277,34,1775,8,11,72.7,8,1,1240,7311,4438,173,61,2,10,10,1373,1316,95.8,30
Tom Davies,ENG,MF,Everton,Premier League,23,1998,2.6,120,11,31,58,34,8,119,2,3,66.7,3,0,66,259,112,4,0,1,3,1,85,71,83.5,9
Keinan Davis,ENG,FW,Aston Villa,Premier League,23,1998,0.1,7,0,0,5,2,0,7,0,0,,0,0,6,5,1,0,0,0,2,1,11,7,63.6,2
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,26,1995,13.3,756,87,313,387,104,16,738,4,5,80,4,0,459,2608,1464,48,18,2,5,2,472,454,96.2,7
Craig Dawson,ENG,DF,West Ham,Premier League,31,1990,30.6,1541,286,854,695,74,42,1513,2,2,100,2,0,850,4229,1975,48,7,0,2,6,954,933,97.8,6
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,30,1991,24.5,1822,27,149,736,1061,122,1653,24,42,57.1,24,1,1248,6188,4004,205,81,22,34,32,1552,1364,87.9,170
Konrad De La Fuente,USA,FW,Marseille,Ligue 1,20,2001,8.7,348,4,46,92,249,54,335,18,31,58.1,19,2,279,1688,1253,71,16,16,11,28,329,252,76.6,50
Sebastien De Maio,FRA,DF,Udinese,Serie A,34,1987,2,96,13,68,35,0,0,93,0,0,,0,0,43,223,58,1,0,0,1,1,43,42,97.7,1
Tommaso De Nipoti,ITA,MF,Atalanta,Serie A,18,2003,0.1,2,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,5,1,20,0
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,27,1994,23.9,1687,27,314,1055,436,18,1565,24,40,60,25,3,1210,6585,3501,160,50,6,30,25,1279,1183,92.5,49
Mattia De Sciglio,ITA,DF,Juventus,Serie A,28,1992,13,791,46,251,389,205,15,679,9,16,56.3,10,0,454,2385,1335,55,21,5,7,7,484,455,94,23
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,33,1988,25.5,1603,92,508,806,381,48,1372,7,19,36.8,9,0,832,4305,2268,80,34,2,30,20,1125,991,88.1,48
Saulo Decarli,SUI,DF,Bochum,Bundesliga,29,1992,0.1,8,0,1,4,3,1,8,0,0,,0,0,5,8,1,0,0,0,1,0,8,6,75,1
Troy Deeney,ENG,FW,Watford,Premier League,33,1988,0.3,11,2,2,1,8,5,11,0,0,,0,0,3,7,4,0,0,0,1,0,18,9,50,7
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,30,1991,15.1,580,12,62,273,290,60,550,14,30,46.7,15,3,417,2280,1078,51,18,14,36,31,634,415,65.5,125
Alessandro Deiola,ITA,MF,Cagliari,Serie A,25,1995,23.7,1002,76,298,524,220,25,992,7,11,63.6,9,0,562,2417,911,43,12,2,23,21,681,576,84.6,50
Romain Del Castillo,FRA,MF,Brest,Ligue 1,25,1996,10.8,611,3,69,323,265,35,579,25,44,56.8,27,4,460,2113,1091,61,23,11,33,38,516,413,80,69
Romain Del Castillo,FRA,MF,Rennes,Ligue 1,25,1996,0.3,21,0,1,13,9,1,18,1,3,33.3,1,0,15,123,90,6,0,0,0,0,15,12,80,1
Thomas Delaine,FRA,DF,Metz,Ligue 1,29,1992,25.7,1443,51,405,697,460,32,1193,26,56,46.4,31,1,868,5328,3669,166,62,11,42,33,998,868,87,68
Thomas Delaney,DEN,MF,Sevilla,La Liga,29,1991,17.2,981,58,267,571,171,26,966,6,9,66.7,7,0,569,2190,997,34,9,1,8,13,705,641,90.9,22
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,29,1991,0.2,16,0,2,11,3,0,16,0,0,,0,0,9,20,10,0,0,0,0,1,9,9,100,0
Liam Delap,ENG,FW,Manchester City,Premier League,18,2003,0.1,1,0,0,1,0,0,1,0,0,,0,0,1,2,0,0,0,0,0,0,3,1,33.3,0
Sacha Delaye,FRA,MF,Montpellier,Ligue 1,19,2002,2.9,119,3,31,49,48,9,115,1,3,33.3,1,0,80,313,168,11,4,1,7,2,93,76,81.7,16
Filippo Delli Carri,ITA,DF,Salernitana,Serie A,22,1999,3.7,171,28,89,59,29,7,149,1,2,50,2,0,83,337,187,8,3,0,4,1,87,80,92,4
Andy Delort,ALG,FW,Montpellier,Ligue 1,29,1991,3,135,6,14,47,77,19,126,0,0,,0,0,60,184,43,2,0,1,5,6,175,98,56,19
Andy Delort,ALG,FW,Nice,Ligue 1,29,1991,27.2,994,21,66,394,563,146,941,15,40,37.5,16,1,545,1928,790,55,13,10,60,39,1229,759,61.8,211
Fabian Delph,ENG,MF,Everton,Premier League,31,1989,7.4,384,23,105,242,54,0,381,6,7,85.7,6,0,250,1013,382,14,1,0,9,2,239,228,95.4,6
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,25,1996,24.5,798,29,71,323,443,170,763,27,49,55.1,29,1,452,1674,856,57,16,17,93,43,1027,566,55.1,210
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,24,1997,15.7,1037,5,59,388,711,99,968,57,92,62,63,4,856,6005,3960,224,70,43,42,23,965,826,85.6,107
Yusuf Demir,AUT,FW,Barcelona,La Liga,18,2003,2.1,116,2,14,38,68,9,105,5,10,50,6,1,86,317,176,12,2,2,5,7,95,77,81.1,18
Merih Demiral,TUR,DF,Atalanta,Serie A,23,1998,21.3,1055,147,576,468,61,35,1006,2,4,50,2,0,520,3295,1081,17,2,1,4,5,570,549,96.3,9
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,28,1993,22.8,1685,76,422,931,441,34,1492,29,45,64.4,29,4,1076,5943,2888,134,33,9,32,25,1153,1057,91.7,42
Ermedin Demirović,BIH,FW,Freiburg,Bundesliga,23,1998,9.7,310,8,37,112,178,56,304,10,22,45.5,12,0,186,813,374,15,11,3,24,22,393,199,50.6,74
Diego Demme,GER,MF,Napoli,Serie A,29,1991,7.7,664,20,184,399,125,5,658,3,4,75,3,0,478,2021,966,38,9,2,4,10,535,518,96.8,4
Jason Denayer,BEL,DF,Lyon,Ligue 1,26,1995,11.1,843,122,482,395,12,8,818,1,3,33.3,2,0,577,2430,1116,15,0,0,1,2,647,633,97.8,0
Leander Dendoncker,BEL,MF,Wolves,Premier League,26,1995,21.7,1013,61,289,540,230,37,1000,7,14,50,7,1,576,2343,907,28,11,1,18,8,769,652,84.8,49
Emmanuel Dennis,NGA,FW,Watford,Premier League,23,1997,28.7,1101,26,154,472,580,140,1061,73,164,44.5,80,21,823,4369,2877,140,43,45,78,75,1172,737,62.9,150
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,24,1997,1.2,49,2,13,22,18,2,47,2,3,66.7,2,0,30,112,55,3,1,0,2,2,40,29,72.5,3
Fabio Depaoli,ITA,DF,Hellas Verona,Serie A,24,1997,7.8,374,21,77,165,160,17,315,8,13,61.5,10,1,202,990,578,29,15,2,5,5,227,193,85,13
Memphis Depay,NED,FW,Barcelona,La Liga,27,1994,20.6,1253,8,53,491,778,156,1096,34,66,51.5,38,0,841,3553,2260,149,36,41,80,42,1273,955,75,244
Mike van der Hoorn,NED,DF,Arminia,Bundesliga,28,1992,0.2,7,2,5,1,1,1,7,0,0,,0,0,3,11,3,0,0,0,0,0,3,3,100,0
Arthur Desmas,FRA,GK,Clermont Foot,Ligue 1,27,1994,14.5,440,398,439,2,0,0,298,0,0,,0,0,200,814,446,0,0,0,0,0,185,185,100,0
Sergiño Dest,USA,DF,Barcelona,La Liga,20,2000,16.8,1199,26,285,554,457,54,1068,31,59,52.5,32,1,886,4798,2998,141,39,19,33,33,915,853,93.2,67
