Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Daniel Bachmann,AUT,GK,Watford,Premier League,27,1994,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Loïc Bade,FRA,DF,Rennes,Ligue 1,21,2000,10.9,0,7,0,0,0.64,0,0,,14.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Milan Badelj,CRO,MF,Genoa,Serie A,32,1989,31.6,1,22,5,22.7,0.7,0.16,0.05,0.2,20.9,0,0,0,1.2,1.2,0.05,-0.2,-0.2
Édgar Badía,ESP,GK,Elche,La Liga,29,1992,24,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,20,2001,20.4,1,14,4,28.6,0.69,0.2,0.07,0.25,9.4,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Youssouph Badji,SEN,FW,Brest,Ligue 1,19,2001,1.5,0,2,0,0,1.33,0,0,,15.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Miguel Baeza,ESP,DF,Celta Vigo,La Liga,21,2000,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Nicola Bagnolini,ITA,GK,Bologna,Serie A,17,2004,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Issa Bah,LUX,FW,Venezia,Serie A,19,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,29,1992,12.2,3,24,14,58.3,1.97,1.15,0.13,0.21,16.5,0,0,0,3.8,3.8,0.16,-0.8,-0.8
Leon Bailey,JAM,FW,Aston Villa,Premier League,23,1997,8.5,1,21,8,38.1,2.48,0.95,0.05,0.13,18.7,4,0,0,1.6,1.6,0.08,-0.6,-0.6
Eric Bailly,CIV,DF,Manchester Utd,Premier League,27,1994,2.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Dénys Bain,FRA,DF,Brest,Ligue 1,28,1993,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,19,2001,5.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Nedim Bajrami,ALB,MF,Empoli,Serie A,22,1999,22.8,6,51,18,35.3,2.23,0.79,0.06,0.17,20.2,8,3,3,6.2,3.9,0.08,-0.2,-0.9
Cédric Bakambu,COD,FW,Marseille,Ligue 1,30,1991,4,4,19,8,42.1,4.8,2.02,0.21,0.5,13,0,0,0,3.3,3.3,0.17,0.7,0.7
Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,Ligue 1,18,2002,3.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,26,1994,5.6,0,4,0,0,0.72,0,0,,18.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Mitchel Bakker,NED,DF,Leverkusen,Bundesliga,21,2000,20.2,0,9,2,22.2,0.44,0.1,0,0,20.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Ridle Baku,GER,DF,Wolfsburg,Bundesliga,23,1998,27.2,3,37,8,21.6,1.36,0.29,0.08,0.38,20,0,0,0,2.2,2.2,0.06,0.8,0.8
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,18,2002,0.5,0,2,1,50,4.19,2.09,0,0,17.3,0,0,0,0.4,0.4,0.18,-0.4,-0.4
Tommaso Baldanzi,ITA,FW,Empoli,Serie A,18,2003,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Alejandro Balde,ESP,DF,Barcelona,La Liga,17,2003,2.1,0,1,0,0,0.48,0,0,,21.6,0,0,0,0,0,0.03,0,0
Ibrahima Baldé,FRA,FW,Lens,Ligue 1,18,2003,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Keita Baldé,SEN,FW,Cagliari,Serie A,26,1995,13.7,3,26,9,34.6,1.9,0.66,0.12,0.33,12.2,0,0,0,3.2,3.2,0.12,-0.2,-0.2
Gareth Bale,WAL,FW,Real Madrid,La Liga,32,1989,3.1,1,15,6,40,4.82,1.93,0.07,0.17,20,2,0,0,1.2,1.2,0.08,-0.2,-0.2
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,33,1988,22.5,0,6,2,33.3,0.27,0.09,0,0,25.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,22,1999,10.6,0,2,0,0,0.19,0,0,,8.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,29,1992,35,1,15,3,20,0.43,0.09,0.07,0.33,20.3,0,0,0,0.6,0.6,0.04,0.4,0.4
Fodé Ballo-Touré,SEN,DF,Milan,Serie A,24,1997,5,0,3,1,33.3,0.61,0.2,0,0,13.3,0,0,0,0.5,0.5,0.18,-0.5,-0.5
Folarin Balogun,ENG,FW,Arsenal,Premier League,20,2001,0.8,0,3,0,0,3.86,0,0,,14,0,0,0,0.3,0.3,0.09,-0.3,-0.3
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,31,1990,5.1,0,1,0,0,0.2,0,0,,8,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Jonathan Bamba,FRA,MF,Lille,Ligue 1,25,1996,27,1,51,12,23.5,1.89,0.44,0.02,0.08,19.3,2,0,0,3.2,3.2,0.06,-2.2,-2.2
Patrick Bamford,ENG,FW,Leeds United,Premier League,27,1993,6.2,2,20,5,25,3.22,0.81,0.1,0.4,13.6,0,0,0,4,4,0.2,-2,-2
Filippo Bandinelli,ITA,MF,Empoli,Serie A,26,1995,21.7,2,40,12,30,1.84,0.55,0.05,0.17,18.5,0,0,0,2.6,2.6,0.06,-0.6,-0.6
Mattia Bani,ITA,DF,Genoa,Serie A,27,1993,13.5,0,9,0,0,0.67,0,0,,8.3,0,0,0,1.2,1.2,0.13,-1.2,-1.2
Simon Banza,FRA,FW,Lens,Ligue 1,24,1996,1.4,1,6,4,66.7,4.35,2.9,0.17,0.25,14.4,0,0,0,1.2,1.2,0.2,-0.2,-0.2
Shandon Baptiste,GRN,MF,Brentford,Premier League,23,1998,10.1,1,12,4,33.3,1.19,0.4,0.08,0.25,18.9,0,0,0,0.7,0.7,0.06,0.3,0.3
Antonín Barák,CZE,FW,Hellas Verona,Serie A,26,1994,26,11,48,20,41.7,1.85,0.77,0.15,0.35,14.8,2,4,4,9.5,6.5,0.13,1.5,0.5
Barbero,ESP,MF,Osasuna,La Liga,22,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,25,1996,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Barcia,ESP,DF,Granada,La Liga,20,2000,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Bradley Barcola,FRA,FW,Lyon,Ligue 1,18,2002,2.9,0,5,2,40,1.71,0.68,0,0,12.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Melvin Bard,FRA,DF,Nice,Ligue 1,20,2000,28.8,2,5,2,40,0.17,0.07,0.4,1,15.9,0,0,0,0.9,0.9,0.19,1.1,1.1
Enis Bardhi,MKD,MF,Levante,La Liga,26,1995,18.9,3,41,7,17.1,2.17,0.37,0.02,0.14,23.6,9,2,2,3.8,2.3,0.06,-0.8,-1.3
Francesco Bardi,ITA,GK,Bologna,Serie A,29,1992,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Keidi Bare,ALB,MF,Espanyol,La Liga,23,1997,16.5,1,5,1,20,0.3,0.06,0.2,1,12.7,0,0,0,0.5,0.5,0.11,0.5,0.5
Nicolò Barella,ITA,MF,Inter,Serie A,24,1997,32.4,3,68,12,17.6,2.1,0.37,0.04,0.25,19.7,0,0,0,5.2,5.2,0.08,-2.2,-2.2
Kike Barja,ESP,MF,Osasuna,La Liga,24,1997,9.6,2,17,6,35.3,1.77,0.62,0.12,0.33,17.8,0,0,0,1.8,1.8,0.11,0.2,0.2
Ross Barkley,ENG,MF,Chelsea,Premier League,27,1993,2,1,9,4,44.4,4.53,2.01,0.11,0.25,20.9,0,0,0,1.2,1.2,0.13,-0.2,-0.2
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,23,1998,1.8,0,2,1,50,1.13,0.56,0,0,29.5,0,0,0,0,0,0.02,0,0
Ashley Barnes,ENG,FW,Burnley,Premier League,31,1989,9,1,15,5,33.3,1.67,0.56,0,0,16,0,1,1,1.8,1,0.07,-0.8,-1
Harvey Barnes,ENG,FW,Leicester City,Premier League,23,1997,23.3,6,67,24,35.8,2.87,1.03,0.09,0.25,15.7,0,0,0,6.8,6.8,0.1,-0.8,-0.8
Antonio Barragán,ESP,DF,Elche,La Liga,34,1987,11.3,0,1,0,0,0.09,0,0,,13.3,0,0,0,0,0,0.03,0,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,21,2000,19.9,1,32,9,28.1,1.61,0.45,0.03,0.11,18.2,0,0,0,2.4,2.4,0.08,-1.4,-1.4
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,19,2001,6.1,1,8,2,25,1.32,0.33,0.13,0.5,16.2,0,0,0,0.4,0.4,0.04,0.6,0.6
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,26,1994,18.1,2,8,4,50,0.44,0.22,0.25,0.5,24,0,0,0,0.3,0.3,0.03,1.7,1.7
Musa Barrow,GAM,FW,Bologna,Serie A,22,1998,23.7,6,72,28,38.9,3.04,1.18,0.08,0.21,20.3,3,0,0,5.4,5.4,0.08,0.6,0.6
Abdourahmane Barry,FRA,DF,Greuther Fürth,Bundesliga,21,2000,2.3,0,1,0,0,0.43,0,0,,23,0,0,0,0,0,0.04,0,0
Marc Bartra,ESP,DF,Betis,La Liga,30,1991,22.1,1,15,3,20,0.68,0.14,0.07,0.33,15.1,0,0,0,1.4,1.4,0.1,-0.4,-0.4
Daniele Baselli,ITA,MF,Cagliari,Serie A,29,1992,3.2,0,5,0,0,1.55,0,0,,18.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Daniele Baselli,ITA,MF,Torino,Serie A,29,1992,1.7,0,1,0,0,0.6,0,0,,7.3,0,0,0,0.3,0.3,0.29,-0.3,-0.3
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,24,1996,2.3,0,2,0,0,0.86,0,0,,30.2,1,0,0,0.1,0.1,0.06,-0.1,-0.1
Toma Bašić,CRO,MF,Lazio,Serie A,24,1996,10.9,0,16,11,68.8,1.47,1.01,0,0,20.2,2,0,0,1.7,1.7,0.13,-1.7,-1.7
Amine Bassi,FRA,MF,Metz,Ligue 1,23,1997,2,0,4,1,25,1.96,0.49,0,0,25,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Álvaro Bastida,ESP,MF,Cádiz,La Liga,17,2004,2.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,22,1999,25.7,1,9,2,22.2,0.35,0.08,0.11,0.5,19,0,0,0,0.5,0.5,0.06,0.5,0.5
Simone Bastoni,ITA,MF,Spezia,Serie A,24,1996,25.4,3,28,6,21.4,1.1,0.24,0.11,0.5,22.8,0,0,0,1.7,1.7,0.06,1.3,1.3
Lewis Bate,ENG,MF,Leeds United,Premier League,18,2002,1.6,0,1,0,0,0.62,0,0,,25,0,0,0,0,0,0.02,0,0
Rodrigo Battaglia,ARG,MF,Mallorca,La Liga,30,1991,13.1,0,5,1,20,0.38,0.08,0,0,20.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Maximilian Bauer,GER,DF,Greuther Fürth,Bundesliga,21,2000,18.8,0,6,1,16.7,0.32,0.05,0,0,10.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,31,1990,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,25,1996,24.1,1,13,4,30.8,0.54,0.17,0.08,0.25,8.7,0,0,0,1.4,1.4,0.11,-0.4,-0.4
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,33,1988,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,21,1999,21,7,42,17,40.5,2,0.81,0.17,0.41,13.2,0,0,0,7.4,7.4,0.18,-0.4,-0.4
Jon Bautista,ESP,FW,Real Sociedad,La Liga,26,1995,0.5,0,1,0,0,2,0,0,,14,0,0,0,0,0,0.03,0,0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,33,1988,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Noah Joel Sarenren Bazee,NGA,MF,Augsburg,Bundesliga,24,1996,2.7,1,7,3,42.9,2.61,1.12,0.14,0.33,13.8,0,0,0,0.7,0.7,0.1,0.3,0.3
Bebé,CPV,FW,Rayo Vallecano,La Liga,31,1990,9.6,1,49,7,14.3,5.09,0.73,0.02,0.14,26.4,10,0,0,2.1,2.1,0.04,-1.1,-1.1
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,27,1994,23.2,7,45,14,31.1,1.94,0.6,0.16,0.5,12,0,0,0,8.4,8.4,0.19,-1.4,-1.4
Rodrigo Becão,BRA,DF,Udinese,Serie A,25,1996,34.8,2,19,5,26.3,0.55,0.14,0.11,0.4,12.6,0,0,0,1.1,1.1,0.06,0.9,0.9
Mads Bech Sørensen,DEN,DF,Brentford,Premier League,22,1999,9.3,0,2,0,0,0.22,0,0,,10.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,26,1995,19.5,4,37,18,48.6,1.89,0.92,0.11,0.22,20.4,1,0,0,3,3,0.08,1,1
Jan Bednarek,POL,DF,Southampton,Premier League,25,1996,29.2,4,19,7,36.8,0.65,0.24,0.21,0.57,7.9,0,0,0,2.4,2.4,0.13,1.6,1.6
Donny van de Beek,NED,MF,Everton,Premier League,24,1997,5.4,1,5,1,20,0.93,0.19,0.2,1,19.4,0,0,0,0.9,0.9,0.18,0.1,0.1
Donny van de Beek,NED,MF,Manchester Utd,Premier League,24,1997,0.8,1,2,1,50,2.4,1.2,0.5,1,9.3,0,0,0,0.7,0.7,0.36,0.3,0.3
Asmir Begović,BIH,GK,Everton,Premier League,34,1987,3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Valon Behrami,SUI,MF,Genoa,Serie A,36,1985,3.5,0,1,0,0,0.29,0,0,,13,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Kevin Behrens,GER,FW,Union Berlin,Bundesliga,30,1991,5.5,2,16,7,43.8,2.89,1.26,0.13,0.29,11.1,0,0,0,2.7,2.7,0.17,-0.7,-0.7
Youcef Belaïli,ALG,MF,Brest,Ligue 1,29,1992,9.2,3,16,6,37.5,1.75,0.65,0.19,0.5,15.1,2,0,1,2.9,2,0.12,0.1,1
Vid Belec,SVN,GK,Salernitana,Serie A,31,1990,21.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ishak Belfodil,ALG,FW,Hertha BSC,Bundesliga,29,1992,18.2,5,34,17,50,1.87,0.94,0.12,0.24,12.5,0,1,1,4.1,3.4,0.1,0.9,0.6
Haris Belkebla,ALG,MF,Brest,Ligue 1,27,1994,25.7,0,4,1,25,0.16,0.04,0,0,23.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Stefan Bell,GER,DF,Mainz 05,Bundesliga,29,1991,31.8,2,22,5,22.7,0.69,0.16,0.09,0.4,9.3,0,0,0,1.5,1.5,0.07,0.5,0.5
Armel Bella Kotchap,GER,DF,Bochum,Bundesliga,19,2001,19.6,0,10,3,30,0.51,0.15,0,0,16.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Raoul Bellanova,ITA,DF,Cagliari,Serie A,21,2000,27.7,1,23,5,21.7,0.83,0.18,0.04,0.2,15,0,0,0,1.8,1.8,0.08,-0.8,-0.8
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,31,1990,7.6,3,28,11,39.3,3.69,1.45,0.11,0.27,17.3,0,0,0,2.2,2.2,0.08,0.8,0.8
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,23,1998,25.9,2,31,7,22.6,1.2,0.27,0.06,0.29,20.2,2,0,0,2.5,2.5,0.08,-0.5,-0.5
Héctor Bellerín,ESP,DF,Betis,La Liga,26,1995,22,0,10,1,10,0.45,0.05,0,0,20.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,18,2003,31,3,44,12,27.3,1.42,0.39,0.07,0.25,17.3,0,0,0,4.2,4.2,0.1,-1.2,-1.2
George Bello,USA,DF,Arminia,Bundesliga,19,2002,4.8,0,3,0,0,0.62,0,0,,23.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Jeanöel Belocian,FRA,DF,Rennes,Ligue 1,16,2005,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Andrea Belotti,ITA,FW,Torino,Serie A,27,1993,15.2,8,55,16,29.1,3.61,1.05,0.09,0.31,14.8,1,3,3,7.6,5.3,0.1,0.4,-0.3
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,22,1999,28.9,1,20,4,20,0.69,0.14,0.05,0.25,27.6,0,0,0,0.4,0.4,0.02,0.6,0.6
Hatem Ben Arfa,FRA,FW,Lille,Ligue 1,34,1987,3.5,0,3,1,33.3,0.86,0.29,0,0,16.1,1,0,0,0.4,0.4,0.13,-0.4,-0.4
Salim Ben Seghir,FRA,FW,Marseille,Ligue 1,18,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,30,1990,28.1,25,65,35,53.8,2.31,1.25,0.26,0.49,14,2,8,8,17.2,11.1,0.17,7.8,5.9
Marco Benassi,ITA,DF,Fiorentina,Serie A,26,1994,1.8,0,3,0,0,1.71,0,0,,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marco Benassi,ITA,MF,Empoli,Serie A,26,1994,4.2,0,7,4,57.1,1.65,0.94,0,0,17.6,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Darío Benedetto,ARG,FW,Elche,La Liga,31,1990,6.6,2,18,6,33.3,2.75,0.92,0.11,0.33,20.6,0,0,0,2.7,2.7,0.15,-0.7,-0.7
Darío Benedetto,ARG,FW,Marseille,Ligue 1,31,1990,0.6,0,3,0,0,5,0,0,,12.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5
László Bénes,SVK,MF,M'Gladbach,Bundesliga,23,1997,2.7,0,7,5,71.4,2.56,1.83,0,0,22,2,0,0,0.7,0.7,0.1,-0.7,-0.7
Walter Benítez,ARG,GK,Nice,Ligue 1,28,1993,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Iker Benito,ESP,MF,Osasuna,La Liga,18,2002,1.3,0,3,1,33.3,2.29,0.76,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Loris Benito,SUI,DF,Bordeaux,Ligue 1,29,1992,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Pedro Benito,ESP,FW,Cádiz,La Liga,21,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Filip Benković,CRO,DF,Udinese,Serie A,24,1997,0.1,0,1,1,100,11.25,11.25,0,0,6.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Ismaël Bennacer,ALG,MF,Milan,Serie A,23,1997,16.9,2,16,6,37.5,0.94,0.35,0.13,0.33,22.6,2,0,0,0.8,0.8,0.05,1.2,1.2
Keanan Bennetts,ENG,FW,M'Gladbach,Bundesliga,22,1999,0.6,0,1,0,0,1.8,0,0,,19.6,0,0,0,0,0,0.04,0,0
Saïd Benrahma,ALG,FW,West Ham,Premier League,25,1995,24.1,8,63,22,34.9,2.62,0.91,0.13,0.36,18.7,3,0,0,5,5,0.08,3,3
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,26,1995,22.4,4,29,7,24.1,1.29,0.31,0.07,0.29,16.3,1,2,2,3.7,2.2,0.08,0.3,-0.2
Nabil Bentaleb,ALG,MF,Angers,Ligue 1,26,1994,16.8,1,15,7,46.7,0.89,0.42,0.07,0.14,22.5,1,0,0,0.6,0.6,0.04,0.4,0.4
Rodrigo Bentancur,URU,MF,Tottenham,Premier League,24,1997,15.1,0,14,2,14.3,0.93,0.13,0,0,18.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Rodrigo Bentancur,URU,MF,Juventus,Serie A,24,1997,12.8,0,8,1,12.5,0.62,0.08,0,0,20.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Christian Benteke,BEL,FW,Crystal Palace,Premier League,30,1990,12.7,4,39,13,33.3,3.07,1.02,0.1,0.31,11.4,0,0,0,5.4,5.4,0.14,-1.4,-1.4
Karim Benzema,FRA,FW,Real Madrid,La Liga,33,1987,28.8,27,118,47,39.8,4.1,1.63,0.17,0.43,15.5,3,7,11,23.5,15.1,0.13,3.5,4.9
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,30,1991,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,26,1994,31.3,15,103,40,38.8,3.29,1.28,0.09,0.23,21.3,8,6,6,12.4,7.8,0.08,2.6,1.2
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,31,1990,11.3,1,8,3,37.5,0.71,0.27,0.13,0.33,20.4,0,0,0,0.4,0.4,0.05,0.6,0.6
Álex Berenguer,ESP,MF,Athletic Club,La Liga,26,1995,24.1,3,46,14,30.4,1.91,0.58,0.07,0.21,17.3,1,0,1,4.6,3.9,0.08,-1.6,-0.9
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,29,1992,32.7,0,6,1,16.7,0.18,0.03,0,0,14.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,30,1990,12.2,0,19,4,21.1,1.55,0.33,0,0,19.7,2,0,0,1.7,1.7,0.09,-1.7,-1.7
Patrick Berg,NOR,MF,Lens,Ligue 1,23,1997,3.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Mitchell van Bergen,NED,FW,Reims,Ligue 1,21,1999,10.9,0,12,5,41.7,1.1,0.46,0,0,17.7,0,0,0,1.1,1.1,0.1,-1.1,-1.1
Steven Bergwijn,NED,FW,Tottenham,Premier League,23,1997,6.3,3,19,10,52.6,3.03,1.59,0.16,0.3,15.9,0,0,0,3.1,3.1,0.16,-0.1,-0.1
Etrit Berisha,ALB,GK,Torino,Serie A,32,1989,10,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Valon Berisha,KVX,MF,Reims,Ligue 1,28,1993,5.1,0,4,0,0,0.79,0,0,,16.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Federico Bernardeschi,ITA,MF,Juventus,Serie A,27,1994,16.4,1,34,8,23.5,2.07,0.49,0.03,0.13,19.2,0,0,0,1.4,1.4,0.04,-0.4,-0.4
Paul Bernardoni,FRA,GK,Saint-Étienne,Ligue 1,24,1997,19,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Paul Bernardoni,FRA,GK,Angers,Ligue 1,24,1997,13,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,28,1993,10.6,0,1,1,100,0.09,0.09,0,0,12.8,0,0,0,0.2,0.2,0.2,-0.2,-0.2
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,23,1998,9.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Jason Berthomier,FRA,MF,Clermont Foot,Ligue 1,31,1990,19.2,1,23,4,17.4,1.2,0.21,0.04,0.25,20.1,6,0,0,2,2,0.09,-1,-1
Nicolò Bertola,ITA,MF,Spezia,Serie A,18,2003,0.4,0,1,1,100,2.57,2.57,0,0,33.4,0,0,0,0,0,0.01,0,0
Ryan Bertrand,ENG,DF,Leicester City,Premier League,31,1989,3.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,28,1993,8.5,1,10,2,20,1.17,0.23,0.1,0.5,24.3,0,0,0,0.3,0.3,0.03,0.7,0.7
Beto,GNB,FW,Udinese,Serie A,23,1998,24.1,11,64,26,40.6,2.65,1.08,0.17,0.42,12.8,0,0,0,10.6,10.6,0.17,0.4,0.4
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,21,2000,15.4,0,7,0,0,0.46,0,0,,11.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Bartosz Bialek,POL,FW,Wolfsburg,Bundesliga,19,2001,2,0,7,2,28.6,3.54,1.01,0,0,11.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Giulian Biancone,FRA,DF,Troyes,Ligue 1,21,2000,25.5,1,29,8,27.6,1.14,0.31,0.03,0.13,17.1,1,0,0,2,2,0.07,-1,-1
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,31,1990,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Mads Bidstrup,DEN,MF,Brentford,Premier League,20,2001,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Pedro Bigas,ESP,DF,Elche,La Liga,30,1990,17.2,1,12,3,25,0.7,0.17,0.08,0.33,20.3,1,0,0,0.6,0.6,0.05,0.4,0.4
El Bilal Touré,MLI,FW,Reims,Ligue 1,19,2001,13.3,2,33,11,33.3,2.49,0.83,0.03,0.09,13.4,0,1,1,4.1,3.3,0.1,-2.1,-2.3
Jean-Claude Billong,CMR,DF,Clermont Foot,Ligue 1,27,1993,10.9,0,4,1,25,0.37,0.09,0,0,8.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Luis Binks,ENG,DF,Bologna,Serie A,19,2001,7.2,0,2,0,0,0.28,0,0,,19.5,0,0,0,0,0,0.02,0,0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,28,1992,35,4,37,17,45.9,1.06,0.49,0.08,0.18,24.8,14,1,2,3.3,1.8,0.05,0.7,1.2
Davide Biraschi,ITA,DF,Genoa,Serie A,27,1994,10.3,0,3,0,0,0.29,0,0,,24.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Tom Bischof,GER,MF,Hoffenheim,Bundesliga,16,2005,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Yves Bissouma,MLI,MF,Brighton,Premier League,24,1996,23.5,1,21,5,23.8,0.9,0.21,0.05,0.2,24,1,0,0,0.9,0.9,0.04,0.1,0.1
Nathan Bitu Mazala,FRA,DF,Paris S-G,Ligue 1,18,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Marco Bizot,NED,GK,Brest,Ligue 1,30,1991,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Bjarki Bjarkason,ISL,FW,Venezia,Serie A,21,2000,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Blanco,ESP,MF,Real Madrid,La Liga,21,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ludovic Blas,FRA,MF,Nantes,Ligue 1,23,1997,32.9,10,85,32,37.6,2.58,0.97,0.06,0.16,20.1,0,5,5,11.5,7.7,0.09,-1.5,-2.7
