Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Nuno Mendes,POR,DF,Paris S-G,Ligue 1,19,2002,18.4,3,0,0,21,25,1,30,38,25,0,0,0,143,9,12,42.9
Pedro Mendes,POR,DF,Montpellier,Ligue 1,30,1990,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100
Thiago Mendes,BRA,MF,Lyon,Ligue 1,29,1992,20.7,3,1,0,25,15,0,3,53,32,0,1,0,217,22,24,47.8
Tomás Mendes,ESP,MF,Alavés,La Liga,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Brais Méndez,ESP,MF,Celta Vigo,La Liga,24,1997,33.6,8,0,0,89,60,9,40,53,38,0,0,0,260,60,59,50.4
Édgar Méndez,ESP,FW,Alavés,La Liga,31,1990,17.9,6,0,0,55,35,15,48,16,16,0,0,0,107,40,53,43
Arial Mendy,SEN,DF,Clermont Foot,Ligue 1,26,1994,8.8,1,0,0,6,12,0,22,14,7,0,0,0,60,9,9,50
Batista Mendy,FRA,MF,Angers,Ligue 1,21,2000,26.8,5,0,0,57,12,1,6,44,34,0,1,2,217,21,31,40.4
Benjamin Mendy,FRA,DF,Manchester City,Premier League,27,1994,0.9,0,0,0,3,0,0,4,0,1,0,0,0,7,2,2,50
Edouard Mendy,SEN,GK,Chelsea,Premier League,29,1992,34,3,0,0,1,3,0,0,0,0,0,1,0,131,0,0,
Ferland Mendy,FRA,DF,Real Madrid,La Liga,26,1995,19.3,4,0,0,14,26,3,27,33,16,1,1,0,137,10,18,35.7
Nampalys Mendy,SEN,MF,Leicester City,Premier League,29,1992,11.5,3,0,0,22,21,0,0,13,12,0,0,0,111,6,10,37.5
Gideon Mensah,GHA,DF,Bordeaux,Ligue 1,23,1998,13.4,1,1,0,17,5,2,38,28,15,0,2,0,120,17,13,56.7
Jorge Meré,ESP,DF,Köln,Bundesliga,24,1997,5.4,2,0,0,5,1,0,1,13,3,0,0,0,61,18,9,66.7
Alex Meret,ITA,GK,Napoli,Serie A,24,1997,6.9,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,
Fran Mérida,ESP,MF,Espanyol,La Liga,31,1990,3,2,1,0,8,6,0,1,3,5,0,0,0,39,1,5,16.7
Mikel Merino,ESP,MF,Real Sociedad,La Liga,25,1996,32.1,8,0,0,70,73,4,20,37,50,2,1,0,339,117,79,59.7
Quentin Merlin,FRA,DF,Nantes,Ligue 1,19,2002,21.4,0,0,0,11,6,1,69,41,27,0,0,0,145,8,27,22.9
Martín Merquelanz,ESP,FW,Rayo Vallecano,La Liga,26,1995,1.9,0,0,0,2,2,0,4,0,2,0,0,0,15,4,5,44.4
Yıldırım Mert Çetin,TUR,DF,Hellas Verona,Serie A,24,1997,0.5,0,0,0,0,1,0,0,0,0,0,0,0,5,2,2,50
Dries Mertens,BEL,FW,Napoli,Serie A,34,1987,15.4,2,0,0,29,24,5,17,7,11,2,0,0,63,4,18,18.2
Illan Meslier,FRA,GK,Leeds United,Premier League,21,2000,37.6,2,0,0,0,9,0,0,0,0,0,0,0,161,0,0,
Lionel Messi,ARG,FW,Paris S-G,Ligue 1,34,1987,23.9,0,0,0,8,38,10,18,12,7,0,0,0,116,6,2,75
Junior Messias,BRA,FW,Milan,Serie A,30,1991,15.9,2,0,0,25,26,3,35,33,24,0,1,0,116,30,43,41.1
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,29,1991,15.6,4,0,0,29,8,1,47,20,23,0,0,0,169,33,12,73.3
Mexer,MOZ,DF,Bordeaux,Ligue 1,32,1988,13.6,2,0,0,6,7,0,2,29,13,0,1,0,114,26,26,50
Marco Meyerhöfer,GER,DF,Greuther Fürth,Bundesliga,25,1995,25.3,0,0,0,23,29,1,26,68,23,0,1,1,240,28,28,50
Matt Miazga,USA,DF,Alavés,La Liga,26,1995,9.3,2,0,0,8,2,0,0,10,8,0,0,0,78,38,10,79.2
Kingsley Michael,NGA,MF,Bologna,Serie A,21,1999,0.8,0,0,0,0,1,0,0,1,2,0,0,0,6,0,3,0
Sven Michel,GER,FW,Union Berlin,Bundesliga,31,1990,3.8,2,0,0,14,4,3,8,1,7,0,0,0,29,17,27,38.6
Edouard Michut,FRA,MF,Paris S-G,Ligue 1,18,2003,0.8,0,1,0,1,4,0,0,0,2,0,0,0,3,0,1,0
Miguel,ESP,FW,Alavés,La Liga,21,1999,9.2,2,0,0,19,23,5,7,2,9,1,0,0,38,16,53,23.2
Valentin Mihaila,ROU,FW,Atalanta,Serie A,21,2000,0.8,0,0,0,2,0,0,4,0,1,0,0,0,7,2,5,28.6
Mikael,BRA,FW,Salernitana,Serie A,22,1999,1,0,0,0,3,3,0,0,0,1,0,0,0,2,5,12,29.4
Hilmir Mikaelsson,ISL,FW,Venezia,Serie A,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Georges Mikautadze,GEO,FW,Metz,Ligue 1,20,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
William Mikelbrencis,FRA,DF,Metz,Ligue 1,17,2004,6.8,0,0,0,12,3,0,15,11,10,0,0,0,41,3,7,30
Nikola Milenković,SRB,DF,Fiorentina,Serie A,23,1997,32.5,10,1,1,49,24,0,2,75,25,0,1,0,346,125,38,76.7
Arkadiusz Milik,POL,FW,Marseille,Ligue 1,27,1994,15.7,1,0,0,21,14,8,3,4,5,0,0,0,46,33,28,54.1
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,26,1995,34.4,6,1,1,64,53,4,50,55,41,0,0,0,238,100,82,54.9
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,24,1997,27,3,0,0,2,2,0,0,0,0,0,2,0,139,0,0,
Éder Militão,BRA,DF,Real Madrid,La Liga,23,1998,33.7,5,0,0,41,41,1,12,70,40,1,0,0,303,96,36,72.7
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,30,1991,8.6,1,0,0,17,12,0,15,9,13,0,1,1,97,17,8,68
Luis Milla,ESP,MF,Granada,La Liga,26,1994,30.8,4,0,0,39,68,1,36,40,31,0,0,0,302,37,53,41.1
Pere Milla,ESP,FW,Elche,La Liga,28,1992,18.3,4,0,0,26,53,9,10,21,18,0,1,0,130,29,56,34.1
Enzo Millot,FRA,MF,Stuttgart,Bundesliga,19,2002,0.6,0,0,0,1,2,0,0,2,0,0,0,0,5,3,1,75
James Milner,ENG,MF,Liverpool,Premier League,35,1986,9.5,2,0,0,17,20,0,20,22,23,0,0,0,109,14,11,56
Santi Mina,ESP,FW,Celta Vigo,La Liga,25,1995,26.3,4,0,0,56,49,10,12,15,21,2,0,0,136,141,178,44.2
Yerry Mina,COL,DF,Everton,Premier League,26,1994,9.4,3,0,0,9,9,1,2,10,12,0,0,0,85,38,17,69.1
Takumi Minamino,JPN,FW,Liverpool,Premier League,26,1995,2.1,1,0,0,4,4,0,0,3,2,0,0,0,9,3,4,42.9
Tyrone Mings,ENG,DF,Aston Villa,Premier League,28,1993,35.4,11,0,0,29,27,1,4,78,21,0,1,0,314,95,49,66
Óscar Mingueza,ESP,DF,Barcelona,La Liga,22,1999,9.9,2,0,0,12,5,1,28,13,12,0,0,0,66,10,7,58.8
Rafa Mir,ESP,FW,Sevilla,La Liga,24,1997,20.1,6,0,0,33,21,23,9,4,7,0,0,0,71,71,69,50.7
Jorge Miramón,ESP,DF,Levante,La Liga,32,1989,22,5,0,0,32,26,0,40,45,25,0,0,0,163,26,23,53.1
Aleksei Miranchuk,RUS,MF,Atalanta,Serie A,25,1995,8.6,0,0,0,17,22,3,8,4,5,0,0,0,58,10,19,34.5
Juan Miranda,ESP,DF,Betis,La Liga,21,2000,8.7,3,0,0,15,16,0,28,13,13,0,0,0,68,17,19,47.2
Fabio Miretti,ITA,MF,Juventus,Serie A,17,2003,3.6,0,0,0,4,4,0,2,2,5,0,0,0,27,5,4,55.6
Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,21,1999,34.5,1,0,0,22,17,2,56,80,54,1,0,0,317,33,39,45.8
Stefan Mitrović,SRB,DF,Getafe,La Liga,31,1990,29.6,8,1,0,16,3,0,0,41,8,0,0,0,268,93,40,69.9
Maximilian Mittelstädt,GER,DF,Hertha BSC,Bundesliga,24,1997,16.6,3,0,0,25,38,1,54,60,31,0,1,0,136,29,33,46.8
Henrikh Mkhitaryan,ARM,MF,Roma,Serie A,32,1989,27.7,4,1,1,48,56,5,34,43,32,1,0,0,264,12,19,38.7
Jakub Moder,POL,MF,Brighton,Premier League,22,1999,18.9,1,0,0,23,11,0,28,22,29,0,0,0,143,22,41,34.9
Anthony Modeste,FRA,FW,Köln,Bundesliga,33,1988,29,4,0,0,41,38,35,12,6,6,1,0,0,84,109,87,55.6
Marco Modolo,ITA,DF,Venezia,Serie A,32,1989,4.4,2,0,0,6,4,0,0,6,3,0,0,0,29,12,11,52.2
Luka Modrić,CRO,MF,Real Madrid,La Liga,35,1985,22.6,4,0,0,24,41,1,33,31,13,0,0,0,160,10,16,38.5
Terem Moffi,NGA,FW,Lorient,Ligue 1,22,1999,30.1,1,0,0,28,22,15,15,10,14,1,0,0,111,59,101,36.9
Kevin Möhwald,GER,MF,Union Berlin,Bundesliga,28,1993,3.9,2,0,0,5,4,2,5,4,3,0,0,0,50,5,5,50
Dion Moise Sahi,CIV,FW,Strasbourg,Ligue 1,19,2001,1.4,0,0,0,1,4,0,2,0,0,0,0,0,12,1,3,25
Johan Mojica,COL,DF,Elche,La Liga,28,1992,31.7,4,1,0,36,51,4,124,65,29,0,0,0,293,36,20,64.3
Clinton Mola,ENG,DF,Stuttgart,Bundesliga,20,2001,1.3,0,0,0,0,1,0,0,2,0,0,0,0,14,7,4,63.6
Jorge Molina,ESP,FW,Granada,La Liga,39,1982,21.8,2,0,0,24,44,12,10,6,6,0,0,0,80,108,125,46.4
Nahuel Molina,ARG,DF,Udinese,Serie A,23,1998,29.3,7,1,1,33,17,1,83,35,26,0,0,0,222,15,24,38.5
Cristian Molinaro,ITA,DF,Venezia,Serie A,38,1983,6.1,0,0,0,7,8,1,11,9,9,0,0,0,45,8,4,66.7
Florent Mollet,FRA,FW,Montpellier,Ligue 1,29,1991,29.2,6,0,0,37,49,10,55,37,17,0,0,0,180,14,29,32.6
Jon Moncayola,ESP,MF,Osasuna,La Liga,23,1998,32.4,2,0,0,21,23,1,52,34,19,0,0,0,279,25,26,49
Monchu,ESP,MF,Granada,La Liga,21,1999,7.4,3,1,0,31,13,0,4,3,8,0,0,0,82,11,13,45.8
Thomas Monconduit,FRA,MF,Lorient,Ligue 1,30,1991,25,5,0,0,54,34,0,18,32,29,0,0,0,251,44,26,62.9
Gonzalo Montiel,ARG,DF,Sevilla,La Liga,24,1997,11.8,7,0,0,12,13,4,28,15,4,0,0,0,103,12,8,60
Lorenzo Montipò,ITA,GK,Hellas Verona,Serie A,25,1996,34,1,0,0,0,4,0,0,0,0,0,0,0,150,0,0,
Ángel Montoro,ESP,MF,Granada,La Liga,33,1988,14.8,5,0,0,31,21,2,14,12,18,0,0,0,117,10,22,31.3
Martín Montoya,ESP,DF,Betis,La Liga,30,1991,5.8,2,0,0,11,11,0,11,12,9,0,0,0,47,9,6,60
Wesley Moraes,BRA,FW,Aston Villa,Premier League,24,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,50
Álvaro Morata,ESP,FW,Juventus,Serie A,28,1992,25.6,5,0,0,49,84,20,28,16,15,2,1,0,117,39,41,48.8
Jan Morávek,CZE,MF,Augsburg,Bundesliga,31,1989,5.2,1,0,0,7,2,0,3,10,5,0,0,0,58,10,16,38.5
Jon Morcillo,ESP,MF,Athletic Club,La Liga,22,1998,0.6,2,0,0,4,1,0,6,0,0,0,0,0,11,1,0,100
Jérémy Morel,MAD,DF,Lorient,Ligue 1,37,1984,6.7,0,0,0,3,8,0,0,18,12,0,0,0,60,8,9,47.1
Alberto Moreno,ESP,MF,Villarreal,La Liga,29,1992,13.6,3,0,0,27,22,6,32,36,12,0,2,0,90,8,17,32
Álex Moreno,ESP,DF,Betis,La Liga,28,1993,26.7,3,1,0,35,41,3,74,48,44,1,0,0,253,37,39,48.7
Gerard Moreno,ESP,FW,Villarreal,La Liga,29,1992,13.2,2,0,0,14,20,8,13,7,4,1,0,0,49,30,25,54.5
Tete Morente,ESP,MF,Elche,La Liga,24,1996,18.1,4,0,0,34,28,8,43,17,14,0,0,0,130,19,24,44.2
Ilaix Moriba,GUI,MF,Valencia,La Liga,18,2003,9.1,9,1,1,21,29,0,4,13,17,0,0,0,90,21,19,52.5
Ilaix Moriba,GUI,MF,RB Leipzig,Bundesliga,18,2003,0.4,0,0,0,1,3,0,0,2,0,0,0,0,2,0,2,0
Manu Morlanes,ESP,MF,Espanyol,La Liga,22,1999,12.7,6,1,0,16,15,0,5,22,20,0,0,0,140,22,24,47.8
Raúl Moro,ESP,FW,Lazio,Serie A,18,2002,2.2,0,0,0,0,1,0,4,1,0,0,0,0,13,1,1,50
Loren Morón,ESP,FW,Betis,La Liga,27,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Loren Morón,ESP,FW,Espanyol,La Liga,27,1993,6.3,0,0,0,11,15,7,5,1,7,0,0,0,24,30,32,48.4
Tyler Morton,ENG,MF,Liverpool,Premier League,18,2002,0.7,1,0,0,1,0,0,0,2,0,0,0,0,13,3,3,50
Cristhian Mosquera,COL,DF,Valencia,La Liga,17,2004,2.4,1,0,0,4,0,0,0,5,3,0,0,0,14,2,3,40
Lebo Mothiba,RSA,FW,Troyes,Ligue 1,25,1996,5.8,1,0,0,10,15,4,3,7,6,1,0,0,15,8,16,33.3
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,25,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Andrei Motoc,ROU,DF,Salernitana,Serie A,19,2002,1,0,0,0,0,2,0,0,3,2,0,0,0,4,0,1,0
Baptiste Mouazan,FRA,MF,Lorient,Ligue 1,19,2001,1.1,0,0,0,3,0,0,2,1,3,0,0,0,6,1,2,33.3
Aimen Moueffek,FRA,MF,Saint-Étienne,Ligue 1,20,2001,4.8,1,0,0,6,10,0,1,8,6,0,0,0,58,11,10,52.4
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,16,2004,2.5,1,0,0,6,4,5,1,0,1,0,0,0,17,2,7,22.2
Harold Moukoudi,CMR,DF,Saint-Étienne,Ligue 1,23,1997,18.5,3,0,0,14,6,0,0,41,22,0,0,0,144,34,20,63
Jessy Moulin,FRA,GK,Troyes,Ligue 1,35,1986,7,3,1,1,1,2,0,0,0,0,0,0,0,35,0,0,
Steve Mounié,BEN,FW,Brest,Ligue 1,26,1994,25.7,2,0,0,51,36,10,11,12,13,0,0,0,123,251,136,64.9
Mason Mount,ENG,MF,Chelsea,Premier League,22,1999,26.3,4,0,0,37,29,5,79,20,29,0,0,0,145,11,39,22
Lucas Moura,BRA,FW,Tottenham,Premier League,28,1992,19.7,4,0,0,26,53,3,26,22,14,0,0,0,139,48,33,59.3
Lys Mousset,FRA,FW,Salernitana,Serie A,25,1996,1.8,2,0,0,4,2,1,1,1,0,0,1,0,10,1,5,16.7
João Moutinho,POR,MF,Wolves,Premier League,34,1986,33,4,0,0,49,23,0,32,48,54,0,1,0,356,18,27,40
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,24,1996,16.8,5,0,0,37,11,0,7,24,42,0,0,0,152,16,22,42.1
Toni Moya,ESP,MF,Alavés,La Liga,23,1998,15.4,2,0,0,34,12,0,30,26,18,0,1,0,155,19,21,47.5
Samuel Mráz,SVK,FW,Spezia,Serie A,24,1997,0.6,0,0,0,2,0,1,0,0,0,0,0,0,3,1,4,20
Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,23,1997,20.5,3,0,0,26,25,8,40,52,28,1,1,0,175,51,31,62.2
Mert Müldür,TUR,DF,Sassuolo,Serie A,22,1999,22.7,5,0,0,28,16,0,34,32,30,0,0,0,142,13,27,32.5
Florian Müller,GER,GK,Stuttgart,Bundesliga,23,1997,30,0,0,0,0,4,0,0,0,0,0,0,0,153,0,0,
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,31,1989,28.4,0,0,0,16,33,12,77,23,25,0,0,1,144,45,64,41.3
Bali Mumba,ENG,DF,Norwich City,Premier League,19,2001,0.5,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,25,1996,20.9,7,0,0,45,25,2,2,48,23,1,0,0,166,54,35,60.7
Iker Muniain,ESP,MF,Athletic Club,La Liga,28,1992,30.9,3,0,0,15,99,5,80,23,21,2,0,0,168,6,12,33.3
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,23,1997,14.9,4,1,1,28,16,0,33,26,18,0,0,0,133,27,31,46.6
Luis Muriel,COL,FW,Atalanta,Serie A,30,1991,17.1,1,0,0,16,29,7,32,9,7,0,0,0,99,33,38,46.5
Jeison Murillo,COL,DF,Celta Vigo,La Liga,29,1992,12.4,5,1,0,13,14,0,0,15,7,0,1,0,121,34,26,56.7
Vedat Muriqi,KVX,FW,Mallorca,La Liga,27,1994,16,6,0,0,29,17,7,8,12,3,0,0,0,78,144,107,57.4
Vedat Muriqi,KVX,FW,Lazio,Serie A,27,1994,2.4,1,0,0,6,9,1,1,1,0,1,0,0,7,13,18,41.9
Jacob Murphy,ENG,FW,Newcastle Utd,Premier League,26,1995,16.4,4,0,0,24,17,2,49,33,17,0,1,0,123,13,34,27.7
Nicola Murru,ITA,DF,Sampdoria,Serie A,26,1994,10.9,5,0,0,21,6,2,20,16,20,0,1,0,75,14,10,58.3
Yunus Musah,USA,MF,Valencia,La Liga,18,2002,14,5,0,0,29,16,0,25,14,9,0,1,0,69,19,26,42.2
Torben Müsel,GER,MF,M'Gladbach,Bundesliga,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,18,2003,16.3,2,0,0,17,29,3,9,34,25,0,0,0,162,11,16,40.7
Juan Musso,ARG,GK,Atalanta,Serie A,27,1994,32.6,1,1,0,2,1,0,0,0,0,0,1,0,139,0,0,
Shkodran Mustafi,GER,DF,Levante,La Liga,29,1992,7.3,1,0,0,5,5,3,0,13,4,0,0,0,72,29,8,78.4
Junior Mwanga,FRA,DF,Bordeaux,Ligue 1,18,2003,1,0,0,0,0,0,0,1,3,6,0,0,0,9,1,0,100
Enock Mwepu,ZAM,MF,Brighton,Premier League,23,1998,11.1,2,0,0,24,17,2,9,16,14,1,1,0,104,12,30,28.6
Vitaliy Mykolenko,UKR,DF,Everton,Premier League,22,1999,11.7,0,0,0,15,11,0,27,25,14,1,0,0,101,13,17,43.3
Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,21,1999,31.7,3,0,0,49,15,4,10,64,43,0,1,1,336,141,82,63.2
Kévin N'Doram,FRA,MF,Metz,Ligue 1,25,1996,13.7,5,0,0,23,18,0,2,27,14,0,0,0,105,16,11,59.3
Eric N'Jo,FRA,DF,Troyes,Ligue 1,17,2004,1.1,0,0,0,3,0,0,0,1,0,0,0,0,7,2,2,50
Vital N'Simba,COD,DF,Clermont Foot,Ligue 1,28,1993,31,4,0,0,27,51,0,85,61,64,0,0,0,257,17,27,38.6
Nacho,ESP,DF,Real Madrid,La Liga,31,1990,17.3,7,0,0,17,15,0,6,37,11,0,0,0,130,34,25,57.6
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,22,1999,28.5,4,0,0,50,29,1,1,76,52,0,1,0,244,72,38,65.5
Marvelous Nakamba,ZIM,MF,Aston Villa,Premier League,27,1994,10,5,0,0,22,10,0,1,23,19,0,0,0,107,11,11,50
Nahitan Nández,URU,MF,Cagliari,Serie A,25,1995,16.9,4,0,0,30,40,12,49,12,28,0,0,0,92,46,54,46
Nani,POR,FW,Venezia,Serie A,34,1986,3.2,1,0,0,2,10,0,8,7,2,0,0,0,23,5,5,50
Paul Nardi,FRA,GK,Lorient,Ligue 1,27,1994,22,1,0,0,0,4,0,0,0,0,0,0,0,82,0,0,
Nikolas Nartey,DEN,MF,Stuttgart,Bundesliga,21,2000,4.5,1,0,0,10,6,1,8,7,4,0,0,0,35,14,3,82.4
Matija Nastasić,SRB,DF,Fiorentina,Serie A,28,1993,2.4,1,0,0,3,0,0,0,6,2,0,0,0,15,2,2,50
Roberto Navarro,ESP,MF,Real Sociedad,La Liga,19,2002,2.2,0,0,0,3,2,1,2,1,4,0,0,0,14,4,9,30.8
Ximo Navarro,ESP,DF,Alavés,La Liga,31,1990,15,4,1,0,16,26,2,19,31,13,0,2,0,112,26,22,54.2
Jesús Navas,ESP,DF,Sevilla,La Liga,35,1985,19.8,4,0,0,5,13,1,87,25,6,0,0,0,141,12,30,28.6
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,34,1986,20.6,0,1,0,0,1,0,0,0,0,0,0,0,96,0,0,
Papa Ndiaga Yade,SEN,DF,Metz,Ligue 1,21,2000,7.7,3,0,0,10,7,0,27,15,9,0,0,0,42,3,8,27.3
Loum Ndiaye,SEN,MF,Alavés,La Liga,24,1996,25.7,10,0,0,63,25,1,3,42,32,0,0,0,303,103,43,70.5
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,24,1996,18,4,0,0,34,26,1,2,45,47,0,2,0,249,56,34,62.2
Tanguy Ndombele,FRA,MF,Lyon,Ligue 1,24,1996,7.8,3,0,0,16,20,0,4,9,19,0,0,0,73,7,5,58.3
Tanguy Ndombele,FRA,MF,Tottenham,Premier League,24,1996,5.4,1,0,0,5,12,0,2,3,10,0,0,0,37,2,3,40
Dan Ndoye,SUI,FW,Nice,Ligue 1,20,2000,2.3,0,0,0,3,2,1,2,0,1,0,0,0,10,3,7,30
Paul Nebel,GER,MF,Mainz 05,Bundesliga,18,2002,2.5,3,0,0,7,3,1,5,2,4,0,0,0,16,1,12,7.7
Álvaro Negredo,ESP,FW,Cádiz,La Liga,35,1985,24,3,0,0,23,37,11,19,9,2,1,1,0,72,130,111,53.9
Reiss Nelson,ENG,FW,Arsenal,Premier League,21,1999,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
David Nemeth,AUT,DF,Mainz 05,Bundesliga,20,2001,3.5,0,0,0,1,2,0,0,7,2,0,0,0,31,14,7,66.7
Ilija Nestorovski,MKD,FW,Udinese,Serie A,31,1990,2.1,1,0,0,3,7,2,3,0,1,0,0,0,4,4,10,28.6
Neto,BRA,GK,Barcelona,La Liga,32,1989,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
Pedro Neto,POR,FW,Wolves,Premier League,21,2000,5.2,3,0,0,3,7,1,23,6,5,0,0,0,27,3,5,37.5
Luca Netz,GER,DF,M'Gladbach,Bundesliga,18,2003,15.5,1,0,0,9,13,2,17,25,18,0,0,0,91,13,18,41.9
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,35,1986,27.9,0,0,0,0,2,0,0,0,0,0,0,0,165,0,0,
Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,24,1997,23.6,2,0,0,23,37,0,9,47,40,0,0,0,202,13,17,43.3
Carlos Neva,ESP,DF,Granada,La Liga,25,1996,23.4,1,0,0,9,23,0,58,51,22,0,0,0,159,20,36,35.7
Rúben Neves,POR,MF,Wolves,Premier League,24,1997,29.6,9,0,0,33,18,1,21,55,43,0,0,0,311,26,23,53.1
Neymar,BRA,FW,Paris S-G,Ligue 1,29,1992,20.6,10,0,0,32,74,11,32,14,15,1,0,0,114,4,10,28.6
Yvan Neyou,CMR,MF,Saint-Étienne,Ligue 1,24,1997,10.4,4,1,1,17,22,0,1,25,16,0,0,0,100,6,9,40
Jeremy Ngakia,ENG,DF,Watford,Premier League,20,2000,10,0,0,0,12,7,0,18,29,21,0,0,0,83,19,22,46.3
Jessic Ngankam,GER,FW,Greuther Fürth,Bundesliga,21,2000,3.8,0,0,0,14,6,1,2,2,2,0,0,0,18,7,22,24.1
Opa Nguette,SEN,FW,Metz,Ligue 1,27,1994,11.6,1,0,0,14,26,4,2,3,18,0,0,0,67,24,30,44.4
Aurélien Nguiamba,FRA,MF,Spezia,Serie A,22,1999,0.6,1,0,0,2,0,0,1,1,2,0,0,0,13,0,4,0
Sikou Niakaté,FRA,DF,Metz,Ligue 1,22,1999,7.3,2,0,0,10,4,0,0,29,8,0,0,1,48,12,9,57.1
Moussa Niakhate,FRA,DF,Mainz 05,Bundesliga,25,1996,28.5,1,0,0,36,24,3,42,75,37,0,1,0,313,71,38,65.1
Ibrahima Niane,SEN,FW,Metz,Ligue 1,22,1999,17.6,2,1,0,14,29,11,7,6,0,0,0,0,70,64,84,43.2
M'Baye Niang,SEN,FW,Bordeaux,Ligue 1,26,1994,8.6,3,0,0,25,19,8,3,1,7,0,0,0,28,24,44,35.3
Tanguy Nianzou,FRA,DF,Bayern Munich,Bundesliga,19,2002,6.5,4,0,0,13,8,0,1,12,6,0,0,0,63,23,13,63.9
Cheikh Niasse,SEN,MF,Lille,Ligue 1,21,2000,0.5,1,0,0,1,1,0,0,0,2,0,0,0,13,3,2,60
Florian Niederlechner,GER,FW,Augsburg,Bundesliga,30,1990,12.9,1,0,0,15,25,9,8,3,7,2,0,1,58,34,52,39.5
Håvard Nielsen,NOR,MF,Greuther Fürth,Bundesliga,28,1993,15.2,2,0,0,27,25,9,9,8,18,0,0,0,71,69,46,60
Saúl Ñíguez,ESP,MF,Chelsea,Premier League,26,1994,5.3,1,0,0,13,1,0,6,14,8,0,0,0,44,9,13,40.9
Saúl Ñíguez,ESP,DF,Atlético Madrid,La Liga,26,1994,2.2,0,0,0,2,2,1,3,2,4,0,0,0,21,7,1,87.5
Dimitris Nikolaou,GRE,DF,Spezia,Serie A,22,1998,36,7,0,0,34,23,0,5,73,31,0,1,1,314,53,58,47.7
Joakim Nilsson,SWE,DF,Arminia,Bundesliga,27,1994,30.4,5,0,0,38,16,2,0,62,23,0,0,0,278,105,78,57.4
Casimir Ninga,CHA,FW,Angers,Ligue 1,28,1993,4.5,2,0,0,12,14,3,3,3,1,0,0,0,37,1,21,4.5
Fernando Niño,ESP,FW,Mallorca,La Liga,20,2000,9.8,2,0,0,23,24,3,1,4,5,1,0,0,40,54,57,48.6
Eddie Nketiah,ENG,FW,Arsenal,Premier League,22,1999,9.3,3,0,0,21,16,5,11,6,7,0,0,0,43,9,42,17.6
Nicolas Nkoulou,CMR,DF,Watford,Premier League,31,1990,1.9,0,0,0,1,0,0,0,1,0,0,0,0,13,1,1,50
Christopher Nkunku,FRA,FW,RB Leipzig,Bundesliga,23,1997,30.3,2,0,0,34,67,13,52,24,13,3,0,0,153,35,45,43.8
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,22,1998,18.1,5,0,0,35,34,6,20,7,12,1,0,0,76,37,50,42.5
Mark Noble,ENG,MF,West Ham,Premier League,34,1987,3.7,0,0,0,5,7,0,0,5,7,0,0,0,31,1,1,50
Peru Nolaskoain,ESP,DF,Athletic Club,La Liga,22,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Nolito,ESP,MF,Celta Vigo,La Liga,34,1986,15.4,2,0,0,23,16,6,11,12,18,0,1,0,111,10,17,37
Arnaud Nordin,FRA,FW,Saint-Étienne,Ligue 1,23,1998,20.8,4,0,0,19,53,4,36,17,13,1,1,0,126,18,41,30.5
