Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Antonín Barák,CZE,MF,Lecce,Serie A,24,1994,15.2,42,2.76,38,0,1,1,1,1,5,0.33,4,0,1,0,0,0
Federico Barba,ITA,DF,Valladolid,La Liga,25,1993,5.0,3,0.60,2,0,0,0,1,0,1,0.20,1,0,0,0,0,0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,23,1996,12.5,18,1.44,16,0,0,0,1,1,1,0.08,1,0,0,0,0,0
Melvin Bard,FRA,DF,Lyon,Ligue 1,18,2000,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Enis Bardhi,MKD,MF,Levante,La Liga,24,1995,23.5,68,2.89,40,11,7,5,3,2,10,0.43,4,0,2,2,1,1
Phil Bardsley,SCO,DF,Burnley,Premier League,34,1985,21.0,20,0.95,11,3,0,2,0,4,1,0.05,0,0,0,0,0,1
Nicolò Barella,ITA,MF,Inter,Serie A,22,1997,22.4,55,2.46,47,0,3,2,3,0,5,0.22,4,0,0,0,1,0
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,30,1989,6.5,5,0.77,5,0,0,0,0,0,1,0.15,1,0,0,0,0,0
Antonino Barillà,ITA,MF,Parma,Serie A,31,1988,18.8,21,1.12,16,3,0,0,2,0,3,0.16,3,0,0,0,0,0
Kike Barja,ESP,MF,Osasuna,La Liga,22,1997,3.5,10,2.88,8,0,1,1,0,0,2,0.58,2,0,0,0,0,0
Ross Barkley,ENG,MF,Chelsea,Premier League,25,1993,12.3,48,3.92,32,1,6,5,3,1,6,0.49,5,0,0,1,0,0
Aymen Barkok,MAR,FW,Düsseldorf,Bundesliga,21,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ashley Barnes,ENG,FW,Burnley,Premier League,29,1989,15.0,21,1.40,12,0,1,1,5,2,2,0.13,0,0,0,0,1,1
Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,77,3.33,59,0,8,5,5,0,15,0.65,12,0,2,1,0,0
Antonio Barragán,ESP,DF,Betis,La Liga,32,1987,7.1,19,2.67,16,1,2,0,0,0,3,0.42,2,0,1,0,0,0
Antonio Barreca,ITA,DF,Genoa,Serie A,24,1995,12.2,14,1.15,10,3,0,1,0,0,1,0.08,1,0,0,0,0,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,19,2000,10.4,14,1.34,12,1,0,0,1,0,3,0.29,3,0,0,0,0,0
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,19,3.87,17,0,2,0,0,0,0,0.00,0,0,0,0,0,0
Édgar Barreto,PAR,MF,Sampdoria,Serie A,35,1984,1.0,2,2.00,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Musa Barrow,GAM,FW,Atalanta,Serie A,20,1998,2.1,12,5.68,7,0,2,2,1,0,2,0.95,2,0,0,0,0,0
Musa Barrow,GAM,FW,Bologna,Serie A,20,1998,15.0,81,5.38,48,9,16,6,2,0,6,0.40,4,0,1,1,0,0
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,32,1987,3.8,11,2.91,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Marc Bartra,ESP,DF,Betis,La Liga,28,1991,28.0,12,0.43,10,0,0,2,0,0,1,0.04,0,0,0,1,0,0
Daniele Baselli,ITA,MF,Torino,Serie A,27,1992,14.2,29,2.04,18,10,0,0,0,1,2,0.14,1,1,0,0,0,0
Chris Basham,ENG,DF,Sheffield Utd,Premier League,31,1988,36.0,25,0.69,22,0,2,0,1,0,2,0.06,2,0,0,0,0,0
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,22,1996,11.0,33,3.00,19,12,2,0,0,0,4,0.36,1,3,0,0,0,0
Thomas Basila,FRA,DF,Nantes,Ligue 1,20,1999,4.6,1,0.22,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gil Bastião Dias,POR,DF,Monaco,Ligue 1,22,1996,11.7,31,2.64,18,2,3,5,2,1,2,0.17,0,0,0,1,1,0
Gil Bastião Dias,POR,DF,Granada,La Liga,22,1996,4.0,14,3.54,9,1,1,1,0,2,3,0.76,2,0,0,0,0,1
Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,20,1999,21.3,31,1.45,27,1,1,1,0,1,2,0.09,2,0,0,0,0,0
Bastos,ANG,DF,Lazio,Serie A,28,1991,8.5,7,0.82,3,0,3,0,1,0,0,0.00,0,0,0,0,0,0
Oliver Batista-Meier,GER,FW,Bayern Munich,Bundesliga,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Michy Batshuayi,BEL,FW,Chelsea,Premier League,25,1993,2.7,7,2.64,5,0,1,1,0,0,3,1.13,2,0,0,1,0,0
Cristian Battocchio,ITA,MF,Brest,Ligue 1,27,1992,15.5,32,2.07,17,11,0,1,1,2,4,0.26,1,1,0,0,1,1
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,29,1990,30.0,3,0.10,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,31,1988,19.9,32,1.61,28,0,0,3,1,0,4,0.20,4,0,0,0,0,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,19,1999,16.6,52,3.13,32,2,5,7,5,1,4,0.24,1,1,0,2,0,0
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,22,1996,4.2,7,1.65,4,0,2,0,1,0,1,0.24,0,0,1,0,0,0
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,25,1994,23.4,58,2.48,40,1,7,3,6,1,7,0.30,2,1,1,2,1,0
Rodrigo Becão,BRA,DF,Udinese,Serie A,23,1996,24.6,10,0.41,6,0,0,1,0,3,2,0.08,1,0,0,1,0,0
Sheraldo Becker,SUR,MF,Union Berlin,Bundesliga,24,1995,6.0,15,2.50,11,0,3,0,1,0,3,0.50,3,0,0,0,0,0
Timo Becker,GER,DF,Schalke 04,Bundesliga,22,1997,3.7,8,2.14,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Jan Bednarek,POL,DF,Southampton,Premier League,23,1996,34.0,13,0.38,11,0,0,1,1,0,1,0.03,0,0,0,1,0,0
Asmir Begović,BIH,GK,Milan,Serie A,32,1987,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Valon Behrami,SUI,MF,Genoa,Serie A,34,1985,12.3,11,0.89,7,0,0,0,3,1,0,0.00,0,0,0,0,0,0
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,16,2002,1.2,1,0.83,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gaëtan Belaud,FRA,DF,Brest,Ligue 1,32,1986,6.4,4,0.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,27,1992,3.0,11,3.68,8,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Haris Belkebla,ALG,MF,Brest,Ligue 1,25,1994,20.2,22,1.09,18,0,0,0,2,2,3,0.15,2,0,0,0,0,1
Raoul Bellanova,ITA,DF,Bordeaux,Ligue 1,19,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raoul Bellanova,ITA,DF,Atalanta,Serie A,19,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,29,1990,15.8,48,3.03,34,2,5,5,2,0,8,0.51,6,0,1,0,1,0
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,21,1998,16.6,47,2.83,38,3,1,0,5,0,5,0.30,4,0,0,0,1,0
Héctor Bellerín,ESP,DF,Arsenal,Premier League,24,1995,12.9,14,1.09,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0
Andrea Belotti,ITA,FW,Torino,Serie A,25,1993,33.4,100,2.99,62,0,9,8,16,5,12,0.36,6,0,1,3,1,1
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,20,1999,20.3,29,1.43,23,4,0,2,0,0,0,0.00,0,0,0,0,0,0
Sami Ben Amar,MAR,FW,Nîmes,Ligue 1,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hatem Ben Arfa,FRA,MF,Valladolid,La Liga,32,1987,1.8,3,1.70,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,28,1990,24.0,89,3.70,68,0,10,6,4,1,13,0.54,6,0,3,2,2,0
Marco Benassi,ITA,MF,Fiorentina,Serie A,24,1994,10.9,27,2.48,25,0,0,1,1,0,2,0.18,1,0,0,1,0,0
Cristian Benavente,PER,MF,Nantes,Ligue 1,25,1994,3.9,11,2.84,8,0,0,0,1,2,1,0.26,1,0,0,0,0,0
Lars Bender,GER,DF,Leverkusen,Bundesliga,30,1989,15.3,28,1.84,22,5,0,1,0,0,2,0.13,2,0,0,0,0,0
Sven Bender,GER,DF,Leverkusen,Bundesliga,30,1989,30.3,13,0.43,11,0,0,1,1,0,2,0.07,2,0,0,0,0,0
Darío Benedetto,ARG,FW,Marseille,Ligue 1,29,1990,23.3,37,1.58,28,0,2,3,4,0,5,0.21,1,0,1,1,2,0
László Bénes,SVK,MF,M'Gladbach,Bundesliga,21,1997,10.0,50,5.01,27,17,1,1,3,1,6,0.60,2,4,0,0,0,0
Walter Benítez,ARG,GK,Nice,Ligue 1,26,1993,26.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,27,1992,21.1,25,1.19,20,2,0,1,1,1,2,0.09,2,0,0,0,0,0
Bilal Benkhedim,FRA,MF,Saint-Étienne,Ligue 1,18,2001,1.5,5,3.41,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,21,1997,27.6,68,2.46,52,9,1,0,3,3,4,0.14,3,0,0,0,1,0
Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,2,0.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Bennett,ENG,DF,Wolves,Premier League,29,1990,6.7,5,0.74,4,1,0,0,0,0,1,0.15,0,1,0,0,0,0
Keanan Bennetts,ENG,MF,M'Gladbach,Bundesliga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,20,1999,8.5,36,4.25,14,12,1,3,4,2,5,0.59,1,2,0,1,1,0
Yassine Benrahou,FRA,FW,Bordeaux,Ligue 1,20,1999,1.9,10,5.36,6,2,0,2,0,0,1,0.54,0,1,0,0,0,0
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,24,1995,16.1,23,1.43,17,0,1,2,2,1,5,0.31,4,0,0,1,0,0
Nabil Bentaleb,ALG,MF,Newcastle Utd,Premier League,24,1994,8.3,11,1.32,9,1,0,0,0,1,0,0.00,0,0,0,0,0,0
Rodrigo Bentancur,URU,MF,Juventus,Serie A,22,1997,24.4,76,3.11,53,17,2,0,3,1,10,0.41,5,3,1,0,1,0
Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,39,2.78,24,0,5,4,3,3,6,0.43,5,0,1,0,0,0
Romario Benzar,ROU,DF,Lecce,Serie A,27,1992,1.1,3,2.78,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,118,3.38,104,0,11,2,1,0,17,0.49,15,0,2,0,0,0
Yassine Benzia,ALG,MF,Dijon,Ligue 1,24,1994,1.9,5,2.60,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,24,1994,27.7,117,4.22,73,12,7,11,11,3,14,0.51,9,0,1,2,2,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,29,1990,31.7,56,1.77,44,3,3,4,1,1,3,0.09,2,0,0,1,0,0
Álex Berenguer,ESP,MF,Torino,Serie A,24,1995,20.3,77,3.80,41,11,15,5,4,1,9,0.44,4,1,4,0,0,0
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,27,1992,26.7,29,1.09,24,3,0,0,2,0,2,0.07,2,0,0,0,0,0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,28,1990,6.9,23,3.33,17,2,1,1,1,1,3,0.43,2,0,0,0,0,1
Markel Bergara,ESP,MF,Getafe,La Liga,33,1986,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sander Berge,NOR,MF,Sheffield Utd,Premier League,21,1998,10.5,7,0.67,6,0,1,0,0,0,2,0.19,1,0,1,0,0,0
Steven Bergwijn,NED,FW,Tottenham,Premier League,21,1997,7.8,26,3.32,22,0,2,0,2,0,1,0.13,1,0,0,0,0,0
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,28,1991,4.6,3,0.65,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Valon Berisha,KVX,MF,Düsseldorf,Bundesliga,26,1993,10.5,19,1.82,12,4,0,0,3,0,1,0.10,1,0,0,0,0,0
Valon Berisha,KVX,MF,Lazio,Serie A,26,1993,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Bermejo,ESP,FW,Celta Vigo,La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bernard,BRA,MF,Everton,Premier League,26,1992,14.2,50,3.52,39,0,5,2,1,3,5,0.35,3,0,2,0,0,0
Federico Bernardeschi,ITA,MF,Juventus,Serie A,25,1994,17.5,62,3.55,42,8,3,4,5,0,1,0.06,1,0,0,0,0,0
Bernardo,BRA,DF,Brighton,Premier League,24,1995,7.5,10,1.33,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,22,1997,24.5,4,0.16,2,2,0,0,0,0,1,0.04,0,1,0,0,0,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,26,1993,15.4,25,1.62,22,0,0,1,2,0,6,0.39,4,0,0,1,1,0
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,21,1998,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrea Bertolacci,ITA,MF,Sampdoria,Serie A,28,1991,5.9,13,2.19,9,0,1,0,2,1,1,0.17,0,0,0,0,0,1
Ryan Bertrand,ENG,DF,Southampton,Premier League,29,1989,30.5,62,2.04,45,14,0,0,3,0,1,0.03,0,1,0,0,0,0
Muhamed Bešić,BIH,MF,Sheffield Utd,Premier League,26,1992,2.8,3,1.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,19,2000,1.2,1,0.82,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,29,1990,13.1,7,0.54,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Bigas,ESP,DF,Eibar,La Liga,28,1990,19.7,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Lucas Biglia,ARG,MF,Milan,Serie A,33,1986,7.6,12,1.58,10,2,0,0,0,0,1,0.13,1,0,0,0,0,0
El Bilal Touré,MLI,FW,Reims,Ligue 1,17,2001,5.0,7,1.39,4,0,0,1,2,0,2,0.40,0,0,0,1,1,0
Philip Billing,DEN,MF,Bournemouth,Premier League,23,1996,28.1,45,1.60,35,2,2,3,1,2,4,0.14,4,0,0,0,0,0
Cristiano Biraghi,ITA,DF,Inter,Serie A,26,1992,17.5,57,3.26,38,13,3,0,3,0,12,0.69,10,1,1,0,0,0
Davide Biraschi,ITA,DF,Genoa,Serie A,25,1994,21.9,22,1.00,14,1,1,1,4,1,3,0.14,2,1,0,0,0,0
Valter Birsa,SVN,MF,Cagliari,Serie A,32,1986,4.8,16,3.35,11,5,0,0,0,0,0,0.00,0,0,0,0,0,0
Dimitri Bisoli,ITA,MF,Brescia,Serie A,25,1994,23.9,44,1.84,36,0,4,3,1,0,1,0.04,1,0,0,0,0,0
Yves Bissouma,MLI,MF,Brighton,Premier League,22,1996,14.0,11,0.79,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Leonardo Bittencourt,GER,FW,Werder Bremen,Bundesliga,25,1993,21.0,75,3.57,48,7,2,6,5,7,4,0.19,2,1,0,1,0,0
Leonardo Bittencourt,GER,FW,Hoffenheim,Bundesliga,25,1993,0.0,1,30.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Birkir Bjarnason,ISL,MF,Brescia,Serie A,31,1988,8.9,14,1.58,11,0,0,2,1,0,3,0.34,2,0,0,1,0,0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,24,1995,32.9,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ludovic Blas,FRA,FW,Nantes,Ligue 1,21,1997,20.5,58,2.83,45,0,6,1,5,1,4,0.20,3,0,0,0,1,0
Pablo de Blasis,ARG,DF,Eibar,La Liga,31,1988,17.8,35,1.96,30,1,1,2,0,1,4,0.22,3,0,0,1,0,0
Alejandro Blesa,ESP,MF,Levante,La Liga,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexis Blin,FRA,MF,Amiens,Ligue 1,22,1996,20.5,17,0.83,12,2,0,0,2,1,1,0.05,1,0,0,0,0,0
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,30,1988,20.0,13,0.65,11,0,0,2,0,0,5,0.25,4,0,0,1,0,0
Kevin-Prince Boateng,GHA,FW,Fiorentina,Serie A,32,1987,6.7,19,2.85,17,0,0,0,2,0,2,0.30,2,0,0,0,0,0
Antonin Bobichon,FRA,MF,Nîmes,Ligue 1,23,1995,2.0,5,2.50,3,1,1,0,0,0,1,0.50,0,0,1,0,0,0
Antonin Bobichon,FRA,MF,Angers,Ligue 1,23,1995,7.2,17,2.36,12,5,0,0,0,0,2,0.28,1,1,0,0,0,0
Salvatore Bocchetti,ITA,DF,Hellas Verona,Serie A,32,1986,3.4,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mathieu Bodmer,FRA,MF,Amiens,Ligue 1,36,1982,1.0,3,3.07,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Bodzek,GER,MF,Düsseldorf,Bundesliga,33,1985,22.4,17,0.76,15,1,0,0,0,1,1,0.04,1,0,0,0,0,0
Jean-Paul Boëtius,NED,MF,Mainz 05,Bundesliga,25,1994,25.2,67,2.66,59,0,3,1,4,0,10,0.40,8,0,2,0,0,0
Sacha Boey,FRA,DF,Rennes,Ligue 1,18,2000,1.9,3,1.57,2,0,0,0,1,0,1,0.52,0,0,0,0,1,0
Jeremie Boga,CIV,FW,Sassuolo,Serie A,22,1997,27.9,94,3.37,51,0,28,3,10,2,13,0.47,4,0,7,1,1,0
Melayro Bogarde,NED,DF,Hoffenheim,Bundesliga,17,2002,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Quentin Boisgard,FRA,MF,Toulouse,Ligue 1,22,1997,12.7,38,2.98,17,9,6,1,3,2,3,0.24,1,2,0,0,0,0
Willy Boly,CIV,DF,Wolves,Premier League,28,1991,22.0,8,0.36,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Giacomo Bonaventura,ITA,MF,Milan,Serie A,29,1989,14.9,75,5.04,52,1,8,6,8,0,12,0.81,7,0,1,1,3,0
Federico Bonazzoli,ITA,FW,Sampdoria,Serie A,22,1997,8.3,29,3.51,17,0,2,4,4,2,2,0.24,1,0,0,1,0,0
Gaëtan Bong,CMR,MF,Brighton,Premier League,31,1988,0.7,3,4.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Bonifazi,ITA,DF,Torino,Serie A,23,1996,2.7,1,0.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Bonifazi,ITA,DF,SPAL,Serie A,23,1996,13.2,5,0.38,3,0,1,1,0,0,0,0.00,0,0,0,0,0,0
Federico Bonini,ITA,DF,Bologna,Serie A,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leonardo Bonucci,ITA,DF,Juventus,Serie A,32,1987,34.2,28,0.82,27,0,0,1,0,0,2,0.06,2,0,0,0,0,0
Fabio Borini,ITA,FW,Hellas Verona,Serie A,28,1991,9.0,25,2.78,12,2,3,5,2,1,2,0.22,0,0,0,0,1,1
Fabio Borini,ITA,MF,Milan,Serie A,28,1991,0.8,1,1.29,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Borkowski,GER,FW,RB Leipzig,Bundesliga,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Robin Bormuth,GER,DF,Düsseldorf,Bundesliga,23,1995,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sebastiaan Bornauw,BEL,DF,Köln,Bundesliga,20,1999,27.2,14,0.51,11,0,1,1,0,1,0,0.00,0,0,0,0,0,0
Brandon Borrello,AUS,MF,Freiburg,Bundesliga,24,1995,3.3,3,0.91,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Boschilia,BRA,MF,Monaco,Ligue 1,23,1996,1.4,4,2.77,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Denis Bouanga,GAB,FW,Saint-Étienne,Ligue 1,24,1994,22.7,60,2.64,27,3,13,9,7,1,6,0.26,2,2,0,2,0,0
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,19,1999,5.4,13,2.39,9,0,1,1,2,0,3,0.55,3,0,0,0,0,0
Ryad Boudebouz,ALG,MF,Saint-Étienne,Ligue 1,29,1990,17.7,66,3.72,40,21,3,1,1,0,5,0.28,3,1,0,1,0,0
Sofiane Boufal,MAR,MF,Southampton,Premier League,25,1993,8.5,40,4.71,22,0,8,1,6,3,3,0.35,2,0,1,0,0,0
Nassim Boujellab,MAR,MF,Schalke 04,Bundesliga,20,1999,4.7,4,0.86,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Farid Boulaya,ALG,FW,Metz,Ligue 1,26,1993,9.1,35,3.84,23,7,3,1,1,0,2,0.22,1,1,0,0,0,0
Yassine Bounou,MAR,GK,Sevilla,La Liga,28,1991,5.5,2,0.36,1,1,0,0,0,0,1,0.18,1,0,0,0,0,0
Mehdi Bourabia,MAR,MF,Sassuolo,Serie A,27,1991,10.3,25,2.43,22,1,1,0,1,0,5,0.49,5,0,0,0,0,0
Benjamin Bourigeaud,FRA,MF,Rennes,Ligue 1,25,1994,21.1,53,2.51,31,18,2,0,1,1,6,0.28,3,2,0,0,1,0
Bilal Boutobba,FRA,MF,Montpellier,Ligue 1,20,1998,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jarrod Bowen,ENG,FW,West Ham,Premier League,22,1996,10.2,28,2.75,11,6,3,4,3,1,5,0.49,3,2,0,0,0,0
Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,28,1990,27.1,6,0.22,5,0,0,1,0,0,1,0.04,1,0,0,0,0,0
John Boye,GHA,DF,Metz,Ligue 1,32,1987,23.5,5,0.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Can Bozdogan,GER,MF,Schalke 04,Bundesliga,18,2001,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Domagoj Bradarić,CRO,DF,Lille,Ligue 1,19,1999,15.8,30,1.90,23,4,0,1,1,1,2,0.13,2,0,0,0,0,0
Filip Bradarić,CRO,MF,Celta Vigo,La Liga,27,1992,7.8,9,1.15,6,1,0,1,0,1,1,0.13,1,0,0,0,0,0
Robbie Brady,IRL,MF,Burnley,Premier League,27,1992,5.0,13,2.58,9,2,0,1,1,0,3,0.59,3,0,0,0,0,0
Martin Braithwaite,DEN,FW,Leganés,La Liga,28,1991,21.5,43,2.00,27,0,5,5,5,1,5,0.23,5,0,0,0,0,0
Martin Braithwaite,DEN,FW,Barcelona,La Liga,28,1991,4.5,8,1.77,2,0,2,2,2,0,1,0.22,0,0,0,1,0,0
Federico Brancolini,ITA,GK,Fiorentina,Serie A,18,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brandon,ESP,FW,Osasuna,La Liga,24,1995,4.5,9,2.00,4,0,3,1,1,0,1,0.22,1,0,0,0,0,0
Julian Brandt,GER,MF,Dortmund,Bundesliga,23,1996,24.5,77,3.15,60,5,6,3,2,1,19,0.78,15,0,2,1,0,1
Jarrad Branthwaite,ENG,DF,Everton,Premier League,17,2002,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Darko Brašanac,SRB,MF,Osasuna,La Liga,27,1992,24.9,48,1.92,37,0,1,4,4,2,4,0.16,2,0,0,1,1,0
Claudio Bravo,CHI,GK,Manchester City,Premier League,36,1983,3.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josip Brekalo,CRO,MF,Wolfsburg,Bundesliga,21,1998,18.6,82,4.42,53,13,8,5,3,0,7,0.38,5,0,2,0,0,0
Gleison Bremer,BRA,DF,Torino,Serie A,22,1997,25.2,14,0.56,12,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Marco Brescianini,ITA,MF,Milan,Serie A,19,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anthony Briançon,FRA,DF,Nîmes,Ligue 1,24,1994,19.3,9,0.47,6,1,0,1,0,1,0,0.00,0,0,0,0,0,0
Jimmy Briand,FRA,FW,Bordeaux,Ligue 1,33,1985,16.9,28,1.65,21,0,1,1,3,2,2,0.12,1,0,1,0,0,0
Yan Brice Eteki,CMR,MF,Granada,La Liga,21,1997,16.7,15,0.90,10,1,0,1,2,1,2,0.12,1,0,0,0,1,0
Armando Broja,ALB,FW,Chelsea,Premier League,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dylan Bronn,TUN,DF,Metz,Ligue 1,24,1995,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Brooks,WAL,MF,Bournemouth,Premier League,22,1997,5.6,9,1.60,6,1,0,1,0,1,1,0.18,0,0,0,1,0,0
John Brooks,USA,DF,Wolfsburg,Bundesliga,26,1993,24.7,14,0.57,10,0,0,3,1,0,1,0.04,0,0,0,1,0,0
Daniel Brosinski,GER,DF,Mainz 05,Bundesliga,31,1988,19.0,85,4.48,44,37,3,0,1,0,4,0.21,0,4,0,0,0,0
Josh Brownhill,ENG,MF,Burnley,Premier League,23,1995,8.9,14,1.57,12,0,1,0,0,1,1,0.11,1,0,0,0,0,0
Marcelo Brozović,CRO,MF,Inter,Serie A,26,1992,30.0,97,3.23,77,7,2,8,0,3,16,0.53,14,1,0,0,0,1
