Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Alassane Pléa,FRA,FW,M'Gladbach,Bundesliga,26,1993,27,25,2143,23.8,10,10,10,0,1,4,2,0.42,0.42,0.84,0.42,0.84,10.7,9.9,5.9,15.8,0.45,0.25,0.70,0.42,0.66
Thomas Pledl,GER,DF,Düsseldorf,Bundesliga,25,1994,5,0,91,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.10,0.13,0.03,0.13
Daniel Podence,POR,FW,Wolves,Premier League,23,1995,9,3,289,3.2,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,1.6,1.6,0.4,2.0,0.49,0.13,0.62,0.49,0.62
Paul Pogba,FRA,MF,Manchester Utd,Premier League,26,1993,16,13,1204,13.4,1,3,1,0,1,1,0,0.07,0.22,0.30,0.07,0.30,2.0,1.2,2.7,3.9,0.15,0.20,0.35,0.09,0.29
Joel Pohjanpalo,FIN,MF,Leverkusen,Bundesliga,24,1994,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Andrea Poli,ITA,MF,Bologna,Serie A,29,1989,28,22,1919,21.3,2,0,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,2.0,2.0,1.7,3.7,0.09,0.08,0.17,0.09,0.17
Matteo Politano,ITA,FW,Inter,Serie A,25,1993,11,2,259,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.6,1.5,0.30,0.21,0.51,0.30,0.51
Matteo Politano,ITA,FW,Napoli,Serie A,25,1993,15,9,743,8.3,2,2,2,0,0,1,0,0.24,0.24,0.48,0.24,0.48,1.9,1.9,1.5,3.3,0.23,0.18,0.40,0.23,0.40
Sebastian Polter,GER,FW,Union Berlin,Bundesliga,28,1991,13,2,330,3.7,2,2,0,2,2,1,1,0.55,0.55,1.09,0.00,0.55,2.0,0.4,1.4,1.8,0.53,0.37,0.90,0.12,0.49
Marin Pongračić,CRO,DF,Wolfsburg,Bundesliga,21,1997,11,11,928,10.3,2,0,2,0,0,4,1,0.19,0.00,0.19,0.19,0.19,0.5,0.5,0.0,0.5,0.05,0.00,0.05,0.05,0.05
Pere Pons,ESP,MF,Alavés,La Liga,26,1993,30,7,1088,12.1,1,1,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,0.2,0.2,0.9,1.1,0.02,0.08,0.09,0.02,0.09
Nick Pope,ENG,GK,Burnley,Premier League,27,1992,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.00,0.02,0.02,0.00,0.02
Pedro Porro,ESP,DF,Valladolid,La Liga,19,1999,13,7,739,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.03,0.00,0.03
Francisco Portillo,ESP,MF,Getafe,La Liga,29,1990,16,3,376,4.2,0,2,0,0,0,3,0,0.00,0.48,0.48,0.00,0.48,0.3,0.3,0.9,1.2,0.07,0.22,0.29,0.07,0.29
Portu,ESP,FW,Real Sociedad,La Liga,27,1992,35,25,2393,26.6,7,7,7,0,1,5,0,0.26,0.26,0.53,0.26,0.53,5.8,5.1,5.1,10.2,0.22,0.19,0.41,0.19,0.38
Stefan Posch,AUT,DF,Hoffenheim,Bundesliga,22,1997,28,27,2308,25.6,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,2.0,2.0,0.9,2.9,0.08,0.03,0.11,0.08,0.11
Sergio Postigo,ESP,DF,Levante,La Liga,30,1988,28,27,2374,26.4,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,0.7,0.7,0.5,1.3,0.03,0.02,0.05,0.03,0.05
Florent Poulolo,MTQ,MF,Getafe,La Liga,22,1997,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Yussuf Poulsen,DEN,FW,RB Leipzig,Bundesliga,25,1994,22,12,1222,13.6,5,6,5,0,0,2,0,0.37,0.44,0.81,0.37,0.81,5.8,5.8,1.8,7.6,0.43,0.13,0.56,0.43,0.56
Maxime Poundjé,FRA,DF,Bordeaux,Ligue 1,26,1992,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Darío Poveda,ESP,FW,Atlético Madrid,La Liga,22,1997,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.17,0.00,1.17,1.17,1.17
Alejandro Pozo Pozo,ESP,DF,Mallorca,La Liga,20,1999,19,16,1498,16.6,1,2,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,0.3,0.3,1.2,1.5,0.02,0.07,0.09,0.02,0.09
Alejandro Pozo Pozo,ESP,FW,Sevilla,La Liga,20,1999,3,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Percy Prado,PER,DF,Nantes,Ligue 1,23,1996,3,2,185,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Dennis Praet,BEL,MF,Leicester City,Premier League,25,1994,27,12,1134,12.6,1,2,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,1.4,1.4,0.8,2.2,0.11,0.07,0.17,0.11,0.17
Abdón Prats,ESP,FW,Mallorca,La Liga,26,1992,20,0,279,3.1,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,1.4,0.6,0.1,0.7,0.44,0.03,0.48,0.20,0.23
Sanjin Prcić,BIH,MF,Strasbourg,Ligue 1,25,1993,3,1,78,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04
Nicolas de Préville,FRA,MF,Bordeaux,Ligue 1,28,1991,24,23,1995,22.2,6,4,5,1,1,4,0,0.27,0.18,0.45,0.23,0.41,4.6,3.9,4.5,8.5,0.21,0.21,0.41,0.18,0.38
Sebastian Prödl,AUT,DF,Watford,Premier League,32,1987,1,1,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.00,0.08,0.08,0.08
Kai Pröger,GER,MF,Paderborn 07,Bundesliga,27,1992,31,22,2079,23.1,2,6,2,0,0,0,0,0.09,0.26,0.35,0.09,0.35,2.8,2.8,3.6,6.4,0.12,0.16,0.28,0.12,0.28
Grischa Prömel,GER,MF,Union Berlin,Bundesliga,24,1995,16,9,924,10.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.06,0.02,0.08,0.06,0.08
Davy Pröpper,NED,MF,Brighton,Premier League,27,1991,35,32,2829,31.4,1,2,1,0,0,4,0,0.03,0.06,0.10,0.03,0.10,1.3,1.3,2.1,3.4,0.04,0.07,0.11,0.04,0.11
Antonio Puertas,ESP,FW,Granada,La Liga,27,1992,36,27,2563,28.5,7,3,7,0,0,7,0,0.25,0.11,0.35,0.25,0.35,7.2,7.2,3.3,10.5,0.25,0.12,0.37,0.25,0.37
Riqui Puig,ESP,MF,Barcelona,La Liga,19,1999,11,5,510,5.7,0,2,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,0.6,0.6,1.6,2.2,0.10,0.29,0.39,0.10,0.39
Teemu Pukki,FIN,FW,Norwich City,Premier League,29,1990,36,33,2886,32.1,11,3,9,2,2,3,0,0.34,0.09,0.44,0.28,0.37,12.1,10.6,3.1,13.6,0.38,0.10,0.47,0.33,0.42
Erick Pulgar,CHI,MF,Fiorentina,Serie A,25,1994,37,32,2950,32.8,7,6,0,7,8,9,0,0.21,0.18,0.40,0.00,0.18,7.5,1.4,6.7,8.1,0.23,0.21,0.43,0.04,0.25
Christian Pulisic,USA,FW,Chelsea,Premier League,20,1998,25,19,1722,19.1,9,4,9,0,0,0,0,0.47,0.21,0.68,0.47,0.68,8.2,8.2,3.5,11.6,0.43,0.18,0.61,0.43,0.61
Ignacio Pussetto,ARG,FW,Watford,Premier League,23,1995,7,0,74,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ignacio Pussetto,ARG,FW,Udinese,Serie A,23,1995,12,2,341,3.8,1,0,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,0.7,0.7,0.8,1.5,0.18,0.20,0.38,0.18,0.38
Fabio Quagliarella,ITA,FW,Sampdoria,Serie A,36,1983,28,26,2275,25.3,11,3,6,5,7,2,0,0.44,0.12,0.55,0.24,0.36,13.1,7.8,4.4,12.2,0.52,0.18,0.69,0.31,0.48
Robin Quaison,SWE,FW,Mainz 05,Bundesliga,25,1993,32,31,2602,28.9,13,2,12,1,1,2,0,0.45,0.07,0.52,0.42,0.48,10.4,9.7,2.6,12.3,0.36,0.09,0.45,0.33,0.42
Domingos Quina,POR,MF,Watford,Premier League,19,1999,4,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08
Quini,ESP,DF,Granada,La Liga,29,1989,10,8,718,8.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.03,0.03,0.05,0.03,0.05
Xavi Quintillà,ESP,DF,Villarreal,La Liga,22,1996,19,17,1573,17.5,0,2,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,1.3,1.5,0.01,0.07,0.09,0.01,0.09
Quique,ESP,FW,Eibar,La Liga,29,1990,15,4,490,5.4,0,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,0.7,0.7,0.3,0.9,0.12,0.05,0.17,0.12,0.17
Adrien Rabiot,FRA,MF,Juventus,Serie A,24,1995,28,21,1912,21.2,1,1,1,0,0,7,1,0.05,0.05,0.09,0.05,0.09,1.0,1.0,0.8,1.8,0.05,0.04,0.08,0.05,0.08
Nemanja Radoja,SRB,MF,Levante,La Liga,26,1993,26,22,1993,22.1,1,0,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05,0.2,0.2,0.6,0.8,0.01,0.03,0.03,0.01,0.03
Nemanja Radonjić,SRB,FW,Marseille,Ligue 1,23,1996,21,8,880,9.8,5,1,5,0,0,3,0,0.51,0.10,0.61,0.51,0.61,3.0,3.0,0.8,3.8,0.30,0.08,0.39,0.30,0.39
Ivan Radovanović,SRB,MF,Genoa,Serie A,30,1988,19,15,1318,14.6,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,0.6,1.4,0.05,0.04,0.10,0.05,0.10
Ionuț Radu,ROU,GK,Genoa,Serie A,22,1997,17,17,1530,17.0,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Ștefan Radu,ROU,DF,Lazio,Serie A,32,1986,29,28,2306,25.6,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,0.2,0.2,0.7,1.0,0.01,0.03,0.04,0.01,0.04
Boris Radunović,SRB,GK,Hellas Verona,Serie A,23,1996,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Rafael,BRA,DF,Lyon,Ligue 1,29,1990,13,9,700,7.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.01,0.08,0.09,0.01,0.09
Rafael,BRA,GK,Cagliari,Serie A,37,1982,6,5,454,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Raffael,BRA,MF,M'Gladbach,Bundesliga,34,1985,8,0,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.72,0.32,1.03,0.72,1.03
Rafinha,BRA,FW,Barcelona,La Liga,26,1993,3,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.18,0.15,0.34,0.18,0.34
Rafinha,BRA,MF,Celta Vigo,La Liga,26,1993,29,25,2111,23.5,4,1,4,0,0,5,0,0.17,0.04,0.21,0.17,0.21,1.8,1.8,1.4,3.2,0.08,0.06,0.14,0.08,0.14
Daniele Ragatzu,ITA,MF,Cagliari,Serie A,27,1991,13,2,313,3.5,1,0,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,0.6,0.6,0.8,1.4,0.17,0.24,0.41,0.17,0.41
Baba Rahman,GHA,DF,Mallorca,La Liga,25,1994,2,2,108,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07
Antonio Raillo,ESP,DF,Mallorca,La Liga,27,1991,32,32,2775,30.8,1,0,1,0,0,9,1,0.03,0.00,0.03,0.03,0.03,1.8,1.8,0.2,2.0,0.06,0.01,0.06,0.06,0.06
Predrag Rajković,SRB,GK,Reims,Ligue 1,23,1995,27,27,2430,27.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ivan Rakitić,CRO,MF,Barcelona,La Liga,31,1988,31,16,1589,17.7,1,3,1,0,0,5,0,0.06,0.17,0.23,0.06,0.23,2.1,2.1,1.4,3.5,0.12,0.08,0.20,0.12,0.20
Benito Raman,BEL,FW,Schalke 04,Bundesliga,24,1994,25,19,1601,17.8,4,3,4,0,0,2,0,0.22,0.17,0.39,0.22,0.39,4.2,4.2,2.1,6.3,0.24,0.12,0.36,0.24,0.36
Gastón Ramírez,URU,MF,Sampdoria,Serie A,28,1990,26,19,1392,15.5,7,2,4,3,3,5,0,0.45,0.13,0.58,0.26,0.39,6.2,3.9,3.1,7.1,0.40,0.20,0.60,0.26,0.46
Sandro Ramírez,ESP,FW,Valladolid,La Liga,24,1995,24,15,1306,14.5,3,1,3,0,1,2,0,0.21,0.07,0.28,0.21,0.28,4.5,3.7,1.7,5.4,0.31,0.12,0.42,0.26,0.37
Iván Ramis,ESP,DF,Eibar,La Liga,34,1984,7,6,457,5.1,1,0,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03
Adrián Ramos,COL,FW,Granada,La Liga,33,1986,7,2,226,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.5,0.18,0.03,0.21,0.18,0.21
Sergio Ramos,ESP,DF,Real Madrid,La Liga,33,1986,35,35,3013,33.5,11,0,5,6,6,10,0,0.33,0.00,0.33,0.15,0.15,10.2,5.6,0.3,5.9,0.30,0.01,0.31,0.17,0.18
Aaron Ramsdale,ENG,GK,Bournemouth,Premier League,21,1998,37,37,3330,37.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Aaron Ramsey,WAL,MF,Juventus,Serie A,28,1990,24,11,1051,11.7,3,1,3,0,0,2,0,0.26,0.09,0.34,0.26,0.34,2.7,2.7,1.6,4.3,0.23,0.14,0.37,0.23,0.37
Darren Randolph,IRL,GK,West Ham,Premier League,32,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Luca Ranieri,ITA,DF,Fiorentina,Serie A,20,1999,3,2,232,2.6,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.04,0.27,0.30,0.04,0.30
Andrea Ranocchia,ITA,DF,Inter,Serie A,31,1988,7,5,526,5.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.05,0.00,0.05,0.05,0.05
Raphinha,BRA,MF,Rennes,Ligue 1,22,1996,22,20,1690,18.8,5,3,4,1,1,4,0,0.27,0.16,0.43,0.21,0.37,6.4,5.0,5.4,10.4,0.34,0.29,0.63,0.27,0.55
Tobias Raschl,GER,MF,Dortmund,Bundesliga,19,2000,1,0,26,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marcus Rashford,ENG,FW,Manchester Utd,Premier League,21,1997,31,31,2643,29.4,17,7,11,6,8,3,0,0.58,0.24,0.82,0.37,0.61,17.3,11.2,4.6,15.8,0.59,0.16,0.74,0.38,0.54
Milot Rashica,KVX,FW,Werder Bremen,Bundesliga,23,1996,28,27,2264,25.2,8,5,6,2,3,2,0,0.32,0.20,0.52,0.24,0.44,6.3,4.1,2.9,7.0,0.25,0.12,0.37,0.16,0.28
Giacomo Raspadori,ITA,MF,Sassuolo,Serie A,19,2000,11,2,264,2.9,2,0,2,0,0,0,0,0.68,0.00,0.68,0.68,0.68,1.8,1.8,0.2,2.0,0.61,0.06,0.68,0.61,0.68
Raúl,ESP,FW,Betis,La Liga,18,2000,3,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ante Rebić,CRO,FW,Eint Frankfurt,Bundesliga,25,1993,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.10,0.12,0.21,0.10,0.21
Ante Rebić,CRO,FW,Milan,Serie A,25,1993,26,15,1395,15.5,11,3,11,0,0,5,0,0.71,0.19,0.90,0.71,0.90,6.8,6.8,2.9,9.7,0.44,0.19,0.62,0.44,0.62
Arkadiusz Reca,POL,DF,SPAL,Serie A,24,1995,25,22,1928,21.4,0,2,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,1.9,1.9,1.7,3.6,0.09,0.08,0.17,0.09,0.17
Recio,ESP,MF,Leganés,La Liga,28,1991,25,18,1570,17.4,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.3,1.4,0.07,0.02,0.08,0.07,0.08
Daishawn Redan,NED,FW,Hertha BSC,Bundesliga,18,2001,1,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,1.35,0.00,1.35,1.35,1.35
Nathan Redmond,ENG,MF,Southampton,Premier League,25,1994,32,32,2762,30.7,4,4,4,0,0,2,0,0.13,0.13,0.26,0.13,0.26,5.1,5.1,3.2,8.2,0.16,0.10,0.27,0.16,0.27
Fabian Reese,GER,FW,Schalke 04,Bundesliga,21,1997,2,1,86,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.08,0.42,0.51,0.08,0.51
Vasco Regini,ITA,DF,Sampdoria,Serie A,28,1990,3,2,174,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Vasco Regini,ITA,DF,Parma,Serie A,28,1990,2,0,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Sergio Reguilón,ESP,DF,Sevilla,La Liga,22,1996,31,29,2509,27.9,2,4,2,0,0,8,0,0.07,0.14,0.22,0.07,0.22,1.9,1.9,3.7,5.6,0.07,0.13,0.20,0.07,0.20
Ken Reichel,GER,DF,Union Berlin,Bundesliga,32,1986,7,6,533,5.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.07,0.06,0.12,0.07,0.12
Manolo Reina,ESP,GK,Mallorca,La Liga,34,1985,36,36,3240,36.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pepe Reina,ESP,GK,Milan,Serie A,36,1982,1,1,90,1.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Pepe Reina,ESP,GK,Aston Villa,Premier League,36,1982,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,21,1998,14,11,783,8.7,2,1,2,0,0,3,0,0.23,0.11,0.34,0.23,0.34,1.0,1.0,1.6,2.6,0.12,0.18,0.30,0.12,0.30
Jeff Reine-Adélaïde,FRA,MF,Angers,Ligue 1,21,1998,1,1,79,0.9,1,1,1,0,0,0,0,1.14,1.14,2.28,1.14,2.28,0.4,0.4,0.4,0.8,0.44,0.50,0.94,0.44,0.94
Karim Rekik,NED,DF,Hertha BSC,Bundesliga,24,1994,14,14,1260,14.0,1,0,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,0.5,0.5,0.5,0.9,0.03,0.03,0.07,0.03,0.07
Álex Remiro,ESP,GK,Real Sociedad,La Liga,24,1995,25,25,2250,25.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.01,0.00,0.01,0.01,0.01
Loïc Rémy,FRA,FW,Lille,Ligue 1,32,1987,20,11,963,10.7,7,0,7,0,0,2,0,0.65,0.00,0.65,0.65,0.65,4.5,4.5,0.5,5.0,0.42,0.05,0.46,0.42,0.46
Panagiotis Retsos,GRE,DF,Leverkusen,Bundesliga,20,1998,3,1,114,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02
Marco Reus,GER,MF,Dortmund,Bundesliga,30,1989,19,18,1495,16.6,11,5,10,1,1,1,0,0.66,0.30,0.96,0.60,0.90,9.5,8.7,2.5,11.2,0.57,0.15,0.72,0.53,0.68
Elvis Rexhbeçaj,GER,MF,Köln,Bundesliga,21,1997,13,7,623,6.9,0,3,0,0,0,3,0,0.00,0.43,0.43,0.00,0.43,1.0,1.0,1.3,2.3,0.14,0.19,0.34,0.14,0.34
Gio Reyna,USA,MF,Dortmund,Bundesliga,16,2002,15,2,355,3.9,0,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,0.8,1.0,0.04,0.21,0.25,0.04,0.25
Baptiste Reynet,FRA,GK,Toulouse,Ligue 1,28,1990,23,22,2035,22.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Nico Ribaudo,ESP,FW,Espanyol,La Liga,18,2001,6,2,182,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.8,0.9,0.06,0.37,0.44,0.06,0.44
Lucas Ribeiro,BRA,MF,Hoffenheim,Bundesliga,20,1999,2,0,65,0.7,1,0,1,0,0,1,0,1.38,0.00,1.38,1.38,1.38,0.5,0.5,0.0,0.5,0.73,0.00,0.73,0.73,0.73
Franck Ribéry,FRA,FW,Fiorentina,Serie A,36,1983,21,19,1409,15.7,3,3,3,0,0,3,0,0.19,0.19,0.38,0.19,0.38,2.8,2.8,3.9,6.8,0.18,0.25,0.43,0.18,0.43
Davide Riccardi,ITA,DF,Lecce,Serie A,23,1996,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Declan Rice,ENG,MF,West Ham,Premier League,20,1999,38,38,3420,38.0,1,3,1,0,0,6,0,0.03,0.08,0.11,0.03,0.11,1.1,1.1,1.5,2.6,0.03,0.04,0.07,0.03,0.07
Chris Richards,USA,DF,Bayern Munich,Bundesliga,19,2000,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Richarlison,BRA,FW,Everton,Premier League,22,1997,36,36,3070,34.1,13,3,13,0,0,8,0,0.38,0.09,0.47,0.38,0.47,9.1,9.1,4.8,13.9,0.27,0.14,0.41,0.27,0.41
Marco Richter,GER,MF,Augsburg,Bundesliga,21,1997,31,26,2280,25.3,4,3,4,0,0,2,0,0.16,0.12,0.28,0.16,0.28,4.4,4.4,1.9,6.3,0.17,0.08,0.25,0.17,0.25
Diego Rico,ESP,DF,Bournemouth,Premier League,26,1993,27,27,2332,25.9,0,4,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,2.9,3.2,0.01,0.11,0.12,0.01,0.12
Sergio Rico,ESP,GK,Paris S-G,Ligue 1,25,1993,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jaïro Riedewald,NED,DF,Crystal Palace,Premier League,22,1996,17,7,769,8.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.5,0.01,0.05,0.06,0.01,0.06
Emiliano Rigoni,ARG,MF,Sampdoria,Serie A,26,1993,8,4,431,4.8,0,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,1.2,1.2,0.7,1.9,0.25,0.15,0.40,0.25,0.40
Tomás Rincón,VEN,MF,Torino,Serie A,31,1988,32,31,2702,30.0,1,3,1,0,0,10,0,0.03,0.10,0.13,0.03,0.13,0.9,0.9,1.7,2.6,0.03,0.06,0.09,0.03,0.09
Luis Rioja,ESP,MF,Alavés,La Liga,25,1993,28,19,1634,18.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,2.2,2.7,0.03,0.12,0.15,0.03,0.15
Renaud Ripart,FRA,FW,Nîmes,Ligue 1,26,1993,24,23,2027,22.5,4,2,2,2,2,0,0,0.18,0.09,0.27,0.09,0.18,5.9,4.4,1.7,6.0,0.26,0.07,0.34,0.19,0.27
Rodrigo Riquelme,ESP,MF,Atlético Madrid,La Liga,19,2000,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.82,0.00,0.82,0.82,0.82
Andrea Rispoli,ITA,DF,Lecce,Serie A,30,1988,28,20,1909,21.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.2,2.0,0.04,0.06,0.10,0.04,0.10
Marcel Risse,GER,MF,Köln,Bundesliga,29,1989,6,0,132,1.5,0,2,0,0,0,1,0,0.00,1.36,1.36,0.00,1.36,0.1,0.1,0.5,0.6,0.05,0.37,0.43,0.05,0.43
