Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,25,1993,25,2072,83,85.3,23.0,24,86,13,1,18,0,1.52,28,25,+3,+0.13,+0.88,29.5,24.8,+4.7,+0.20,+0.31
Erik Thommy,GER,DF,Düsseldorf,Bundesliga,24,1994,34,2259,66,73.8,25.1,25,81,11,9,25,0,0.88,31,46,-15,-0.60,+1.20,24.9,40.7,-15.8,-0.63,+0.12
Max Thompson,ENG,FW,Burnley,Premier League,17,2002,1,3,3,0.1,0.0,0,,0,1,3,8,0.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.11
Morten Thorsby,NOR,MF,Sampdoria,Serie A,23,1996,24,1865,78,54.5,20.7,21,85,17,3,24,8,1.38,30,35,-5,-0.24,+0.45,26.9,26.5,+0.4,+0.02,+0.17
Marcus Thuram,FRA,FW,M'Gladbach,Bundesliga,21,1997,31,2202,71,72.0,24.5,28,76,10,3,21,0,1.81,43,26,+17,+0.69,-0.25,43.6,30.0,+13.6,+0.55,-0.49
Khéphren Thuram-Ulie,FRA,MF,Nice,Ligue 1,18,2001,14,590,42,23.4,6.6,7,75,2,7,9,6,1.64,9,7,+2,+0.31,+0.26,7.5,8.9,-1.4,-0.21,+0.03
Youri Tielemans,BEL,MF,Leicester City,Premier League,22,1997,37,2828,76,82.7,31.4,32,86,21,5,17,1,1.59,57,35,+22,+0.70,+0.09,51.6,37.0,+14.5,+0.46,+0.08
Kieran Tierney,SCO,DF,Arsenal,Premier League,22,1997,15,989,66,28.9,11.0,12,78,6,3,18,4,1.47,18,16,+2,+0.18,-0.04,14.6,20.6,-5.9,-0.54,-0.49
Cheick Timite,CIV,MF,Amiens,Ligue 1,21,1997,3,115,38,4.6,1.3,2,54,0,1,8,1,0.00,0,1,-1,-0.78,-0.11,0.6,2.0,-1.4,-1.13,-0.86
David Timor,ESP,MF,Getafe,La Liga,29,1989,22,943,43,27.6,10.5,10,83,5,12,9,11,1.68,10,11,-1,-0.10,-0.35,11.4,12.7,-1.3,-0.12,-0.13
Marcel Tisserand,COD,DF,Wolfsburg,Bundesliga,26,1993,15,1204,80,39.3,13.4,14,86,12,1,2,14,1.13,9,16,-7,-0.52,-0.96,17.8,14.0,+3.8,+0.29,+0.11
Jean-Clair Todibo,FRA,DF,Barcelona,La Liga,19,1999,2,77,39,2.3,0.9,1,72,0,1,5,7,3.00,3,0,+3,+3.51,+2.30,1.5,1.5,0.0,+0.01,-0.80
Jean-Clair Todibo,FRA,DF,Schalke 04,Bundesliga,19,1999,8,365,46,11.9,4.1,4,61,1,4,31,3,0.50,2,7,-5,-1.23,-0.73,3.4,4.2,-0.7,-0.18,+0.26
Karl Toko Ekambi,CMR,FW,Lyon,Ligue 1,26,1992,8,538,67,21.3,6.0,5,84,2,3,39,0,1.38,8,5,+3,+0.50,-0.04,7.3,5.2,+2.1,+0.35,-0.07
Karl Toko Ekambi,CMR,FW,Villarreal,La Liga,26,1992,18,993,55,29.0,11.0,11,75,2,7,23,1,1.39,19,15,+4,+0.36,-0.01,21.4,15.8,+5.7,+0.51,+0.25
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,24,1994,13,638,49,20.8,7.1,7,72,3,6,22,9,2.23,19,7,+12,+1.69,-0.39,17.8,8.7,+9.1,+1.29,-0.13
Jeremy Toljan,GER,DF,Sassuolo,Serie A,24,1994,29,2186,75,63.9,24.3,25,83,19,4,28,3,1.31,36,33,+3,+0.12,-0.10,33.4,40.0,-6.6,-0.27,-0.19
Rafael Tolói,ITA,DF,Atalanta,Serie A,28,1990,33,2608,79,76.3,29.0,29,88,27,4,11,2,1.97,67,39,+28,+0.97,-1.47,60.5,31.0,+29.5,+1.02,-0.20
Raúl de Tomás,ESP,FW,Espanyol,La Liga,24,1994,14,1075,77,31.4,11.9,11,88,9,3,36,0,0.79,7,12,-5,-0.42,+0.58,10.8,13.6,-2.7,-0.23,+0.11
Takehiro Tomiyasu,JPN,DF,Bologna,Serie A,20,1998,29,2528,87,73.9,28.1,29,87,25,0,,0,1.28,36,45,-9,-0.32,+0.08,40.1,36.4,+3.7,+0.13,+0.68
James Tomkins,ENG,DF,Crystal Palace,Premier League,30,1989,18,1582,88,46.3,17.6,18,88,16,0,,3,0.89,15,23,-8,-0.46,+0.08,14.1,24.2,-10.1,-0.58,-0.23
Fikayo Tomori,ENG,DF,Chelsea,Premier League,21,1997,15,1291,86,37.7,14.3,15,86,13,0,,12,1.93,27,18,+9,+0.63,+0.37,23.9,14.8,+9.1,+0.64,-0.19
Nenad Tomović,SRB,DF,SPAL,Serie A,31,1987,23,1755,76,51.3,19.5,20,86,17,3,11,13,0.65,13,42,-29,-1.49,-0.35,20.1,36.3,-16.2,-0.83,-0.18
Sandro Tonali,ITA,MF,Brescia,Serie A,19,2000,35,3014,86,88.1,33.5,34,88,28,1,34,0,0.71,32,61,-29,-0.87,+2.46,37.8,66.4,-28.5,-0.85,+0.62
Lorenzo Tonelli,ITA,DF,Napoli,Serie A,29,1990,0,,,,,0,,0,0,,9,,,,,,,,,,,
Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,29,1990,9,702,78,20.5,7.8,9,78,6,0,,4,0.89,9,17,-8,-1.03,-0.73,10.9,13.2,-2.3,-0.30,-0.30
Toño,ESP,DF,Levante,La Liga,29,1989,20,1589,79,46.5,17.7,18,87,15,2,10,9,1.05,15,23,-8,-0.45,-0.55,17.9,28.4,-10.5,-0.60,-0.18
Ömer Toprak,TUR,DF,Werder Bremen,Bundesliga,30,1989,10,715,72,23.4,7.9,9,76,5,1,30,2,0.50,7,15,-8,-1.01,-0.28,8.1,8.5,-0.4,-0.05,+0.23
Ernesto Torregrossa,ITA,FW,Brescia,Serie A,27,1992,25,1844,74,53.9,20.5,22,79,11,3,38,0,0.68,21,46,-25,-1.22,-0.14,25.6,45.1,-19.5,-0.95,-0.05
Lucas Torreira,URU,MF,Arsenal,Premier League,23,1996,29,1512,52,44.2,16.8,17,76,8,12,18,4,1.48,23,23,0,0.00,-0.38,20.9,25.9,-5.0,-0.30,-0.19
Daniel Torres,COL,MF,Alavés,La Liga,29,1989,0,,,,,0,,0,0,,5,,,,,,,,,,,
Emmanuel Torres,ARG,FW,Milan,Serie A,27,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ferrán Torres,ESP,MF,Valencia,La Liga,19,2000,34,2251,66,65.8,25.0,26,79,11,8,24,3,1.38,27,30,-3,-0.12,+0.19,27.0,37.0,-10.0,-0.40,-0.25
Óliver Torres,ESP,MF,Sevilla,La Liga,24,1994,28,1596,57,46.7,17.7,21,68,3,7,25,5,1.96,26,16,+10,+0.56,+0.07,20.5,14.5,+6.0,+0.34,-0.04
Pau Torres,ESP,DF,Villarreal,La Liga,22,1997,34,2971,87,86.9,33.0,33,90,33,1,1,0,1.47,54,45,+9,+0.27,-0.73,52.0,39.9,+12.1,+0.37,+0.24
Roberto Torres,ESP,MF,Osasuna,La Liga,30,1989,36,2717,75,79.4,30.2,31,84,20,5,22,2,1.42,35,40,-5,-0.17,+0.22,36.2,36.3,0.0,0.00,+0.21
Lucas Torró,ESP,MF,Eint Frankfurt,Bundesliga,25,1994,7,331,47,10.8,3.7,4,68,2,3,20,11,1.57,3,6,-3,-0.82,-0.88,5.6,4.9,+0.7,+0.18,+0.07
Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,21,1997,18,1462,81,47.8,16.2,16,90,16,2,11,14,1.28,25,26,-1,-0.06,+0.50,22.3,25.3,-3.1,-0.19,+0.26
Cenk Tosun,TUR,FW,Crystal Palace,Premier League,28,1991,5,177,35,5.2,2.0,2,74,0,3,10,0,1.60,1,2,-1,-0.51,-0.01,2.2,3.4,-1.2,-0.60,-0.15
Cenk Tosun,TUR,FW,Everton,Premier League,28,1991,5,291,58,8.5,3.2,2,82,1,3,43,11,1.00,2,4,-2,-0.62,-0.33,3.2,3.6,-0.4,-0.12,-0.15
Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,25,1994,27,2221,82,88.1,24.7,24,89,22,3,29,0,1.37,23,24,-1,-0.04,+0.56,24.7,25.6,-0.9,-0.03,+1.47
Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,23,1996,19,1491,78,48.7,16.6,18,83,13,1,4,11,1.16,30,35,-5,-0.30,-0.53,25.6,26.6,-1.0,-0.06,-0.34
Lucas Tousart,FRA,MF,Lyon,Ligue 1,22,1997,24,1763,73,70.0,19.6,19,87,16,5,23,2,1.50,30,21,+9,+0.46,-0.25,24.9,17.6,+7.3,+0.37,-0.11
Andros Townsend,ENG,MF,Crystal Palace,Premier League,28,1991,24,1294,54,37.8,14.4,14,81,8,10,16,5,1.04,8,23,-15,-1.04,-0.87,11.3,19.9,-8.6,-0.60,-0.23
Aleksandar Trajkovski,MKD,MF,Mallorca,La Liga,26,1992,14,330,24,9.6,3.7,1,56,0,13,21,8,0.79,2,7,-5,-1.36,-0.78,4.8,6.8,-2.0,-0.54,+0.02
Abdoullaye Traoré,BFA,MF,Hellas Verona,Serie A,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Adama Traoré,ESP,FW,Wolves,Premier League,23,1996,37,2605,70,76.2,28.9,27,86,18,10,29,1,1.57,44,33,+11,+0.38,+0.38,37.9,26.6,+11.3,+0.39,+0.28
Adama Traoré,MLI,FW,Metz,Ligue 1,24,1995,15,1007,67,40.0,11.2,12,79,5,3,18,2,1.20,11,11,0,0.00,+0.48,12.2,12.4,-0.2,-0.01,+0.38
Adama Traoré,MLI,MF,Monaco,Ligue 1,24,1995,2,25,13,1.0,0.3,0,,0,2,12,1,0.50,0,1,-1,-3.60,-3.64,0.0,0.2,-0.2,-0.59,-0.89
Bertrand Traoré,BFA,FW,Lyon,Ligue 1,23,1995,23,1253,54,49.7,13.9,14,75,4,9,22,4,1.35,28,11,+17,+1.22,+1.36,20.8,13.3,+7.5,+0.54,+0.27
Boubacar Traoré,MLI,MF,Metz,Ligue 1,17,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
Charles Traore,MLI,DF,Nantes,Ligue 1,27,1992,20,1738,87,69.0,19.3,20,87,16,0,,0,1.20,20,21,-1,-0.05,+0.18,18.0,24.2,-6.2,-0.32,-0.36
Hamari Traoré,MLI,DF,Rennes,Ligue 1,27,1992,27,2411,89,95.7,26.8,27,89,25,0,,0,1.81,37,22,+15,+0.56,+1.39,33.7,26.0,+7.7,+0.29,+0.84
Ibrahima Traoré,GUI,FW,M'Gladbach,Bundesliga,31,1988,7,152,22,5.0,1.7,1,71,0,6,14,13,2.29,4,1,+3,+1.78,+1.06,3.8,1.7,+2.1,+1.25,+0.59
Ismaël Traoré,CIV,DF,Angers,Ligue 1,32,1986,23,2052,89,81.4,22.8,23,89,22,0,,2,1.30,21,22,-1,-0.04,+0.73,21.7,22.9,-1.2,-0.05,+0.03
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,29,1990,22,1980,90,64.7,22.0,22,90,22,0,,1,1.64,40,38,+2,+0.09,+0.34,33.0,29.7,+3.3,+0.15,+0.08
Miguel Trauco,PER,DF,Saint-Étienne,Ligue 1,26,1992,19,1476,78,58.6,16.4,17,85,13,2,17,3,1.11,17,27,-10,-0.61,-0.09,18.2,20.2,-2.1,-0.13,+0.25
Mark Travers,IRL,GK,Bournemouth,Premier League,20,1999,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,0,3,-3,-3.00,-2.41,0.3,2.0,-1.7,-1.72,-1.37
Luca Tremolada,ITA,MF,Brescia,Serie A,27,1991,1,15,15,0.4,0.2,0,,0,1,15,3,0.00,0,0,0,0.00,+1.16,0.1,1.0,-0.9,-5.34,-4.43
Trézéguet,EGY,FW,Aston Villa,Premier League,24,1994,34,1950,57,57.0,21.7,20,78,5,14,27,3,0.91,22,28,-6,-0.28,+0.95,19.1,35.6,-16.5,-0.76,-0.19
Manu Trigueros,ESP,MF,Villarreal,La Liga,27,1991,29,1547,53,45.2,17.2,17,82,9,12,12,7,1.48,30,20,+10,+0.58,+0.39,25.9,20.8,+5.1,+0.29,-0.07
Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,32,1987,32,2863,89,93.6,31.8,32,89,31,0,,0,1.19,38,53,-15,-0.47,+0.44,35.5,47.0,-11.4,-0.36,+0.25
Alessandro Tripaldelli,ITA,DF,Sassuolo,Serie A,20,1999,2,135,68,3.9,1.5,1,90,1,1,45,14,0.00,4,4,0,0.00,-0.16,1.5,3.4,-1.9,-1.26,-1.10
Kieran Trippier,ENG,DF,Atlético Madrid,La Liga,28,1990,25,1979,79,57.9,22.0,23,84,19,2,22,8,1.96,30,15,+15,+0.68,+0.12,32.4,15.3,+17.1,+0.78,+0.48
William Troost-Ekong,NGA,DF,Udinese,Serie A,25,1993,30,2576,86,75.3,28.6,29,89,27,1,2,6,1.17,29,43,-14,-0.49,-0.49,31.7,41.0,-9.3,-0.32,-0.13
Leandro Trossard,BEL,FW,Brighton,Premier League,24,1994,31,2011,65,58.8,22.3,22,81,10,9,26,3,0.97,22,34,-12,-0.54,-0.35,25.3,32.0,-6.7,-0.30,+0.12
Alexis Trouillet,FRA,MF,Nice,Ligue 1,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Tom Trybull,GER,MF,Norwich City,Premier League,26,1993,16,1130,71,33.0,12.6,14,77,4,2,29,14,0.63,12,26,-14,-1.12,+0.26,13.4,18.3,-5.0,-0.39,+0.35
Philipp Tschauner,GER,GK,RB Leipzig,Bundesliga,33,1985,0,,,,,0,,0,0,,3,,,,,,,,,,,
Marvin Tshibuabua,FRA,DF,Saint-Étienne,Ligue 1,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Axel Tuanzebe,ENG,DF,Manchester Utd,Premier League,21,1997,5,189,38,5.5,2.1,2,90,2,3,3,9,1.60,1,3,-2,-0.95,-1.84,1.9,2.8,-0.9,-0.42,-1.06
Roman Tugarinov,RUS,DF,Espanyol,La Liga,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Georgi Tunjov,EST,MF,SPAL,Serie A,18,2001,10,284,28,8.3,3.2,3,72,0,7,10,15,0.30,1,10,-9,-2.85,-1.68,2.7,8.8,-6.2,-1.95,-1.32
Ľubomír Tupta,SVK,FW,Hellas Verona,Serie A,21,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
Stefano Turati,ITA,GK,Sassuolo,Serie A,17,2001,2,180,90,5.3,2.0,2,90,2,0,,17,1.00,4,4,0,0.00,-0.17,2.4,5.0,-2.6,-1.30,-1.15
Gennaro Tutino,ITA,FW,Hellas Verona,Serie A,22,1996,6,225,38,6.6,2.5,2,72,0,4,20,9,0.67,1,3,-2,-0.80,-0.74,2.4,5.0,-2.7,-1.06,-1.04
Matthieu Udol,FRA,DF,Metz,Ligue 1,23,1996,13,1102,85,43.7,12.2,12,90,11,1,24,5,1.38,14,15,-1,-0.08,+0.36,11.0,17.2,-6.2,-0.50,-0.46
Hwang Ui-jo,KOR,FW,Bordeaux,Ligue 1,26,1992,24,1633,68,64.8,18.1,19,80,9,5,24,2,1.25,24,26,-2,-0.11,-0.92,20.3,23.5,-3.2,-0.18,-0.14
Anthony Ujah,NGA,FW,Union Berlin,Bundesliga,28,1990,24,949,40,31.0,10.5,10,70,0,14,18,10,1.13,14,18,-4,-0.38,+0.17,11.5,18.6,-7.1,-0.68,-0.44
Samir Ujkani,KVX,GK,Torino,Serie A,31,1988,1,90,90,2.6,1.0,1,90,1,0,,34,0.00,2,3,-1,-1.00,-0.43,0.9,2.6,-1.7,-1.67,-1.16
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,30,1988,1,90,90,2.9,1.0,1,90,1,0,,32,1.50,4,6,-2,-2.00,-4.12,2.0,1.8,+0.2,+0.19,-1.23
Samuel Umtiti,FRA,DF,Barcelona,La Liga,25,1993,13,949,73,27.7,10.5,10,90,10,3,16,12,2.38,24,12,+12,+1.14,-0.17,17.7,8.9,+8.7,+0.83,+0.05
Enes Ünal,TUR,FW,Valladolid,La Liga,22,1997,35,2344,67,68.5,26.0,23,87,17,12,29,1,1.14,26,31,-5,-0.19,+0.31,26.2,31.8,-5.6,-0.22,+0.21
Luca Unbehaun,GER,GK,Dortmund,Bundesliga,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Cengiz Ünder,TUR,FW,Roma,Serie A,22,1997,18,873,49,25.5,9.7,10,70,2,8,22,11,1.67,20,18,+2,+0.21,-0.64,20.2,12.6,+7.6,+0.78,+0.19
Dayot Upamecano,FRA,DF,RB Leipzig,Bundesliga,20,1998,28,2357,84,77.0,26.2,27,86,24,1,45,0,1.86,66,32,+34,+1.30,+0.02,56.6,29.1,+27.6,+1.05,+0.15
Mark Uth,GER,MF,Köln,Bundesliga,27,1991,15,1162,77,38.0,12.9,14,82,7,1,13,0,1.07,24,26,-2,-0.15,+0.60,23.1,19.2,+3.9,+0.30,+0.68
Mark Uth,GER,FW,Schalke 04,Bundesliga,27,1991,8,353,44,11.5,3.9,4,67,0,4,21,3,1.75,9,7,+2,+0.51,+1.24,4.4,5.6,-1.2,-0.30,+0.13
Tomáš Vaclík,CZE,GK,Sevilla,La Liga,30,1989,33,2925,89,85.5,32.5,33,89,32,0,,0,1.73,44,31,+13,+0.40,-0.87,39.7,29.7,+10.0,+0.31,-0.34
Álvaro Vadillo,ESP,FW,Granada,La Liga,24,1994,22,1218,55,35.6,13.5,15,71,3,7,23,5,1.27,12,17,-5,-0.37,-0.86,13.0,15.1,-2.2,-0.16,-0.24
William Vainqueur,FRA,MF,Toulouse,Ligue 1,30,1988,21,1715,82,68.1,19.1,21,82,12,0,,2,0.62,16,40,-24,-1.26,+0.08,21.9,29.1,-7.3,-0.38,+0.40
Mirko Valdifiori,ITA,MF,SPAL,Serie A,33,1986,22,1400,64,40.9,15.6,15,83,9,7,22,14,0.68,10,30,-20,-1.29,+0.05,15.1,25.5,-10.4,-0.67,+0.13
Pierrick Valdivia,FRA,MF,Nîmes,Ligue 1,31,1988,2,68,34,2.7,0.8,1,58,0,1,10,0,0.00,1,2,-1,-1.32,-0.81,1.1,1.5,-0.5,-0.65,-0.13
Germán Valera,ESP,FW,Atlético Madrid,La Liga,17,2002,1,4,4,0.1,0.0,0,,0,1,4,0,3.00,0,0,0,0.00,-0.63,0.1,0.2,-0.1,-2.88,-3.46
Antoine Valerio,FRA,MF,Nîmes,Ligue 1,19,1999,5,87,17,3.5,1.0,1,71,0,4,4,7,0.80,1,2,-1,-1.03,-0.52,1.0,1.8,-0.9,-0.91,-0.40
Borja Valero,ESP,MF,Inter,Serie A,34,1985,19,931,49,27.2,10.3,9,87,5,10,15,18,2.11,25,8,+17,+1.64,+0.63,20.9,10.4,+10.5,+1.02,+0.25
Yan Valery,TUN,DF,Southampton,Premier League,20,1999,11,779,71,22.8,8.7,10,76,4,1,15,10,0.91,9,20,-11,-1.27,-1.34,9.2,14.8,-5.6,-0.64,-0.87
Martin Valjent,SVK,DF,Mallorca,La Liga,23,1995,36,3182,88,93.0,35.4,36,88,33,0,,0,0.92,40,59,-19,-0.54,+1.73,36.6,54.5,-17.9,-0.51,+0.82
Jesús Vallejo,ESP,DF,Granada,La Liga,22,1997,11,629,57,18.4,7.0,7,87,6,4,6,4,1.55,10,6,+4,+0.57,+0.48,6.0,8.5,-2.5,-0.36,-0.43
Jesús Vallejo,ESP,DF,Wolves,Premier League,22,1997,2,163,82,4.8,1.8,1,90,1,1,73,10,0.50,3,6,-3,-1.66,-2.04,2.4,3.4,-0.9,-0.51,-0.88
Manu Vallejo,ESP,MF,Valencia,La Liga,22,1997,11,418,38,12.2,4.6,3,72,0,8,25,10,1.73,10,5,+5,+1.08,+1.44,6.9,5.3,+1.6,+0.34,+0.75
Luca Valls,FRA,FW,Nîmes,Ligue 1,20,1998,1,11,11,0.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,+0.54,0.0,0.5,-0.5,-4.18,-3.68
Theo Valls,FRA,MF,Nîmes,Ligue 1,23,1995,23,1632,71,64.8,18.1,20,79,8,3,15,2,0.91,17,26,-9,-0.50,+0.11,19.1,27.9,-8.9,-0.49,+0.09
Mattia Valoti,ITA,MF,SPAL,Serie A,25,1993,27,1527,57,44.6,17.0,18,73,5,9,23,4,0.56,15,28,-13,-0.77,+0.99,18.4,31.7,-13.2,-0.78,-0.06
Federico Valverde,URU,MF,Real Madrid,La Liga,21,1998,33,1907,58,55.8,21.2,21,83,10,12,14,2,2.30,43,12,+31,+1.46,+0.63,37.3,17.0,+20.3,+0.96,+0.09
Virgil van Dijk,NED,DF,Liverpool,Premier League,28,1991,38,3420,90,100.0,38.0,38,90,38,0,,0,2.61,85,33,+52,+1.37,,71.3,40.1,+31.1,+0.82,
Raphaël Varane,FRA,DF,Real Madrid,La Liga,26,1993,32,2822,88,82.5,31.4,32,88,31,0,,4,2.38,62,21,+41,+1.31,+0.71,52.6,24.4,+28.2,+0.90,-0.12
Jamie Vardy,ENG,FW,Leicester City,Premier League,32,1987,35,3033,87,88.7,33.7,34,88,32,1,32,0,1.60,58,38,+20,+0.59,-0.80,53.8,40.1,+13.7,+0.41,-0.37
Matías Vargas,ARG,FW,Espanyol,La Liga,22,1997,21,1024,49,29.9,11.4,10,80,5,11,20,10,0.81,6,17,-11,-0.97,-0.22,10.4,11.4,-1.0,-0.09,+0.30
Ruben Vargas,SUI,FW,Augsburg,Bundesliga,20,1998,33,2530,77,82.7,28.1,29,84,17,4,25,0,1.00,34,53,-19,-0.68,-0.85,34.3,46.7,-12.4,-0.44,-0.35
Thibaut Vargas,FRA,DF,Montpellier,Ligue 1,19,2000,3,151,50,6.0,1.7,2,71,0,1,10,4,2.00,3,2,+1,+0.60,+0.60,3.4,2.5,+0.9,+0.55,+0.65
Sebastian Vasiliadis,GRE,MF,Paderborn 07,Bundesliga,21,1997,32,2808,88,91.8,31.2,32,88,28,0,,0,0.53,33,64,-31,-0.99,+1.15,34.5,56.8,-22.3,-0.72,+1.35
Indiana Vassilev,USA,FW,Aston Villa,Premier League,18,2001,4,51,13,1.5,0.6,0,,0,4,13,8,1.00,2,1,+1,+1.76,+2.49,0.6,1.3,-0.8,-1.33,-0.66
Denis Vavro,SVK,DF,Lazio,Serie A,23,1996,11,328,30,9.6,3.6,1,90,1,10,24,23,1.64,6,8,-2,-0.55,-1.68,6.8,6.9,-0.1,-0.03,-0.58
Franco Vázquez,ARG,MF,Sevilla,La Liga,30,1989,31,1098,35,32.1,12.2,11,70,3,20,17,4,1.84,18,14,+4,+0.33,-0.29,15.3,12.5,+2.9,+0.24,-0.18
Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,26,1993,17,1325,78,38.7,14.7,16,81,8,1,25,11,1.06,20,20,0,0.00,+0.52,20.2,17.1,+3.1,+0.21,+0.53
Lucas Vázquez,ESP,MF,Real Madrid,La Liga,28,1991,18,848,47,24.8,9.4,8,87,6,10,16,4,2.33,23,11,+12,+1.27,+0.12,18.2,7.6,+10.6,+1.12,+0.27
Matías Vecino,URU,MF,Inter,Serie A,27,1991,20,1282,64,37.5,14.2,14,83,10,6,20,3,2.10,30,13,+17,+1.19,+0.01,23.0,15.8,+7.2,+0.50,-0.53
Koke Vegas,ESP,GK,Levante,La Liga,23,1995,2,180,90,5.3,2.0,2,90,2,0,,14,3.00,4,2,+2,+1.00,+1.22,3.1,3.4,-0.2,-0.12,+0.40
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,23,1995,24,2051,85,67.0,22.8,23,88,18,1,20,3,0.83,27,49,-22,-0.97,-0.52,25.8,33.4,-7.6,-0.33,-0.34
Miguel Veloso,POR,MF,Hellas Verona,Serie A,33,1986,34,2811,83,82.2,31.2,32,86,25,2,33,0,1.35,37,38,-1,-0.03,+0.41,37.4,40.3,-2.9,-0.09,-0.04
Unai Vencedor Paris,ESP,MF,Athletic Club,La Liga,18,2000,1,73,73,2.1,0.8,1,73,0,0,,2,0.00,0,1,-1,-1.23,-1.34,0.4,0.4,0.0,-0.03,+0.19
Lorenzo Venuti,ITA,DF,Fiorentina,Serie A,24,1995,16,858,54,25.1,9.5,10,77,5,6,15,22,1.50,12,12,0,0.00,-0.11,13.0,14.1,-1.1,-0.11,-0.35
Brayan Vera,COL,DF,Lecce,Serie A,20,1999,8,155,19,4.5,1.7,1,77,0,7,11,30,0.38,1,2,-1,-0.58,+0.30,1.6,3.7,-2.2,-1.25,-0.49
Simone Verdi,ITA,MF,Torino,Serie A,27,1992,33,2073,63,60.6,23.0,26,73,5,7,26,0,0.91,30,41,-11,-0.48,+0.26,27.6,39.8,-12.2,-0.53,+0.02
Simone Verdi,ITA,FW,Napoli,Serie A,27,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,
Jordan Veretout,FRA,MF,Roma,Serie A,26,1993,33,2629,80,76.9,29.2,30,86,23,3,16,3,1.88,53,36,+17,+0.58,-0.44,55.1,37.5,+17.6,+0.60,-0.15
Edoardo Vergani,ITA,FW,Inter,Serie A,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Théo Vermot,FRA,GK,Saint-Étienne,Ligue 1,22,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marco Verratti,ITA,MF,Paris S-G,Ligue 1,26,1992,20,1482,74,61.0,16.5,15,87,11,5,35,1,2.65,52,15,+37,+2.25,+0.92,42.7,15.1,+27.7,+1.68,-0.25
Valerio Verre,ITA,FW,Hellas Verona,Serie A,25,1994,32,1774,55,51.9,19.7,22,68,2,10,27,5,1.38,30,24,+6,+0.30,+0.85,27.3,23.8,+3.5,+0.18,+0.56
Michael Verrips,NED,GK,Sheffield Utd,Premier League,22,1996,0,,,,,0,,0,0,,12,,,,,,,,,,,
Birger Verstraete,BEL,MF,Köln,Bundesliga,25,1994,9,665,74,21.7,7.4,7,83,5,2,43,3,0.78,6,15,-9,-1.22,-0.88,6.8,11.5,-4.7,-0.64,-0.66
Jan Vertonghen,BEL,DF,Tottenham,Premier League,32,1987,23,1645,72,48.1,18.3,19,86,16,4,3,11,1.57,27,24,+3,+0.16,-0.39,21.8,25.2,-3.4,-0.19,-0.05
Mikel Vesga,ESP,MF,Athletic Club,La Liga,26,1993,20,1269,63,37.1,14.1,13,85,10,7,24,5,1.20,12,16,-4,-0.28,-0.58,12.9,19.9,-7.1,-0.50,-0.47
Jannik Vestergaard,DEN,DF,Southampton,Premier League,26,1992,19,1497,79,43.8,16.6,17,87,15,2,12,12,1.11,22,26,-4,-0.24,-0.01,22.5,20.7,+1.9,+0.11,+0.15
Rúben Vezo,POR,DF,Levante,La Liga,25,1994,29,2610,90,76.3,29.0,29,90,29,0,,1,1.28,36,38,-2,-0.07,+0.38,30.0,44.5,-14.5,-0.50,-0.01
Francesco Vicari,ITA,DF,SPAL,Serie A,24,1994,34,2898,85,84.7,32.2,33,87,28,1,12,3,0.59,24,62,-38,-1.18,+0.89,32.2,55.5,-23.3,-0.72,+0.15
Fede Vico,ESP,MF,Granada,La Liga,25,1994,18,876,49,25.6,9.7,11,65,1,7,23,3,1.50,14,14,0,0.00,-0.25,10.0,9.1,+0.9,+0.10,+0.14
