Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Iddrisu Baba,GHA,MF,Mallorca,La Liga,23,1996,32.3,1285,1257,28,27,1,311,23,3,0,0,0,0,954,159,172,70,1084,72,1,8,1046,2,17,23,33
Khouma Babacar,SEN,FW,Lecce,Serie A,26,1993,15.8,306,291,15,2,0,96,5,4,0,0,0,0,179,88,39,25,229,19,2,15,225,0,2,5,13
Carlos Bacca,COL,FW,Villarreal,La Liga,32,1986,7.6,133,121,12,0,0,30,0,3,0,0,0,0,82,36,15,9,104,16,0,3,101,0,2,1,6
Milan Badelj,CRO,MF,Fiorentina,Serie A,30,1989,17.6,963,906,57,51,1,156,34,2,1,0,0,1,653,138,172,141,772,33,2,8,786,3,24,19,22
Matthias Bader,GER,DF,Köln,Bundesliga,22,1997,0.1,7,3,4,1,0,0,0,0,0,0,0,0,2,4,1,1,3,0,3,0,4,0,0,0,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,18,2001,15.7,928,904,24,19,0,139,36,0,0,0,0,0,676,126,126,710,153,38,5,0,807,3,17,12,15
Bastian Badu,FRA,FW,Montpellier,Ligue 1,19,2000,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,1,0,0,6,0,0,0,0
Alex Baena,ESP,MF,Villarreal,La Liga,18,2001,0.2,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,27,1992,10.1,204,185,19,0,1,49,6,15,0,0,0,0,138,43,23,15,171,3,2,7,150,1,6,3,6
Daniel Baier,GER,MF,Augsburg,Bundesliga,35,1984,21.6,884,849,35,31,2,146,15,5,0,0,0,0,493,157,234,57,723,76,4,8,684,3,23,18,18
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,21,1997,12.1,481,435,46,11,4,87,27,48,23,10,4,7,261,104,116,353,96,10,12,2,326,0,11,12,26
Eric Bailly,CIV,DF,Manchester Utd,Premier League,25,1994,1.7,72,72,0,0,0,7,1,0,0,0,0,0,47,14,11,10,52,5,0,1,64,0,0,0,1
Dénys Bain,FRA,DF,Brest,Ligue 1,26,1993,14.1,655,634,21,21,0,74,14,0,0,0,0,0,543,56,56,387,244,14,0,1,610,0,8,7,3
Leighton Baines,ENG,DF,Everton,Premier League,34,1984,4.5,209,158,51,5,0,18,8,12,11,4,2,5,115,40,54,141,20,9,35,0,168,2,0,2,9
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,17,2001,1.0,19,9,10,2,0,0,0,0,0,0,0,0,16,1,2,3,12,0,0,4,19,0,0,0,0
Tiemoué Bakayoko,FRA,MF,Monaco,Ligue 1,24,1994,19.1,961,935,26,26,1,192,24,14,0,0,0,0,706,154,101,182,721,34,0,10,831,7,13,17,14
Lewis Baker,ENG,MF,Düsseldorf,Bundesliga,24,1995,6.1,230,221,9,7,0,51,16,2,2,0,1,1,157,31,42,79,141,8,0,0,184,3,2,3,4
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,19,2000,1.0,94,89,5,0,0,9,0,0,0,0,0,0,78,13,3,77,11,1,5,0,91,0,0,1,1
Ridle Baku,GER,DF,Mainz 05,Bundesliga,21,1998,26.1,1158,983,175,22,1,211,38,68,0,0,0,0,622,228,308,146,795,47,153,3,830,7,25,18,42
Fabián Balbuena,PAR,DF,West Ham,Premier League,27,1991,13.1,487,469,18,13,1,81,21,1,0,0,0,0,288,67,132,69,357,31,5,4,361,3,8,8,13
Keita Baldé,SEN,FW,Monaco,Ligue 1,24,1995,9.5,295,278,17,2,1,75,3,14,6,3,0,0,171,71,53,58,189,18,5,4,207,0,9,5,14
George Baldock,GRE,DF,Sheffield Utd,Premier League,26,1993,38.0,1552,1249,303,7,1,271,25,96,1,1,0,0,766,372,414,51,1108,69,295,7,1173,4,32,17,88
Gareth Bale,WAL,FW,Real Madrid,La Liga,30,1989,12.1,480,465,15,1,2,92,34,51,0,0,0,0,277,70,133,375,39,27,14,6,360,5,15,5,12
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,31,1988,6.3,258,202,56,0,0,36,4,6,0,0,0,0,108,68,82,145,23,25,56,1,188,2,5,3,11
Leonardo Balerdi,ARG,DF,Dortmund,Bundesliga,20,1999,1.5,128,124,4,3,0,11,5,0,0,0,0,0,103,16,9,15,108,3,1,1,114,0,3,0,5
Marco Ballarini,ITA,MF,Udinese,Serie A,18,2001,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,22,1997,18.7,861,700,161,14,0,144,17,51,0,0,0,0,527,177,157,646,51,10,147,1,686,2,13,14,33
Florent Balmont,FRA,MF,Dijon,Ligue 1,39,1980,4.5,266,245,21,15,0,53,8,3,3,1,2,0,181,43,42,10,246,5,3,1,222,0,12,6,1
Mario Balotelli,ITA,FW,Brescia,Serie A,28,1990,15.6,368,346,22,2,1,109,23,12,1,1,0,0,175,97,96,22,290,18,2,13,238,4,9,13,15
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,29,1990,6.2,279,221,58,5,0,36,3,13,0,0,0,0,150,51,78,12,202,10,53,0,207,0,2,3,11
Jonathan Bamba,FRA,FW,Lille,Ligue 1,23,1996,21.5,831,769,62,16,8,187,35,22,28,15,8,2,596,133,102,78,709,18,17,3,669,5,7,12,29
Éver Banega,ARG,MF,Sevilla,La Liga,31,1988,27.5,2373,2114,259,128,12,341,193,45,122,42,57,0,1551,319,503,211,2092,43,9,5,1951,16,44,41,54
Mattia Bani,ITA,DF,Bologna,Serie A,25,1993,24.5,1109,1058,51,47,0,156,41,4,0,0,0,0,749,114,246,85,921,50,4,4,908,3,36,7,13
Antonín Barák,CZE,MF,Udinese,Serie A,24,1994,2.2,104,98,6,2,0,29,1,2,2,1,1,0,69,16,19,87,8,3,2,1,76,0,1,3,5
Antonín Barák,CZE,MF,Lecce,Serie A,24,1994,15.2,701,688,13,8,0,132,13,17,0,0,0,0,491,113,97,561,97,21,5,7,571,1,12,7,22
Federico Barba,ITA,DF,Valladolid,La Liga,25,1993,5.0,218,177,41,5,0,31,9,5,0,0,0,0,112,44,62,142,23,12,36,1,146,2,11,2,9
Danilo Barbosa,BRA,DF,Nice,Ligue 1,23,1996,12.5,800,779,21,20,1,83,4,3,0,0,0,0,688,65,47,158,625,7,1,4,731,1,15,9,6
Melvin Bard,FRA,DF,Lyon,Ligue 1,18,2000,0.5,47,42,5,0,0,4,0,1,0,0,0,0,27,15,5,37,2,1,5,0,40,0,0,0,2
Enis Bardhi,MKD,MF,Levante,La Liga,24,1995,23.5,853,786,67,17,4,150,32,24,38,18,4,4,575,114,164,133,679,32,6,2,625,4,23,18,41
Phil Bardsley,SCO,DF,Burnley,Premier League,34,1985,21.0,897,662,235,16,2,94,23,20,0,0,0,0,335,182,380,71,529,60,219,1,599,6,30,6,29
Nicolò Barella,ITA,MF,Inter,Serie A,22,1997,22.4,1237,1218,19,10,1,224,38,30,5,2,0,1,829,199,209,134,1053,19,4,8,1015,7,11,28,42
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,30,1989,6.5,268,265,3,3,1,62,5,1,0,0,0,0,153,62,53,43,198,18,0,0,204,1,8,5,9
Antonino Barillà,ITA,MF,Parma,Serie A,31,1988,18.8,521,504,17,4,2,78,13,12,9,3,3,0,350,73,98,372,105,30,2,2,402,3,15,15,14
Kike Barja,ESP,MF,Osasuna,La Liga,22,1997,3.5,89,87,2,0,4,31,3,8,1,0,1,0,57,12,20,25,55,4,1,0,62,1,1,1,6
Ross Barkley,ENG,MF,Chelsea,Premier League,25,1993,12.3,616,606,10,5,2,158,27,9,3,1,1,0,477,76,63,82,513,10,2,2,540,2,6,10,8
Aymen Barkok,MAR,FW,Düsseldorf,Bundesliga,21,1998,0.9,29,28,1,1,0,5,2,0,0,0,0,0,18,4,7,4,21,3,0,0,17,0,0,3,1
Ashley Barnes,ENG,FW,Burnley,Premier League,29,1989,15.0,253,244,9,0,1,97,1,1,0,0,0,0,123,59,71,46,142,22,1,8,155,1,10,9,13
Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,729,725,4,2,3,181,8,37,0,0,0,0,505,122,102,107,570,22,2,9,559,4,10,21,34
Antonio Barragán,ESP,DF,Betis,La Liga,32,1987,7.1,460,399,61,7,1,38,7,37,0,0,0,0,289,87,84,48,335,17,54,1,377,3,6,1,9
Antonio Barreca,ITA,DF,Genoa,Serie A,24,1995,12.2,400,317,83,4,0,62,20,54,2,0,1,0,182,84,134,285,19,11,77,0,266,1,11,8,27
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,19,2000,10.4,368,354,14,9,0,65,9,2,4,1,2,0,201,74,93,55,264,35,1,2,275,0,4,8,10
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,191,181,10,1,1,43,7,18,0,0,0,0,121,31,39,34,139,6,8,0,139,1,6,5,10
Édgar Barreto,PAR,MF,Sampdoria,Serie A,35,1984,1.0,33,31,2,2,0,6,0,0,0,0,0,0,25,5,3,6,26,1,0,0,28,0,0,1,0
Musa Barrow,GAM,FW,Atalanta,Serie A,20,1998,2.1,52,51,1,0,1,21,2,1,1,0,0,0,39,7,6,5,44,1,0,1,43,0,0,1,3
Musa Barrow,GAM,FW,Bologna,Serie A,20,1998,15.0,598,529,69,13,0,96,45,27,36,20,4,7,402,78,118,74,489,17,9,1,431,4,14,8,26
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,32,1987,3.8,151,145,6,0,0,39,5,8,1,1,0,0,85,36,30,7,123,10,5,3,112,0,2,1,10
Marc Bartra,ESP,DF,Betis,La Liga,28,1991,28.0,1637,1564,73,71,5,239,50,2,0,0,0,0,1141,191,305,136,1356,76,0,14,1422,7,22,9,13
Daniele Baselli,ITA,MF,Torino,Serie A,27,1992,14.2,724,626,98,59,0,111,40,41,30,1,4,3,443,106,175,74,604,32,6,2,584,2,15,11,7
Chris Basham,ENG,DF,Sheffield Utd,Premier League,31,1988,36.0,1461,1290,171,20,0,247,35,38,0,0,0,0,773,252,436,117,1003,139,151,5,1084,5,48,13,28
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,22,1996,11.0,580,529,51,19,6,104,24,10,30,15,2,10,402,52,126,492,55,20,2,1,456,0,17,8,10
Thomas Basila,FRA,DF,Nantes,Ligue 1,20,1999,4.6,249,223,26,2,0,39,2,3,0,0,0,0,169,34,46,36,174,13,24,2,208,2,4,4,5
Gil Bastião Dias,POR,DF,Monaco,Ligue 1,22,1996,11.7,639,539,100,5,2,105,7,18,5,0,5,0,423,112,104,454,66,22,90,0,517,1,12,13,18
Gil Bastião Dias,POR,DF,Granada,La Liga,22,1996,4.0,138,121,17,3,1,21,4,7,2,0,1,1,80,33,25,98,16,10,12,0,100,0,5,4,6
Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,5,5,0,0,0,2,0,0,0,0,0,0,2,1,2,0,4,0,0,0,4,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,20,1999,21.3,1428,1345,83,58,2,210,48,17,0,0,0,0,1035,171,222,1115,220,42,23,5,1256,7,20,7,22
Bastos,ANG,DF,Lazio,Serie A,28,1991,8.5,416,405,11,9,0,47,7,1,0,0,0,0,355,31,30,86,315,10,2,1,378,1,4,6,5
Oliver Batista-Meier,GER,FW,Bayern Munich,Bundesliga,18,2001,0.1,4,4,0,0,0,2,0,0,0,0,0,0,3,1,0,1,3,0,0,0,3,0,0,0,0
Michy Batshuayi,BEL,FW,Chelsea,Premier League,25,1993,2.7,76,70,6,0,0,16,2,1,0,0,0,0,53,14,9,23,48,0,0,1,61,0,0,3,3
Cristian Battocchio,ITA,MF,Brest,Ligue 1,27,1992,15.5,839,767,72,36,1,148,49,20,27,15,8,1,480,178,181,55,716,41,9,13,667,1,17,10,18
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,29,1990,30.0,1303,934,369,104,0,130,31,0,0,0,0,0,798,75,430,216,858,1,0,181,1012,3,37,3,1
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,31,1988,19.9,1141,1096,45,39,2,224,41,5,2,2,0,0,857,172,112,246,817,50,4,9,1030,4,11,21,13
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,19,1999,16.6,496,465,31,2,3,161,7,10,7,3,4,0,301,110,85,52,379,24,6,9,354,3,9,10,29
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,22,1996,4.2,71,70,1,1,0,24,3,9,0,0,0,0,38,17,16,9,48,5,0,1,39,0,2,2,13
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,25,1994,23.4,643,615,28,1,4,205,9,36,0,0,0,0,375,177,91,40,504,34,12,12,456,7,14,16,36
Rodrigo Becão,BRA,DF,Udinese,Serie A,23,1996,24.6,1042,990,52,45,0,111,31,3,0,0,0,0,797,100,145,90,887,23,7,9,899,1,17,10,18
Sheraldo Becker,SUR,MF,Union Berlin,Bundesliga,24,1995,6.0,133,132,1,0,0,45,3,19,0,0,0,0,61,42,30,22,95,12,1,0,81,1,3,4,12
Timo Becker,GER,DF,Schalke 04,Bundesliga,22,1997,3.7,150,127,23,0,0,25,4,6,0,0,0,0,86,27,37,12,105,6,23,0,120,2,6,4,7
Jan Bednarek,POL,DF,Southampton,Premier League,23,1996,34.0,1434,1371,63,28,1,178,25,0,0,0,0,0,906,153,375,224,975,140,34,4,1143,3,26,13,15
Asmir Begović,BIH,GK,Milan,Serie A,32,1987,1.4,36,19,17,5,0,0,1,0,0,0,0,0,25,1,10,4,27,0,0,5,29,0,1,0,0
Valon Behrami,SUI,MF,Genoa,Serie A,34,1985,12.3,440,428,12,12,1,70,5,2,0,0,0,0,331,44,65,53,343,32,0,1,369,3,6,5,12
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,16,2002,1.2,22,18,4,0,0,7,0,1,0,0,0,0,15,5,2,3,15,1,0,3,15,0,0,0,1
Gaëtan Belaud,FRA,DF,Brest,Ligue 1,32,1986,6.4,365,295,70,3,0,46,19,13,0,0,0,0,182,80,103,29,242,17,67,5,286,1,6,7,5
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,27,1992,3.0,65,62,3,0,0,21,0,2,0,0,0,0,42,17,6,7,49,5,0,1,49,0,4,2,3
Haris Belkebla,ALG,MF,Brest,Ligue 1,25,1994,20.2,845,824,21,18,0,170,15,3,0,0,0,0,653,92,100,126,678,27,2,2,731,0,10,7,19
Raoul Bellanova,ITA,DF,Bordeaux,Ligue 1,19,2000,0.7,29,21,8,1,0,14,0,0,0,0,0,0,20,6,3,2,21,0,6,0,23,0,1,0,1
Raoul Bellanova,ITA,DF,Atalanta,Serie A,19,2000,0.2,13,12,1,0,0,4,0,0,0,0,0,0,11,2,0,1,11,0,1,0,12,0,0,0,0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,29,1990,15.8,707,657,50,1,3,129,21,67,1,1,0,0,438,144,125,58,582,13,47,5,487,4,14,22,43
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,21,1998,16.6,700,669,31,18,1,130,32,14,11,2,5,2,499,99,102,136,523,31,2,5,604,1,12,9,14
Héctor Bellerín,ESP,DF,Arsenal,Premier League,24,1995,12.9,686,557,129,16,2,98,5,22,0,0,0,0,420,159,107,50,488,26,113,0,558,2,8,11,29
Andrea Belotti,ITA,FW,Torino,Serie A,25,1993,33.4,750,698,52,4,3,234,18,50,0,0,0,0,463,158,129,118,508,36,1,4,502,0,20,16,66
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,20,1999,20.3,881,850,31,18,0,166,25,6,9,3,1,1,669,107,105,111,739,16,3,4,781,2,12,8,13
Sami Ben Amar,MAR,FW,Nîmes,Ligue 1,21,1998,0.2,8,8,0,0,0,1,0,0,0,0,0,0,5,2,1,0,7,0,0,1,6,0,0,1,1
Hatem Ben Arfa,FRA,MF,Valladolid,La Liga,32,1987,1.8,55,50,5,1,0,7,4,1,0,0,0,0,41,9,5,47,4,2,0,0,42,0,1,0,1
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,28,1990,24.0,812,770,42,3,14,212,9,24,1,0,0,0,534,148,130,373,386,34,6,8,613,5,15,15,43
Marco Benassi,ITA,MF,Fiorentina,Serie A,24,1994,10.9,342,331,11,2,1,70,5,12,1,0,0,0,211,78,53,84,237,12,5,1,262,1,6,6,11
Cristian Benavente,PER,MF,Nantes,Ligue 1,25,1994,3.9,156,148,8,1,0,18,1,10,0,0,0,0,114,22,20,69,70,12,1,3,124,0,7,2,3
Lars Bender,GER,DF,Leverkusen,Bundesliga,30,1989,15.3,1074,916,158,13,1,177,17,19,0,0,0,0,726,189,159,115,768,32,145,1,915,1,16,22,31
Sven Bender,GER,DF,Leverkusen,Bundesliga,30,1989,30.3,2499,2443,56,55,2,257,39,1,0,0,0,0,2034,260,205,464,1881,85,1,10,2318,9,18,9,6
Darío Benedetto,ARG,FW,Marseille,Ligue 1,29,1990,23.3,503,452,51,1,1,123,28,10,0,0,0,0,244,142,117,44,359,52,2,16,342,3,15,11,22
László Bénes,SVK,MF,M'Gladbach,Bundesliga,21,1997,10.0,522,447,75,31,4,80,23,24,32,12,13,2,273,124,125,423,52,29,11,2,399,6,8,8,9
Walter Benítez,ARG,GK,Nice,Ligue 1,26,1993,26.0,785,541,244,32,0,81,16,0,0,0,0,0,535,50,200,76,549,1,0,135,654,0,12,4,2
Loris Benito,SUI,DF,Bordeaux,Ligue 1,27,1992,21.1,1315,1125,190,22,1,237,10,26,1,0,0,0,883,223,209,867,224,34,167,5,1104,3,13,15,49
Bilal Benkhedim,FRA,MF,Saint-Étienne,Ligue 1,18,2001,1.5,64,58,6,2,0,19,1,4,4,0,1,3,40,13,11,2,61,1,0,0,46,0,2,3,4
Ismaël Bennacer,ALG,MF,Milan,Serie A,21,1997,27.6,1808,1691,117,72,0,286,43,9,26,6,17,1,1345,226,237,1561,168,51,2,5,1584,6,12,24,22
Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,221,200,21,1,0,31,5,1,0,0,0,0,128,26,67,21,162,11,20,1,174,0,6,2,4
Ryan Bennett,ENG,DF,Wolves,Premier League,29,1990,6.7,239,224,15,3,0,41,8,3,0,0,0,0,134,26,79,14,180,17,12,2,185,1,5,3,1
Keanan Bennetts,ENG,MF,M'Gladbach,Bundesliga,20,1999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,20,1999,8.5,315,241,74,31,2,43,22,22,42,21,15,2,156,52,107,267,37,6,1,2,208,1,6,5,11
Yassine Benrahou,FRA,FW,Bordeaux,Ligue 1,20,1999,1.9,106,94,12,4,0,28,2,3,4,4,0,0,75,12,19,80,16,6,4,0,83,1,1,3,3
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,24,1995,16.1,926,752,174,25,3,145,8,21,0,0,0,0,565,209,152,566,164,23,149,3,732,2,18,16,48
Nabil Bentaleb,ALG,MF,Newcastle Utd,Premier League,24,1994,8.3,404,392,12,12,0,63,19,2,0,0,0,0,292,57,55,308,60,18,0,3,347,1,9,8,7
Rodrigo Bentancur,URU,MF,Juventus,Serie A,22,1997,24.4,1641,1557,84,35,5,284,50,21,41,11,18,1,1294,181,166,304,1269,36,6,4,1435,4,14,14,40
Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,326,313,13,0,2,145,5,8,0,0,0,0,143,85,98,21,165,37,0,9,190,0,5,11,14
Romario Benzar,ROU,DF,Lecce,Serie A,27,1992,1.1,69,57,12,0,0,20,2,6,0,0,0,0,34,12,23,5,51,1,12,0,50,0,1,1,3
Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,1329,1275,54,1,6,244,27,26,0,0,0,0,1044,185,100,260,1030,13,0,14,1119,6,13,36,36
Yassine Benzia,ALG,MF,Dijon,Ligue 1,24,1994,1.9,81,69,12,7,1,20,2,2,1,0,1,0,56,13,12,11,66,0,1,1,60,1,0,2,2
Domenico Berardi,ITA,FW,Sassuolo,Serie A,24,1994,27.7,1192,1093,99,30,12,267,55,48,60,33,20,4,780,182,230,1004,139,22,5,6,879,5,35,36,49
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,29,1990,31.7,1695,1375,320,29,1,285,65,80,3,0,0,0,959,459,277,1177,134,62,288,5,1351,6,34,40,64
Álex Berenguer,ESP,MF,Torino,Serie A,24,1995,20.3,791,694,97,25,10,132,24,38,28,7,7,0,495,146,150,87,624,24,42,1,587,0,14,15,35
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,27,1992,26.7,1332,1068,264,33,0,148,13,31,1,0,0,0,773,234,325,104,925,51,230,4,1040,3,23,14,37
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,28,1990,6.9,192,185,7,0,0,40,16,27,6,6,0,0,99,33,60,151,28,9,1,0,132,0,3,1,5
Markel Bergara,ESP,MF,Getafe,La Liga,33,1986,0.8,19,19,0,0,0,3,0,1,0,0,0,0,10,1,8,2,9,6,0,1,10,0,2,0,2
Sander Berge,NOR,MF,Sheffield Utd,Premier League,21,1998,10.5,386,377,9,6,0,106,9,16,0,0,0,0,262,68,56,36,302,19,3,2,298,0,12,4,14
Steven Bergwijn,NED,FW,Tottenham,Premier League,21,1997,7.8,259,247,12,4,0,68,2,9,3,2,0,0,178,50,31,11,224,11,2,5,225,0,5,2,3
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,28,1991,4.6,71,63,8,0,0,16,1,6,0,0,0,0,50,13,8,7,58,3,0,0,46,1,0,4,5
Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,884,569,315,81,0,86,11,0,0,0,0,0,370,64,450,555,169,2,0,137,623,4,18,4,2
Valon Berisha,KVX,MF,Düsseldorf,Bundesliga,26,1993,10.5,401,383,18,4,0,82,17,9,7,1,3,0,236,105,60,49,318,19,7,3,331,4,13,9,6
Valon Berisha,KVX,MF,Lazio,Serie A,26,1993,0.4,7,7,0,0,0,1,0,0,0,0,0,0,6,0,1,1,5,1,0,0,5,0,1,0,0
Sergio Bermejo,ESP,FW,Celta Vigo,La Liga,21,1997,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0
Bernard,BRA,MF,Everton,Premier League,26,1992,14.2,573,559,14,2,4,116,12,30,6,4,1,0,419,77,77,148,408,11,1,4,426,0,14,15,31
Federico Bernardeschi,ITA,MF,Juventus,Serie A,25,1994,17.5,684,634,50,16,2,120,28,28,23,2,12,5,501,93,90,629,28,9,10,4,560,1,9,11,23
Bernardo,BRA,DF,Brighton,Premier League,24,1995,7.5,383,332,51,1,0,81,1,14,0,0,0,0,199,92,92,254,32,25,50,2,286,0,12,9,14
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,22,1997,24.5,705,419,286,109,0,53,10,0,0,0,0,0,256,40,409,498,95,1,0,77,426,4,20,1,1
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,26,1993,15.4,1122,997,125,14,1,147,5,31,0,0,0,0,893,162,67,936,49,19,111,1,1011,4,7,16,19
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,21,1998,2.2,67,45,22,4,0,6,2,0,0,0,0,0,33,14,20,4,44,0,0,19,59,0,1,0,0
Andrea Bertolacci,ITA,MF,Sampdoria,Serie A,28,1991,5.9,255,243,12,11,0,47,6,4,0,0,0,0,170,41,44,171,66,10,1,0,205,0,10,5,3
Ryan Bertrand,ENG,DF,Southampton,Premier League,29,1989,30.5,1656,1239,417,48,0,261,45,81,25,7,10,7,833,338,485,1083,88,92,344,6,1244,6,29,29,61
Muhamed Bešić,BIH,MF,Sheffield Utd,Premier League,26,1992,2.8,106,104,2,2,0,24,5,1,0,0,0,0,69,20,17,14,80,8,0,0,86,0,0,3,5
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,19,2000,1.2,41,35,6,0,0,7,1,1,0,0,0,0,25,7,9,3,29,3,6,0,33,0,1,0,0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,29,1990,13.1,788,764,24,11,1,113,12,3,0,0,0,0,594,77,117,223,495,35,13,4,700,0,9,4,9
Pedro Bigas,ESP,DF,Eibar,La Liga,28,1990,19.7,699,646,53,22,0,107,39,12,0,0,0,0,297,99,303,329,190,105,31,5,480,5,26,5,7
Lucas Biglia,ARG,MF,Milan,Serie A,33,1986,7.6,438,399,39,30,0,76,16,1,2,0,2,0,320,67,51,96,313,13,2,1,398,0,2,6,6
El Bilal Touré,MLI,FW,Reims,Ligue 1,17,2001,5.0,68,60,8,0,0,17,0,3,0,0,0,0,37,20,11,15,37,7,0,5,50,0,3,1,1
Philip Billing,DEN,MF,Bournemouth,Premier League,23,1996,28.1,1179,1120,59,20,4,283,20,18,0,0,0,0,700,218,261,828,130,100,39,5,878,5,41,19,29
Cristiano Biraghi,ITA,DF,Inter,Serie A,26,1992,17.5,901,698,203,21,0,106,30,83,37,15,7,4,425,202,274,596,138,20,145,1,646,8,15,18,48
Davide Biraschi,ITA,DF,Genoa,Serie A,25,1994,21.9,1194,1006,188,39,0,160,20,22,0,0,0,0,654,190,350,68,918,38,149,3,895,4,13,17,44
Valter Birsa,SVN,MF,Cagliari,Serie A,32,1986,4.8,330,293,37,16,1,32,14,5,15,7,6,0,222,44,64,228,82,13,5,0,270,2,3,4,8
Dimitri Bisoli,ITA,MF,Brescia,Serie A,25,1994,23.9,781,755,26,8,0,186,13,50,0,0,0,0,399,183,199,106,598,39,18,8,509,9,16,21,50
Yves Bissouma,MLI,MF,Brighton,Premier League,22,1996,14.0,622,610,12,10,0,105,24,6,0,0,0,0,433,103,86,49,537,17,2,6,525,2,10,10,10
Leonardo Bittencourt,GER,FW,Werder Bremen,Bundesliga,25,1993,21.0,908,795,113,11,3,221,23,56,22,4,9,7,477,235,196,198,593,32,65,9,671,0,16,20,44
Leonardo Bittencourt,GER,FW,Hoffenheim,Bundesliga,25,1993,0.0,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,0
Birkir Bjarnason,ISL,MF,Brescia,Serie A,31,1988,8.9,268,254,14,7,0,58,10,10,1,1,0,0,165,44,59,54,194,7,3,1,205,2,6,2,10
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,24,1995,32.9,990,582,408,113,0,84,26,0,0,0,0,0,373,52,565,119,690,0,1,121,615,4,31,1,0
Ludovic Blas,FRA,FW,Nantes,Ligue 1,21,1997,20.5,676,649,27,6,3,164,21,13,3,2,1,0,478,86,112,538,90,26,4,0,540,2,8,16,23
Pablo de Blasis,ARG,DF,Eibar,La Liga,31,1988,17.8,956,787,169,29,1,131,47,64,8,4,3,0,375,235,346,104,625,71,131,8,668,4,31,6,26
Alejandro Blesa,ESP,MF,Levante,La Liga,17,2002,0.0,5,5,0,0,0,1,1,0,0,0,0,0,3,0,2,5,0,0,0,0,3,0,1,0,0
Alexis Blin,FRA,MF,Amiens,Ligue 1,22,1996,20.5,1040,1002,38,30,1,184,30,8,5,3,0,1,730,134,176,94,858,53,2,11,874,2,14,22,13
