Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Carlos Bacca,COL,FW,Villarreal,La Liga,32,1986,7.6,3,1,1,0,2,1,7,14.3,6,84,21,25.0,10,37,37,5,0,0,5,1,4,5,0
Milan Badelj,CRO,MF,Fiorentina,Serie A,30,1989,17.6,36,26,11,23,2,11,51,21.6,40,318,87,27.4,103,172,43,35,3,0,32,26,62,42,1
Matthias Bader,GER,DF,Köln,Bundesliga,22,1997,0.1,1,1,1,0,0,1,1,100.0,0,1,1,100.0,1,0,0,0,0,0,0,0,1,0,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,18,2001,15.7,22,12,15,6,1,5,13,38.5,8,124,44,35.5,64,53,7,26,11,1,15,19,41,83,1
Bastian Badu,FRA,FW,Montpellier,Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,2,0,0,0,0,0,0,0,0
Alex Baena,ESP,MF,Villarreal,La Liga,18,2001,0.2,1,0,1,0,0,0,1,0.0,1,4,0,0.0,2,1,1,0,0,0,0,0,1,0,0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,27,1992,10.1,7,4,0,3,4,0,4,0.0,4,210,40,19.0,7,103,100,4,1,0,3,1,8,6,0
Daniel Baier,GER,MF,Augsburg,Bundesliga,35,1984,21.6,35,23,18,13,4,12,49,24.5,37,318,73,23.0,126,163,29,33,6,0,27,32,67,55,0
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,21,1997,12.1,9,4,2,5,2,4,13,30.8,9,171,46,26.9,36,74,61,10,2,0,8,6,15,8,0
Eric Bailly,CIV,DF,Manchester Utd,Premier League,25,1994,1.7,0,0,0,0,0,0,1,0.0,1,17,4,23.5,10,7,0,3,3,0,0,2,2,7,0
Dénys Bain,FRA,DF,Brest,Ligue 1,26,1993,14.1,29,19,22,7,0,7,9,77.8,2,99,33,33.3,64,33,2,22,11,0,11,16,45,102,1
Leighton Baines,ENG,DF,Everton,Premier League,34,1984,4.5,10,6,7,2,1,2,7,28.6,5,51,14,27.5,28,10,13,11,2,0,9,2,12,12,0
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,17,2001,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Tiemoué Bakayoko,FRA,MF,Monaco,Ligue 1,24,1994,19.1,70,49,20,42,8,21,48,43.8,27,414,123,29.7,105,235,74,25,6,0,19,28,98,20,1
Lewis Baker,ENG,MF,Düsseldorf,Bundesliga,24,1995,6.1,7,4,5,2,0,2,14,14.3,12,152,36,23.7,50,88,14,8,3,0,5,4,11,9,0
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,19,2000,1.0,3,3,1,2,0,0,1,0.0,1,13,9,69.2,8,3,2,1,0,0,1,0,3,0,0
Ridle Baku,GER,DF,Mainz 05,Bundesliga,21,1998,26.1,56,35,27,23,6,20,55,36.4,35,519,147,28.3,201,236,82,73,8,0,65,36,92,65,0
Fabián Balbuena,PAR,DF,West Ham,Premier League,27,1991,13.1,18,11,14,3,1,6,26,23.1,20,116,40,34.5,91,22,3,27,7,0,20,15,33,93,1
Keita Baldé,SEN,FW,Monaco,Ligue 1,24,1995,9.5,11,8,4,4,3,1,8,12.5,7,145,44,30.3,27,58,60,9,1,0,8,3,14,10,0
George Baldock,GRE,DF,Sheffield Utd,Premier League,26,1993,38.0,73,45,43,17,13,24,48,50.0,24,563,157,27.9,244,208,111,63,5,0,58,30,103,87,3
Gareth Bale,WAL,FW,Real Madrid,La Liga,30,1989,12.1,10,7,5,2,3,4,16,25.0,12,105,30,28.6,21,46,38,16,2,0,14,4,14,9,0
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,31,1988,6.3,11,5,2,7,2,5,8,62.5,3,83,23,27.7,36,38,9,17,3,0,14,4,15,19,0
Leonardo Balerdi,ARG,DF,Dortmund,Bundesliga,20,1999,1.5,2,1,1,1,0,2,4,50.0,2,18,3,16.7,10,8,0,0,0,0,0,5,7,5,0
Marco Ballarini,ITA,MF,Udinese,Serie A,18,2001,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,22,1997,18.7,42,24,26,11,5,15,31,48.4,16,255,84,32.9,126,91,38,29,1,0,28,22,64,47,0
Florent Balmont,FRA,MF,Dijon,Ligue 1,39,1980,4.5,16,9,5,11,0,5,12,41.7,7,99,28,28.3,36,54,9,6,0,0,6,2,18,2,0
Mario Balotelli,ITA,FW,Brescia,Serie A,28,1990,15.6,4,2,1,3,0,0,2,0.0,2,153,28,18.3,11,75,67,10,3,0,7,5,9,20,0
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,29,1990,6.2,13,6,9,1,3,7,14,50.0,7,62,14,22.6,28,24,10,9,1,0,8,2,15,14,0
Jonathan Bamba,FRA,FW,Lille,Ligue 1,23,1996,21.5,16,10,5,10,1,7,27,25.9,20,343,94,27.4,82,174,87,31,4,0,27,14,30,7,1
Éver Banega,ARG,MF,Sevilla,La Liga,31,1988,27.5,51,30,16,24,11,23,68,33.8,45,452,122,27.0,127,245,80,20,2,0,18,14,65,11,0
Mattia Bani,ITA,DF,Bologna,Serie A,25,1993,24.5,54,33,28,25,1,18,32,56.3,14,389,129,33.2,220,159,10,46,17,0,29,28,82,172,0
Antonín Barák,CZE,MF,Udinese,Serie A,24,1994,2.2,4,1,3,0,1,0,6,0.0,6,79,15,19.0,16,42,21,6,1,0,5,0,4,1,0
Antonín Barák,CZE,MF,Lecce,Serie A,24,1994,15.2,24,18,14,9,1,11,27,40.7,16,306,82,26.8,117,133,56,30,0,0,30,3,27,14,0
Federico Barba,ITA,DF,Valladolid,La Liga,25,1993,5.0,11,8,9,2,0,7,8,87.5,1,42,13,31.0,20,15,7,13,3,0,10,5,16,23,0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,23,1996,12.5,30,15,19,9,2,14,32,43.8,18,207,63,30.4,78,96,33,28,6,0,22,9,39,42,0
Melvin Bard,FRA,DF,Lyon,Ligue 1,18,2000,0.5,0,0,0,0,0,0,0,,0,5,3,60.0,3,2,0,0,0,0,0,0,0,0,0
Enis Bardhi,MKD,MF,Levante,La Liga,24,1995,23.5,34,27,10,19,5,8,34,23.5,26,405,93,23.0,128,187,90,25,4,0,21,15,49,17,1
Phil Bardsley,SCO,DF,Burnley,Premier League,34,1985,21.0,55,33,21,25,9,18,33,54.5,15,234,65,27.8,101,111,22,43,12,1,31,15,70,88,0
Nicolò Barella,ITA,MF,Inter,Serie A,22,1997,22.4,41,31,15,20,6,11,48,22.9,37,402,109,27.1,116,197,89,33,5,0,28,15,56,21,0
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,30,1989,6.5,19,11,10,6,3,8,21,38.1,13,139,38,27.3,47,81,11,7,2,0,5,10,29,20,0
Antonino Barillà,ITA,MF,Parma,Serie A,31,1988,18.8,48,33,21,19,8,13,46,28.3,33,453,107,23.6,214,179,60,41,6,0,35,8,56,35,0
Kike Barja,ESP,MF,Osasuna,La Liga,22,1997,3.5,1,1,1,0,0,1,2,50.0,1,48,10,20.8,7,24,17,5,1,0,4,0,1,1,0
Ross Barkley,ENG,MF,Chelsea,Premier League,25,1993,12.3,16,11,6,8,2,4,17,23.5,13,168,48,28.6,16,98,54,11,3,1,8,6,22,12,0
Aymen Barkok,MAR,FW,Düsseldorf,Bundesliga,21,1998,0.9,1,0,0,0,1,0,2,0.0,2,20,4,20.0,7,4,9,7,1,0,6,0,1,2,0
Ashley Barnes,ENG,FW,Burnley,Premier League,29,1989,15.0,6,4,1,3,2,2,13,15.4,11,275,63,22.9,20,123,132,17,4,0,13,5,11,14,0
Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,22,12,10,9,3,7,26,26.9,19,328,86,26.2,69,154,105,23,4,0,19,6,28,7,1
Antonio Barragán,ESP,DF,Betis,La Liga,32,1987,7.1,3,1,1,1,1,1,6,16.7,5,47,11,23.4,21,17,9,9,2,0,7,5,8,28,0
Antonio Barreca,ITA,DF,Genoa,Serie A,24,1995,12.2,9,3,4,3,2,2,5,40.0,3,110,26,23.6,43,39,28,23,6,0,17,3,12,21,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,19,2000,10.4,39,25,15,21,3,10,22,45.5,12,243,69,28.4,78,144,21,25,4,0,21,8,47,21,0
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,11,6,4,6,1,3,9,33.3,6,128,39,30.5,32,60,36,5,0,0,5,0,11,5,0
Édgar Barreto,PAR,MF,Sampdoria,Serie A,35,1984,1.0,5,2,0,2,3,3,4,75.0,1,19,6,31.6,4,8,7,1,0,0,1,0,5,0,0
Musa Barrow,GAM,FW,Atalanta,Serie A,20,1998,2.1,1,1,1,0,0,0,1,0.0,1,46,10,21.7,5,21,20,3,0,0,3,0,1,1,0
Musa Barrow,GAM,FW,Bologna,Serie A,20,1998,15.0,18,9,9,7,2,5,22,22.7,17,296,75,25.3,51,117,128,19,0,0,19,10,28,11,1
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,32,1987,3.8,11,4,5,4,2,6,12,50.0,6,77,15,19.5,19,35,23,3,1,0,2,2,13,5,0
Marc Bartra,ESP,DF,Betis,La Liga,28,1991,28.0,62,37,41,21,0,16,37,43.2,21,339,112,33.0,175,149,15,59,27,0,32,25,87,181,0
Daniele Baselli,ITA,MF,Torino,Serie A,27,1992,14.2,48,32,24,15,9,12,46,26.1,34,329,87,26.4,124,153,52,32,5,0,27,15,63,31,1
Chris Basham,ENG,DF,Sheffield Utd,Premier League,31,1988,36.0,84,50,57,23,4,32,79,40.5,47,410,133,32.4,260,117,33,57,19,1,38,40,124,264,2
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,22,1996,11.0,33,21,17,15,1,14,34,41.2,20,274,81,29.6,75,156,43,16,3,0,13,9,42,19,0
Thomas Basila,FRA,DF,Nantes,Ligue 1,20,1999,4.6,6,1,2,4,0,4,5,80.0,1,28,12,42.9,16,12,0,3,1,0,2,1,7,27,0
Gil Bastião Dias,POR,DF,Monaco,Ligue 1,22,1996,11.7,56,33,29,23,4,21,56,37.5,35,298,92,30.9,110,136,52,25,2,0,23,15,71,26,1
Gil Bastião Dias,POR,DF,Granada,La Liga,22,1996,4.0,19,10,10,6,3,5,15,33.3,10,95,22,23.2,43,32,20,4,1,0,3,2,21,8,0
Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,0,0,0,0,0,0,2,0.0,2,10,1,10.0,0,9,1,1,0,0,1,0,0,1,1
Alessandro Bastoni,ITA,DF,Inter,Serie A,20,1999,21.3,38,21,16,15,7,16,32,50.0,16,246,67,27.2,107,111,28,34,13,0,21,14,52,74,0
Bastos,ANG,DF,Lazio,Serie A,28,1991,8.5,13,10,7,6,0,4,14,28.6,10,113,33,29.2,67,40,6,17,10,0,7,11,24,33,0
Oliver Batista-Meier,GER,FW,Bayern Munich,Bundesliga,18,2001,0.1,0,0,0,0,0,0,2,0.0,2,3,0,0.0,2,1,0,0,0,0,0,0,0,0,0
Michy Batshuayi,BEL,FW,Chelsea,Premier League,25,1993,2.7,2,1,2,0,0,0,2,0.0,2,72,17,23.6,5,34,33,4,2,0,2,0,2,1,0
Cristian Battocchio,ITA,MF,Brest,Ligue 1,27,1992,15.5,32,25,11,16,5,9,37,24.3,28,282,72,25.5,86,138,58,18,4,0,14,19,51,34,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,29,1990,30.0,0,0,0,0,0,0,0,,0,3,0,0.0,3,0,0,1,0,0,1,0,0,3,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,31,1988,19.9,43,29,18,18,7,13,49,26.5,36,434,152,35.0,148,225,61,49,5,0,44,13,56,20,1
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,19,1999,16.6,35,21,17,13,5,9,42,21.4,33,411,115,28.0,97,172,142,31,2,0,29,10,45,10,0
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,22,1996,4.2,2,2,0,2,0,1,3,33.3,2,75,17,22.7,17,42,16,5,1,0,4,4,6,4,0
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,25,1994,23.4,26,18,12,10,4,8,27,29.6,19,366,94,25.7,67,171,128,28,5,0,23,9,35,30,0
Rodrigo Becão,BRA,DF,Udinese,Serie A,23,1996,24.6,69,45,44,20,5,28,52,53.8,24,327,102,31.2,214,92,21,50,22,0,28,30,99,95,1
Sheraldo Becker,SUR,MF,Union Berlin,Bundesliga,24,1995,6.0,4,2,3,0,1,1,6,16.7,5,84,20,23.8,20,45,19,3,0,0,3,2,6,3,0
Timo Becker,GER,DF,Schalke 04,Bundesliga,22,1997,3.7,14,5,5,6,3,5,10,50.0,5,66,21,31.8,31,23,12,5,1,0,4,2,16,7,0
Jan Bednarek,POL,DF,Southampton,Premier League,23,1996,34.0,70,38,47,16,7,32,73,43.8,41,321,102,31.8,206,102,13,61,26,0,35,44,114,329,4
Asmir Begović,BIH,GK,Milan,Serie A,32,1987,1.4,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Valon Behrami,SUI,MF,Genoa,Serie A,34,1985,12.3,36,26,12,18,6,8,35,22.9,27,357,100,28.0,122,188,47,35,10,0,25,9,45,17,0
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,16,2002,1.2,4,3,1,1,2,1,3,33.3,2,37,14,37.8,3,19,15,0,0,0,0,0,4,0,0
Gaëtan Belaud,FRA,DF,Brest,Ligue 1,32,1986,6.4,13,8,9,4,0,4,10,40.0,6,52,10,19.2,26,14,12,15,3,0,12,11,24,16,0
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,27,1992,3.0,1,1,0,0,1,0,0,,0,13,4,30.8,1,4,8,2,1,0,1,0,1,2,0
Haris Belkebla,ALG,MF,Brest,Ligue 1,25,1994,20.2,57,42,27,25,5,11,34,32.4,23,440,124,28.2,165,216,59,39,6,0,33,35,92,30,0
Raoul Bellanova,ITA,DF,Bordeaux,Ligue 1,19,2000,0.7,2,1,2,0,0,0,1,0.0,1,11,3,27.3,4,4,3,0,0,0,0,0,2,2,0
Raoul Bellanova,ITA,DF,Atalanta,Serie A,19,2000,0.2,0,0,0,0,0,0,0,,0,3,2,66.7,0,3,0,0,0,0,0,0,0,0,0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,29,1990,15.8,19,11,5,10,4,4,30,13.3,26,297,99,33.3,60,141,96,18,0,0,18,8,27,3,0
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,21,1998,16.6,38,27,19,17,2,7,18,38.9,11,300,103,34.3,100,151,49,20,2,0,18,20,58,18,0
Héctor Bellerín,ESP,DF,Arsenal,Premier League,24,1995,12.9,23,16,12,7,4,9,31,29.0,22,183,46,25.1,71,87,25,28,4,0,24,10,33,34,0
Andrea Belotti,ITA,FW,Torino,Serie A,25,1993,33.4,34,26,13,11,10,6,41,14.6,35,459,104,22.7,54,191,214,26,6,0,20,10,44,18,1
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,20,1999,20.3,34,24,14,14,6,7,27,25.9,20,358,110,30.7,115,193,50,19,1,0,18,11,45,21,0
Sami Ben Amar,MAR,FW,Nîmes,Ligue 1,21,1998,0.2,1,0,0,0,1,0,0,,0,5,3,60.0,3,1,1,1,0,0,1,1,2,1,0
Hatem Ben Arfa,FRA,MF,Valladolid,La Liga,32,1987,1.8,0,0,0,0,0,0,3,0.0,3,37,8,21.6,6,21,10,1,0,0,1,0,0,0,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,28,1990,24.0,19,15,3,11,5,6,20,30.0,14,456,124,27.2,24,183,249,19,0,0,19,6,25,2,0
Marco Benassi,ITA,MF,Fiorentina,Serie A,24,1994,10.9,17,10,10,3,4,10,31,32.3,21,226,50,22.1,49,101,76,19,2,0,17,4,21,13,0
Cristian Benavente,PER,MF,Nantes,Ligue 1,25,1994,3.9,12,8,3,6,3,3,9,33.3,6,98,27,27.6,11,58,29,2,0,0,2,2,14,1,0
Lars Bender,GER,DF,Leverkusen,Bundesliga,30,1989,15.3,48,32,23,22,3,16,37,43.2,21,297,106,35.7,116,140,41,43,8,0,35,18,66,36,0
Sven Bender,GER,DF,Leverkusen,Bundesliga,30,1989,30.3,71,44,37,28,6,27,55,49.1,28,336,137,40.8,161,154,21,60,15,0,45,49,120,169,3
Darío Benedetto,ARG,FW,Marseille,Ligue 1,29,1990,23.3,16,14,1,10,5,5,23,21.7,18,336,84,25.0,7,133,196,19,7,0,12,4,20,20,0
László Bénes,SVK,MF,M'Gladbach,Bundesliga,21,1997,10.0,11,9,5,2,4,6,17,35.3,11,189,57,30.2,45,92,52,16,2,0,14,13,24,11,0
Walter Benítez,ARG,GK,Nice,Ligue 1,26,1993,26.0,0,0,0,0,0,0,2,0.0,2,4,1,25.0,4,0,0,0,0,0,0,0,0,0,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,27,1992,21.1,45,29,27,14,4,19,47,40.4,28,306,96,31.4,120,130,56,32,7,0,25,16,61,66,0
Bilal Benkhedim,FRA,MF,Saint-Étienne,Ligue 1,18,2001,1.5,6,5,1,3,2,2,5,40.0,3,36,14,38.9,6,24,6,1,0,0,1,0,6,1,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,21,1997,27.6,91,60,30,50,11,27,65,41.5,38,587,176,30.0,182,330,75,39,9,0,30,46,137,19,2
Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,5,2,2,3,0,4,6,66.7,2,35,7,20.0,14,19,2,3,1,0,2,3,8,15,0
Ryan Bennett,ENG,DF,Wolves,Premier League,29,1990,6.7,4,3,4,0,0,2,7,28.6,5,61,15,24.6,41,19,1,15,8,0,7,6,10,45,1
Keanan Bennetts,ENG,MF,M'Gladbach,Bundesliga,20,1999,0.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,20,1999,8.5,9,5,2,3,4,3,17,17.6,14,150,53,35.3,23,60,67,7,0,0,7,3,12,2,0
Yassine Benrahou,FRA,FW,Bordeaux,Ligue 1,20,1999,1.9,6,4,0,5,1,1,3,33.3,2,46,14,30.4,4,33,9,1,0,0,1,3,9,3,0
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,24,1995,16.1,34,17,17,14,3,14,32,43.8,18,209,56,26.8,90,82,37,51,6,1,45,30,64,55,1
Nabil Bentaleb,ALG,MF,Newcastle Utd,Premier League,24,1994,8.3,30,23,20,10,0,9,25,36.0,16,177,60,33.9,72,95,10,14,2,0,12,10,40,12,0
Rodrigo Bentancur,URU,MF,Juventus,Serie A,22,1997,24.4,77,49,31,29,17,28,66,42.4,38,575,160,27.8,153,293,129,58,6,0,52,25,102,34,0
Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,9,5,0,6,3,1,8,12.5,7,178,49,27.5,4,70,104,14,6,0,8,6,15,25,0
Romario Benzar,ROU,DF,Lecce,Serie A,27,1992,1.1,2,2,1,1,0,2,3,66.7,1,10,2,20.0,6,4,0,1,0,0,1,0,2,5,0
Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,17,13,2,9,6,7,25,28.0,18,319,83,26.0,23,135,161,16,3,0,13,11,28,25,1
Yassine Benzia,ALG,MF,Dijon,Ligue 1,24,1994,1.9,3,2,1,2,0,1,3,33.3,2,52,8,15.4,10,33,9,3,1,0,2,3,6,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,24,1994,27.7,39,23,19,14,6,13,69,18.8,56,637,144,22.6,197,270,170,47,4,1,43,38,77,26,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,29,1990,31.7,50,31,33,15,2,24,45,53.3,21,408,135,33.1,195,156,57,75,5,0,70,22,72,69,0
Álex Berenguer,ESP,MF,Torino,Serie A,24,1995,20.3,22,12,8,10,4,9,38,23.7,29,441,99,22.4,85,194,162,34,1,0,33,15,37,19,0
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,27,1992,26.7,61,33,28,27,6,28,65,43.1,37,379,109,28.8,180,154,45,72,16,0,56,23,84,97,1
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,28,1990,6.9,7,3,2,1,4,2,9,22.2,7,105,19,18.1,34,35,36,10,1,0,9,4,11,8,0
Markel Bergara,ESP,MF,Getafe,La Liga,33,1986,0.8,0,0,0,0,0,0,0,,0,11,5,45.5,0,8,3,1,0,0,1,0,0,2,0
Sander Berge,NOR,MF,Sheffield Utd,Premier League,21,1998,10.5,26,17,5,15,6,6,15,40.0,9,249,64,25.7,54,131,64,28,1,0,27,3,29,16,0
Steven Bergwijn,NED,FW,Tottenham,Premier League,21,1997,7.8,5,4,1,3,1,2,10,20.0,8,117,34,29.1,26,68,23,11,0,0,11,5,10,7,0
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,28,1991,4.6,4,2,0,2,2,2,6,33.3,4,113,33,29.2,4,60,49,3,0,0,3,2,6,1,0
Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,1,0,1,0,0,1,4,25.0,3,8,1,12.5,8,0,0,0,0,0,0,0,1,1,0
Valon Berisha,KVX,MF,Düsseldorf,Bundesliga,26,1993,10.5,21,15,8,11,2,7,28,25.0,21,257,91,35.4,44,149,64,16,1,0,15,7,28,7,0
Valon Berisha,KVX,MF,Lazio,Serie A,26,1993,0.4,1,0,0,1,0,1,2,50.0,1,14,2,14.3,3,8,3,0,0,0,0,0,1,2,0
Sergio Bermejo,ESP,FW,Celta Vigo,La Liga,21,1997,0.1,0,0,0,0,0,0,0,,0,4,2,50.0,1,1,2,0,0,0,0,0,0,0,0
Bernard,BRA,MF,Everton,Premier League,26,1992,14.2,25,14,9,10,6,6,40,15.0,34,271,69,25.5,65,142,64,30,2,0,28,15,40,8,0
Federico Bernardeschi,ITA,MF,Juventus,Serie A,25,1994,17.5,14,7,5,3,6,4,24,16.7,20,313,73,23.3,49,132,132,22,1,0,21,6,20,12,0
Bernardo,BRA,DF,Brighton,Premier League,24,1995,7.5,28,16,14,5,9,12,19,63.2,7,129,44,34.1,56,48,25,16,3,0,13,5,33,25,0
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,22,1997,24.5,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,1,1
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,26,1993,15.4,43,21,21,14,8,17,60,28.3,43,238,78,32.8,89,87,62,31,3,0,28,8,51,30,0
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,21,1998,2.2,1,1,1,0,0,1,1,100.0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
Andrea Bertolacci,ITA,MF,Sampdoria,Serie A,28,1991,5.9,10,5,2,6,2,1,10,10.0,9,82,26,31.7,22,44,16,9,1,0,8,3,13,9,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,29,1989,30.5,48,28,20,19,9,19,55,34.5,36,385,142,36.9,139,162,84,52,13,0,39,26,74,76,1
Muhamed Bešić,BIH,MF,Sheffield Utd,Premier League,26,1992,2.8,9,6,6,3,0,2,6,33.3,4,71,17,23.9,29,33,9,4,0,0,4,2,11,5,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,19,2000,1.2,6,4,4,2,0,1,3,33.3,2,18,6,33.3,5,10,3,4,2,0,2,1,7,7,1
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,29,1990,13.1,9,6,8,1,0,5,12,41.7,7,89,31,34.8,52,33,4,24,9,0,15,13,22,98,1
Pedro Bigas,ESP,DF,Eibar,La Liga,28,1990,19.7,18,14,9,9,0,8,20,40.0,12,143,48,33.6,83,53,7,28,13,1,15,16,34,133,1
Lucas Biglia,ARG,MF,Milan,Serie A,33,1986,7.6,12,8,7,5,0,5,21,23.8,16,214,50,23.4,83,111,20,14,5,0,9,6,18,13,0
El Bilal Touré,MLI,FW,Reims,Ligue 1,17,2001,5.0,3,3,1,0,2,0,0,,0,80,23,28.8,7,36,37,8,0,0,8,0,3,1,0
Philip Billing,DEN,MF,Bournemouth,Premier League,23,1996,28.1,76,46,29,39,8,17,67,25.4,50,692,164,23.7,212,379,101,88,17,0,71,39,115,117,1
Cristiano Biraghi,ITA,DF,Inter,Serie A,26,1992,17.5,28,14,13,10,5,10,27,37.0,17,230,53,23.0,79,95,56,51,7,0,44,7,35,39,0
Davide Biraschi,ITA,DF,Genoa,Serie A,25,1994,21.9,49,31,28,17,4,13,23,56.5,10,288,98,34.0,142,121,25,39,16,0,23,20,69,74,0
Valter Birsa,SVN,MF,Cagliari,Serie A,32,1986,4.8,9,8,2,6,1,6,21,28.6,15,73,20,27.4,17,46,10,9,1,0,8,1,10,7,0
Dimitri Bisoli,ITA,MF,Brescia,Serie A,25,1994,23.9,80,48,38,36,6,26,68,38.2,42,622,166,26.7,247,254,121,71,7,0,64,18,98,48,0
Yves Bissouma,MLI,MF,Brighton,Premier League,22,1996,14.0,58,36,35,20,3,18,38,47.4,20,308,90,29.2,126,143,39,28,4,0,24,16,74,22,0
Leonardo Bittencourt,GER,FW,Werder Bremen,Bundesliga,25,1993,21.0,58,34,23,22,13,9,50,18.0,41,602,139,23.1,160,295,147,32,3,0,29,18,76,8,0
Leonardo Bittencourt,GER,FW,Hoffenheim,Bundesliga,25,1993,0.0,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,0,0,0,0,0,0,0,0
Birkir Bjarnason,ISL,MF,Brescia,Serie A,31,1988,8.9,10,5,2,7,1,2,20,10.0,18,142,21,14.8,49,67,26,10,3,0,7,6,16,5,0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,24,1995,32.9,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,0,0,0,0,0,0,2,1
Ludovic Blas,FRA,FW,Nantes,Ligue 1,21,1997,20.5,28,15,11,14,3,6,33,18.2,27,582,122,21.0,92,322,168,31,2,0,29,12,40,13,0
Pablo de Blasis,ARG,DF,Eibar,La Liga,31,1988,17.8,42,30,24,13,5,25,61,41.0,36,284,82,28.9,104,116,64,33,1,0,32,16,58,25,0
Alejandro Blesa,ESP,MF,Levante,La Liga,17,2002,0.0,0,0,0,0,0,0,1,0.0,1,5,3,60.0,2,3,0,1,0,0,1,0,0,0,0
Alexis Blin,FRA,MF,Amiens,Ligue 1,22,1996,20.5,56,43,28,22,6,20,68,29.4,48,571,149,26.1,202,310,59,36,6,0,30,18,74,65,1
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,30,1988,20.0,20,13,8,12,0,8,23,34.8,15,132,53,40.2,66,58,8,24,12,1,12,17,37,96,0
Kevin-Prince Boateng,GHA,FW,Fiorentina,Serie A,32,1987,6.7,3,2,0,2,1,1,7,14.3,6,119,21,17.6,4,65,50,5,1,0,4,3,6,6,0
Antonin Bobichon,FRA,MF,Nîmes,Ligue 1,23,1995,2.0,5,2,1,3,1,2,4,50.0,2,38,13,34.2,11,22,5,1,0,0,1,1,6,1,0
