Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Ramon Azeez,NGA,MF,Granada,La Liga,26,1992,15.1,522,11,101,318,138,21,506,3,8,37.5,3,0,320,1974,858,34,12,3,17,16,422,301,71.3,44
César Azpilicueta,ESP,DF,Chelsea,Premier League,29,1989,35.9,3273,133,988,1549,876,98,2878,15,24,62.5,17,1,1947,6871,3892,150,47,7,24,13,2231,2095,93.9,132
Ludovic Baal,GUF,DF,Brest,Ligue 1,33,1986,9.2,750,30,242,387,179,8,650,17,27,63.0,19,1,472,2461,1641,60,24,1,12,10,448,427,95.3,16
Iddrisu Baba,GHA,MF,Mallorca,La Liga,23,1996,32.3,1614,102,530,1034,162,15,1595,46,54,85.2,47,1,1135,6204,2699,98,23,1,25,40,1016,955,94.0,24
Khouma Babacar,SEN,FW,Lecce,Serie A,26,1993,15.8,537,33,80,252,244,88,521,17,31,54.8,17,0,339,1631,886,37,18,14,46,25,665,378,56.8,128
Carlos Bacca,COL,FW,Villarreal,La Liga,32,1986,7.6,205,5,12,92,109,38,193,6,11,54.5,7,0,127,502,236,11,5,5,16,10,267,149,55.8,67
Milan Badelj,CRO,MF,Fiorentina,Serie A,30,1989,17.6,1157,60,274,729,212,12,1111,21,26,80.8,24,0,715,2884,1420,64,18,1,14,16,801,769,96.0,39
Matthias Bader,GER,DF,Köln,Bundesliga,22,1997,0.1,8,0,5,3,1,0,4,0,0,,0,0,4,46,27,1,1,0,0,0,4,3,75.0,0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,18,2001,15.7,1084,122,488,632,38,15,1063,5,7,71.4,6,0,681,4165,2566,60,10,1,4,1,708,694,98.0,14
Bastian Badu,FRA,FW,Montpellier,Ligue 1,19,2000,0.1,7,0,0,6,3,1,7,0,0,,0,0,3,4,1,0,1,0,0,0,12,6,50.0,4
Alex Baena,ESP,MF,Villarreal,La Liga,18,2001,0.2,6,0,3,3,1,0,5,0,0,,0,0,2,10,0,0,0,0,0,0,6,3,50.0,1
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,27,1992,10.1,341,5,19,164,171,54,321,3,13,23.1,4,0,232,1064,438,27,8,8,36,27,473,254,53.7,114
Daniel Baier,GER,MF,Augsburg,Bundesliga,35,1984,21.6,1097,52,356,657,157,6,1067,11,15,73.3,11,0,620,2969,1292,30,15,2,12,10,591,556,94.1,19
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,21,1997,12.1,637,7,72,292,345,55,591,43,74,58.1,44,2,495,2904,1609,86,30,11,27,20,615,459,74.6,124
Eric Bailly,CIV,DF,Manchester Utd,Premier League,25,1994,1.7,87,15,39,50,0,0,87,1,1,100.0,1,0,58,211,116,3,0,0,0,2,52,52,100.0,1
Dénys Bain,FRA,DF,Brest,Ligue 1,26,1993,14.1,820,181,610,247,6,4,799,0,1,0.0,0,0,523,2830,1086,5,0,0,0,5,550,538,97.8,2
Leighton Baines,ENG,DF,Everton,Premier League,34,1984,4.5,255,22,60,98,103,1,203,1,2,50.0,2,0,136,467,271,16,3,1,3,3,149,136,91.3,7
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,17,2001,1.0,23,18,23,0,0,0,13,0,0,,0,0,5,16,8,0,0,0,0,0,4,4,100.0,0
Tiemoué Bakayoko,FRA,MF,Monaco,Ligue 1,24,1994,19.1,1233,31,229,791,284,39,1222,31,56,55.4,33,2,865,4350,2037,82,21,4,30,34,935,869,92.9,77
Lewis Baker,ENG,MF,Düsseldorf,Bundesliga,24,1995,6.1,283,15,71,179,53,6,276,10,12,83.3,10,0,204,1122,534,25,3,2,7,5,209,190,90.9,12
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,19,2000,1.0,100,4,34,53,19,0,95,1,1,100.0,1,0,80,267,79,3,2,0,2,1,88,86,97.7,2
Ridle Baku,GER,DF,Mainz 05,Bundesliga,21,1998,26.1,1524,76,444,739,458,25,1356,31,63,49.2,38,3,901,4558,2540,112,49,5,35,26,916,815,89.0,72
Fabián Balbuena,PAR,DF,West Ham,Premier League,27,1991,13.1,653,96,350,311,27,16,635,0,0,,0,0,308,1778,978,24,3,0,2,0,344,329,95.6,14
Keita Baldé,SEN,FW,Monaco,Ligue 1,24,1995,9.5,417,12,49,189,205,50,401,6,12,50.0,6,1,253,1275,693,48,16,9,25,17,502,315,62.7,90
George Baldock,GRE,DF,Sheffield Utd,Premier League,26,1993,38.0,1936,106,416,692,930,64,1640,43,67,64.2,46,0,1156,6771,3460,182,53,22,33,31,1250,1055,84.4,93
Gareth Bale,WAL,FW,Real Madrid,La Liga,30,1989,12.1,618,11,70,308,296,52,601,17,30,56.7,19,0,431,2858,1682,98,35,6,27,16,644,512,79.5,102
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,31,1988,6.3,317,17,93,157,78,1,261,1,2,50.0,1,0,150,707,388,15,3,0,3,2,159,145,91.2,1
Leonardo Balerdi,ARG,DF,Dortmund,Bundesliga,20,1999,1.5,142,12,52,93,2,0,138,1,3,33.3,2,0,110,487,176,3,0,0,0,1,110,107,97.3,0
Marco Ballarini,ITA,MF,Udinese,Serie A,18,2001,0.0,5,0,2,3,1,0,5,0,0,,0,0,3,32,26,2,1,0,0,0,4,4,100.0,0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,22,1997,18.7,1067,50,335,541,292,22,914,30,50,60.0,33,0,687,4531,2738,96,45,1,23,15,686,625,91.1,39
Florent Balmont,FRA,MF,Dijon,Ligue 1,39,1980,4.5,315,2,69,204,57,2,297,1,3,33.3,3,0,219,957,514,14,4,1,5,6,240,213,88.8,7
Mario Balotelli,ITA,FW,Brescia,Serie A,28,1990,15.6,571,26,75,281,249,50,538,11,22,50.0,11,0,362,1731,871,50,16,5,30,12,628,427,68.0,118
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,29,1990,6.2,321,9,113,148,72,3,263,4,4,100.0,4,0,182,754,351,13,5,1,1,4,190,177,93.2,8
Jonathan Bamba,FRA,FW,Lille,Ligue 1,23,1996,21.5,1110,13,113,569,538,67,1054,48,80,60.0,51,6,909,5798,3259,160,62,20,35,60,983,789,80.3,160
Éver Banega,ARG,MF,Sevilla,La Liga,31,1988,27.5,2637,25,441,1662,723,32,2394,46,64,71.9,48,0,1964,9666,5368,259,67,8,46,48,2159,2031,94.1,98
Mattia Bani,ITA,DF,Bologna,Serie A,25,1993,24.5,1436,204,823,647,46,21,1388,2,4,50.0,2,0,771,4694,2299,37,2,1,7,1,854,837,98.0,8
Antonín Barák,CZE,MF,Udinese,Serie A,24,1994,2.2,135,3,20,65,59,3,130,6,6,100.0,6,0,98,636,348,15,5,0,7,4,114,91,79.8,15
Antonín Barák,CZE,MF,Lecce,Serie A,24,1994,15.2,866,30,215,479,263,39,854,10,24,41.7,13,1,575,4033,2397,111,45,1,11,19,766,650,84.9,87
Federico Barba,ITA,DF,Valladolid,La Liga,25,1993,5.0,275,16,89,148,46,3,235,1,2,50.0,1,0,145,573,278,13,2,0,6,0,161,148,91.9,5
Danilo Barbosa,BRA,DF,Nice,Ligue 1,23,1996,12.5,959,103,424,517,94,11,942,10,16,62.5,13,2,697,3821,2324,56,11,1,13,9,745,719,96.5,21
Melvin Bard,FRA,DF,Lyon,Ligue 1,18,2000,0.5,47,0,6,15,27,1,42,0,0,,0,0,37,186,114,7,1,1,0,0,36,34,94.4,3
Enis Bardhi,MKD,MF,Levante,La Liga,24,1995,23.5,1133,30,205,568,430,51,1061,38,59,64.4,40,1,837,3949,2291,117,37,12,51,30,995,793,79.7,124
Phil Bardsley,SCO,DF,Burnley,Premier League,34,1985,21.0,1130,95,343,592,240,11,898,5,8,62.5,5,0,460,2278,1145,48,20,3,6,7,520,488,93.8,16
Nicolò Barella,ITA,MF,Inter,Serie A,22,1997,22.4,1471,37,278,870,446,38,1452,40,62,64.5,44,1,1127,5943,2937,143,46,7,31,27,1192,1093,91.7,96
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,30,1989,6.5,345,21,95,210,59,4,342,6,7,85.7,6,1,208,925,431,18,8,0,5,4,215,199,92.6,8
Antonino Barillà,ITA,MF,Parma,Serie A,31,1988,18.8,732,47,204,389,184,30,715,7,17,41.2,9,0,428,2046,1078,42,17,2,21,16,544,455,83.6,55
Kike Barja,ESP,MF,Osasuna,La Liga,22,1997,3.5,138,4,19,62,76,11,136,11,17,64.7,12,0,116,703,486,26,9,4,12,11,158,101,63.9,31
Ross Barkley,ENG,MF,Chelsea,Premier League,25,1993,12.3,779,15,93,409,336,42,769,33,42,78.6,34,1,650,3321,1497,72,26,6,20,37,695,618,88.9,93
Aymen Barkok,MAR,FW,Düsseldorf,Bundesliga,21,1998,0.9,45,4,12,26,9,0,44,0,1,0.0,0,0,23,44,25,2,1,0,2,1,34,25,73.5,1
Ashley Barnes,ENG,FW,Burnley,Premier League,29,1989,15.0,435,15,46,195,210,54,426,11,17,64.7,13,0,257,819,360,26,6,5,41,20,706,298,42.2,97
Harvey Barnes,ENG,MF,Leicester City,Premier League,21,1997,23.1,1020,14,104,415,591,134,1017,37,78,47.4,43,4,781,5091,3429,174,51,39,50,40,1113,822,73.9,197
Antonio Barragán,ESP,DF,Betis,La Liga,32,1987,7.1,518,28,119,229,196,10,460,3,4,75.0,3,1,329,1235,654,37,16,3,4,1,380,361,95.0,19
Antonio Barreca,ITA,DF,Genoa,Serie A,24,1995,12.2,505,34,123,200,223,18,423,7,20,35.0,9,3,304,1539,877,43,19,6,11,12,353,307,87.0,22
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,19,2000,10.4,498,19,121,302,92,9,485,4,8,50.0,5,0,260,818,449,22,8,2,9,7,272,247,90.8,22
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,17,2001,4.9,280,6,26,111,164,39,271,22,45,48.9,23,2,239,1403,834,49,9,17,15,12,272,213,78.3,37
Édgar Barreto,PAR,MF,Sampdoria,Serie A,35,1984,1.0,42,0,2,31,11,1,40,0,0,,0,0,26,84,37,3,2,0,0,1,32,28,87.5,3
Musa Barrow,GAM,FW,Atalanta,Serie A,20,1998,2.1,93,1,2,32,62,27,91,5,6,83.3,6,0,76,331,146,13,2,4,8,9,148,71,48.0,41
Musa Barrow,GAM,FW,Bologna,Serie A,20,1998,15.0,841,14,88,399,426,81,766,43,68,63.2,48,3,616,3452,1968,92,29,18,51,31,801,608,75.9,136
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,32,1987,3.8,208,7,28,96,97,12,202,6,10,60.0,6,0,152,708,317,20,8,1,14,7,180,146,81.1,31
Marc Bartra,ESP,DF,Betis,La Liga,28,1991,28.0,2001,310,1117,878,106,31,1935,13,19,68.4,16,2,1223,6277,3534,96,15,0,16,11,1338,1295,96.8,19
Daniele Baselli,ITA,MF,Torino,Serie A,27,1992,14.2,897,51,208,498,235,9,802,13,20,65.0,13,0,525,2701,1271,55,17,4,14,19,533,482,90.4,23
Chris Basham,ENG,DF,Sheffield Utd,Premier League,31,1988,36.0,1951,249,803,878,366,42,1788,27,32,84.4,27,0,962,4900,2681,119,37,7,20,15,989,905,91.5,53
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,22,1996,11.0,729,22,126,499,153,4,676,18,23,78.3,19,1,498,2735,1520,72,18,2,19,19,537,485,90.3,29
Thomas Basila,FRA,DF,Nantes,Ligue 1,20,1999,4.6,293,15,93,170,35,3,267,1,1,100.0,1,0,166,602,236,8,2,0,1,2,182,176,96.7,2
Gil Bastião Dias,POR,DF,Monaco,Ligue 1,22,1996,11.7,813,34,173,469,247,24,717,28,43,65.1,30,0,547,3431,2222,107,34,7,16,19,548,475,86.7,38
Gil Bastião Dias,POR,DF,Granada,La Liga,22,1996,4.0,189,6,50,82,75,11,172,9,11,81.8,9,1,125,724,421,22,6,3,7,9,121,99,81.8,13
Borja Bastón,ESP,MF,Aston Villa,Premier League,26,1992,0.2,7,1,1,5,3,1,7,0,0,,0,0,5,19,14,1,1,0,1,0,7,4,57.1,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,20,1999,21.3,1623,207,685,905,174,17,1553,8,15,53.3,10,0,1104,6929,4310,133,36,3,5,6,1173,1159,98.8,16
Bastos,ANG,DF,Lazio,Serie A,28,1991,8.5,509,63,248,257,51,7,499,14,19,73.7,14,0,372,1992,1144,39,10,2,2,5,370,361,97.6,4
Oliver Batista-Meier,GER,FW,Bayern Munich,Bundesliga,18,2001,0.1,6,0,1,2,4,0,6,0,0,,0,0,5,47,12,1,0,0,1,0,5,5,100.0,2
Michy Batshuayi,BEL,FW,Chelsea,Premier League,25,1993,2.7,120,2,13,54,61,32,114,4,8,50.0,6,0,84,384,201,8,3,3,10,4,181,87,48.1,38
Cristian Battocchio,ITA,MF,Brest,Ligue 1,27,1992,15.5,1000,40,281,534,240,22,924,10,13,76.9,10,1,615,2717,1436,54,16,2,12,10,688,619,90.0,40
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,29,1990,30.0,1381,1078,1358,30,0,0,1022,0,0,,0,0,727,2899,1579,1,0,0,0,0,656,653,99.5,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,31,1988,19.9,1338,41,298,867,228,26,1299,9,10,90.0,9,0,858,3051,1132,46,11,0,15,20,1021,939,92.0,38
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,19,1999,16.6,770,15,122,403,305,93,741,22,54,40.7,25,2,493,2371,1323,66,18,14,48,27,737,547,74.2,140
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,22,1996,4.2,146,3,20,70,68,21,145,8,15,53.3,8,1,106,456,316,14,3,4,15,22,144,94,65.3,37
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,25,1994,23.4,992,40,159,471,441,95,964,53,96,55.2,57,4,704,3494,2208,111,37,25,71,72,1074,704,65.5,234
Rodrigo Becão,BRA,DF,Udinese,Serie A,23,1996,24.6,1298,219,709,603,65,18,1253,2,6,33.3,2,1,777,3731,2194,54,9,1,11,7,835,814,97.5,10
Sheraldo Becker,SUR,MF,Union Berlin,Bundesliga,24,1995,6.0,172,4,36,62,87,11,171,9,13,69.2,9,1,131,944,578,24,7,7,10,3,231,124,53.7,24
Timo Becker,GER,DF,Schalke 04,Bundesliga,22,1997,3.7,201,12,69,95,53,12,178,4,9,44.4,4,1,121,891,574,20,8,1,6,4,138,113,81.9,11
Jan Bednarek,POL,DF,Southampton,Premier League,23,1996,34.0,1939,260,956,1002,45,17,1878,2,2,100.0,2,0,896,3834,1837,42,6,0,5,1,966,953,98.7,6
Asmir Begović,BIH,GK,Milan,Serie A,32,1987,1.4,39,35,38,1,0,0,22,0,0,,0,0,16,55,36,0,0,0,0,0,16,16,100.0,0
Valon Behrami,SUI,MF,Genoa,Serie A,34,1985,12.3,568,29,135,387,79,2,557,7,7,100.0,7,2,338,1610,670,24,10,0,8,13,367,345,94.0,7
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,16,2002,1.2,48,2,4,24,26,10,44,1,5,20.0,1,0,33,219,160,8,3,3,8,3,63,33,52.4,22
Gaëtan Belaud,FRA,DF,Brest,Ligue 1,32,1986,6.4,437,24,139,226,91,2,367,3,7,42.9,5,0,235,933,513,22,6,0,4,1,269,252,93.7,6
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,27,1992,3.0,94,2,6,34,56,23,91,10,14,71.4,10,0,69,248,134,7,0,6,5,6,163,79,48.5,35
Haris Belkebla,ALG,MF,Brest,Ligue 1,25,1994,20.2,1075,54,315,680,156,9,1060,22,30,73.3,23,0,777,4091,1864,76,18,1,19,21,775,709,91.5,43
Raoul Bellanova,ITA,DF,Bordeaux,Ligue 1,19,2000,0.7,36,2,20,11,8,0,28,0,0,,0,0,23,80,37,2,0,0,1,2,27,22,81.5,3
Raoul Bellanova,ITA,DF,Atalanta,Serie A,19,2000,0.2,15,0,2,5,8,1,14,0,0,,0,0,13,44,15,0,0,0,0,0,14,14,100.0,1
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,29,1990,15.8,933,9,94,404,537,95,884,50,87,57.5,53,5,763,4487,3070,176,51,38,27,41,881,713,80.9,141
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,21,1998,16.6,920,21,184,573,251,25,896,32,50,64.0,35,0,679,3657,1798,79,23,4,34,36,717,619,86.3,70
Héctor Bellerín,ESP,DF,Arsenal,Premier League,24,1995,12.9,837,34,254,430,212,28,710,16,35,45.7,21,2,489,2478,1550,70,24,5,11,16,548,500,91.2,42
Andrea Belotti,ITA,FW,Torino,Serie A,25,1993,33.4,1234,22,86,601,668,215,1173,41,78,52.6,43,2,829,5090,3575,178,67,52,86,80,1513,906,59.9,304
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,20,1999,20.3,1047,36,238,668,214,14,1016,17,26,65.4,18,1,775,3836,1507,68,25,1,22,28,857,751,87.6,45
Sami Ben Amar,MAR,FW,Nîmes,Ligue 1,21,1998,0.2,13,0,3,5,6,0,13,0,0,,0,0,7,53,46,2,1,0,0,2,10,7,70.0,2
Hatem Ben Arfa,FRA,MF,Valladolid,La Liga,32,1987,1.8,77,1,12,51,26,3,72,10,15,66.7,11,0,69,352,168,11,2,1,3,9,71,60,84.5,8
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,28,1990,24.0,1064,11,72,503,582,158,1013,37,56,66.1,39,2,800,4111,2531,160,57,25,55,46,1258,823,65.4,270
Marco Benassi,ITA,MF,Fiorentina,Serie A,24,1994,10.9,449,12,96,193,195,29,438,7,13,53.8,7,0,295,1389,776,29,16,1,9,11,371,302,81.4,73
Cristian Benavente,PER,MF,Nantes,Ligue 1,25,1994,3.9,207,0,18,122,81,25,199,4,10,40.0,4,0,138,537,236,12,5,0,12,8,226,156,69.0,38
Lars Bender,GER,DF,Leverkusen,Bundesliga,30,1989,15.3,1263,44,318,751,277,32,1109,12,16,75.0,13,2,749,3908,2161,101,38,4,14,7,846,784,92.7,36
Sven Bender,GER,DF,Leverkusen,Bundesliga,30,1989,30.3,2864,235,1405,1552,80,30,2812,5,5,100.0,5,1,1987,9430,3793,64,3,1,6,8,2086,2046,98.1,21
Darío Benedetto,ARG,FW,Marseille,Ligue 1,29,1990,23.3,739,23,54,378,334,98,684,21,30,70.0,22,1,423,1729,485,24,9,5,42,31,948,529,55.8,153
László Bénes,SVK,MF,M'Gladbach,Bundesliga,21,1997,10.0,622,5,102,332,224,16,548,12,16,75.0,12,1,403,1707,988,50,13,2,12,6,486,406,83.5,62
Walter Benítez,ARG,GK,Nice,Ligue 1,26,1993,26.0,842,775,841,5,0,0,600,0,0,,0,0,367,1574,809,0,0,0,1,1,357,354,99.2,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,27,1992,21.1,1518,83,444,913,282,25,1330,8,16,50.0,10,1,975,5599,2901,106,38,2,19,14,1048,981,93.6,31
Bilal Benkhedim,FRA,MF,Saint-Étienne,Ligue 1,18,2001,1.5,86,0,11,52,34,4,80,1,3,33.3,1,0,66,348,153,6,5,1,3,6,63,51,81.0,5
Ismaël Bennacer,ALG,MF,Milan,Serie A,21,1997,27.6,2083,65,495,1344,413,12,1971,66,82,80.5,68,0,1538,8164,4001,164,47,3,19,42,1453,1384,95.3,40
Ryan Bennett,ENG,DF,Leicester City,Premier League,29,1990,3.7,248,12,105,138,22,0,228,0,0,,0,0,132,728,372,9,7,0,0,0,162,155,95.7,0
Ryan Bennett,ENG,DF,Wolves,Premier League,29,1990,6.7,315,50,169,133,27,7,300,0,0,,0,0,144,465,234,9,3,0,0,3,162,157,96.9,2
Keanan Bennetts,ENG,MF,M'Gladbach,Bundesliga,20,1999,0.0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,3,1,33.3,1
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,20,1999,8.5,453,1,47,184,246,25,383,19,39,48.7,21,2,327,1297,620,28,7,1,29,32,396,296,74.7,63
Yassine Benrahou,FRA,FW,Bordeaux,Ligue 1,20,1999,1.9,139,2,20,71,62,2,125,1,3,33.3,2,0,99,414,185,14,4,0,7,7,122,93,76.2,22
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,24,1995,16.1,1154,62,369,607,250,33,986,22,37,59.5,24,4,663,2996,1755,72,26,4,9,17,705,648,91.9,48
Nabil Bentaleb,ALG,MF,Newcastle Utd,Premier League,24,1994,8.3,482,24,142,301,56,2,471,6,8,75.0,6,1,266,1025,409,12,2,0,1,4,299,288,96.3,8
Rodrigo Bentancur,URU,MF,Juventus,Serie A,22,1997,24.4,1908,55,355,1164,504,22,1827,28,41,68.3,32,4,1317,5401,2455,90,32,3,17,21,1473,1387,94.2,78
Christian Benteke,BEL,FW,Crystal Palace,Premier League,28,1990,14.0,540,36,52,237,275,93,527,15,25,60.0,17,0,271,1364,658,31,10,7,44,30,724,402,55.5,155
Romario Benzar,ROU,DF,Lecce,Serie A,27,1992,1.1,77,6,28,36,17,0,65,1,1,100.0,1,0,52,344,239,5,1,0,1,1,52,50,96.2,2
Karim Benzema,FRA,FW,Real Madrid,La Liga,31,1987,34.9,1688,32,123,737,928,269,1628,39,72,54.2,42,2,1173,6148,3183,177,54,53,59,42,2018,1406,69.7,378
Yassine Benzia,ALG,MF,Dijon,Ligue 1,24,1994,1.9,106,1,9,77,33,1,98,3,8,37.5,4,0,84,413,232,12,7,1,3,4,92,77,83.7,8
Domenico Berardi,ITA,FW,Sassuolo,Serie A,24,1994,27.7,1612,43,218,666,865,102,1512,44,78,56.4,46,4,1187,6553,3595,193,66,28,51,45,1369,1148,83.9,188
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,29,1990,31.7,2079,81,568,1071,605,44,1769,47,71,66.2,49,1,1298,7562,4369,182,73,15,53,27,1356,1202,88.6,68
Álex Berenguer,ESP,MF,Torino,Serie A,24,1995,20.3,1079,22,175,522,502,81,989,71,108,65.7,74,3,795,4966,3147,155,51,22,37,57,1043,761,73.0,142
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,27,1992,26.7,1652,142,545,837,382,16,1398,18,32,56.3,20,2,914,4679,2566,116,47,4,9,17,932,864,92.7,27
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,28,1990,6.9,249,11,36,86,146,27,240,6,8,75.0,6,1,179,1027,472,24,10,3,4,7,216,159,73.6,42
Markel Bergara,ESP,MF,Getafe,La Liga,33,1986,0.8,24,2,3,7,14,3,24,0,0,,0,0,13,92,19,1,0,0,0,1,14,10,71.4,4
Sander Berge,NOR,MF,Sheffield Utd,Premier League,21,1998,10.5,497,24,89,225,210,21,488,14,17,82.4,15,0,310,1610,756,34,6,2,10,16,358,309,86.3,33
Steven Bergwijn,NED,FW,Tottenham,Premier League,21,1997,7.8,351,4,53,171,160,27,339,10,26,38.5,13,0,235,1429,846,41,12,7,12,16,342,233,68.1,59
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,28,1991,4.6,115,1,4,51,63,19,107,2,6,33.3,3,0,67,412,192,13,3,3,7,7,179,72,40.2,26
Etrit Berisha,ALB,GK,SPAL,Serie A,30,1989,26.0,964,850,962,5,0,0,657,1,1,100.0,1,0,438,2054,1186,0,0,0,1,0,362,359,99.2,0
Valon Berisha,KVX,MF,Düsseldorf,Bundesliga,26,1993,10.5,493,7,83,266,163,17,476,2,5,40.0,2,0,340,1207,546,28,9,2,15,10,448,353,78.8,60
Valon Berisha,KVX,MF,Lazio,Serie A,26,1993,0.4,11,3,6,5,1,0,11,0,0,,0,0,7,41,32,1,1,0,1,0,6,6,100.0,0
Sergio Bermejo,ESP,FW,Celta Vigo,La Liga,21,1997,0.1,4,0,0,3,2,0,4,1,1,100.0,1,0,5,19,5,0,0,0,0,1,3,2,66.7,1
Bernard,BRA,MF,Everton,Premier League,26,1992,14.2,763,10,95,383,351,50,748,37,62,59.7,42,1,609,3129,1705,94,26,15,35,34,691,546,79.0,112
Federico Bernardeschi,ITA,MF,Juventus,Serie A,25,1994,17.5,901,18,93,400,483,63,854,26,43,60.5,26,0,686,3688,1771,87,30,12,33,36,846,689,81.4,126
Bernardo,BRA,DF,Brighton,Premier League,24,1995,7.5,483,30,160,211,141,14,433,9,12,75.0,10,0,281,1590,920,39,9,0,13,10,327,285,87.2,34
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,22,1997,24.5,780,625,771,9,2,1,500,0,0,,0,0,322,1333,801,0,0,0,0,0,282,278,98.6,1
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,26,1993,15.4,1303,43,299,696,385,50,1183,32,49,65.3,33,1,908,3803,2247,95,34,10,16,16,1010,934,92.5,57
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,21,1998,2.2,69,63,69,0,0,0,48,2,2,100.0,2,0,38,129,76,0,0,0,0,0,23,23,100.0,0
Andrea Bertolacci,ITA,MF,Sampdoria,Serie A,28,1991,5.9,314,16,64,191,74,4,306,7,11,63.6,7,2,219,965,498,23,6,0,5,6,237,214,90.3,18
Ryan Bertrand,ENG,DF,Southampton,Premier League,29,1989,30.5,1984,69,422,936,739,52,1578,8,26,30.8,9,1,1003,5328,2988,144,46,2,28,33,1205,1064,88.3,81
Muhamed Bešić,BIH,MF,Sheffield Utd,Premier League,26,1992,2.8,137,9,36,59,49,3,136,9,10,90.0,9,0,96,426,150,6,3,1,2,2,96,84,87.5,4
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,19,2000,1.2,57,9,26,26,7,1,53,1,1,100.0,1,0,25,104,45,0,1,0,0,0,32,30,93.8,2
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,29,1990,13.1,950,136,507,463,56,13,930,1,3,33.3,1,0,592,3171,1779,41,11,1,3,2,682,661,96.9,8
Pedro Bigas,ESP,DF,Eibar,La Liga,28,1990,19.7,907,93,422,481,62,11,854,0,2,0.0,1,0,384,2451,1127,37,9,0,3,3,415,398,95.9,10
Lucas Biglia,ARG,MF,Milan,Serie A,33,1986,7.6,508,26,141,329,65,5,473,6,8,75.0,6,0,310,1281,654,25,9,0,6,5,372,340,91.4,10
El Bilal Touré,MLI,FW,Reims,Ligue 1,17,2001,5.0,125,1,4,57,72,26,116,3,6,50.0,4,0,67,363,176,6,1,2,17,8,177,86,48.6,44
Philip Billing,DEN,MF,Bournemouth,Premier League,23,1996,28.1,1631,134,479,797,433,60,1575,20,39,51.3,23,0,854,4159,1901,75,30,4,35,30,1063,891,83.8,90
Cristiano Biraghi,ITA,DF,Inter,Serie A,26,1992,17.5,1086,60,277,420,438,26,884,8,19,42.1,10,1,620,2791,1512,77,19,4,15,10,724,655,90.5,64
Davide Biraschi,ITA,DF,Genoa,Serie A,25,1994,21.9,1422,133,599,722,212,12,1245,37,53,69.8,39,1,898,4441,2650,66,22,1,13,25,887,853,96.2,15
Valter Birsa,SVN,MF,Cagliari,Serie A,32,1986,4.8,364,9,69,223,97,3,327,1,2,50.0,1,0,237,1646,926,38,5,1,4,1,270,249,92.2,17
Dimitri Bisoli,ITA,MF,Brescia,Serie A,25,1994,23.9,1134,69,294,498,401,72,1110,22,34,64.7,22,1,693,3252,1800,78,23,7,32,38,848,648,76.4,116
Yves Bissouma,MLI,MF,Brighton,Premier League,22,1996,14.0,840,32,227,470,206,12,830,26,43,60.5,29,2,573,3459,1669,81,17,7,32,29,586,542,92.5,22
