Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Grégory Sertic,FRA,MF,Marseille,Ligue 1,28,1989,1.2,77,2,23,51,7,1,74,0,0,,0,0,45,195,103,0,0,0,1,0,43,43,100.0,0
Ryan Sessegnon,ENG,FW,Fulham,Premier League,18,2000,25.6,1147,59,278,512,441,89,1051,31,59,52.5,33,3,777,3698,2405,120,32,18,51,61,1011,686,67.9,139
Paik Seung-ho,KOR,FW,Girona,La Liga,21,1997,0.7,28,1,4,18,9,1,28,0,1,0.0,0,0,23,80,38,2,0,0,0,2,24,21,87.5,5
Stephan El Shaarawy,ITA,FW,Roma,Serie A,25,1992,23.4,1160,13,160,489,611,129,1140,56,98,57.1,62,1,979,5451,2999,146,53,32,42,34,1189,904,76.0,209
Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,19,1999,0.0,2,0,0,2,1,0,2,0,0,,0,0,2,31,21,1,1,0,0,0,4,2,50.0,0
Xherdan Shaqiri,SUI,FW,Liverpool,Premier League,26,1991,11.8,828,9,74,440,368,33,772,5,15,33.3,6,1,590,2938,1157,63,24,5,22,17,722,629,87.1,84
Luke Shaw,ENG,DF,Manchester Utd,Premier League,23,1995,28.8,2278,108,565,1201,647,50,1956,25,37,67.6,27,0,1396,6371,3710,178,68,16,20,15,1465,1371,93.6,65
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,26,1992,10.5,783,21,199,450,198,10,694,16,16,100.0,16,0,449,2251,1230,53,23,3,7,5,500,467,93.4,23
Gaku Shibasaki,JPN,MF,Getafe,La Liga,26,1992,4.3,196,2,35,88,83,9,181,3,7,42.9,3,0,130,604,302,10,5,1,8,11,156,112,71.8,30
Gen Shoji,JPN,DF,Toulouse,Ligue 1,25,1992,18.0,857,77,444,456,16,1,835,7,7,100.0,7,0,556,2974,1680,39,0,0,2,2,509,504,99.0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,26,1992,23.1,1703,63,358,856,582,40,1411,16,36,44.4,18,4,1047,4730,2816,111,40,6,29,31,1127,1000,88.7,81
Kalidou Sidibé,FRA,MF,Toulouse,Ligue 1,19,1999,14.0,716,43,175,481,91,10,708,2,4,50.0,3,0,408,1605,606,24,4,0,10,16,464,393,84.7,12
Sidnei,BRA,DF,Betis,La Liga,28,1989,19.4,1448,115,598,803,144,24,1379,15,19,78.9,16,0,1040,5841,2826,91,35,3,10,5,1063,1035,97.4,13
Francisco Sierralta,CHI,DF,Parma,Serie A,21,1997,3.0,141,24,83,59,6,1,133,2,2,100.0,2,0,74,416,261,9,1,0,0,3,71,70,98.6,1
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,28,1989,34.6,1634,22,181,742,804,106,1451,39,70,55.7,44,0,1028,4447,2149,114,53,11,63,42,1371,992,72.4,172
Luca Siligardi,ITA,FW,Parma,Serie A,30,1988,18.2,755,19,132,356,327,36,716,38,70,54.3,41,1,573,3087,1466,84,20,8,29,38,672,500,74.4,114
Adrien Silva,POR,MF,Leicester City,Premier League,29,1989,1.0,92,3,9,69,18,0,88,2,2,100.0,2,1,55,195,88,3,2,0,2,4,78,71,91.0,2
Adrien Silva,POR,MF,Monaco,Ligue 1,29,1989,13.2,863,31,182,605,121,0,833,22,28,78.6,23,3,605,2677,1354,55,12,0,5,16,568,525,92.4,15
André Silva,POR,FW,Sevilla,La Liga,22,1995,24.0,838,34,77,384,433,134,801,17,47,36.2,19,0,570,2756,1536,77,28,24,55,55,1237,614,49.6,253
Bernardo Silva,POR,MF,Manchester City,Premier League,23,1994,31.7,2167,41,237,984,1125,188,2090,52,88,59.1,56,6,1594,9419,5672,319,89,45,41,53,1874,1632,87.1,183
David Silva,ESP,MF,Manchester City,Premier League,32,1986,26.7,2318,21,202,1101,1173,224,2258,34,50,68.0,36,1,1729,8462,4436,261,94,34,31,23,2195,1931,88.0,292
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,27,1991,15.9,784,59,268,346,212,11,644,11,15,73.3,12,0,420,1976,1017,40,10,2,19,6,465,377,81.1,33
Jonathan Silva,ARG,DF,Leganés,La Liga,24,1994,30.0,1588,75,409,710,544,42,1294,19,38,50.0,21,1,839,3642,2075,92,32,5,28,20,974,821,84.3,84
Matheus Pereira da Silva,BRA,MF,Juventus,Serie A,20,1998,1.0,55,0,4,24,29,5,51,0,1,0.0,0,0,38,182,73,1,0,0,0,1,48,41,85.4,7
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,33,1984,23.1,2088,238,884,1264,76,21,2044,6,6,100.0,6,0,1533,8055,5369,165,16,0,4,4,1596,1582,99.1,19
Xande Silva,POR,MF,West Ham,Premier League,21,1997,0.2,9,0,0,5,4,2,9,0,0,,0,0,4,21,9,1,0,0,0,1,11,8,72.7,1
Matías Silvestre,ARG,DF,Empoli,Serie A,33,1984,34.0,1758,279,995,823,42,23,1703,1,1,100.0,1,0,1138,6146,3320,66,7,0,4,1,1163,1150,98.9,9
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,23,1995,27.3,767,13,74,342,411,141,741,32,55,58.2,33,1,552,2402,1101,54,19,20,80,88,1062,518,48.8,271
Lorenco Šimić,CRO,DF,SPAL,Serie A,22,1996,2.6,193,25,95,100,8,6,189,1,1,100.0,1,0,122,748,429,8,0,0,2,2,125,121,96.8,4
Moses Simon,NGA,DF,Levante,La Liga,23,1995,8.7,416,14,100,171,177,36,358,19,32,59.4,20,0,292,1820,1179,65,13,16,13,24,294,237,80.6,37
Unai Simón,ESP,GK,Athletic Club,La Liga,21,1997,7.0,206,185,206,0,0,0,142,0,0,,0,0,100,609,338,0,0,0,0,0,72,71,98.6,0
Danny Simpson,ENG,DF,Leicester City,Premier League,31,1987,3.2,203,20,84,105,22,1,165,0,0,,0,0,83,341,138,3,3,0,2,1,96,83,86.5,4
Jack Simpson,ENG,DF,Bournemouth,Premier League,21,1996,4.5,298,42,178,134,6,3,289,0,0,,0,0,164,1141,601,4,1,0,1,1,173,171,98.8,3
Josh Sims,ENG,FW,Southampton,Premier League,21,1997,2.4,75,2,22,23,37,9,74,3,4,75.0,3,0,56,276,155,7,1,2,3,9,111,45,40.5,15
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,29,1989,0.7,28,0,0,16,15,1,26,1,1,100.0,1,0,19,101,14,1,0,0,1,1,37,18,48.6,6
Dimitris Siovas,GRE,DF,Leganés,La Liga,29,1988,32.9,1809,174,893,921,107,39,1664,22,27,81.5,23,0,912,5372,2949,85,19,1,8,10,886,844,95.3,32
Salvatore Sirigu,ITA,GK,Torino,Serie A,31,1987,35.2,1207,1024,1202,9,1,0,805,2,2,100.0,2,0,587,2779,1632,1,0,0,0,0,446,445,99.8,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,20,1997,29.6,1623,53,299,1040,400,41,1616,36,63,57.1,39,0,1216,5716,2997,148,52,5,61,42,1257,1082,86.1,111
Moussa Sissoko,FRA,MF,Tottenham,Premier League,28,1989,25.9,1648,55,342,1021,410,43,1614,39,59,66.1,44,0,1185,6739,3659,141,47,8,29,37,1299,1181,90.9,81
Pione Sisto,DEN,FW,Celta Vigo,La Liga,23,1995,9.4,557,8,70,302,242,25,538,31,44,70.5,32,0,502,2909,1364,76,28,3,16,18,522,455,87.2,48
Antonio Sivera,ESP,GK,Alavés,La Liga,21,1996,3.0,113,101,113,0,0,0,65,0,0,,0,0,40,306,207,0,0,0,0,0,23,23,100.0,0
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,23,1995,34.3,2068,79,467,1291,422,31,2024,38,48,79.2,40,0,1375,6004,2503,113,34,4,20,33,1385,1280,92.4,93
Oliver Skipp,ENG,MF,Tottenham,Premier League,17,2000,2.4,166,8,48,96,28,3,162,2,4,50.0,2,0,105,394,180,3,1,0,3,3,123,119,96.7,2
Łukasz Skorupski,POL,GK,Bologna,Serie A,27,1991,38.0,1218,1123,1216,2,0,0,796,0,0,,0,0,525,2351,1373,0,0,0,0,0,387,383,99.0,0
Milan Škriniar,SVK,DF,Inter,Serie A,23,1995,35.0,2720,300,1286,1489,87,31,2661,11,15,73.3,11,0,1965,10182,5207,137,17,0,17,8,1966,1948,99.1,19
Steven Skrzybski,GER,FW,Schalke 04,Bundesliga,25,1992,7.4,236,2,20,111,123,32,222,5,10,50.0,6,2,163,621,396,23,10,4,25,11,299,151,50.5,64
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,28,1990,6.7,273,12,38,119,132,50,264,10,14,71.4,11,0,151,412,171,12,3,1,19,11,327,190,58.1,69
Callum Slattery,ENG,MF,Southampton,Premier League,19,1999,1.2,59,5,11,37,15,3,59,3,4,75.0,3,0,36,132,49,2,3,0,4,1,54,32,59.3,4
Naïm Sliti,TUN,MF,Dijon,Ligue 1,26,1992,25.4,1336,8,135,621,747,68,1161,88,124,71.0,94,1,1036,6347,3913,208,88,16,65,93,1142,861,75.4,199
Chris Smalling,ENG,DF,Manchester Utd,Premier League,28,1989,23.6,1205,172,662,563,38,29,1181,1,3,33.3,1,0,630,3201,1511,30,2,0,4,4,698,678,97.1,11
Adam Smith,ENG,DF,Bournemouth,Premier League,27,1991,23.0,1376,89,459,671,371,29,1168,16,33,48.5,16,1,803,5383,3045,122,54,7,17,17,853,756,88.6,43
Emile Smith Rowe,ENG,MF,RB Leipzig,Bundesliga,18,2000,0.3,16,0,3,8,6,1,16,1,1,100.0,1,0,15,72,29,2,0,0,0,0,18,13,72.2,2
Tommy Smith,ENG,DF,Huddersfield,Premier League,26,1992,12.7,723,44,236,348,167,7,601,5,8,62.5,5,0,385,1589,738,36,11,3,1,2,415,384,92.5,15
Robert Snodgrass,SCO,MF,West Ham,Premier League,30,1987,24.7,1448,28,176,663,696,64,1292,33,58,56.9,37,2,976,4950,2438,150,38,11,51,51,1187,966,81.4,120
Cédric Soares,POR,DF,Southampton,Premier League,26,1991,16.6,961,77,286,405,315,12,818,12,18,66.7,13,0,563,2695,1289,77,24,0,15,11,574,514,89.5,26
Cédric Soares,POR,DF,Inter,Serie A,26,1991,2.9,233,6,48,116,82,4,186,1,1,100.0,1,0,140,666,256,11,4,0,2,2,154,144,93.5,6
Ramadan Sobhi,EGY,FW,Huddersfield,Premier League,21,1997,0.9,60,1,5,21,37,3,57,4,5,80.0,4,0,47,192,89,7,0,1,4,7,63,44,69.8,9
Marcel Sobottka,GER,MF,Düsseldorf,Bundesliga,24,1994,10.5,435,34,177,236,46,10,430,6,7,85.7,6,0,272,1353,629,18,7,1,3,8,240,228,95.0,21
Rubén Sobrino,ESP,FW,Valencia,La Liga,26,1992,2.1,76,3,13,37,31,7,74,2,4,50.0,2,0,50,236,142,5,3,2,3,5,96,49,51.0,18
Rubén Sobrino,ESP,FW,Alavés,La Liga,26,1992,10.7,381,11,43,199,169,43,377,21,30,70.0,22,1,262,1316,741,29,13,5,20,21,450,266,59.1,90
Danilo Soddimo,ITA,MF,Frosinone,Serie A,30,1987,2.8,171,4,36,84,63,8,161,4,10,40.0,4,1,118,659,222,16,5,1,7,2,136,109,80.1,27
Alex Sola,ESP,DF,Real Sociedad,La Liga,19,1999,1.0,93,2,26,45,28,1,72,3,8,37.5,3,0,60,270,174,7,1,0,1,0,49,45,91.8,1
Dominic Solanke,ENG,FW,Bournemouth,Premier League,20,1997,3.9,179,10,20,87,82,23,175,8,13,61.5,8,0,131,623,275,13,4,3,16,17,201,127,63.2,38
Andrés Solano,COL,DF,Atlético Madrid,La Liga,20,1998,0.5,31,2,6,22,5,0,30,0,0,,0,0,24,115,88,6,2,0,0,0,19,19,100.0,0
Carlos Soler,ESP,MF,Valencia,La Liga,21,1997,27.3,1321,54,262,656,519,80,1297,31,65,47.7,35,6,960,4876,2639,136,56,13,41,35,1147,915,79.8,138
Oumar Solet,FRA,DF,Lyon,Ligue 1,18,2000,0.7,50,1,15,37,4,0,50,0,0,,0,0,37,337,231,10,4,0,0,0,38,35,92.1,1
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,29,1988,34.0,1667,1273,1661,16,0,0,1339,1,1,100.0,1,0,1068,5477,2706,0,0,0,0,0,944,939,99.5,0
Kévin Soni,CMR,FW,Girona,La Liga,20,1998,0.9,55,0,5,25,34,5,55,5,9,55.6,5,0,44,205,148,7,3,0,8,6,48,33,68.8,10
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,34,1983,29.4,1278,149,730,585,26,14,1248,2,2,100.0,2,0,737,3612,1855,32,3,0,3,1,694,679,97.8,6
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,28,1990,17.6,1053,60,444,564,120,1,951,11,19,57.9,11,0,649,3565,1842,73,16,0,7,13,632,597,94.5,7
David Soria,ESP,GK,Getafe,La Liga,25,1993,37.0,1184,968,1176,9,2,0,735,1,1,100.0,1,0,490,3575,2524,0,1,0,0,0,297,295,99.3,0
Juan Soriano,ESP,GK,Sevilla,La Liga,20,1997,4.0,155,136,155,0,0,0,111,0,0,,0,0,74,282,163,0,0,0,0,0,63,63,100.0,0
Roberto Soriano,ITA,MF,Bologna,Serie A,27,1991,16.5,782,16,98,410,356,48,774,20,26,76.9,20,1,589,3843,2048,110,48,8,14,24,788,587,74.5,118
Roberto Soriano,ITA,MF,Torino,Serie A,27,1991,5.2,293,2,28,138,152,18,282,10,11,90.9,10,0,210,1355,691,41,18,5,6,9,263,201,76.4,54
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,22,1995,2.1,86,2,10,30,52,18,85,2,2,100.0,2,0,46,254,131,7,3,0,9,5,107,61,57.0,13
Stefano Sorrentino,ITA,GK,Chievo,Serie A,39,1979,31.0,987,871,978,9,0,0,569,0,0,,0,0,362,2029,1091,0,0,0,0,0,297,295,99.3,0
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,20,1998,6.8,500,30,174,214,150,8,423,5,12,41.7,7,0,269,1337,844,33,16,2,9,11,302,266,88.1,18
Sebastian Soto,USA,MF,Hannover 96,Bundesliga,18,2000,0.3,7,0,0,4,3,0,7,0,0,,0,0,4,9,1,0,0,0,0,1,10,4,40.0,2
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,19,1999,0.2,13,0,0,3,10,1,13,0,1,0.0,0,0,13,66,22,2,0,0,1,1,11,10,90.9,0
Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1990,0.0,4,0,0,4,1,0,4,0,0,,0,0,3,21,9,1,0,0,0,0,3,3,100.0,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,26,1992,19.1,1089,125,634,510,25,12,1058,4,7,57.1,4,0,704,4118,2218,36,4,0,3,4,714,702,98.3,11
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,19,1999,6.3,421,10,76,316,68,8,414,7,7,100.0,7,0,326,2051,1034,50,17,1,6,9,319,307,96.2,20
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,22,1996,4.1,265,35,165,114,10,3,256,2,3,66.7,2,0,167,1100,654,10,2,0,1,0,163,160,98.2,0
Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1979,1.0,40,40,40,0,0,0,24,0,0,,0,0,11,68,39,0,0,0,0,0,8,8,100.0,0
Leonardo Spinazzola,ITA,DF,Juventus,Serie A,25,1993,6.7,449,15,97,191,214,32,405,10,26,38.5,11,1,327,2846,1906,96,26,18,9,10,361,320,88.6,23
Nicolás Spolli,ARG,DF,Genoa,Serie A,35,1983,6.0,252,52,146,105,9,7,246,0,0,,0,0,145,674,341,6,0,0,1,1,146,143,97.9,5
Marco Sportiello,ITA,GK,Frosinone,Serie A,26,1992,35.0,1320,1153,1313,10,0,0,846,0,0,,0,0,589,2799,1555,0,0,0,0,0,415,413,99.5,0
Mattia Sprocati,ITA,FW,Parma,Serie A,25,1993,7.2,292,10,56,112,145,18,284,5,10,50.0,5,0,207,1322,697,39,11,2,7,7,282,205,72.7,58
Bassem Srarfi,TUN,FW,Nice,Ligue 1,21,1997,9.1,452,10,76,220,202,27,442,23,33,69.7,23,1,377,2120,1168,53,16,7,19,16,410,329,80.2,67
Darijo Srna,CRO,DF,Cagliari,Serie A,36,1982,23.2,1854,86,389,1006,549,7,1559,8,15,53.3,8,1,1205,5250,2700,133,42,1,19,17,1255,1178,93.9,24
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,24,1993,10.2,671,52,247,362,105,2,565,6,8,75.0,7,0,424,2006,1068,36,19,0,2,6,408,379,92.9,9
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,27,1990,19.6,1201,99,498,713,65,0,1162,10,13,76.9,10,0,773,3791,2339,69,8,0,6,8,708,695,98.2,13
Jozo Stanić,CRO,DF,Augsburg,Bundesliga,19,1999,0.0,3,0,2,1,0,0,3,0,0,,0,0,3,6,1,0,0,0,0,0,3,3,100.0,0
Junior Stanislas,ENG,MF,Bournemouth,Premier League,28,1989,11.5,685,22,132,291,317,47,622,13,26,50.0,14,2,459,2566,1347,62,26,6,20,16,597,478,80.1,76
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,23,1995,20.8,1306,156,657,677,46,15,1280,1,3,33.3,2,0,763,3918,2089,56,8,0,2,3,796,791,99.4,10
Timo Stavitski,FIN,FW,Caen,Ligue 1,19,1999,0.2,2,0,0,1,1,0,2,0,0,,0,0,2,1,1,0,0,0,0,1,4,2,50.0,1
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,26,1991,16.7,762,16,116,379,318,49,723,20,33,60.6,21,0,550,2594,1404,73,22,10,28,24,688,517,75.1,106
Marc Stendera,GER,MF,Eint Frankfurt,Bundesliga,22,1995,1.2,108,1,25,84,5,0,103,0,0,,0,0,71,344,194,2,1,0,3,0,71,67,94.4,1
Pascal Stenzel,GER,DF,Freiburg,Bundesliga,22,1996,16.1,1049,78,374,560,187,9,898,13,19,68.4,14,0,653,3514,1780,65,20,2,6,7,616,583,94.6,20
Dale Stephens,ENG,MF,Brighton,Premier League,29,1989,27.6,1614,89,521,989,196,10,1593,8,13,61.5,8,0,1011,5008,1886,58,13,2,13,10,1069,1013,94.8,19
Jack Stephens,ENG,DF,Southampton,Premier League,24,1994,18.9,1011,127,491,511,61,14,951,3,5,60.0,4,0,527,3361,1945,58,13,0,5,4,524,500,95.4,1
Mariusz Stępiński,POL,FW,Chievo,Serie A,23,1995,27.5,930,24,81,478,416,117,889,16,26,61.5,16,0,656,2356,874,48,20,6,82,76,1337,688,51.5,279
Raheem Sterling,ENG,FW,Manchester City,Premier League,23,1994,30.8,1771,5,77,596,1217,296,1738,83,142,58.5,87,6,1496,7278,4649,273,67,74,60,110,1852,1450,78.3,327
Lars Stindl,GER,FW,M'Gladbach,Bundesliga,29,1988,16.8,916,18,87,544,338,57,874,17,25,68.0,17,0,699,2658,1302,59,22,3,43,20,883,700,79.3,172
Kevin Stöger,AUT,MF,Düsseldorf,Bundesliga,24,1993,23.5,1699,43,376,1008,429,21,1572,26,42,61.9,26,1,1214,6173,3131,118,38,3,29,25,1238,1147,92.6,90
John Stones,ENG,DF,Manchester City,Premier League,24,1994,19.6,1868,191,744,1164,103,12,1843,5,5,100.0,5,0,1412,9301,5198,169,26,0,2,4,1528,1513,99.0,11
Thomas Strakosha,ALB,GK,Lazio,Serie A,23,1995,35.0,1163,985,1143,25,0,0,858,1,1,100.0,1,0,606,2616,1520,0,0,0,0,0,500,499,99.8,0
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,28,1990,25.5,1679,80,602,1111,90,12,1640,4,5,80.0,4,0,1242,5793,3000,73,17,0,12,11,1287,1255,97.5,20
Kevin Strootman,NED,MF,Marseille,Ligue 1,28,1990,21.6,1372,36,275,937,226,24,1333,12,17,70.6,12,0,903,3593,1927,75,18,2,12,15,994,910,91.5,36
Kevin Strootman,NED,MF,Roma,Serie A,28,1990,1.0,49,3,10,27,15,2,48,0,1,0.0,0,0,30,92,49,3,1,0,0,0,32,27,84.4,4
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,27,1991,35.9,1918,112,624,995,426,28,1716,20,34,58.8,23,1,1258,6577,3769,150,46,7,21,20,1344,1237,92.0,74
Cristhian Stuani,URU,FW,Girona,La Liga,31,1986,30.3,855,37,67,456,361,147,793,20,40,50.0,21,0,478,1503,475,30,5,7,86,29,1316,586,44.5,254
Leo Štulac,SVN,MF,Parma,Serie A,23,1994,16.1,879,64,295,485,161,2,809,12,18,66.7,12,0,558,2990,1595,49,13,2,11,14,571,523,91.6,16
Stefano Sturaro,ITA,MF,Genoa,Serie A,25,1993,2.4,105,5,11,62,38,5,102,5,7,71.4,5,0,77,320,117,8,3,0,2,5,81,60,74.1,18
Daniel Sturridge,ENG,FW,Liverpool,Premier League,28,1989,5.7,269,2,12,148,128,24,268,7,10,70.0,7,0,206,879,422,27,11,3,13,14,335,220,65.7,59
Damián Suárez,URU,DF,Getafe,La Liga,30,1988,36.0,2322,87,563,1147,722,12,1623,32,61,52.5,35,4,1025,4921,2957,135,55,4,13,29,984,884,89.8,34
Denis Suárez,ESP,FW,Arsenal,Premier League,24,1994,0.8,46,1,9,27,18,0,44,2,5,40.0,2,0,43,272,172,7,5,0,2,5,42,36,85.7,3
Denis Suárez,ESP,MF,Barcelona,La Liga,24,1994,0.2,23,1,6,11,8,3,20,2,2,100.0,2,0,19,128,79,4,1,0,0,0,17,16,94.1,4
Leonardo Suárez,ARG,FW,Valladolid,La Liga,22,1996,5.7,210,5,35,102,86,13,205,4,8,50.0,4,0,163,812,456,26,7,1,12,10,233,160,68.7,34
Luis Suárez,URU,FW,Barcelona,La Liga,31,1987,31.4,1469,33,78,542,918,289,1388,62,121,51.2,69,7,1062,3942,2231,149,34,38,94,46,1725,1165,67.5,422
Mario Suárez,ESP,MF,Rayo Vallecano,La Liga,31,1987,11.4,700,41,208,451,87,13,689,12,21,57.1,13,0,486,2033,1045,31,7,1,13,17,505,473,93.7,18
Mathías Suárez,URU,DF,Montpellier,Ligue 1,22,1996,6.1,379,16,94,193,114,6,296,4,7,57.1,4,0,192,810,432,22,8,0,7,9,227,191,84.1,10
Danijel Subašić,CRO,GK,Monaco,Ligue 1,33,1984,12.6,338,306,337,1,0,0,218,0,0,,0,0,149,755,434,0,0,0,0,0,119,119,100.0,0
Neven Subotić,SRB,DF,Saint-Étienne,Ligue 1,29,1988,23.9,1383,131,821,595,39,17,1358,3,4,75.0,3,0,882,4076,2174,42,4,0,3,6,902,885,98.1,10
Isaac Success,NGA,FW,Watford,Premier League,22,1996,11.7,564,8,44,264,300,60,559,16,28,57.1,18,2,413,2209,1193,72,23,16,50,26,680,452,66.5,114
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,22,1995,29.5,2774,209,1218,1618,104,21,2737,4,5,80.0,4,0,2160,10387,5467,175,26,1,6,4,2184,2160,98.9,11
Ki Sung-yueng,KOR,MF,Newcastle Utd,Premier League,29,1989,14.5,752,31,183,428,186,6,673,5,9,55.6,6,1,444,2255,1076,54,17,1,11,11,459,425,92.6,16
Andrew Surman,ENG,MF,Bournemouth,Premier League,31,1986,16.0,958,53,286,545,164,9,934,2,5,40.0,2,0,570,2216,922,36,11,0,11,3,689,648,94.0,12
Sam Surridge,ENG,FW,Bournemouth,Premier League,20,1998,0.1,8,0,0,1,7,3,8,0,0,,0,0,3,19,10,1,0,0,0,0,12,7,58.3,4
Markel Susaeta,ESP,FW,Athletic Club,La Liga,30,1987,15.3,792,12,88,328,423,30,715,27,44,61.4,28,0,576,2560,1289,79,20,9,22,26,739,539,72.9,91
Suso,ESP,FW,Milan,Serie A,24,1993,33.5,2131,7,186,936,1200,128,1989,93,128,72.7,97,3,1857,10043,6020,369,99,46,52,62,2012,1714,85.2,236
Markus Suttner,AUT,DF,Düsseldorf,Bundesliga,31,1987,5.4,304,15,113,131,88,6,263,1,5,20.0,1,0,183,903,596,26,11,1,1,3,216,188,87.0,13
Mattias Svanberg,SWE,MF,Bologna,Serie A,19,1999,13.1,506,17,112,236,185,24,482,10,24,41.7,11,1,329,1268,695,31,11,3,15,20,371,305,82.2,44
Sanasi Sy,FRA,MF,Amiens,Ligue 1,19,1999,0.0,2,0,0,1,1,0,2,0,0,,0,0,1,0,0,0,0,0,0,1,3,1,33.3,0
Seydou Sy,SEN,GK,Monaco,Ligue 1,22,1995,2.5,64,53,64,0,0,0,42,0,0,,0,0,31,162,95,0,0,0,0,0,21,21,100.0,0
Issiaga Sylla,GUI,DF,Toulouse,Ligue 1,24,1994,22.2,1418,107,430,676,405,46,1218,21,33,63.6,22,0,801,4541,2615,130,37,9,22,19,850,720,84.7,72
Moussa Sylla,FRA,FW,Monaco,Ligue 1,18,1999,8.5,283,4,30,113,154,49,265,12,21,57.1,13,1,178,758,355,17,3,4,29,14,330,178,53.9,101
Eddy Sylvestre,FRA,FW,Nice,Ligue 1,18,1999,3.0,141,0,11,86,56,4,140,6,8,75.0,7,0,126,445,168,9,2,1,8,6,152,115,75.7,27
Ádám Szalai,HUN,FW,Hoffenheim,Bundesliga,30,1987,18.1,638,11,52,312,305,107,611,14,27,51.9,17,2,408,1230,511,22,10,2,59,28,794,469,59.1,176
Wojciech Szczęsny,POL,GK,Juventus,Serie A,28,1990,28.0,787,700,784,4,0,0,552,0,0,,0,0,367,1772,889,0,0,0,0,0,316,315,99.7,0
Franck Tabanou,FRA,DF,Guingamp,Ligue 1,29,1989,2.0,94,12,58,35,2,0,92,0,0,,0,0,61,261,110,5,0,0,0,0,56,55,98.2,0
Jonathan Tah,GER,DF,Leverkusen,Bundesliga,22,1996,32.6,2792,227,1169,1730,102,25,2743,14,14,100.0,14,0,2021,11354,5844,198,26,1,9,10,1992,1970,98.9,14
Flavien Tait,FRA,MF,Angers,Ligue 1,25,1993,33.2,2070,23,267,1040,987,117,1907,99,170,58.2,111,2,1644,9318,6183,287,94,33,94,78,1811,1499,82.8,270
Adrien Tameze,CMR,MF,Nice,Ligue 1,24,1994,32.7,2235,116,635,1402,318,25,2175,53,83,63.9,55,2,1663,6180,3548,143,33,5,34,38,1770,1644,92.9,80
Strahinja Tanasijević,SRB,DF,Chievo,Serie A,21,1997,0.2,15,0,6,8,2,1,15,0,0,,0,0,14,48,22,0,0,0,0,0,15,15,100.0,0
Matt Targett,ENG,DF,Southampton,Premier League,22,1995,13.2,812,45,200,312,338,29,635,2,5,40.0,2,1,412,1572,846,41,18,6,7,9,481,414,86.1,41
Rodrigo Tarín,ESP,DF,Leganés,La Liga,22,1996,15.9,704,78,357,314,65,6,635,3,4,75.0,4,0,335,1567,727,25,7,1,5,1,346,334,96.5,5
James Tarkowski,ENG,DF,Burnley,Premier League,25,1992,34.3,1630,312,878,756,71,43,1610,8,13,61.5,10,0,683,3905,1858,46,3,0,11,8,745,693,93.0,10
Ciprian Tătărușanu,ROU,GK,Nantes,Ligue 1,32,1986,26.6,902,794,898,5,1,0,627,0,0,,0,0,412,1708,903,0,0,0,1,0,330,330,100.0,0
Júlio Tavares,CPV,FW,Dijon,Ligue 1,29,1988,31.2,1063,44,102,510,479,153,1015,13,27,48.1,17,2,506,1739,752,45,10,9,67,38,1543,755,48.9,249
Júnior Tavares,BRA,DF,Sampdoria,Serie A,21,1996,2.0,213,5,33,138,70,0,202,2,3,66.7,2,0,162,1031,675,34,16,0,0,5,168,163,97.0,3
