Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
David Ferreiro,ESP,FW,Huesca,La Liga,30,1988,25.3,37,21,11,19,7,17,70,24.3,53,463,108,23.3,120,234,109,34,2,0,32,16,53,21,1
Facundo Ferreyra,ARG,FW,Espanyol,La Liga,27,1991,2.3,4,3,0,2,2,0,1,0.0,1,40,5,12.5,2,23,15,1,0,0,1,0,4,5,0
Jordan Ferri,FRA,MF,Lyon,Ligue 1,26,1992,1.3,4,4,3,0,1,1,4,25.0,3,34,8,23.5,15,16,3,4,2,0,2,2,6,4,0
Jordan Ferri,FRA,MF,Nîmes,Ligue 1,26,1992,20.8,47,35,16,23,8,19,51,37.3,32,478,111,23.2,131,281,66,29,1,0,28,9,56,16,0
Oliver Fink,GER,MF,Düsseldorf,Bundesliga,36,1982,11.7,45,33,16,25,4,10,38,26.3,28,417,99,23.7,125,239,53,13,3,0,10,9,54,20,0
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,29,1989,14.8,8,5,3,4,1,0,4,0.0,4,267,62,23.2,15,115,137,13,4,0,9,2,10,11,0
Roberto Firmino,BRA,FW,Liverpool,Premier League,26,1991,29.0,39,30,6,20,13,5,32,15.6,27,614,188,30.6,78,283,253,38,2,0,36,15,54,14,0
Junior Firpo,ESP,DF,Betis,La Liga,21,1996,21.5,38,28,15,19,4,10,30,33.3,20,284,77,27.1,124,109,51,47,1,0,46,15,53,38,0
Mathieu Flamini,FRA,MF,Getafe,La Liga,34,1984,5.0,7,5,2,4,1,0,2,0.0,2,95,24,25.3,26,62,7,7,3,0,4,4,11,10,0
Mark Flekken,NED,GK,Freiburg,Bundesliga,25,1993,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Sergio Floccari,ITA,FW,SPAL,Serie A,36,1981,10.8,9,5,0,4,5,1,9,11.1,8,234,54,23.1,25,107,102,13,4,0,9,4,13,4,0
Alessandro Florenzi,ITA,DF,Roma,Serie A,27,1991,24.2,36,19,19,12,5,15,45,33.3,30,320,71,22.2,177,105,38,38,7,0,31,35,71,68,1
Phil Foden,ENG,MF,Manchester City,Premier League,18,2000,3.7,7,7,1,2,4,1,9,11.1,8,116,35,30.2,13,50,53,4,0,0,4,2,9,1,0
Guessouma Fofana,MTN,MF,Guingamp,Ligue 1,25,1992,5.3,18,11,5,8,5,3,11,27.3,8,144,26,18.1,35,89,20,7,0,0,7,5,23,9,0
Guessouma Fofana,MTN,MF,Amiens,Ligue 1,25,1992,2.1,6,4,2,4,0,1,3,33.3,2,73,16,21.9,23,44,6,2,1,0,1,4,10,2,0
Seko Fofana,CIV,MF,Udinese,Serie A,23,1995,29.3,30,18,16,13,1,16,50,32.0,34,406,104,25.6,151,193,62,34,8,1,26,35,65,15,1
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,17,2000,1.8,12,6,10,2,0,7,15,46.7,8,26,8,30.8,20,6,0,2,0,0,2,1,13,14,0
Youssouf Fofana,FRA,MF,Strasbourg,Ligue 1,19,1999,10.1,28,19,6,18,4,7,28,25.0,21,260,65,25.0,104,139,17,12,0,0,12,12,40,9,0
Thomas Foket,BEL,DF,Reims,Ligue 1,23,1994,32.0,91,49,60,21,10,40,80,50.0,40,473,149,31.5,275,155,43,56,4,1,52,35,126,81,0
Thomas Fontaine,MAD,DF,Reims,Ligue 1,27,1991,4.7,7,4,6,0,1,2,5,40.0,3,42,11,26.2,32,8,2,7,2,0,5,3,10,26,0
José Fonte,POR,DF,Lille,Ligue 1,34,1983,34.6,28,19,15,10,3,14,28,50.0,14,185,71,38.4,110,61,14,41,22,0,19,25,53,209,0
Rui Fonte,POR,FW,Lille,Ligue 1,28,1990,7.0,23,15,3,11,9,7,18,38.9,11,170,42,24.7,11,88,71,7,0,0,7,1,24,6,0
Pablo Fornals,ESP,MF,Villarreal,La Liga,22,1996,27.5,47,30,16,24,7,16,68,23.5,52,798,169,21.2,156,422,220,49,4,0,45,21,68,20,0
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,26,1991,13.9,14,6,1,10,3,6,18,33.3,12,239,77,32.2,35,122,82,13,1,0,12,3,17,7,0
Fraser Forster,ENG,GK,Southampton,Premier League,30,1988,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
Steven Fortes,CPV,DF,Toulouse,Ligue 1,26,1992,1.5,3,3,3,0,0,0,0,,0,14,7,50.0,9,3,2,1,1,0,0,2,5,7,1
Iver Fossum,NOR,MF,Hannover 96,Bundesliga,22,1996,5.1,6,2,2,3,1,4,16,25.0,12,117,35,29.9,42,62,13,8,0,0,8,2,8,7,0
Ben Foster,ENG,GK,Watford,Premier League,35,1983,38.0,0,0,0,0,0,0,5,0.0,5,11,3,27.3,11,0,0,0,0,0,0,0,0,7,1
Timothy Fosu-Mensah,NED,DF,Fulham,Premier League,20,1998,8.8,19,8,16,2,1,3,7,42.9,4,101,31,30.7,75,19,7,18,7,1,11,12,31,21,0
Dimitri Foulquier,FRA,MF,Getafe,La Liga,25,1993,20.0,40,25,13,17,10,12,33,36.4,21,539,140,26.0,136,278,125,33,2,0,31,20,60,31,0
Juan Foyth,ARG,DF,Tottenham,Premier League,20,1998,9.9,34,19,25,9,0,10,16,62.5,6,104,33,31.7,70,33,1,19,7,0,12,17,51,38,0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,22,1995,6.1,10,5,5,4,1,1,8,12.5,7,77,18,23.4,27,31,19,17,3,0,14,3,13,8,0
Simon Francis,ENG,DF,Bournemouth,Premier League,33,1985,13.7,30,18,21,6,3,8,17,47.1,9,143,46,32.2,80,49,14,24,6,0,18,33,63,43,0
Mike Frantz,GER,MF,Freiburg,Bundesliga,31,1986,24.6,31,19,12,14,5,3,21,14.3,18,344,82,23.8,115,151,78,36,4,0,32,9,40,34,0
Ryan Fraser,SCO,MF,Bournemouth,Premier League,24,1994,35.2,16,8,9,6,1,9,34,26.5,25,298,62,20.8,86,119,93,46,7,0,39,18,34,15,0
Pierluigi Frattali,ITA,GK,Parma,Serie A,32,1985,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Fred,BRA,MF,Manchester Utd,Premier League,25,1993,11.6,37,23,15,20,2,8,31,25.8,23,306,83,27.1,100,165,41,28,2,0,26,21,58,10,1
Ryan Fredericks,ENG,DF,West Ham,Premier League,25,1992,12.1,33,18,27,6,0,18,32,56.3,14,167,37,22.2,117,40,10,28,4,1,24,12,45,53,0
Remo Freuler,SUI,MF,Atalanta,Serie A,26,1992,33.6,100,70,43,40,17,42,110,38.2,68,809,250,30.9,228,438,143,81,10,0,71,28,128,49,0
Nicolas Frey,FRA,DF,Chievo,Serie A,34,1984,2.5,4,2,1,3,0,1,4,25.0,3,29,7,24.1,12,14,3,7,3,0,4,4,8,16,0
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,20,1998,5.3,13,8,7,3,3,7,15,46.7,8,86,31,36.0,47,30,9,14,5,0,9,8,21,27,0
Alexander Fuchs,GER,MF,Nürnberg,Bundesliga,21,1997,7.3,14,11,3,9,2,3,8,37.5,5,133,25,18.8,28,76,29,12,0,0,12,6,20,4,0
Christian Fuchs,AUT,DF,Leicester City,Premier League,32,1986,2.3,3,1,0,2,1,1,2,50.0,1,36,16,44.4,15,17,4,7,1,0,6,4,7,8,0
Javi Fuego,ESP,MF,Villarreal,La Liga,34,1984,2.6,6,4,6,0,0,5,12,41.7,7,55,16,29.1,19,30,6,4,1,0,3,1,7,14,0
Angelo Fulgini,FRA,MF,Angers,Ligue 1,21,1996,18.2,32,20,16,12,4,7,36,19.4,29,440,98,22.3,142,214,84,35,4,0,31,29,61,9,0
Niclas Füllkrug,GER,FW,Hannover 96,Bundesliga,25,1993,12.4,0,0,0,0,0,0,11,0.0,11,159,33,20.8,11,90,58,16,5,0,11,0,0,8,0
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,27,1991,29.2,43,26,31,10,2,20,49,40.8,29,312,92,29.5,178,119,15,45,23,1,22,32,75,182,3
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,26,1991,9.0,3,1,0,1,2,0,10,0.0,10,244,59,24.2,15,115,114,8,2,0,6,4,7,4,0
Manolo Gabbiadini,ITA,FW,Southampton,Premier League,26,1991,5.3,7,3,1,3,3,0,1,0.0,1,63,21,33.3,10,27,26,8,0,0,8,3,10,4,0
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,23,1995,18.1,34,17,8,19,7,8,42,19.0,34,432,121,28.0,83,239,110,27,0,0,27,25,59,11,0
Gianluca Gaetano,ITA,FW,Napoli,Serie A,18,2000,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,0,0,0,0,0,0,0,0
Roberto Gagliardini,ITA,MF,Inter,Serie A,24,1994,12.1,29,23,12,12,5,9,32,28.1,23,290,79,27.2,76,164,50,24,4,0,20,16,45,26,0
Riccardo Gagliolo,SWE,DF,Parma,Serie A,28,1990,33.8,64,38,43,19,2,25,75,33.3,50,426,123,28.9,307,93,26,79,33,1,46,52,116,207,4
Milan Gajić,SRB,DF,Bordeaux,Ligue 1,22,1996,1.0,2,2,1,0,1,1,1,100.0,0,23,6,26.1,17,3,3,3,0,0,3,1,3,5,0
Javi Galán,ESP,DF,Huesca,La Liga,23,1994,16.0,67,38,43,20,4,28,57,49.1,29,356,110,30.9,192,127,37,37,1,0,36,16,83,51,0
Sam Gallagher,ENG,FW,Southampton,Premier League,22,1995,0.4,0,0,0,0,0,0,0,,0,9,1,11.1,2,5,2,2,0,0,2,0,0,2,0
Álex Gallar,ESP,MF,Huesca,La Liga,26,1992,11.2,15,13,6,5,4,6,25,24.0,19,197,62,31.5,45,101,51,9,1,0,8,7,22,5,0
Enric Gallego,ESP,FW,Huesca,La Liga,31,1986,17.1,20,14,4,11,5,4,14,28.6,10,361,66,18.3,19,210,132,21,4,0,17,8,28,27,0
Álex Gálvez,ESP,DF,Rayo Vallecano,La Liga,29,1989,15.7,35,25,22,13,0,13,31,41.9,18,126,43,34.1,75,47,4,9,0,0,9,29,64,109,1
Kévin Gameiro,FRA,FW,Valencia,La Liga,31,1987,17.9,11,9,3,5,3,3,17,17.6,14,400,76,19.0,37,209,154,15,3,0,12,6,17,5,0
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,28,1989,31.4,156,97,87,59,10,37,84,44.0,47,799,257,32.2,342,379,78,43,8,0,35,84,240,57,0
Ignatius Ganago,CMR,FW,Nice,Ligue 1,19,1999,11.5,5,4,0,3,2,1,7,14.3,6,193,41,21.2,14,86,93,6,1,0,5,1,6,7,0
Cristian Ganea,ROU,MF,Athletic Club,La Liga,26,1992,0.5,0,0,0,0,0,0,2,0.0,2,5,2,40.0,2,0,3,2,0,0,2,2,2,1,0
Ganso,BRA,MF,Amiens,Ligue 1,28,1989,5.8,12,9,2,8,2,7,25,28.0,18,118,29,24.6,19,72,27,11,2,0,9,4,16,0,0
Ezequiel Garay,ARG,DF,Valencia,La Liga,31,1986,23.7,22,13,15,5,2,5,16,31.3,11,104,41,39.4,69,32,3,42,24,0,18,12,34,164,0
Borja Garcés,ESP,FW,Atlético Madrid,La Liga,18,1999,0.2,0,0,0,0,0,0,0,,0,8,4,50.0,0,8,0,0,0,0,0,0,0,0,0
Alberto García,ESP,GK,Rayo Vallecano,La Liga,33,1985,17.0,0,0,0,0,0,0,2,0.0,2,4,1,25.0,4,0,0,1,0,0,1,0,0,1,0
Aleix García,ESP,MF,Girona,La Liga,21,1997,18.5,34,20,15,16,3,15,41,36.6,26,472,91,19.3,145,261,66,28,7,0,21,22,56,23,0
Álvaro García,ESP,FW,Rayo Vallecano,La Liga,25,1992,19.6,23,16,12,5,6,6,30,20.0,24,332,69,20.8,102,145,85,28,0,0,28,11,34,24,0
Borja García,ESP,FW,Girona,La Liga,27,1990,29.2,41,27,20,20,1,26,50,52.0,24,579,139,24.0,120,338,121,38,3,0,35,27,68,17,0
Dani García,ESP,MF,Athletic Club,La Liga,28,1990,27.5,59,40,25,31,3,23,76,30.3,53,439,119,27.1,125,263,51,36,8,0,28,42,101,72,1
Javi García,ESP,DF,Betis,La Liga,31,1987,5.8,1,0,1,0,0,0,2,0.0,2,47,15,31.9,30,15,2,11,2,0,9,6,7,27,0
Manu García,ESP,MF,Alavés,La Liga,32,1986,25.9,86,45,34,39,13,28,89,31.5,61,590,130,22.0,182,326,82,38,4,0,34,20,106,74,0
Manu García,ESP,MF,Toulouse,Ligue 1,20,1998,20.5,36,22,15,16,5,13,51,25.5,38,482,104,21.6,134,259,89,23,1,0,22,12,48,5,0
Raúl García,ESP,DF,Girona,La Liga,29,1989,9.4,23,14,12,9,2,10,18,55.6,8,154,44,28.6,69,65,20,31,5,0,26,9,32,41,0
Raúl García,ESP,MF,Athletic Club,La Liga,32,1986,26.3,68,43,12,42,14,21,71,29.6,50,661,162,24.5,74,364,223,51,1,0,50,22,90,30,0
Raúl García,ESP,DF,Leganés,La Liga,29,1989,4.2,9,7,5,4,0,5,8,62.5,3,44,11,25.0,30,11,3,9,2,0,7,2,11,18,1
Sergio García,ESP,FW,Espanyol,La Liga,35,1983,16.5,13,8,4,7,2,4,18,22.2,14,233,53,22.7,38,112,83,6,1,0,5,13,26,5,0
James Garner,ENG,MF,Manchester Utd,Premier League,17,2001,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,27,1990,28.9,57,29,34,19,4,23,56,41.1,33,428,100,23.4,201,164,63,59,11,0,48,33,90,101,0
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,26,1992,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Marcello Gazzola,ITA,DF,Parma,Serie A,33,1985,10.2,14,7,5,6,3,5,9,55.6,4,124,29,23.4,66,38,20,20,4,0,16,4,18,30,0
Jean-Philippe Gbamin,CIV,MF,Mainz 05,Bundesliga,22,1995,29.7,46,32,30,12,4,13,51,25.5,38,588,143,24.3,226,294,68,43,7,0,36,31,77,39,0
David de Gea,ESP,GK,Manchester Utd,Premier League,27,1990,38.0,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,1,0,0,1,0,0,4,2
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,31,1986,31.3,60,41,30,19,11,25,59,42.4,34,452,150,33.2,229,154,69,53,7,0,46,54,114,91,1
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,20,1998,2.7,1,1,0,1,0,0,5,0.0,5,62,13,21.0,21,26,15,3,0,0,3,3,4,1,0
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,21,1997,14.2,23,16,13,8,2,15,35,42.9,20,199,55,27.6,91,94,14,23,8,1,15,20,43,24,0
Romain Genevois,HAI,DF,Caen,Ligue 1,30,1987,4.0,11,6,11,0,0,7,13,53.8,6,39,11,28.2,25,13,1,6,1,0,5,4,15,14,0
Christian Gentner,GER,MF,Stuttgart,Bundesliga,32,1985,22.4,58,34,27,26,5,9,47,19.1,38,519,132,25.4,150,267,102,35,4,0,31,22,80,34,1
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,24,1994,27.3,57,34,23,22,12,16,48,33.3,32,523,147,28.1,161,255,107,40,7,0,33,20,77,35,0
Valère Germain,FRA,FW,Marseille,Ligue 1,28,1990,24.1,30,17,7,16,7,7,36,19.4,29,550,140,25.5,51,250,249,25,7,0,18,7,37,30,0
Gerson,BRA,MF,Fiorentina,Serie A,21,1997,27.0,50,36,25,21,4,16,48,33.3,32,522,134,25.7,150,274,98,47,11,0,36,21,71,39,0
Gervinho,CIV,FW,Parma,Serie A,31,1987,25.6,16,10,7,5,4,3,15,20.0,12,440,74,16.8,118,191,131,11,1,0,10,14,30,2,0
Willem Geubbels,FRA,MF,Monaco,Ligue 1,16,2001,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,0,0,3,0,0,0,0,0,0,0,0
Lamine Ghezali,FRA,FW,Saint-Étienne,Ligue 1,19,1999,0.5,1,1,0,1,0,1,2,50.0,1,14,8,57.1,5,6,3,0,0,0,0,0,1,2,0
Rachid Ghezzal,ALG,FW,Leicester City,Premier League,26,1992,8.3,13,9,6,3,4,3,17,17.6,14,156,45,28.8,38,78,40,13,1,0,12,8,21,3,0
Paolo Ghiglione,ITA,MF,Frosinone,Serie A,21,1997,5.7,12,7,8,3,1,10,23,43.5,13,84,17,20.2,34,32,18,7,0,0,7,5,17,18,0
Saman Ghoddos,IRN,FW,Amiens,Ligue 1,24,1993,20.3,33,18,11,17,5,9,41,22.0,32,388,87,22.4,77,196,115,25,2,0,23,3,36,12,0
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,27,1991,12.8,14,6,4,6,4,9,11,81.8,2,62,16,25.8,20,32,10,14,1,0,13,6,20,21,0
Emanuele Giaccherini,ITA,MF,Chievo,Serie A,33,1985,22.3,13,10,5,7,1,5,45,11.1,40,524,114,21.8,106,263,155,26,2,0,24,16,29,7,0
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,18,2000,7.4,8,4,4,4,0,2,6,33.3,4,151,33,21.9,36,85,30,2,0,0,2,4,12,3,0
Ben Gibson,ENG,DF,Burnley,Premier League,25,1993,0.7,1,1,1,0,0,0,0,,0,7,3,42.9,4,2,1,1,1,0,0,0,1,2,0
Fabian Giefer,GER,GK,Augsburg,Bundesliga,28,1990,4.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1
Niko Gießelmann,GER,DF,Düsseldorf,Bundesliga,26,1991,28.8,56,34,36,12,8,21,61,34.4,40,415,93,22.4,250,117,48,50,6,0,44,19,75,75,0
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,27,1991,14.2,11,9,7,4,0,5,19,26.3,14,221,58,26.2,20,120,81,19,2,0,17,2,13,16,0
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,24,1994,26.4,23,16,10,13,0,9,19,47.4,10,132,46,34.8,78,44,10,43,17,0,26,17,40,99,1
Andrei Girotto,BRA,MF,Nantes,Ligue 1,26,1992,16.4,62,36,26,31,5,18,48,37.5,30,346,106,30.6,143,176,27,24,6,0,18,15,77,65,0
Olivier Giroud,FRA,FW,Chelsea,Premier League,31,1986,9.4,3,2,0,1,2,2,4,50.0,2,149,45,30.2,3,61,85,5,1,0,4,6,9,4,0
Kamil Glik,POL,DF,Monaco,Ligue 1,30,1988,33.0,40,23,33,6,1,12,41,29.3,29,204,81,39.7,135,62,7,40,18,0,22,39,79,232,0
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,23,1995,19.6,42,32,18,15,9,10,37,27.0,27,435,132,30.3,90,203,142,23,0,0,23,15,57,3,0
Joris Gnagnon,FRA,DF,Sevilla,La Liga,21,1997,5.0,13,10,6,4,3,4,7,57.1,3,46,19,41.3,17,23,6,5,2,0,3,9,22,22,0
Eddy Gnahoré,FRA,MF,Amiens,Ligue 1,24,1993,24.9,47,35,24,18,5,7,48,14.6,41,492,129,26.2,150,275,67,45,4,0,41,15,62,28,0
Massimo Gobbi,ITA,DF,Parma,Serie A,37,1980,13.1,17,10,6,7,4,8,32,25.0,24,197,49,24.9,123,51,23,23,8,0,15,7,24,35,0
Kevin Goden,GER,DF,Nürnberg,Bundesliga,19,1999,3.0,4,4,2,2,0,1,5,20.0,4,80,21,26.3,62,12,6,5,1,0,4,6,10,8,0
Diego Godín,URU,DF,Atlético Madrid,La Liga,32,1986,27.9,62,33,41,21,0,18,44,40.9,26,211,63,29.9,141,62,8,37,10,0,27,41,103,158,3
Mauro Goicoechea,URU,GK,Toulouse,Ligue 1,30,1988,7.9,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
Edoardo Goldaniga,ITA,DF,Frosinone,Serie A,24,1993,29.0,53,39,45,5,3,21,39,53.8,18,324,98,30.2,213,104,7,40,17,0,23,40,93,123,0
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,23,1995,20.0,0,0,0,0,0,0,1,0.0,1,4,3,75.0,4,0,0,1,0,0,1,0,0,0,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,22,1996,25.4,39,26,9,23,7,10,56,17.9,46,671,171,25.5,128,328,215,34,2,0,32,15,54,6,0
André Gomes,POR,MF,Everton,Premier League,25,1993,22.0,43,27,17,20,6,11,63,17.5,52,513,157,30.6,162,289,62,25,4,0,21,34,77,25,1
Angel Gomes,ENG,MF,Manchester Utd,Premier League,17,2000,0.3,1,0,0,0,1,0,0,,0,8,4,50.0,0,5,3,0,0,0,0,0,1,0,0
Ibai Gómez,ESP,FW,Athletic Club,La Liga,28,1989,6.4,7,4,3,1,3,3,8,37.5,5,97,21,21.6,21,46,30,10,1,0,9,4,11,8,0
Ibai Gómez,ESP,MF,Alavés,La Liga,28,1989,16.1,10,7,8,1,1,6,20,30.0,14,198,45,22.7,71,87,40,14,1,0,13,14,24,8,0
Joe Gomez,ENG,DF,Liverpool,Premier League,21,1997,11.8,20,11,13,7,0,7,14,50.0,7,101,29,28.7,54,39,8,16,6,0,10,25,45,50,1
Mario Gómez,GER,FW,Stuttgart,Bundesliga,33,1985,24.6,17,16,6,9,2,4,15,26.7,11,346,84,24.3,24,159,163,19,4,0,15,6,23,28,0
Maxi Gómez,URU,FW,Celta Vigo,La Liga,21,1996,32.9,8,8,1,3,4,4,18,22.2,14,434,103,23.7,16,192,226,18,2,0,16,5,13,36,0
Moi Gómez,ESP,MF,Huesca,La Liga,24,1994,33.9,42,35,17,23,2,10,49,20.4,39,663,155,23.4,176,367,120,41,6,0,35,28,70,26,0
Papu Gómez,ARG,MF,Atalanta,Serie A,30,1988,32.2,20,16,7,9,4,8,39,20.5,31,420,104,24.8,68,203,149,22,0,0,22,28,48,7,0
Sergi Gómez,ESP,DF,Sevilla,La Liga,26,1992,30.7,49,24,36,11,2,15,28,53.6,13,294,89,30.3,171,105,18,49,20,0,29,34,83,163,2
Alfred Gomis,SEN,GK,SPAL,Serie A,24,1993,19.2,0,0,0,0,0,0,1,0.0,1,1,1,100.0,1,0,0,0,0,0,0,0,0,0,1
Maxime Gonalons,FRA,MF,Sevilla,La Liga,29,1989,6.0,14,10,4,7,3,0,16,0.0,16,106,30,28.3,29,56,21,13,3,0,10,6,20,11,0
Anthony Gonçalves,FRA,MF,Strasbourg,Ligue 1,32,1986,11.8,24,12,11,10,3,8,23,34.8,15,237,53,22.4,74,119,44,17,2,0,15,7,31,26,0
Jérôme Gondorf,GER,MF,Freiburg,Bundesliga,30,1988,14.4,33,23,12,19,2,15,33,45.5,18,225,55,24.4,70,114,41,35,6,0,29,12,45,18,0
Álvaro González,ESP,DF,Villarreal,La Liga,28,1990,32.9,46,31,31,13,2,22,36,61.1,14,247,65,26.3,158,76,13,49,29,0,20,26,72,227,2
Bruno González,ESP,DF,Getafe,La Liga,28,1990,18.9,26,16,14,12,0,7,17,41.2,10,182,62,34.1,104,70,8,16,6,1,10,13,39,100,1
Cristo González,ESP,FW,Real Madrid,La Liga,20,1997,0.5,0,0,0,0,0,0,0,,0,23,5,21.7,3,12,8,0,0,0,0,1,1,0,0
Giancarlo González,CRC,DF,Bologna,Serie A,30,1988,8.3,14,4,12,2,0,6,11,54.5,5,80,20,25.0,49,25,6,20,14,1,6,12,26,49,1
Nicolás González,ARG,FW,Stuttgart,Bundesliga,20,1998,24.0,26,16,9,9,8,7,23,30.4,16,385,93,24.2,55,212,118,28,2,0,26,8,34,35,0
Jon Gorenc Stanković,SVN,MF,Huddersfield,Premier League,22,1996,7.9,25,15,16,7,2,10,21,47.6,11,142,36,25.4,89,46,7,20,8,0,12,4,29,36,1
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,23,1995,22.5,35,24,5,25,5,8,35,22.9,27,349,98,28.1,68,191,90,27,5,0,22,14,49,15,0
Mathieu Gorgelin,FRA,GK,Lyon,Ligue 1,27,1990,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Mirko Gori,ITA,MF,Frosinone,Serie A,25,1993,3.7,12,5,5,6,1,2,10,20.0,8,104,24,23.1,43,43,18,7,0,0,7,1,13,7,0
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,21,1996,5.1,17,5,12,3,2,7,13,53.8,6,93,14,15.1,56,25,12,9,1,0,8,6,23,14,1
Robin Gosens,GER,DF,Atalanta,Serie A,24,1994,21.6,67,39,38,23,6,30,58,51.7,28,298,106,35.6,117,129,52,59,3,0,56,38,105,40,0
Dan Gosling,ENG,MF,Bournemouth,Premier League,28,1990,19.3,50,26,18,23,9,23,55,41.8,32,468,123,26.3,172,232,64,45,11,1,34,27,77,48,1
Felix Götze,GER,MF,Augsburg,Bundesliga,20,1998,1.4,3,1,2,1,0,0,1,0.0,1,23,7,30.4,10,7,6,3,1,0,2,1,4,7,0
Mario Götze,GER,FW,Dortmund,Bundesliga,26,1992,18.6,23,17,4,11,8,6,27,22.2,21,516,150,29.1,55,248,213,14,1,0,13,6,29,4,1
Prince-Désir Gouano,FRA,DF,Amiens,Ligue 1,24,1993,29.1,34,21,27,7,0,9,26,34.6,17,221,73,33.0,162,50,9,45,26,0,19,29,63,161,1
Yoann Gourcuff,FRA,MF,Dijon,Ligue 1,32,1986,1.5,1,1,0,1,0,0,2,0.0,2,18,7,38.9,5,8,5,2,0,0,2,0,1,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,27,1991,23.2,44,32,26,18,0,13,32,40.6,19,173,66,38.2,100,68,5,65,24,2,41,26,70,83,0
Paolo Gozzi Iweru,ITA,DF,Juventus,Serie A,17,2001,1.0,1,0,1,0,0,0,2,0.0,2,9,2,22.2,7,2,0,1,0,0,1,1,2,2,0
Max Gradel,CIV,FW,Toulouse,Ligue 1,30,1987,36.0,68,35,36,24,8,27,86,31.4,59,779,162,20.8,204,358,217,72,7,0,65,14,82,24,0
Jonathan Gradit,FRA,DF,Caen,Ligue 1,25,1992,22.3,56,32,35,20,1,21,58,36.2,37,305,97,31.8,201,87,17,44,15,1,29,28,84,112,2
Samuel Grandsir,FRA,FW,Monaco,Ligue 1,21,1996,5.2,11,8,6,3,2,4,16,25.0,12,142,39,27.5,42,65,35,11,0,0,11,4,15,3,0
Samuel Grandsir,FRA,FW,Strasbourg,Ligue 1,21,1996,2.6,12,9,3,5,4,3,6,50.0,3,68,18,26.5,21,31,16,2,0,0,2,0,12,0,0
Álex Granell,ESP,MF,Girona,La Liga,29,1988,26.6,63,35,32,27,4,30,90,33.3,60,631,148,23.5,185,311,135,40,5,0,35,26,89,37,0
Esteban Granero,ESP,MF,Espanyol,La Liga,31,1987,22.4,59,35,29,24,6,14,59,23.7,45,487,86,17.7,160,267,60,39,6,1,33,28,87,38,0
Karlan Grant,ENG,FW,Huddersfield,Premier League,20,1997,9.7,2,1,1,1,0,1,3,33.3,2,155,37,23.9,13,80,62,9,0,0,9,3,5,2,0
Alberto Grassi,ITA,MF,Parma,Serie A,23,1995,5.1,16,10,7,7,2,1,13,7.7,12,113,23,20.4,46,52,15,13,2,0,11,7,23,9,0
