Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Konstantinos Mavropanos,GRE,DF,Arsenal,Premier League,20,1997,1.6,125,133,94.0,2665,566,36,37,97.3,63,68,92.6,24,25,96.0,0,0.2,-0.2,1,12,0,0,8
Alfie Mawson,ENG,DF,Fulham,Premier League,24,1994,12.6,396,478,82.8,8934,2808,102,116,87.9,207,220,94.1,82,133,61.7,0,0.0,0.0,1,13,0,0,28
Philipp Max,GER,DF,Augsburg,Bundesliga,24,1993,28.5,867,1278,67.8,17205,8240,362,436,83.0,345,446,77.4,149,359,41.5,2,4.9,-2.9,62,56,49,25,104
Alexandru Maxim,ROU,MF,Mainz 05,Bundesliga,28,1990,6.4,297,378,78.6,5266,1342,146,169,86.4,108,132,81.8,38,66,57.6,0,1.5,-1.5,15,22,12,2,34
Eric Maxim Choupo-Moting,CMR,FW,Paris S-G,Ligue 1,29,1989,8.9,187,230,81.3,2590,512,115,130,88.5,59,75,78.7,5,8,62.5,0,0.4,-0.4,6,10,9,1,22
Borja Mayoral,ESP,FW,Levante,La Liga,21,1997,18.0,326,393,83.0,4918,930,187,218,85.8,105,120,87.5,24,34,70.6,2,2.9,-0.9,22,15,13,2,28
Róbert Mazáň,SVK,DF,Celta Vigo,La Liga,24,1994,1.0,45,55,81.8,690,268,29,33,87.9,13,16,81.3,3,5,60.0,0,0.1,-0.1,1,0,1,0,1
Luca Mazzitelli,ITA,MF,Genoa,Serie A,22,1995,3.6,174,224,77.7,3445,1030,76,89,85.4,68,88,77.3,29,45,64.4,0,0.1,-0.1,3,20,2,1,19
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,19,1998,26.0,637,823,77.4,9517,2275,393,478,82.2,182,241,75.5,48,65,73.8,7,5.6,+1.4,44,47,48,8,76
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,23,1994,22.3,768,1008,76.2,14014,7282,323,360,89.7,361,478,75.5,77,144,53.5,0,0.4,-0.4,5,62,7,4,60
Loïc Mbe Soh,FRA,DF,Paris S-G,Ligue 1,17,2001,2.0,118,129,91.5,2259,771,38,43,88.4,70,74,94.6,10,11,90.9,0,0.0,0.0,0,0,0,0,5
Nolan Mbemba,CGO,MF,Reims,Ligue 1,23,1995,4.0,180,221,81.4,3288,871,79,94,84.0,74,88,84.1,25,32,78.1,0,0.0,0.0,1,17,2,0,17
Adama Mbengue,SEN,DF,Caen,Ligue 1,24,1993,8.2,230,364,63.2,4959,2663,86,107,80.4,90,127,70.9,52,118,44.1,0,0.3,-0.3,2,19,9,3,27
Isaac Mbenza,BEL,FW,Huddersfield,Premier League,22,1996,11.0,186,286,65.0,3195,905,96,124,77.4,63,89,70.8,21,51,41.2,1,0.8,+0.2,7,11,7,5,16
Stéphane Mbia,CMR,DF,Toulouse,Ligue 1,32,1986,5.0,171,193,88.6,3041,862,77,86,89.5,77,82,93.9,15,22,68.2,0,0.0,0.0,1,7,0,0,8
Kara Mbodji,SEN,DF,Nantes,Ligue 1,28,1989,5.6,157,202,77.7,3452,1234,43,51,84.3,83,100,83.0,31,45,68.9,0,0.0,0.0,0,12,0,0,11
Jordi Mboula,ESP,FW,Monaco,Ligue 1,19,1999,3.1,45,85,52.9,795,177,28,38,73.7,12,28,42.9,5,13,38.5,0,0.1,-0.1,2,1,3,2,2
James McArthur,SCO,MF,Crystal Palace,Premier League,30,1987,34.0,1153,1454,79.3,20478,5116,508,592,85.8,484,568,85.2,130,220,59.1,6,3.6,+2.4,29,107,14,2,90
Alex McCarthy,ENG,GK,Southampton,Premier League,28,1989,25.0,337,666,50.6,13343,9731,29,29,100.0,134,135,99.3,173,499,34.7,0,0.0,0.0,1,13,0,0,0
James McCarthy,IRL,MF,Everton,Premier League,27,1990,0.2,7,8,87.5,107,11,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
Kevin McDonald,SCO,MF,Fulham,Premier League,29,1988,9.3,482,559,86.2,9060,2328,204,215,94.9,202,225,89.8,66,104,63.5,0,0.2,-0.2,4,41,1,0,26
Levan Mchedlidze,GEO,FW,Empoli,Serie A,28,1990,2.3,30,43,69.8,488,84,15,21,71.4,12,16,75.0,2,4,50.0,1,0.1,+0.9,3,4,0,0,2
Weston McKennie,USA,MF,Schalke 04,Bundesliga,19,1998,19.4,481,704,68.3,9041,2573,199,274,72.6,206,269,76.6,66,136,48.5,4,1.7,+2.3,18,30,13,1,50
Dwight McNeil,ENG,MF,Burnley,Premier League,18,1999,17.7,379,575,65.9,6762,2057,206,242,85.1,118,166,71.1,50,125,40.0,5,3.0,+2.0,25,24,19,13,32
Scott McTominay,SCO,MF,Manchester Utd,Premier League,21,1996,9.6,383,453,84.5,6827,1937,180,200,90.0,156,174,89.7,42,68,61.8,0,0.0,0.0,1,29,1,0,31
Iuri Medeiros,POR,MF,Genoa,Serie A,24,1994,1.2,37,47,78.7,755,190,19,21,90.5,9,11,81.8,9,13,69.2,0,0.1,-0.1,2,3,1,0,4
Nicky Medja,SUI,MF,Fiorentina,Serie A,18,2000,0.5,5,10,50.0,79,8,2,3,66.7,3,6,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
Álvaro Medrán,ESP,MF,Rayo Vallecano,La Liga,24,1994,12.8,631,781,80.8,12116,3675,272,300,90.7,247,284,87.0,100,173,57.8,0,1.6,-1.6,28,71,5,1,60
Ben Mee,ENG,DF,Burnley,Premier League,28,1989,38.0,1110,1460,76.0,27339,10549,287,342,83.9,479,562,85.2,337,529,63.7,2,0.6,+1.4,7,124,4,1,75
Riccardo Meggiorini,ITA,FW,Chievo,Serie A,32,1985,17.2,268,427,62.8,4029,764,151,205,73.7,88,150,58.7,20,44,45.5,1,0.5,+0.5,10,15,8,4,20
Admir Mehmedi,SUI,FW,Wolfsburg,Bundesliga,27,1991,18.8,563,787,71.5,9637,2786,299,364,82.1,192,257,74.7,60,124,48.4,5,3.8,+1.2,36,29,28,7,61
Soualiho Meïté,FRA,MF,Torino,Serie A,24,1994,29.5,978,1168,83.7,17818,4394,424,503,84.3,407,456,89.3,121,154,78.6,4,2.6,+1.4,33,98,21,5,114
Farid El Melali,ALG,MF,Angers,Ligue 1,21,1997,3.6,104,138,75.4,1655,486,66,78,84.6,22,33,66.7,14,18,77.8,1,0.2,+0.8,4,10,4,1,13
Óscar Melendo,ESP,MF,Espanyol,La Liga,20,1997,22.2,760,895,84.9,12504,2911,367,404,90.8,306,348,87.9,70,100,70.0,5,3.3,+1.7,33,64,50,3,92
Gonzalo Melero,ESP,MF,Huesca,La Liga,24,1994,14.9,623,714,87.3,10492,2608,326,359,90.8,227,259,87.6,63,79,79.7,1,1.1,-0.1,21,67,6,0,64
Arthur Melo,BRA,MF,Barcelona,La Liga,21,1996,15.9,1211,1302,93.0,21656,4702,541,567,95.4,511,543,94.1,139,162,85.8,1,1.6,-0.6,17,139,8,0,82
Pedro Mendes,POR,DF,Montpellier,Ligue 1,27,1990,29.6,1090,1322,82.5,26079,9662,278,316,88.0,524,574,91.3,281,413,68.0,0,0.4,-0.4,11,100,8,2,80
Thiago Mendes,BRA,MF,Lille,Ligue 1,26,1992,34.2,1775,2168,81.9,34210,10788,737,816,90.3,760,850,89.4,259,465,55.7,5,4.2,+0.8,58,231,19,3,212
Brais Méndez,ESP,MF,Celta Vigo,La Liga,21,1997,26.1,918,1224,75.0,15670,4422,456,523,87.2,332,424,78.3,101,218,46.3,7,3.3,+3.7,43,75,29,6,89
Nathaniel Mendez-Laing,ENG,MF,Cardiff City,Premier League,26,1992,10.9,177,290,61.0,2711,1125,113,150,75.3,49,73,67.1,13,36,36.1,1,1.4,-0.4,20,13,9,6,27
Stiven Mendoza,COL,FW,Amiens,Ligue 1,26,1992,20.9,513,714,71.8,8560,2911,276,330,83.6,171,220,77.7,58,130,44.6,2,1.9,+0.1,27,46,29,9,78
Alexandre Mendy,GNB,FW,Guingamp,Ligue 1,24,1994,8.5,93,124,75.0,1292,168,58,69,84.1,29,38,76.3,3,7,42.9,0,0.5,-0.5,7,5,1,0,6
Benjamin Mendy,FRA,DF,Manchester City,Premier League,24,1994,10.0,679,802,84.7,11935,3749,294,316,93.0,324,364,89.0,50,94,53.2,5,1.4,+3.6,13,55,27,11,88
Edouard Mendy,SEN,GK,Reims,Ligue 1,26,1992,38.0,704,1130,62.3,27938,19193,37,38,97.4,278,285,97.5,389,807,48.2,0,0.0,0.0,1,32,1,1,1
Ferland Mendy,FRA,DF,Lyon,Ligue 1,23,1995,28.1,1641,1961,83.7,29456,8664,806,893,90.3,613,716,85.6,207,286,72.4,1,3.4,-2.4,38,128,31,11,150
Nampalys Mendy,SEN,MF,Leicester City,Premier League,26,1992,23.2,979,1112,88.0,17139,3994,459,495,92.7,389,423,92.0,104,144,72.2,0,0.2,-0.2,5,96,6,3,67
Hamza Mendyl,MAR,DF,Schalke 04,Bundesliga,20,1997,6.0,178,254,70.1,3308,928,86,104,82.7,65,82,79.3,24,56,42.9,0,0.1,-0.1,1,12,3,1,10
Chris Mepham,WAL,DF,Bournemouth,Premier League,20,1997,9.4,331,397,83.4,7050,2278,86,97,88.7,189,214,88.3,55,83,66.3,1,0.0,+1.0,0,16,0,0,21
Gabriel Mercado,ARG,DF,Sevilla,La Liga,31,1987,19.3,635,764,83.1,12191,4339,238,257,92.6,316,348,90.8,74,140,52.9,1,0.0,+1.0,0,37,4,0,37
Alex Meret,ITA,GK,Napoli,Serie A,21,1997,12.8,264,354,74.6,7277,3725,25,25,100.0,144,146,98.6,94,182,51.6,0,0.0,0.0,0,0,0,0,0
Mehdi Merghem,FRA,FW,Guingamp,Ligue 1,21,1997,8.0,210,298,70.5,3987,1103,91,113,80.5,85,111,76.6,32,63,50.8,1,0.1,+0.9,1,22,6,3,25
Mikel Merino,ESP,MF,Real Sociedad,La Liga,22,1996,22.8,883,1113,79.3,16528,4836,354,427,82.9,384,459,83.7,127,190,66.8,3,1.8,+1.2,15,111,21,7,115
Sabin Merino,ESP,FW,Leganés,La Liga,26,1992,3.3,67,89,75.3,898,171,42,47,89.4,17,24,70.8,3,7,42.9,0,0.2,-0.2,3,2,2,0,5
Martín Merquelanz,ESP,MF,Real Sociedad,La Liga,23,1995,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Dries Mertens,BEL,FW,Napoli,Serie A,31,1987,25.0,677,904,74.9,10875,2749,385,460,83.7,226,305,74.1,53,104,51.0,11,7.7,+3.3,64,56,41,8,89
Roque Mesa,ESP,MF,Sevilla,La Liga,29,1989,19.4,828,973,85.1,14429,3472,423,468,90.4,299,334,89.5,91,132,68.9,2,1.4,+0.6,16,75,25,10,71
Lionel Messi,ARG,FW,Barcelona,La Liga,31,1987,30.1,1524,1939,78.6,26651,9132,822,922,89.2,488,633,77.1,193,309,62.5,13,13.6,-0.6,91,179,141,10,281
Romain Métanire,MAD,DF,Reims,Ligue 1,28,1990,3.5,81,122,66.4,1682,788,18,29,62.1,44,57,77.2,17,30,56.7,0,0.0,0.0,1,7,0,0,12
Thomas Meunier,BEL,DF,Paris S-G,Ligue 1,26,1991,17.9,824,985,83.7,14676,4411,375,424,88.4,371,427,86.9,74,122,60.7,3,3.4,-0.4,20,59,24,7,94
Mexer,MOZ,DF,Rennes,Ligue 1,29,1988,27.4,1118,1252,89.3,26328,6825,237,253,93.7,616,655,94.0,260,329,79.0,0,0.1,-0.1,5,23,0,0,29
Max Meyer,GER,MF,Crystal Palace,Premier League,22,1995,15.7,572,698,81.9,8656,2162,331,376,88.0,192,225,85.3,36,64,56.3,2,1.2,+0.8,23,42,15,3,53
Matt Miazga,USA,DF,Nantes,Ligue 1,23,1995,8.0,345,430,80.2,7375,2789,100,117,85.5,179,210,85.2,61,92,66.3,0,0.3,-0.3,1,31,0,0,25
Míchel,ESP,MF,Valladolid,La Liga,30,1988,28.4,1402,1731,81.0,29042,7806,517,578,89.4,596,681,87.5,263,419,62.8,2,4.0,-2.0,52,128,13,3,160
Clément Michelin,FRA,DF,Toulouse,Ligue 1,21,1997,1.0,27,44,61.4,643,381,5,9,55.6,15,22,68.2,7,13,53.8,0,0.0,0.0,0,3,0,0,6
Petar Mićin,SRB,MF,Udinese,Serie A,19,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Miguel,ESP,MF,Valladolid,La Liga,18,1999,0.1,5,7,71.4,53,2,4,5,80.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
Florian Miguel,FRA,DF,Nîmes,Ligue 1,21,1996,12.4,381,499,76.4,7760,2897,120,138,87.0,208,248,83.9,51,98,52.0,1,0.6,+0.4,9,15,5,2,25
Nikola Milenković,SRB,DF,Fiorentina,Serie A,20,1997,33.4,1462,1820,80.3,31202,10140,406,483,84.1,814,951,85.6,236,356,66.3,0,0.3,-0.3,5,106,9,1,128
Arkadiusz Milik,POL,FW,Napoli,Serie A,24,1994,26.6,502,607,82.7,7725,1078,279,339,82.3,162,188,86.2,37,44,84.1,3,3.0,0.0,33,22,23,2,39
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,23,1995,26.6,1149,1474,78.0,20906,5845,535,643,83.2,431,550,78.4,166,221,75.1,3,3.9,-0.9,44,131,51,6,162
Vanja Milinković-Savić,SRB,GK,SPAL,Serie A,21,1997,1.8,47,74,63.5,1380,915,8,8,100.0,22,23,95.7,16,42,38.1,0,0.0,0.0,0,0,0,0,0
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,27,1991,38.0,1639,2139,76.6,33109,10366,594,678,87.6,730,857,85.2,279,534,52.2,2,3.6,-1.6,65,161,25,7,183
Pere Milla,ESP,FW,Eibar,La Liga,25,1992,3.8,74,127,58.3,1119,340,36,51,70.6,34,50,68.0,3,19,15.8,0,0.3,-0.3,3,2,6,4,5
Vincenzo Millico,ITA,MF,Torino,Serie A,17,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
James Milner,ENG,MF,Liverpool,Premier League,32,1986,19.9,1316,1632,80.6,25698,8939,556,617,90.1,535,617,86.7,204,328,62.2,4,5.4,-1.4,47,135,42,8,145
Santi Mina,ESP,FW,Valencia,La Liga,22,1995,20.6,350,477,73.4,5570,877,194,246,78.9,118,160,73.8,28,40,70.0,5,2.5,+2.5,15,22,8,4,23
Yerry Mina,COL,DF,Everton,Premier League,23,1994,9.9,406,467,86.9,8953,3043,107,120,89.2,208,221,94.1,88,118,74.6,0,0.2,-0.2,3,24,1,0,31
Tyrone Mings,ENG,DF,Bournemouth,Premier League,25,1993,1.6,84,98,85.7,1572,555,33,35,94.3,43,50,86.0,8,10,80.0,0,0.1,-0.1,1,9,1,0,5
Ignasi Miquel,ESP,DF,Getafe,La Liga,25,1992,3.5,51,88,58.0,1230,481,8,9,88.9,31,41,75.6,12,37,32.4,0,0.0,0.0,0,10,1,0,7
Kevin Mirallas,BEL,FW,Fiorentina,Serie A,30,1987,14.4,314,441,71.2,5634,1799,154,186,82.8,110,153,71.9,43,79,54.4,1,1.5,-0.5,26,30,19,6,48
Jorge Miramón,ESP,DF,Huesca,La Liga,29,1989,27.7,993,1357,73.2,18950,9409,427,488,87.5,418,560,74.6,140,269,52.0,0,1.8,-1.8,27,70,35,16,111
Miranda,BRA,DF,Inter,Serie A,33,1984,12.9,731,821,89.0,15577,5083,243,262,92.7,348,369,94.3,136,181,75.1,0,0.0,0.0,2,39,2,0,36
Antonio Mirante,ITA,GK,Roma,Serie A,35,1983,11.0,220,324,67.9,8041,6104,11,11,100.0,96,97,99.0,113,216,52.3,0,0.0,0.0,0,3,0,0,0
Virgil Misidjan,NED,FW,Nürnberg,Bundesliga,25,1993,17.1,282,407,69.3,4484,1096,159,206,77.2,92,127,72.4,24,48,50.0,1,1.1,-0.1,8,12,14,8,19
Simone Missiroli,ITA,MF,SPAL,Serie A,32,1986,30.5,1279,1534,83.4,22491,6168,582,664,87.7,551,638,86.4,133,188,70.7,0,1.2,-1.2,25,131,23,7,135
Kostas Mitroglou,GRE,FW,Marseille,Ligue 1,30,1988,6.4,72,102,70.6,1071,91,34,53,64.2,21,27,77.8,8,12,66.7,0,0.3,-0.3,4,2,0,0,2
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,23,1994,36.4,745,1028,72.5,10198,1825,467,605,77.2,202,283,71.4,35,56,62.5,3,2.6,+0.4,25,45,15,0,66
Stefan Mitrović,SRB,DF,Strasbourg,Ligue 1,28,1990,33.6,1269,1379,92.0,28612,7814,295,321,91.9,695,724,96.0,269,320,84.1,0,0.3,-0.3,2,33,0,0,42
Maximilian Mittelstädt,GER,DF,Hertha BSC,Bundesliga,21,1997,20.0,663,898,73.8,12933,4115,275,331,83.1,270,353,76.5,106,183,57.9,1,2.2,-1.2,20,52,28,17,72
Henrikh Mkhitaryan,ARM,FW,Arsenal,Premier League,29,1989,18.2,666,869,76.6,10750,3133,348,410,84.9,244,297,82.2,56,103,54.4,4,4.5,-0.5,28,69,30,4,90
Luka Modrić,CRO,MF,Real Madrid,La Liga,32,1985,29.0,1725,1982,87.0,32081,8636,798,859,92.9,631,707,89.3,271,351,77.2,6,2.8,+3.2,48,203,42,5,175
Kevin Möhwald,GER,MF,Werder Bremen,Bundesliga,25,1993,9.7,393,489,80.4,6425,1667,216,254,85.0,139,156,89.1,30,48,62.5,1,1.1,-0.1,9,33,9,1,47
Niklas Moisander,FIN,DF,Werder Bremen,Bundesliga,32,1985,29.3,1662,1921,86.5,39465,14535,348,385,90.4,901,975,92.4,405,537,75.4,0,0.8,-0.8,13,160,17,3,175
Johan Mojica,COL,DF,Girona,La Liga,25,1992,0.2,6,9,66.7,163,69,1,1,100.0,3,5,60.0,2,3,66.7,0,0.0,0.0,0,0,0,0,0
Hakim El Mokeddem,BRA,FW,Toulouse,Ligue 1,19,1999,0.3,14,17,82.4,260,67,7,8,87.5,4,5,80.0,3,4,75.0,0,0.2,-0.2,1,1,1,1,2
Jorge Molina,ESP,FW,Getafe,La Liga,36,1982,29.4,500,749,66.8,7278,2017,311,419,74.2,145,212,68.4,31,52,59.6,5,5.3,-0.3,39,35,34,4,74
Cristian Molinaro,ITA,DF,Frosinone,Serie A,35,1983,12.9,418,585,71.5,8562,4268,164,194,84.5,177,227,78.0,74,139,53.2,0,1.1,-1.1,15,33,17,9,61
Victor Mollejo,ESP,FW,Atlético Madrid,La Liga,17,2001,0.7,21,24,87.5,217,44,18,18,100.0,2,4,50.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0
Florent Mollet,FRA,MF,Montpellier,Ligue 1,26,1991,28.5,1174,1496,78.5,21932,5797,543,615,88.3,448,524,85.5,164,307,53.4,4,6.3,-2.3,66,102,24,5,117
Gabriele Moncini,ITA,MF,SPAL,Serie A,22,1996,0.1,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Thomas Monconduit,FRA,MF,Amiens,Ligue 1,27,1991,31.3,1180,1512,78.0,23348,7315,464,556,83.5,517,604,85.6,189,309,61.2,1,1.8,-0.8,29,163,15,1,171
Kévin Monnet-Paquet,FRA,MF,Saint-Étienne,Ligue 1,29,1988,16.5,547,703,77.8,8403,2429,298,346,86.1,215,274,78.5,25,43,58.1,1,1.5,-0.5,14,33,14,4,45
Nacho Monreal,ESP,DF,Arsenal,Premier League,32,1986,20.7,1117,1289,86.7,18514,6445,528,564,93.6,479,536,89.4,84,137,61.3,3,1.4,+1.6,10,57,15,4,75
Francisco Montero,ESP,DF,Atlético Madrid,La Liga,19,1999,4.5,119,156,76.3,2396,924,45,49,91.8,52,59,88.1,21,44,47.7,0,0.0,0.0,0,5,1,0,4
Cristóbal Montiel,ESP,FW,Fiorentina,Serie A,18,2000,0.1,3,6,50.0,58,48,1,2,50.0,2,3,66.7,0,0,,0,0.2,-0.2,2,0,2,0,3
Martín Montoya,ESP,DF,Brighton,Premier League,27,1991,24.1,905,1153,78.5,16170,7106,389,442,88.0,405,499,81.2,94,163,57.7,1,1.0,0.0,17,63,28,15,75
Aaron Mooy,AUS,MF,Huddersfield,Premier League,27,1990,25.9,1078,1424,75.7,19266,6232,529,610,86.7,381,461,82.6,142,285,49.8,1,2.6,-1.6,42,137,25,9,115
Emre Mor,TUR,FW,Celta Vigo,La Liga,21,1997,4.1,68,93,73.1,1196,317,27,38,71.1,28,34,82.4,8,11,72.7,0,0.1,-0.1,2,6,6,2,10
Alfredo Morales,USA,MF,Düsseldorf,Bundesliga,28,1990,17.0,495,657,75.3,10386,2616,155,202,76.7,234,295,79.3,99,140,70.7,1,1.0,0.0,9,52,7,0,52
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,25,1992,12.0,179,280,63.9,2230,322,114,157,72.6,48,87,55.2,4,10,40.0,1,1.3,-0.3,7,7,4,0,12
Álvaro Morata,ESP,FW,Chelsea,Premier League,25,1992,10.5,177,224,79.0,2717,225,91,111,82.0,57,69,82.6,16,25,64.0,0,0.2,-0.2,7,14,2,0,5
Jan Morávek,CZE,MF,Augsburg,Bundesliga,28,1989,8.4,321,412,77.9,5793,1130,161,196,82.1,112,143,78.3,44,57,77.2,2,0.5,+1.5,6,17,3,0,21
Steven Moreira,FRA,DF,Toulouse,Ligue 1,23,1994,9.6,310,410,75.6,5185,1973,149,170,87.6,134,168,79.8,23,57,40.4,0,0.1,-0.1,3,16,6,3,28
Jérémy Morel,MAD,DF,Lyon,Ligue 1,34,1984,11.8,627,716,87.6,13607,4963,162,185,87.6,343,366,93.7,118,156,75.6,0,0.2,-0.2,3,55,0,0,46
Alberto Moreno,ESP,DF,Liverpool,Premier League,26,1992,1.7,106,121,87.6,1990,672,43,44,97.7,49,56,87.5,13,18,72.2,0,0.3,-0.3,3,8,4,1,10
Álex Moreno,ESP,DF,Rayo Vallecano,La Liga,25,1993,34.8,1178,1545,76.2,18960,6978,659,753,87.5,431,552,78.1,78,179,43.6,1,3.1,-2.1,36,70,44,17,113
Gerard Moreno,ESP,FW,Villarreal,La Liga,26,1992,25.7,550,764,72.0,10018,2017,270,350,77.1,200,276,72.5,75,104,72.1,1,3.3,-2.3,34,47,22,7,69
Héctor Moreno,MEX,DF,Real Sociedad,La Liga,30,1988,21.5,1037,1212,85.6,22071,7618,285,308,92.5,587,624,94.1,161,263,61.2,0,0.6,-0.6,4,66,3,0,89
Sergio Moreno,ESP,MF,Rayo Vallecano,La Liga,19,1999,0.2,1,1,100.0,24,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Emiliano Moretti,ITA,DF,Torino,Serie A,37,1981,22.3,916,1063,86.2,19011,7320,262,276,94.9,515,557,92.5,134,213,62.9,0,0.1,-0.1,2,85,3,1,77
Wes Morgan,JAM,DF,Leicester City,Premier League,34,1984,21.4,742,895,82.9,15214,4337,228,262,87.0,372,431,86.3,127,176,72.2,0,0.1,-0.1,2,28,0,0,32
Manu Morlanes,ESP,MF,Villarreal,La Liga,19,1999,6.8,273,330,82.7,5201,1456,109,128,85.2,124,146,84.9,36,47,76.6,3,1.0,+2.0,9,39,8,0,39
Loren Morón,ESP,FW,Betis,La Liga,24,1993,21.7,273,366,74.6,3650,655,175,201,87.1,76,103,73.8,9,24,37.5,0,1.2,-1.2,12,13,11,1,24
Sean Morrison,ENG,DF,Cardiff City,Premier League,27,1991,33.8,520,873,59.6,11557,5580,159,234,67.9,237,333,71.2,120,278,43.2,3,2.7,+0.3,19,34,6,1,53
Victor Moses,NGA,FW,Chelsea,Premier League,27,1990,0.3,10,13,76.9,145,15,5,6,83.3,5,5,100.0,0,0,,0,0.2,-0.2,1,0,0,0,1
Lebo Mothiba,RSA,FW,Lille,Ligue 1,22,1996,2.8,40,49,81.6,500,60,31,35,88.6,3,6,50.0,4,4,100.0,0,0.1,-0.1,2,3,0,0,1
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,22,1996,19.7,343,434,79.0,4999,427,198,246,80.5,115,137,83.9,17,26,65.4,2,1.2,+0.8,11,6,5,0,14
François Moubandje,SUI,DF,Toulouse,Ligue 1,28,1990,21.5,772,1015,76.1,14482,5683,310,362,85.6,356,439,81.1,95,184,51.6,0,1.8,-1.8,13,46,10,7,66
Jessy Moulin,FRA,GK,Saint-Étienne,Ligue 1,32,1986,1.0,29,32,90.6,797,502,1,1,100.0,21,22,95.5,7,9,77.8,0,0.0,0.0,0,1,0,0,0
Steve Mounié,BEN,FW,Huddersfield,Premier League,23,1994,19.8,368,563,65.4,5226,957,233,327,71.3,119,183,65.0,11,24,45.8,3,1.9,+1.1,17,26,5,0,33
Lucas Moura,BRA,FW,Tottenham,Premier League,25,1992,23.6,572,767,74.6,8934,2132,304,376,80.9,218,283,77.0,36,69,52.2,0,1.9,-1.9,27,36,18,2,56
Herman Moussaki,FRA,MF,Caen,Ligue 1,19,1999,2.3,28,41,68.3,305,42,23,27,85.2,4,8,50.0,0,3,0.0,1,0.4,+0.6,3,0,0,0,1
Lys Mousset,FRA,FW,Bournemouth,Premier League,22,1996,4.1,84,119,70.6,1110,236,53,72,73.6,20,29,69.0,4,4,100.0,0,0.4,-0.4,4,9,7,0,12
João Moutinho,POR,MF,Wolves,Premier League,31,1986,33.7,1666,2073,80.4,35223,9464,583,650,89.7,741,846,87.6,323,536,60.3,8,6.3,+1.7,80,192,41,13,181
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,21,1996,18.3,530,663,79.9,8844,1889,280,326,85.9,202,241,83.8,42,75,56.0,3,1.4,+1.6,19,51,12,1,46
Toni Moya,ESP,DF,Atlético Madrid,La Liga,20,1998,1.0,45,50,90.0,1020,372,11,11,100.0,20,22,90.9,14,17,82.4,0,0.0,0.0,0,3,0,0,3
Javi Moyano,ESP,DF,Valladolid,La Liga,32,1986,23.3,725,972,74.6,13626,5882,298,340,87.6,336,421,79.8,86,186,46.2,0,0.4,-0.4,10,48,12,1,76
Samuel Mráz,SVK,FW,Empoli,Serie A,21,1997,1.9,32,42,76.2,421,16,22,24,91.7,8,12,66.7,1,2,50.0,0,0.1,-0.1,1,2,0,0,0
Ndombe Mubele,COD,FW,Toulouse,Ligue 1,24,1994,5.2,76,95,80.0,1126,288,47,52,90.4,18,26,69.2,8,11,72.7,0,0.5,-0.5,5,4,4,1,7
Lukas Mühl,GER,DF,Nürnberg,Bundesliga,21,1997,31.0,1223,1449,84.4,28900,7783,243,273,89.0,716,769,93.1,258,390,66.2,0,0.3,-0.3,4,66,1,0,67
Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,20,1997,13.6,513,721,71.2,9236,4532,234,296,79.1,202,266,75.9,67,131,51.1,1,1.5,-0.5,11,49,22,8,74
Florian Müller,GER,GK,Mainz 05,Bundesliga,20,1997,24.0,538,829,64.9,19420,12576,32,32,100.0,241,243,99.2,264,553,47.7,0,0.0,0.0,2,10,1,0,0
Nicolai Müller,GER,MF,Hannover 96,Bundesliga,30,1987,10.0,184,267,68.9,2648,865,110,137,80.3,59,82,72.0,8,23,34.8,0,0.5,-0.5,9,10,5,0,26
Nicolai Müller,GER,FW,Eint Frankfurt,Bundesliga,30,1987,2.4,35,48,72.9,549,244,18,19,94.7,14,18,77.8,2,7,28.6,0,0.2,-0.2,1,6,1,0,9
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,28,1989,26.4,934,1264,73.9,15709,3304,460,577,79.7,379,494,76.7,76,127,59.8,9,9.1,-0.1,62,68,49,12,102
