Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Georg Teigl,AUT,MF,Augsburg,Bundesliga,27,1991,6,296,49,9.7,3.3,2,92,2,4,28,9,0.83,5,8,-3,-0.91,-0.36,2.4,6.9,-4.6,-1.39,-1.08
Adrián Tellado,ESP,MF,Betis,La Liga,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Cristian Tello,ESP,DF,Betis,La Liga,26,1991,29,1573,54,46.0,17.5,13,90,12,16,25,3,1.24,30,22,+8,+0.46,+1.24,27.1,23.1,+4.0,+0.23,+0.36
Łukasz Teodorczyk,POL,FW,Udinese,Serie A,27,1991,16,400,25,11.7,4.4,2,78,1,14,17,6,1.31,7,3,+4,+0.90,+1.44,5.5,6.0,-0.5,-0.11,+0.36
Hidde ter Avest,NED,DF,Udinese,Serie A,21,1997,13,973,75,28.5,10.8,12,79,4,1,28,21,1.00,11,16,-5,-0.46,-0.13,9.4,17.5,-8.1,-0.75,-0.45
Marc-André ter Stegen,GER,GK,Barcelona,La Liga,26,1992,35,3150,90,92.1,35.0,35,90,35,0,,1,2.37,86,32,+54,+1.54,+1.54,69.9,36.3,+33.6,+0.96,+1.06
Pietro Terracciano,ITA,GK,Fiorentina,Serie A,28,1990,2,180,90,5.3,2.0,2,90,2,0,,14,0.50,2,3,-1,-0.50,-0.58,1.0,1.9,-1.0,-0.48,-0.80
Pietro Terracciano,ITA,GK,Empoli,Serie A,28,1990,8,720,90,21.1,8.0,8,90,8,0,,12,0.63,5,10,-5,-0.62,-0.16,12.0,10.0,+2.0,+0.25,+0.61
Marco Terrazzino,GER,FW,Freiburg,Bundesliga,27,1991,13,517,40,16.9,5.7,7,61,0,6,15,19,1.31,13,9,+4,+0.70,+1.37,9.1,8.1,+1.0,+0.18,+0.68
Martin Terrier,FRA,FW,Lyon,Ligue 1,21,1997,32,1486,46,43.5,16.5,16,76,5,16,16,4,2.00,36,21,+15,+0.91,+0.54,34.9,19.5,+15.4,+0.93,+0.19
Kenny Tete,NED,DF,Lyon,Ligue 1,22,1995,13,1048,81,30.6,11.6,12,87,9,1,5,11,1.69,22,18,+4,+0.34,-0.38,22.9,9.3,+13.6,+1.17,+0.49
Cedric Teuchert,GER,FW,Schalke 04,Bundesliga,21,1997,5,160,32,5.2,1.8,2,60,0,3,13,8,0.40,3,4,-1,-0.56,-0.03,2.2,4.0,-1.8,-1.01,-0.85
Florian Thauvin,FRA,FW,Marseille,Ligue 1,25,1993,33,2613,79,76.4,29.0,30,84,16,3,27,0,1.64,49,39,+10,+0.34,+0.57,41.3,33.9,+7.4,+0.25,+0.34
Jannick Theißen,GER,GK,Düsseldorf,Bundesliga,20,1998,0,,,,,0,,0,0,,23,,,,,,,,,,,
Cyril Théréau,FRA,FW,Cagliari,Serie A,35,1983,5,131,26,3.8,1.5,1,69,0,4,16,8,1.20,3,3,0,0.00,+0.49,1.4,2.2,-0.8,-0.56,-0.05
Cyril Théréau,FRA,FW,Fiorentina,Serie A,35,1983,2,30,15,0.9,0.3,0,,0,2,15,15,0.50,0,0,0,0.00,-0.05,0.2,0.0,+0.2,+0.48,+0.20
Demba Thiam,SEN,GK,SPAL,Serie A,20,1998,0,,,,,0,,0,0,,12,,,,,,,,,,,
Sada Thioub,SEN,FW,Nîmes,Ligue 1,23,1995,38,2476,65,72.4,27.5,27,82,11,11,24,0,1.39,48,40,+8,+0.29,+1.15,35.9,37.7,-1.8,-0.07,+0.52
Romain Thomas,FRA,DF,Angers,Ligue 1,30,1988,28,2394,86,70.0,26.6,27,88,25,1,6,8,1.25,31,32,-1,-0.04,+0.31,33.1,31.0,+2.0,+0.08,+0.18
Adrien Thomasson,FRA,MF,Strasbourg,Ligue 1,24,1993,34,2479,73,72.5,27.5,28,82,13,6,30,3,1.26,41,33,+8,+0.29,+0.10,30.5,34.6,-4.2,-0.15,+0.13
Erik Thommy,GER,MF,Stuttgart,Bundesliga,23,1994,19,794,42,25.9,8.8,6,72,0,13,28,11,0.68,3,22,-19,-2.15,-1.40,9.7,17.8,-8.0,-0.91,-0.50
Marcus Thuram,FRA,FW,Guingamp,Ligue 1,20,1997,32,2571,80,75.2,28.6,32,80,20,0,,0,0.63,22,56,-34,-1.19,-0.55,31.8,37.9,-6.1,-0.21,+0.25
Khéphren Thuram-Ulie,FRA,MF,Monaco,Ligue 1,17,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
Youri Tielemans,BEL,MF,Leicester City,Premier League,21,1997,13,1086,84,31.8,12.1,13,84,7,0,,0,1.54,18,14,+4,+0.33,+0.37,18.5,12.6,+6.0,+0.49,+0.57
Youri Tielemans,BEL,MF,Monaco,Ligue 1,21,1997,20,1680,84,49.1,18.7,20,84,15,0,,0,0.75,18,30,-12,-0.64,-0.28,21.4,21.7,-0.3,-0.02,-0.11
Timothy Tillman,GER,FW,Nürnberg,Bundesliga,19,1999,6,206,34,6.7,2.3,1,62,0,5,29,6,0.17,2,10,-8,-3.50,-2.42,2.7,5.4,-2.6,-1.14,-0.51
Cheick Timite,CIV,FW,Amiens,Ligue 1,20,1997,27,1456,54,42.6,16.2,15,86,8,12,14,9,0.93,12,16,-4,-0.25,+0.53,15.0,18.1,-3.1,-0.19,+0.20
David Timor,ESP,MF,Girona,La Liga,28,1989,2,163,82,4.8,1.8,2,82,1,0,,0,0.50,1,4,-3,-1.66,-1.30,1.6,3.0,-1.4,-0.80,-0.50
George Timotheou,AUS,DF,Schalke 04,Bundesliga,21,1997,1,90,90,2.9,1.0,1,90,1,0,,3,1.00,0,0,0,0.00,+0.55,0.8,1.0,-0.1,-0.14,+0.06
Marcel Tisserand,COD,DF,Wolfsburg,Bundesliga,25,1993,10,886,89,29.0,9.8,10,89,8,0,,3,1.30,18,13,+5,+0.51,+0.22,13.9,11.8,+2.0,+0.21,+0.30
Tito,ESP,DF,Rayo Vallecano,La Liga,33,1985,15,1098,73,32.1,12.2,12,87,10,3,19,9,0.93,10,24,-14,-1.15,-0.57,14.2,17.9,-3.7,-0.30,+0.11
Jean-Clair Todibo,FRA,DF,Barcelona,La Liga,18,1999,2,157,79,4.6,1.7,2,79,1,0,,1,0.50,0,1,-1,-0.57,-2.09,1.6,1.1,+0.5,+0.27,-0.64
Jean-Clair Todibo,FRA,DF,Toulouse,Ligue 1,18,1999,10,834,83,24.4,9.3,10,83,8,0,,1,1.30,10,14,-4,-0.43,+0.19,11.8,14.7,-3.0,-0.32,+0.09
Karl Toko Ekambi,CMR,FW,Villarreal,La Liga,25,1992,34,2144,63,62.7,23.8,24,79,11,10,24,3,1.15,35,28,+7,+0.29,+1.00,36.2,30.8,+5.4,+0.22,+0.78
Corentin Tolisso,FRA,MF,Bayern Munich,Bundesliga,23,1994,2,52,26,1.7,0.6,1,42,0,1,10,2,3.00,2,1,+1,+1.73,+0.09,1.2,0.8,+0.4,+0.61,-1.02
Jeremy Toljan,GER,DF,Dortmund,Bundesliga,23,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,
Rafael Tolói,ITA,DF,Atalanta,Serie A,27,1990,21,1746,83,51.1,19.4,20,86,17,1,27,1,1.76,42,25,+17,+0.88,+0.12,35.9,22.0,+13.9,+0.72,+0.09
Raúl de Tomás,ESP,FW,Rayo Vallecano,La Liga,23,1994,33,2813,85,82.3,31.3,32,87,24,1,30,0,0.88,39,55,-16,-0.51,+1.42,33.2,43.8,-10.6,-0.34,+0.22
James Tomkins,ENG,DF,Crystal Palace,Premier League,29,1989,29,2560,88,74.9,28.4,29,88,26,0,,0,1.21,35,37,-2,-0.07,-0.07,36.3,34.1,+2.3,+0.08,+0.12
Nenad Tomović,SRB,DF,Chievo,Serie A,30,1987,10,739,74,21.6,8.2,9,77,6,1,46,11,0.50,6,20,-14,-1.71,-0.50,8.6,16.0,-7.4,-0.91,-0.35
Lorenzo Tonelli,ITA,DF,Sampdoria,Serie A,28,1990,19,1655,87,48.4,18.4,17,90,17,2,63,16,1.16,28,27,+1,+0.05,-0.35,19.5,28.4,-8.9,-0.48,-0.79
Toño,ESP,DF,Levante,La Liga,28,1989,21,1763,84,51.5,19.6,21,84,17,0,,3,1.76,34,25,+9,+0.46,+1.33,26.6,33.6,-6.9,-0.35,+0.21
Ömer Toprak,TUR,DF,Dortmund,Bundesliga,29,1989,9,236,26,7.7,2.6,1,97,1,8,17,16,2.22,7,3,+4,+1.53,+0.47,5.6,1.2,+4.4,+1.68,+1.21
Lucas Torreira,URU,MF,Arsenal,Premier League,22,1996,34,2382,70,69.6,26.5,24,85,20,10,34,0,1.79,55,38,+17,+0.64,+0.21,42.7,37.1,+5.6,+0.21,+0.27
Daniel Torres,COL,MF,Alavés,La Liga,28,1989,2,71,36,2.1,0.8,1,68,0,1,3,4,1.50,0,1,-1,-1.27,-1.00,0.1,1.7,-1.6,-2.03,-1.71
Emmanuel Torres,ARG,FW,Milan,Serie A,26,1992,0,,,,,0,,0,0,,3,,,,,,,,,,,
Ferrán Torres,ESP,MF,Valencia,La Liga,18,2000,24,850,35,24.9,9.4,8,69,1,16,19,12,1.83,12,8,+4,+0.42,0.00,14.5,10.8,+3.7,+0.39,-0.05
Lucas Torró,ESP,MF,Eint Frankfurt,Bundesliga,24,1994,8,560,70,18.3,6.2,6,82,4,2,36,3,1.38,12,8,+4,+0.64,+0.35,8.4,10.2,-1.8,-0.29,-0.53
Jordan Torunarigha,GER,DF,Hertha BSC,Bundesliga,20,1997,14,1158,83,37.8,12.9,13,86,10,1,45,8,1.50,21,16,+5,+0.39,+1.00,16.3,18.9,-2.6,-0.20,+0.22
Cenk Tosun,TUR,FW,Everton,Premier League,27,1991,25,1059,42,31.0,11.8,10,82,4,15,16,11,1.16,21,17,+4,+0.34,+0.19,15.1,16.4,-1.3,-0.11,-0.19
Azzeddine Toufiqui,FRA,MF,Paris S-G,Ligue 1,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Abdoulaye Touré,FRA,MF,Nantes,Ligue 1,24,1994,34,2749,81,80.4,30.5,30,89,27,4,20,3,1.35,42,37,+5,+0.16,+0.83,40.7,41.9,-1.1,-0.04,-0.16
Almamy Touré,MLI,DF,Eint Frankfurt,Bundesliga,22,1996,7,519,74,17.0,5.8,6,87,5,1,0,3,1.86,10,11,-1,-0.17,-0.63,9.4,8.4,+1.0,+0.17,+0.03
Almamy Touré,MLI,DF,Monaco,Ligue 1,22,1996,4,346,87,10.1,3.8,4,87,3,0,,0,0.25,2,4,-2,-0.52,-0.02,3.9,4.6,-0.7,-0.19,-0.25
Lucas Tousart,FRA,MF,Lyon,Ligue 1,21,1997,30,1727,58,50.5,19.2,20,79,11,10,16,5,1.97,35,22,+13,+0.68,+0.15,34.3,17.9,+16.4,+0.85,+0.05
Andros Townsend,ENG,FW,Crystal Palace,Premier League,27,1991,38,3009,79,88.0,33.4,34,87,21,4,13,0,1.29,41,46,-5,-0.15,-0.81,44.5,41.4,+3.1,+0.09,+0.37
Adama Traoré,ESP,FW,Wolves,Premier League,22,1996,29,902,31,26.4,10.0,8,65,0,21,18,8,1.21,9,13,-4,-0.40,-0.58,12.8,11.3,+1.5,+0.15,-0.13
Adama Traoré,MLI,MF,Monaco,Ligue 1,23,1995,6,240,40,7.0,2.7,3,65,0,3,15,4,0.50,2,5,-3,-1.13,-0.67,3.8,3.2,+0.6,+0.21,+0.19
Bertrand Traoré,BFA,FW,Lyon,Ligue 1,22,1995,34,2117,62,61.9,23.5,24,82,9,10,16,3,1.85,40,32,+8,+0.34,-0.70,44.3,26.8,+17.5,+0.74,-0.23
Charles Traore,MLI,DF,Nantes,Ligue 1,26,1992,13,1163,89,34.0,12.9,13,89,12,0,,11,1.46,12,10,+2,+0.15,+0.23,15.0,14.2,+0.8,+0.06,+0.10
Cheick Traoré,MLI,DF,Guingamp,Ligue 1,23,1995,20,1508,75,44.1,16.8,16,90,16,4,17,11,0.75,11,25,-14,-0.84,+0.39,15.5,22.0,-6.5,-0.39,-0.20
Gaoussou Traoré,MLI,MF,Amiens,Ligue 1,18,1999,3,107,36,3.1,1.2,1,61,0,2,23,12,1.00,0,3,-3,-2.52,-2.03,0.4,2.6,-2.2,-1.85,-1.59
Hamari Traoré,MLI,DF,Rennes,Ligue 1,26,1992,34,2972,87,86.9,33.0,33,89,31,1,36,2,1.41,51,46,+5,+0.15,+0.55,46.1,41.2,+4.9,+0.15,+0.43
Ibrahima Traoré,GUI,FW,M'Gladbach,Bundesliga,30,1988,16,552,35,18.0,6.1,5,76,0,11,16,7,1.63,9,4,+5,+0.82,+0.53,10.3,9.1,+1.2,+0.20,+0.19
Ismaël Traoré,CIV,DF,Angers,Ligue 1,31,1986,30,2636,88,77.1,29.3,29,88,28,1,83,2,1.10,34,38,-4,-0.14,-0.02,37.2,38.4,-1.3,-0.04,-0.29
Kevin Trapp,GER,GK,Eint Frankfurt,Bundesliga,28,1990,33,2937,89,96.0,32.6,33,89,32,0,,0,1.55,56,48,+8,+0.25,-2.68,54.1,48.4,+5.7,+0.18,+0.79
Kevin Trapp,GER,GK,Paris S-G,Ligue 1,28,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mark Travers,IRL,GK,Bournemouth,Premier League,19,1999,2,180,90,5.3,2.0,2,90,2,0,,0,1.50,4,5,-1,-0.50,-0.14,3.3,2.8,+0.5,+0.24,+0.30
Óscar Trejo,ARG,MF,Rayo Vallecano,La Liga,30,1988,26,1764,68,51.6,19.6,22,78,8,4,15,5,1.00,20,33,-13,-0.66,+0.21,18.7,25.0,-6.3,-0.32,+0.11
Driss Trichard,FRA,DF,Bordeaux,Ligue 1,23,1995,1,90,90,2.6,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,+1.24,0.6,1.8,-1.2,-1.23,-0.91
Manu Trigueros,ESP,MF,Villarreal,La Liga,26,1991,24,1547,64,45.2,17.2,18,81,11,6,16,4,0.96,13,18,-5,-0.29,-0.39,21.4,24.0,-2.5,-0.15,-0.14
Simone Trimboli,ITA,MF,Sampdoria,Serie A,16,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Kieran Trippier,ENG,DF,Tottenham,Premier League,27,1990,27,2276,84,66.5,25.3,26,87,23,1,21,4,2.04,43,23,+20,+0.79,+0.16,39.5,29.3,+10.2,+0.40,+0.21
William Troost-Ekong,NGA,DF,Udinese,Serie A,24,1993,35,3064,88,89.6,34.0,35,88,32,0,,0,1.17,37,47,-10,-0.29,+0.72,39.1,50.5,-11.4,-0.34,+0.89
Marcello Trotta,ITA,FW,Sassuolo,Serie A,25,1992,1,6,6,0.2,0.1,0,,0,1,6,9,1.00,0,0,0,0.00,+0.18,0.0,0.0,0.0,0.00,+0.28
Marcello Trotta,ITA,FW,Frosinone,Serie A,25,1992,12,398,33,11.6,4.4,4,70,0,8,15,6,1.08,4,7,-3,-0.68,+0.42,6.0,7.0,-1.0,-0.22,+0.50
Frank Tsadjout,ITA,FW,Milan,Serie A,19,1999,0,,,,,0,,0,0,,9,,,,,,,,,,,
Philipp Tschauner,GER,GK,Hannover 96,Bundesliga,32,1985,1,90,90,2.9,1.0,1,90,1,0,,16,0.00,1,3,-2,-2.00,-0.85,1.9,2.8,-1.0,-0.97,-0.01
Marvin Tshibuabua,FRA,DF,Saint-Étienne,Ligue 1,16,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marco Tumminello,ITA,FW,Atalanta,Serie A,19,1998,2,9,5,0.3,0.1,0,,0,2,5,10,0.50,0,0,0,0.00,-0.82,0.1,0.1,+0.1,+0.56,-0.11
Tuta,BRA,DF,Eint Frankfurt,Bundesliga,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Brice Tutu,CGO,FW,Caen,Ligue 1,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Patrick Twumasi,GHA,MF,Alavés,La Liga,24,1994,11,170,15,5.0,1.9,0,,0,11,14,7,0.73,2,5,-3,-1.59,-1.37,1.8,3.2,-1.3,-0.71,-0.38
Salih Uçan,TUR,MF,Empoli,Serie A,24,1994,14,259,19,7.6,2.9,1,78,0,13,14,21,0.79,5,8,-3,-1.04,-0.59,5.0,3.1,+1.9,+0.65,+0.95
Jose Uche,ESP,MF,Huesca,La Liga,19,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Anthony Ujah,NGA,FW,Mainz 05,Bundesliga,27,1990,22,735,33,24.0,8.2,6,76,2,16,17,11,1.23,9,9,0,0.00,+0.43,13.0,11.6,+1.4,+0.18,+0.57
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,29,1988,9,758,84,24.8,8.4,8,90,8,1,37,25,2.00,17,9,+8,+0.95,-0.93,21.0,8.0,+13.0,+1.55,-0.09
Samuel Umtiti,FRA,DF,Barcelona,La Liga,24,1993,14,1189,85,34.8,13.2,13,88,12,1,45,8,2.00,30,16,+14,+1.06,-0.55,24.1,12.2,+11.9,+0.90,+0.03
Enes Ünal,TUR,FW,Valladolid,La Liga,21,1997,33,2148,65,62.8,23.9,24,82,11,9,20,1,1.00,26,30,-4,-0.17,+0.89,26.5,30.5,-4.0,-0.17,+0.42
Cengiz Ünder,TUR,FW,Roma,Serie A,21,1997,26,1375,53,40.2,15.3,17,72,5,9,17,4,1.73,29,17,+12,+0.79,+0.52,28.3,24.0,+4.3,+0.28,+0.06
Joel Untersee,SUI,DF,Empoli,Serie A,24,1994,3,126,42,3.7,1.4,1,90,1,2,18,16,1.00,1,2,-1,-0.71,-0.22,1.7,1.9,-0.3,-0.19,+0.04
Dayot Upamecano,FRA,DF,RB Leipzig,Bundesliga,19,1998,15,1293,86,42.3,14.4,14,90,14,1,32,3,1.60,24,17,+7,+0.49,-0.89,24.7,15.3,+9.4,+0.65,-0.18
Takashi Usami,JPN,FW,Düsseldorf,Bundesliga,26,1992,19,879,46,28.7,9.8,10,75,3,9,15,6,1.32,15,17,-2,-0.20,+0.37,15.0,15.5,-0.5,-0.05,+0.49
Mark Uth,GER,FW,Schalke 04,Bundesliga,26,1991,20,1407,70,46.0,15.6,15,84,9,5,29,0,0.90,10,22,-12,-0.77,-0.44,17.1,21.7,-4.6,-0.29,-0.18
Karolis Uzėla,LTU,MF,SPAL,Serie A,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Tomáš Vaclík,CZE,GK,Sevilla,La Liga,29,1989,33,2970,90,86.8,33.0,33,90,33,0,,0,1.42,52,44,+8,+0.24,-1.16,55.7,40.0,+15.7,+0.48,-0.18
Valentín Vada,ARG,MF,Bordeaux,Ligue 1,22,1996,2,36,18,1.1,0.4,0,,0,2,18,3,0.50,0,0,0,0.00,+0.21,1.2,0.7,+0.5,+1.31,+1.67
Valentín Vada,ARG,MF,Saint-Étienne,Ligue 1,22,1996,12,404,34,11.8,4.5,3,77,0,9,19,1,1.83,9,7,+2,+0.45,-0.03,6.4,7.0,-0.6,-0.12,-0.30
William Vainqueur,FRA,MF,Monaco,Ligue 1,29,1988,3,80,27,2.3,0.9,1,45,0,2,18,0,1.00,1,2,-1,-1.13,-0.64,1.1,1.0,+0.1,+0.16,+0.12
Mirko Valdifiori,ITA,MF,SPAL,Serie A,32,1986,15,668,45,19.5,7.4,8,68,1,7,18,23,1.20,7,10,-3,-0.40,-0.11,10.1,11.5,-1.4,-0.19,-0.01
Pierrick Valdivia,FRA,MF,Nîmes,Ligue 1,30,1988,2,31,16,0.9,0.3,0,,0,2,16,7,2.00,0,0,0,0.00,+0.03,0.4,0.6,-0.2,-0.52,-0.31
Antonio Valencia,ECU,DF,Manchester Utd,Premier League,32,1985,6,466,78,13.6,5.2,5,90,4,1,16,3,1.67,7,5,+2,+0.39,+0.11,9.2,4.3,+4.9,+0.95,+0.71
Enrico Valentini,ITA,DF,Nürnberg,Bundesliga,29,1989,15,1299,87,42.5,14.4,15,87,12,0,,0,0.67,12,30,-18,-1.25,-0.02,12.7,23.0,-10.3,-0.72,-0.09
Borja Valero,ESP,MF,Inter,Serie A,33,1985,27,1231,46,36.0,13.7,12,75,3,15,22,9,1.96,20,12,+8,+0.58,-0.07,20.9,13.0,+7.9,+0.58,-0.16
Valery,ESP,DF,Girona,La Liga,18,1999,17,888,52,26.0,9.9,10,79,5,7,14,4,0.76,8,18,-10,-1.01,-0.80,10.2,13.3,-3.2,-0.32,0.00
Yan Valery,TUN,DF,Southampton,Premier League,19,1999,23,1712,74,50.1,19.0,20,83,14,3,19,1,1.35,27,29,-2,-0.11,+0.84,21.4,26.4,-5.1,-0.27,-0.10
Baptiste Valette,FRA,GK,Nîmes,Ligue 1,25,1992,0,,,,,0,,0,0,,37,,,,,,,,,,,
Jesús Vallejo,ESP,DF,Real Madrid,La Liga,21,1997,5,311,62,9.1,3.5,4,77,3,1,2,9,1.80,7,4,+3,+0.87,+0.46,5.4,4.3,+1.1,+0.31,-0.11
Theo Valls,FRA,MF,Nîmes,Ligue 1,22,1995,31,1770,57,51.8,19.7,20,79,9,11,17,7,1.52,24,33,-9,-0.46,-0.89,24.1,29.6,-5.4,-0.28,-0.14
Mattia Valoti,ITA,MF,SPAL,Serie A,24,1993,24,1222,51,35.7,13.6,14,74,1,10,19,10,0.63,14,23,-9,-0.66,-0.54,14.2,18.6,-4.4,-0.32,-0.21
Federico Valverde,URU,MF,Real Madrid,La Liga,20,1998,16,656,41,19.2,7.3,6,80,2,10,18,9,2.25,12,6,+6,+0.82,+0.46,12.0,4.6,+7.4,+1.01,+0.76
Luca Valzania,ITA,MF,Atalanta,Serie A,22,1996,2,73,37,2.1,0.8,1,53,0,1,20,17,0.50,3,2,+1,+1.23,+0.43,1.3,1.1,+0.3,+0.35,-0.33
Luca Valzania,ITA,MF,Frosinone,Serie A,22,1996,13,897,69,26.2,10.0,11,76,2,2,31,6,0.62,6,17,-11,-1.10,-0.07,11.1,14.9,-3.9,-0.39,+0.38
Virgil van Dijk,NED,DF,Liverpool,Premier League,27,1991,38,3384,89,98.9,37.6,38,89,37,0,,0,2.55,89,22,+67,+1.78,+1.78,75.0,30.9,+44.1,+1.17,+0.39
Raphaël Varane,FRA,DF,Real Madrid,La Liga,25,1993,32,2754,86,80.5,30.6,31,88,28,1,30,1,1.66,44,34,+10,+0.33,-0.62,45.0,35.8,+9.2,+0.30,-0.52
Jamie Vardy,ENG,FW,Leicester City,Premier League,31,1987,34,2726,80,79.7,30.3,30,86,17,4,34,0,1.41,45,36,+9,+0.30,+1.08,41.8,35.3,+6.5,+0.21,+0.53
Filip Vaško,SVK,DF,Udinese,Serie A,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
José Luis García Vayá,ESP,MF,Levante,La Liga,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
Franco Vázquez,ARG,MF,Sevilla,La Liga,29,1989,34,2280,67,66.7,25.3,26,78,13,8,31,1,1.53,42,28,+14,+0.55,+0.47,42.1,29.7,+12.4,+0.49,-0.03
Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,25,1993,4,220,55,6.4,2.4,2,91,2,2,19,15,0.75,1,6,-5,-2.05,-1.93,1.3,6.3,-5.0,-2.04,-1.73
Lucas Vázquez,ESP,FW,Real Madrid,La Liga,27,1991,31,1510,49,44.2,16.8,15,82,9,16,18,3,1.81,30,18,+12,+0.72,+0.48,29.9,18.1,+11.8,+0.70,+0.54
Matías Vecino,URU,MF,Inter,Serie A,26,1991,30,2015,67,58.9,22.4,23,82,14,7,17,5,1.77,31,24,+7,+0.31,-0.78,35.2,27.6,+7.6,+0.34,-0.83
Koke Vegas,ESP,GK,Levante,La Liga,22,1995,1,90,90,2.6,1.0,1,90,1,0,,3,1.00,2,2,0,0.00,+0.19,2.4,1.6,+0.9,+0.87,+1.36
Emiliano Velázquez,URU,DF,Rayo Vallecano,La Liga,24,1994,18,1277,71,37.3,14.2,14,86,12,4,17,10,1.11,19,29,-10,-0.70,+0.09,13.6,23.6,-10.0,-0.71,-0.53
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,22,1995,23,1877,82,61.3,20.9,21,85,18,2,51,5,1.48,37,34,+3,+0.14,-0.31,32.2,37.2,-5.0,-0.24,-0.29
Miguel Veloso,POR,MF,Genoa,Serie A,32,1986,21,1257,60,36.8,14.0,14,78,7,7,23,7,0.90,13,17,-4,-0.29,+0.30,17.9,18.4,-0.5,-0.04,+0.36
Daniele Verde,ITA,FW,Valladolid,La Liga,22,1996,22,657,30,19.2,7.3,4,77,2,18,19,4,0.59,7,14,-7,-0.96,-0.57,9.0,11.0,-2.0,-0.27,+0.06
Francesco Verde,ITA,FW,Cagliari,Serie A,19,1999,1,12,12,0.4,0.1,0,,0,1,12,4,0.00,0,0,0,0.00,+0.48,0.0,0.0,0.0,-0.01,+0.50
Francesco Verde,ITA,DF,Frosinone,Serie A,18,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
Simone Verdi,ITA,MF,Napoli,Serie A,26,1992,22,704,32,20.6,7.8,9,54,0,13,17,8,2.09,15,10,+5,+0.64,-0.45,14.8,9.1,+5.7,+0.72,-0.19
Jordan Veretout,FRA,MF,Fiorentina,Serie A,25,1993,33,2941,89,86.0,32.7,33,89,30,0,,0,0.97,36,39,-3,-0.09,-1.03,46.0,36.8,+9.2,+0.28,0.00
Paul Verhaegh,NED,DF,Wolfsburg,Bundesliga,34,1983,2,180,90,5.9,2.0,2,90,2,0,,26,2.00,3,2,+1,+0.50,+0.16,1.6,3.5,-1.8,-0.90,-0.95
Thomas Vermaelen,BEL,DF,Barcelona,La Liga,32,1985,9,587,65,17.2,6.5,7,82,5,2,8,4,1.67,11,8,+3,+0.46,-1.16,9.7,8.8,+0.9,+0.14,-0.89
Marco Verratti,ITA,MF,Paris S-G,Ligue 1,25,1992,26,1879,72,54.9,20.9,23,79,12,3,24,2,2.46,52,18,+34,+1.63,-0.47,49.2,15.8,+33.4,+1.60,+0.32
Jan Vertonghen,BEL,DF,Tottenham,Premier League,31,1987,22,1911,87,55.9,21.2,22,87,18,0,,1,1.82,33,23,+10,+0.47,-0.60,34.5,26.2,+8.3,+0.39,+0.13
Freddie Veseli,ALB,DF,Empoli,Serie A,25,1992,31,2539,82,74.2,28.2,28,90,28,3,6,5,1.06,35,53,-18,-0.64,-0.54,37.3,43.6,-6.3,-0.23,+0.01
Mikel Vesga,ESP,MF,Leganés,La Liga,25,1993,26,2070,80,60.5,23.0,23,85,15,3,36,8,1.46,26,22,+4,+0.17,+0.84,21.3,22.2,-0.9,-0.04,+0.02
Jannik Vestergaard,DEN,DF,Southampton,Premier League,25,1992,23,2027,88,59.3,22.5,23,88,20,0,,7,1.30,29,31,-2,-0.09,+1.07,25.4,31.5,-6.1,-0.27,-0.14
Rúben Vezo,POR,DF,Levante,La Liga,24,1994,15,1339,89,39.2,14.9,15,89,14,0,,0,1.13,24,21,+3,+0.20,+0.63,17.5,22.4,-4.9,-0.33,+0.21
Rúben Vezo,POR,DF,Valencia,La Liga,24,1994,4,196,49,5.7,2.2,2,91,2,2,7,9,2.50,1,0,+1,+0.46,+0.04,2.0,2.0,0.0,-0.01,-0.46
Francesco Vicari,ITA,DF,SPAL,Serie A,23,1994,28,2335,83,68.3,25.9,26,86,21,2,47,7,1.18,30,37,-7,-0.27,+0.14,27.9,33.9,-6.0,-0.23,-0.15
