Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Houssem Aouar,FRA,MF,Lyon,Ligue 1,22,1998,30,1781,59,52.1,19.8,23,71,6,7,21,1,1.97,48,27,+21,+1.06,+0.13,49.3,25.8,+23.5,+1.19,+0.20
Adil Aouchiche,FRA,MF,Saint-Étienne,Ligue 1,18,2002,34,1731,51,50.6,19.2,21,66,2,13,27,2,1.21,24,25,-1,-0.05,+0.53,24.8,22.9,+1.9,+0.10,+0.22
Dennis Appiah,FRA,DF,Nantes,Ligue 1,28,1992,22,1556,71,45.5,17.3,16,87,13,6,28,13,1.14,27,27,0,0.00,+0.39,25.5,28.0,-2.5,-0.14,+0.07
Aritz Arambarri,ESP,DF,Real Sociedad,La Liga,22,1998,1,26,26,0.8,0.3,0,,0,1,26,8,3.00,1,1,0,0.00,-0.56,1.1,0.8,+0.3,+1.04,+0.42
Mauro Arambarri,URU,MF,Getafe,La Liga,24,1995,34,2983,88,87.2,33.1,33,89,26,1,45,2,1.09,26,35,-9,-0.27,+0.96,29.0,34.9,-5.9,-0.18,+0.18
Aranda,ESP,MF,Granada,La Liga,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
Óscar Aranda,ESP,FW,Real Madrid,La Liga,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Charles Aránguiz,CHI,MF,Leverkusen,Bundesliga,31,1989,21,1669,79,54.5,18.5,20,82,13,1,21,2,1.19,21,24,-3,-0.16,-1.26,24.6,24.0,+0.6,+0.03,-0.37
Luiz Araújo,BRA,MF,Lille,Ligue 1,24,1996,28,1496,53,43.7,16.6,17,74,2,11,21,2,2.18,33,6,+27,+1.62,+0.97,23.7,10.6,+13.1,+0.79,+0.31
Néstor Araujo,MEX,DF,Celta Vigo,La Liga,28,1991,33,2426,74,70.9,27.0,26,86,21,7,29,3,1.39,35,38,-3,-0.11,-0.20,31.7,34.3,-2.6,-0.10,-0.17
Ronald Araújo,URU,DF,Barcelona,La Liga,21,1999,24,1510,63,44.2,16.8,16,80,12,8,29,5,2.33,34,16,+18,+1.07,-0.29,34.5,15.6,+18.9,+1.12,+0.16
Anaitz Arbilla,ESP,DF,Eibar,La Liga,33,1987,34,2807,83,82.1,31.2,30,90,30,4,27,0,0.79,23,46,-23,-0.74,-0.74,34.9,38.2,-3.3,-0.11,+0.23
Roberto Olabe del Arco,ESP,MF,Eibar,La Liga,24,1996,0,,,,,0,,0,0,,13,,,,,,,,,,,
Alphonse Areola,FRA,GK,Fulham,Premier League,27,1993,36,3240,90,94.7,36.0,36,90,36,0,,2,0.78,27,48,-21,-0.58,+1.92,40.2,49.9,-9.8,-0.27,+0.66
Simone Aresti,ITA,GK,Cagliari,Serie A,34,1986,0,,,,,0,,0,0,,35,,,,,,,,,,,
Santiago Arias,COL,DF,Leverkusen,Bundesliga,28,1992,1,90,90,2.9,1.0,1,90,1,0,,0,1.00,1,1,0,0.00,-0.42,1.4,0.8,+0.5,+0.54,+0.35
Karim Aribi,ALG,FW,Nîmes,Ligue 1,26,1994,13,294,23,8.6,3.3,2,55,0,11,17,5,0.92,3,9,-6,-1.84,-1.12,4.3,7.5,-3.2,-0.98,-0.40
Unai Arietaleanizbeaskoa,ESP,FW,Eibar,La Liga,21,1999,4,47,12,1.4,0.5,0,,0,4,12,12,0.00,0,1,-1,-1.91,-1.33,0.5,1.1,-0.6,-1.23,-1.10
Amir Arli,TUR,MF,Dijon,Ligue 1,17,2003,0,,,,,0,,,0,,5,,,,,,,,,,,
Nicolò Armini,ITA,DF,Lazio,Serie A,19,2001,1,5,5,0.1,0.1,0,,0,1,5,22,0.00,0,0,0,0.00,-0.16,0.0,0.3,-0.3,-4.51,-4.83
Stuart Armstrong,SCO,MF,Southampton,Premier League,28,1992,33,2764,84,80.8,30.7,32,86,21,1,13,1,1.24,39,56,-17,-0.55,0.00,33.8,44.6,-10.8,-0.35,-0.21
Alex Arnofoli,ITA,DF,Bologna,Serie A,17,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,26,1994,30,2585,86,84.5,28.7,30,86,23,0,,0,1.87,53,30,+23,+0.80,+0.61,43.2,33.0,+10.2,+0.36,+0.89
Toluwalas Arokodare,NGA,FW,Köln,Bundesliga,19,2000,10,112,11,3.7,1.2,0,,0,10,11,7,0.60,3,4,-1,-0.80,-0.13,2.0,1.4,+0.6,+0.47,+0.98
Sergio Arribas,ESP,FW,Real Madrid,La Liga,18,2001,8,135,17,3.9,1.5,0,,0,8,17,4,2.13,3,0,+3,+2.00,+1.01,1.4,0.4,+1.0,+0.64,-0.03
Kepa Arrizabalaga,ESP,GK,Chelsea,Premier League,25,1994,7,585,84,17.1,6.5,6,90,6,1,45,28,1.14,9,8,+1,+0.15,-0.51,10.8,9.2,+1.7,+0.26,-0.68
Tolgay Arslan,GER,MF,Udinese,Serie A,29,1990,30,1818,61,53.2,20.2,25,69,3,5,19,3,1.20,23,20,+3,+0.15,+1.22,23.8,23.1,+0.7,+0.04,+0.59
Federico Artioli,ITA,MF,Sassuolo,Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Gabriele Artistico,ITA,FW,Parma,Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kwadwo Asamoah,GHA,DF,Cagliari,Serie A,31,1988,9,224,25,6.5,2.5,1,90,1,8,17,9,1.56,3,2,+1,+0.40,+0.88,4.7,4.1,+0.7,+0.27,+0.79
Santiago Ascacíbar,ARG,MF,Hertha BSC,Bundesliga,23,1997,13,762,59,24.9,8.5,8,75,3,5,33,7,1.38,7,9,-2,-0.24,+0.12,8.8,12.9,-4.1,-0.49,-0.47
Rocco Ascone,FRA,FW,Lille,Ligue 1,16,2003,0,,,,,0,,,0,,4,,,,,,,,,,,
Raúl Asencio,ESP,FW,Genoa,Serie A,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Sergio Asenjo,ESP,GK,Villarreal,La Liga,31,1989,36,3240,90,94.7,36.0,36,90,36,0,,2,1.61,58,40,+18,+0.50,+1.50,55.5,41.0,+14.5,+0.40,+0.41
Marco Asensio,ESP,FW,Real Madrid,La Liga,24,1996,35,1869,53,54.6,20.8,21,71,1,14,28,1,2.20,37,17,+20,+0.96,-0.14,30.8,22.0,+8.8,+0.43,-0.52
Kristoffer Askildsen,NOR,MF,Sampdoria,Serie A,19,2001,6,95,16,2.8,1.1,0,,0,6,16,29,2.17,1,2,-1,-0.95,-0.92,1.2,2.3,-1.2,-1.10,-0.85
Joel Asoro,SWE,FW,Genoa,Serie A,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Iago Aspas,ESP,FW,Celta Vigo,La Liga,32,1987,33,2864,87,83.7,31.8,33,87,25,0,,1,1.48,47,44,+3,+0.09,+0.90,40.0,38.6,+1.4,+0.04,+0.56
Roger Assalé,CIV,FW,Dijon,Ligue 1,26,1993,17,828,49,24.2,9.2,11,63,1,6,22,1,0.59,7,18,-11,-1.20,+0.09,8.1,19.4,-11.3,-1.22,-0.09
Lorenz Assignon,TOG,FW,Rennes,Ligue 1,20,2000,0,,,,,0,,,0,,7,,,,,,,,,,,
Ryan Astley,WAL,DF,Everton,Premier League,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
Youcef Atal,ALG,DF,Nice,Ligue 1,24,1996,18,956,53,28.0,10.6,13,66,1,5,21,0,1.33,15,21,-6,-0.56,-0.67,12.0,17.8,-5.8,-0.55,-0.57
Miguel Atienza,ESP,MF,Eibar,La Liga,21,1999,12,838,70,24.5,9.3,9,87,7,3,18,5,0.67,7,17,-10,-1.07,-0.62,9.1,9.3,-0.2,-0.02,+0.16
Pierre-Emerick Aubameyang,GAB,FW,Arsenal,Premier League,31,1989,29,2332,80,68.2,25.9,26,87,19,3,23,3,1.52,34,26,+8,+0.31,-0.35,34.0,30.3,+3.7,+0.14,-0.31
Emil Audero,ITA,GK,Sampdoria,Serie A,23,1997,37,3330,90,97.4,37.0,37,90,37,0,,1,1.32,49,54,-5,-0.14,-3.14,44.8,55.6,-10.7,-0.29,-0.82
Tommaso Augello,ITA,DF,Sampdoria,Serie A,25,1994,37,3216,87,94.0,35.7,37,87,32,0,,0,1.41,49,49,0,0.00,+0.88,44.2,52.3,-8.1,-0.23,+0.70
Jean-Kévin Augustin,FRA,FW,Nantes,Ligue 1,23,1997,3,36,12,1.1,0.4,0,,0,3,12,3,0.33,0,1,-1,-2.50,-2.31,0.2,0.3,-0.1,-0.22,-0.04
Ludwig Augustinsson,SWE,DF,Werder Bremen,Bundesliga,26,1994,23,1957,85,64.0,21.7,21,89,17,2,45,1,0.83,21,34,-13,-0.60,+0.05,21.3,33.6,-12.3,-0.56,-0.16
Serge Aurier,CIV,DF,Tottenham,Premier League,27,1992,19,1605,84,46.9,17.8,19,84,15,0,,6,1.53,35,22,+13,+0.73,+0.23,23.2,24.1,-0.9,-0.05,-0.35
Charlie Austin,ENG,FW,West Brom,Premier League,31,1989,5,138,28,4.0,1.5,0,,0,5,28,3,0.40,2,5,-3,-1.96,-0.91,0.6,4.9,-4.3,-2.79,-1.98
Ezequiel Ávila,ARG,MF,Osasuna,La Liga,26,1994,8,202,25,5.9,2.2,2,63,0,6,13,2,1.38,3,1,+2,+0.89,+1.25,3.0,2.7,+0.3,+0.14,+0.53
Lorenzo Avogadri,ITA,GK,Sampdoria,Serie A,18,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,22,1997,21,1359,65,44.4,15.1,16,77,3,5,26,1,1.48,22,17,+5,+0.33,+0.23,20.1,18.4,+1.7,+0.11,-0.04
Unai Ayala,ESP,GK,Eibar,La Liga,16,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mehmet-Can Aydin,GER,DF,Schalke 04,Bundesliga,18,2002,6,500,83,16.3,5.6,6,83,4,0,,2,1.00,5,10,-5,-0.90,+1.07,5.3,8.8,-3.6,-0.64,+0.68
Gaizka Ayesa,ESP,GK,Real Sociedad,La Liga,19,2001,0,,,,,0,,0,0,,17,,,,,,,,,,,
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,28,1991,33,2096,64,61.3,23.3,23,84,12,10,17,3,1.09,21,42,-21,-0.90,-0.63,15.4,36.5,-21.1,-0.91,-0.64
Kaan Ayhan,TUR,DF,Sassuolo,Serie A,25,1994,19,796,42,23.3,8.8,7,82,5,12,19,14,2.05,13,7,+6,+0.68,+0.61,12.9,13.0,-0.1,-0.02,-0.16
Luke Ayling,ENG,DF,Leeds United,Premier League,28,1991,38,3399,89,99.4,37.8,38,89,37,0,,0,1.55,62,54,+8,+0.21,+0.21,56.5,62.6,-6.1,-0.16,-3.04
Miguel Azeez,ENG,MF,Arsenal,Premier League,17,2002,0,,,,,0,,,0,,1,,,,,,,,,,,
Ramon Azeez,NGA,MF,Granada,La Liga,27,1992,2,101,51,3.0,1.1,1,90,1,1,11,9,1.50,1,6,-5,-4.46,-4.10,0.9,3.2,-2.2,-2.00,-1.68
César Azpilicueta,ESP,DF,Chelsea,Premier League,30,1989,26,2188,84,64.0,24.3,24,89,20,2,26,12,1.92,39,20,+19,+0.78,+0.56,40.7,18.7,+22.0,+0.91,+0.24
Ousmane Ba,SEN,GK,Metz,Ligue 1,18,2002,0,,,,,0,,,0,,3,,,,,,,,,,,
Ludovic Baal,GUF,DF,Brest,Ligue 1,34,1986,7,296,42,8.7,3.3,3,81,1,4,13,31,0.57,5,9,-4,-1.22,-0.87,4.9,8.1,-3.2,-0.97,-0.83
Carlos Bacca,COL,FW,Villarreal,La Liga,33,1986,23,786,34,23.0,8.7,9,62,0,14,17,9,1.70,18,8,+10,+1.15,+0.94,15.8,10.7,+5.1,+0.59,+0.27
Loïc Bade,FRA,DF,Lens,Ligue 1,20,2000,31,2610,84,76.3,29.0,29,89,27,2,10,0,1.42,39,44,-5,-0.17,-0.84,40.6,37.6,+3.1,+0.11,-0.49
Milan Badelj,CRO,MF,Genoa,Serie A,31,1989,30,2408,80,70.4,26.8,29,83,21,1,10,5,1.20,35,35,0,0.00,+0.98,28.6,33.0,-4.4,-0.16,+0.94
Édgar Badía,ESP,GK,Elche,La Liga,28,1992,30,2700,90,78.9,30.0,30,90,30,0,,8,0.87,27,46,-19,-0.63,-0.38,22.7,49.4,-26.7,-0.89,-0.74
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,19,2001,35,2870,82,83.9,31.9,32,86,26,3,42,3,2.03,63,37,+26,+0.82,-0.49,55.7,27.5,+28.2,+0.88,-0.03
Alex Baena,ESP,MF,Villarreal,La Liga,19,2001,6,137,23,4.0,1.5,2,53,0,4,8,32,1.67,0,2,-2,-1.31,-1.81,0.9,0.9,0.0,+0.01,-0.38
Miguel Baeza,ESP,MF,Celta Vigo,La Liga,20,2000,22,543,25,15.9,6.0,4,53,0,18,18,16,1.36,6,13,-7,-1.16,-1.32,7.9,8.3,-0.3,-0.06,-0.01
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,28,1992,30,1616,54,47.3,18.0,18,71,1,12,28,0,1.07,18,28,-10,-0.56,-0.16,18.6,24.3,-5.6,-0.31,-0.14
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,22,1997,30,2141,71,70.0,23.8,25,82,15,5,20,0,1.57,42,27,+15,+0.63,+0.73,34.0,30.5,+3.4,+0.14,-0.19
Eric Bailly,CIV,DF,Manchester Utd,Premier League,26,1994,12,916,76,26.8,10.2,10,90,9,2,11,14,1.92,16,17,-1,-0.10,-1.18,14.7,14.2,+0.4,+0.04,-0.59
Dénys Bain,FRA,DF,Brest,Ligue 1,27,1993,0,,,,,0,,,0,,2,,,,,,,,,,,
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,18,2001,1,90,90,2.6,1.0,1,90,1,0,,29,0.00,0,4,-4,-4.00,-3.78,0.5,2.4,-1.9,-1.86,-1.91
Abdoulaye Bakayoko,FRA,DF,Saint-Étienne,Ligue 1,17,2002,0,,,,,0,,,0,,1,,,,,,,,,,,
Tiemoué Bakayoko,FRA,MF,Napoli,Serie A,25,1994,32,1964,61,57.4,21.8,23,81,8,9,12,3,1.94,51,29,+22,+1.01,-0.41,40.3,26.3,+14.0,+0.64,-0.08
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,20,2000,26,1694,65,49.5,18.8,18,84,13,8,22,12,2.31,49,10,+39,+2.07,+1.08,47.5,19.8,+27.7,+1.47,+0.56
Ridle Baku,GER,FW,Wolfsburg,Bundesliga,22,1998,32,2678,84,87.5,29.8,31,86,19,1,19,0,1.84,58,36,+22,+0.74,+0.27,44.7,37.5,+7.3,+0.24,+0.21
Ridle Baku,GER,DF,Mainz 05,Bundesliga,22,1998,2,180,90,5.9,2.0,2,90,2,0,,0,0.00,2,7,-5,-2.50,-2.12,2.3,5.5,-3.2,-1.59,-1.58
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,17,2002,7,56,8,1.6,0.6,0,,0,7,8,10,1.43,2,2,0,0.00,+0.37,1.3,0.7,+0.6,+0.92,+1.33
Fabián Balbuena,PAR,DF,West Ham,Premier League,28,1991,14,1198,86,35.0,13.3,13,89,12,1,38,20,1.71,21,19,+2,+0.15,-0.38,16.5,19.9,-3.4,-0.25,-0.62
Keita Baldé,SEN,FW,Sampdoria,Serie A,25,1995,25,1197,48,35.0,13.3,12,76,2,13,22,3,1.56,16,20,-4,-0.30,-0.38,17.5,19.2,-1.7,-0.13,+0.22
George Baldock,GRE,DF,Sheffield Utd,Premier League,27,1993,32,2787,87,81.5,31.0,32,87,30,0,,3,0.63,14,51,-37,-1.19,-0.34,25.0,54.1,-29.1,-0.94,-0.66
Gareth Bale,WAL,FW,Tottenham,Premier League,31,1989,20,920,46,26.9,10.2,10,71,0,10,21,10,1.45,21,12,+9,+0.88,+0.38,16.4,10.3,+6.0,+0.59,+0.63
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,32,1988,23,1689,73,49.4,18.8,17,86,13,6,39,14,1.17,18,23,-5,-0.27,-0.73,19.9,18.4,+1.4,+0.08,-0.27
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,21,1999,21,1634,78,47.8,18.2,19,86,17,2,3,15,1.62,24,24,0,0.00,-0.35,18.4,22.9,-4.4,-0.24,-0.54
Marco Ballarini,ITA,MF,Udinese,Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,23,1997,24,662,28,19.4,7.4,6,78,4,18,11,9,2.13,16,16,0,0.00,-1.11,13.5,8.2,+5.3,+0.72,-0.21
Botond Balogh,HUN,DF,Parma,Serie A,18,2002,3,165,55,4.8,1.8,1,90,1,2,38,16,0.33,2,4,-2,-1.09,+0.07,0.9,5.4,-4.5,-2.46,-2.00
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,30,1990,16,1347,84,39.4,15.0,16,84,13,0,,15,1.25,15,25,-10,-0.67,-0.32,16.1,20.8,-4.7,-0.31,-0.12
Jonathan Bamba,FRA,MF,Lille,Ligue 1,24,1996,38,2985,79,87.3,33.2,34,85,21,4,28,0,2.18,52,19,+33,+0.99,-0.66,42.4,22.8,+19.7,+0.59,-0.17
Robson Bambu,BRA,DF,Nice,Ligue 1,22,1997,15,1046,70,30.6,11.6,12,84,9,3,12,17,1.60,18,15,+3,+0.26,+0.49,12.0,16.6,-4.6,-0.40,-0.38
Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,38,3050,80,89.2,33.9,37,81,24,1,45,0,1.55,51,50,+1,+0.03,-1.67,51.4,54.7,-3.3,-0.10,+0.42
Abdoul Bane,ITA,DF,Parma,Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Cheick Bangoura,GUI,FW,Brest,Ligue 1,18,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
Mattia Bani,ITA,DF,Parma,Serie A,26,1993,15,1145,76,33.5,12.7,14,81,9,1,13,2,0.40,17,30,-13,-1.02,+0.20,17.0,18.4,-1.4,-0.11,+0.68
Mattia Bani,ITA,DF,Genoa,Serie A,26,1993,11,921,84,26.9,10.2,10,88,8,1,45,6,0.55,9,16,-7,-0.68,-0.54,8.0,15.7,-7.7,-0.75,-0.42
Mattia Bani,ITA,DF,Bologna,Serie A,26,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,
Simon Banza,FRA,FW,Lens,Ligue 1,23,1996,34,1372,40,40.1,15.2,12,76,1,22,21,3,1.41,24,18,+6,+0.39,+0.61,25.1,18.0,+7.1,+0.47,+0.41
Jamal Baptiste,ENG,DF,West Ham,Premier League,16,2003,0,,,,,0,,,0,,1,,,,,,,,,,,
Antonín Barák,CZE,MF,Hellas Verona,Serie A,25,1994,34,2765,81,80.8,30.7,32,85,23,2,27,0,1.24,37,41,-4,-0.13,-0.41,34.7,40.7,-6.0,-0.20,-0.06
Federico Barba,ITA,DF,Benevento,Serie A,26,1993,32,2659,83,77.7,29.5,31,85,26,1,16,0,0.84,30,55,-25,-0.85,+0.34,32.4,47.1,-14.6,-0.49,+0.60
Danilo Barbosa,BRA,DF,Nice,Ligue 1,24,1996,4,250,63,7.3,2.8,3,81,2,1,8,1,1.00,2,4,-2,-0.72,-0.69,6.5,2.3,+4.2,+1.50,+1.77
Barcia,ESP,DF,Granada,La Liga,19,2000,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,0,2,-2,-2.00,-1.57,0.8,2.6,-1.8,-1.77,-1.44
Malcolm Barcola,TOG,GK,Lyon,Ligue 1,21,1999,0,,,,,0,,,0,,1,,,,,,,,,,,
Melvin Bard,FRA,DF,Lyon,Ligue 1,19,2000,14,432,31,12.6,4.8,4,82,3,10,10,20,1.86,6,5,+1,+0.21,-0.91,8.7,4.9,+3.7,+0.78,-0.36
Enis Bardhi,MKD,MF,Levante,La Liga,25,1995,26,1682,65,49.2,18.7,19,80,9,7,23,2,0.92,16,29,-13,-0.70,-0.80,18.9,28.2,-9.3,-0.50,-0.31
Phil Bardsley,SCO,DF,Burnley,Premier League,35,1985,4,274,69,8.0,3.0,3,90,3,1,4,23,0.75,3,8,-5,-1.64,-1.16,3.0,4.1,-1.1,-0.36,+0.11
Nicolò Barella,ITA,MF,Inter,Serie A,23,1997,36,2896,80,84.7,32.2,32,87,23,4,31,1,2.36,65,31,+34,+1.06,-2.38,61.0,33.8,+27.1,+0.84,-0.61
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,31,1989,1,27,27,0.9,0.3,0,,0,1,27,5,0.00,1,1,0,0.00,+0.62,0.6,0.6,0.0,-0.16,+0.34
Kike Barja,ESP,MF,Osasuna,La Liga,23,1997,33,1433,43,41.9,15.9,17,71,1,16,14,5,1.12,15,15,0,0.00,+0.50,13.6,19.9,-6.3,-0.39,-0.06
Ross Barkley,ENG,MF,Chelsea,Premier League,26,1993,2,42,21,1.2,0.5,0,,0,2,21,1,1.50,1,0,+1,+2.14,+1.58,0.3,0.9,-0.6,-1.25,-2.10
Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,24,1531,64,44.8,17.0,18,77,6,6,26,4,1.08,26,24,+2,+0.12,-0.22,22.5,24.6,-2.1,-0.13,-0.23
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,22,1998,26,977,38,31.9,10.9,9,74,1,17,18,6,1.73,20,15,+5,+0.46,-0.01,18.6,15.0,+3.6,+0.33,+0.15
Ashley Barnes,ENG,FW,Burnley,Premier League,30,1989,22,1331,61,38.9,14.8,15,81,5,7,16,3,1.09,11,19,-8,-0.54,+0.06,15.4,20.3,-4.9,-0.33,+0.22
Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,25,1945,78,56.9,21.6,22,84,15,3,31,1,1.84,36,25,+11,+0.51,+0.08,28.1,26.4,+1.7,+0.08,-0.33
Marc Baró,ESP,DF,Cádiz,La Liga,20,1999,1,90,90,2.6,1.0,1,90,1,0,,11,0.00,0,3,-3,-3.00,-2.49,0.8,2.1,-1.3,-1.33,-0.80
Antonio Barragán,ESP,DF,Elche,La Liga,33,1987,27,2235,83,65.4,24.8,26,84,22,1,45,5,0.96,26,35,-9,-0.36,+0.55,19.6,37.1,-17.4,-0.70,+0.09
Antonio Barreca,ITA,DF,Fiorentina,Serie A,25,1995,3,85,28,2.5,0.9,1,58,0,2,14,31,0.33,1,1,0,0.00,+0.32,1.3,0.9,+0.4,+0.40,+0.68
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,20,2000,29,2303,79,75.3,25.6,27,84,13,2,24,4,1.34,27,37,-10,-0.39,+0.44,35.9,38.7,-2.7,-0.11,+0.02
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,31,1307,42,38.2,14.5,13,72,2,18,20,5,1.45,20,16,+4,+0.28,-0.45,19.6,13.7,+5.9,+0.41,-0.35
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,25,1994,16,1108,69,36.2,12.3,13,82,9,3,14,10,0.81,10,25,-15,-1.22,-0.71,11.3,20.2,-8.9,-0.72,+0.02
Gerard Barri,ESP,DF,Elche,La Liga,19,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,
Musa Barrow,GAM,FW,Bologna,Serie A,21,1998,38,2921,77,85.4,32.5,34,83,18,4,26,0,1.08,45,55,-10,-0.31,+0.41,45.4,56.0,-10.6,-0.33,-0.17
Kyle Bartley,ENG,DF,West Brom,Premier League,29,1991,30,2584,86,75.6,28.7,28,90,27,2,35,3,0.73,31,53,-22,-0.77,+1.28,29.1,52.8,-23.7,-0.82,+0.28
Paolo Bartolomei,ITA,MF,Spezia,Serie A,30,1989,6,320,53,9.4,3.6,3,84,2,3,23,4,0.67,5,10,-5,-1.41,-0.97,2.5,11.2,-8.8,-2.47,-2.07
Teddy Bartouche,FRA,GK,Lorient,Ligue 1,23,1997,0,,,,,0,,,0,,8,,,,,,,,,,,
Marc Bartra,ESP,DF,Betis,La Liga,29,1991,19,1694,89,49.5,18.8,19,89,18,0,,6,1.47,23,27,-4,-0.21,-0.42,20.1,26.1,-6.0,-0.32,-0.66
Daniele Baselli,ITA,MF,Torino,Serie A,28,1992,15,396,26,11.6,4.4,3,64,1,12,17,7,1.13,6,5,+1,+0.23,+0.82,7.1,6.4,+0.7,+0.17,+0.44
Salah Basha,EGY,FW,Udinese,Serie A,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Chris Basham,ENG,DF,Sheffield Utd,Premier League,32,1988,31,2576,83,75.3,28.6,31,83,21,0,,0,0.55,14,51,-37,-1.29,-0.65,23.3,45.0,-21.7,-0.76,+0.24
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,23,1996,34,2601,77,76.1,28.9,32,80,20,2,25,1,1.24,32,41,-9,-0.31,+0.24,32.4,43.6,-11.2,-0.39,0.00
Thomas Basila,FRA,DF,Nantes,Ligue 1,21,1999,0,,,,,0,,,0,,17,,,,,,,,,,,
Álvaro Bastida,ESP,MF,Cádiz,La Liga,16,2004,1,35,35,1.0,0.4,0,,0,1,35,1,1.00,0,1,-1,-2.57,-2.01,0.0,0.8,-0.8,-2.13,-1.59
Alessandro Bastoni,ITA,DF,Inter,Serie A,21,1999,33,2922,89,85.4,32.5,33,89,29,0,,3,2.45,71,26,+45,+1.39,-0.24,60.3,29.9,+30.4,+0.94,-0.01
Simone Bastoni,ITA,DF,Spezia,Serie A,23,1996,22,1522,69,44.5,16.9,19,76,8,3,28,9,0.91,26,34,-8,-0.47,+0.10,23.4,28.6,-5.2,-0.31,+0.52
Bastos,ANG,DF,Lazio,Serie A,29,1991,2,63,32,1.8,0.7,0,,0,2,32,0,0.50,0,2,-2,-2.86,-3.07,1.2,0.7,+0.5,+0.78,+0.48
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,18,728,40,21.3,8.1,7,79,2,11,16,17,0.94,10,15,-5,-0.62,+0.05,8.8,11.5,-2.7,-0.33,+0.42
Rodrigo Battaglia,ARG,MF,Alavés,La Liga,29,1991,32,2492,78,72.9,27.7,29,85,22,3,11,2,1.03,30,46,-16,-0.58,-0.09,33.5,43.4,-10.0,-0.36,-0.52
Thomas Battistella,ITA,MF,Udinese,Serie A,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
Cristian Battocchio,ITA,MF,Brest,Ligue 1,28,1992,15,355,24,10.4,3.9,2,77,0,13,16,2,1.47,4,11,-7,-1.77,-1.51,4.7,8.7,-4.0,-1.02,-0.90
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,30,1990,31,2790,90,91.2,31.0,31,90,31,0,,0,1.23,48,51,-3,-0.10,-0.43,46.6,49.8,-3.2,-0.10,-0.64
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,32,1988,17,1072,63,35.0,11.9,12,83,8,5,14,1,1.65,25,12,+13,+1.09,+1.05,16.4,11.7,+4.6,+0.39,+0.29
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,20,1999,31,2369,76,77.4,26.3,28,81,13,3,30,0,1.23,43,46,-3,-0.11,-0.24,39.1,42.3,-3.2,-0.12,-0.33
