Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Steve Mandanda,FRA,GK,Marseille,Ligue 1,35,1985,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,26,1994,24.2,0,4,0,0.0,0.17,0.00,0.00,,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Aïssa Mandi,ALG,DF,Betis,La Liga,28,1991,26.6,3,9,7,77.8,0.34,0.26,0.33,0.43,7.7,0,0,0,2.3,2.3,0.25,+0.7,+0.7
Rolando Mandragora,ITA,MF,Udinese,Serie A,23,1997,4.4,0,9,4,44.4,2.04,0.90,0.00,0.00,22.0,1,0,0,0.8,0.8,0.09,-0.8,-0.8
Rolando Mandragora,ITA,MF,Torino,Serie A,23,1997,16.9,3,27,8,29.6,1.59,0.47,0.11,0.38,19.8,1,0,0,2.1,2.1,0.08,+0.9,+0.9
Mario Mandžukić,CRO,FW,Milan,Serie A,34,1986,2.4,0,5,3,60.0,2.12,1.27,0.00,0.00,9.2,0,0,0,0.8,0.8,0.17,-0.8,-0.8
Sadio Mané,SEN,FW,Liverpool,Premier League,28,1992,31.2,11,93,35,37.6,2.98,1.12,0.12,0.31,12.8,0,0,0,15.2,15.2,0.16,-4.2,-4.2
Niccolò Manfredini,ITA,GK,Benevento,Serie A,32,1988,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eliaquim Mangala,FRA,DF,Valencia,La Liga,29,1991,3.6,0,2,0,0.0,0.56,0.00,0.00,,7.0,0,0,0,0.5,0.5,0.26,-0.5,-0.5
Orel Mangala,BEL,MF,Stuttgart,Bundesliga,22,1998,23.4,1,26,8,30.8,1.11,0.34,0.04,0.13,20.7,0,0,0,1.4,1.4,0.05,-0.4,-0.4
Thomas Mangani,FRA,MF,Angers,Ligue 1,33,1987,29.9,3,23,5,21.7,0.77,0.17,0.00,0.00,25.3,4,3,3,3.3,1.0,0.05,-0.3,-1.0
Vito Mannone,ITA,GK,Monaco,Ligue 1,32,1988,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kostas Manolas,GRE,DF,Napoli,Serie A,29,1991,25.5,0,8,3,37.5,0.31,0.12,0.00,0.00,11.1,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,26,1994,9.2,0,1,0,0.0,0.11,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Juan Manuel Ramos,URU,DF,Spezia,Serie A,23,1996,3.3,0,1,0,0.0,0.31,0.00,0.00,,28.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Myziane Maolida,FRA,FW,Nice,Ligue 1,21,1999,12.0,3,19,4,21.1,1.59,0.33,0.16,0.75,16.5,0,0,0,2.8,2.8,0.15,+0.2,+0.2
Faitout Maouassa,FRA,DF,Rennes,Ligue 1,22,1998,13.0,0,27,8,29.6,2.08,0.62,0.00,0.00,25.3,5,0,0,0.8,0.8,0.03,-0.8,-0.8
Sekou Mara,FRA,FW,Bordeaux,Ligue 1,18,2002,2.5,1,4,4,100.0,1.57,1.57,0.25,0.25,15.5,0,0,0,0.5,0.5,0.12,+0.5,+0.5
Maranhão,BRA,FW,Valladolid,La Liga,23,1996,13.1,4,31,12,38.7,2.37,0.92,0.13,0.33,13.6,0,0,0,3.8,3.8,0.12,+0.2,+0.2
Fernando Marçal,BRA,DF,Lyon,Ligue 1,31,1989,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fernando Marçal,BRA,DF,Wolves,Premier League,31,1989,6.9,0,2,0,0.0,0.29,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marcelo,BRA,DF,Lyon,Ligue 1,33,1987,32.3,3,23,7,30.4,0.71,0.22,0.13,0.43,11.7,1,0,0,1.3,1.3,0.06,+1.7,+1.7
Marcelo,BRA,DF,Real Madrid,La Liga,32,1988,11.7,0,12,0,0.0,1.03,0.00,0.00,,20.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Solly March,ENG,DF,Brighton,Premier League,26,1994,18.6,2,22,4,18.2,1.18,0.22,0.09,0.50,17.3,1,0,0,1.7,1.7,0.08,+0.3,+0.3
Federico Marchetti,ITA,GK,Genoa,Serie A,37,1983,3.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Riccardo Marchizza,ITA,DF,Spezia,Serie A,22,1998,17.3,0,7,0,0.0,0.40,0.00,0.00,,17.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,28,1992,33.5,0,24,5,20.8,0.72,0.15,0.00,0.00,12.1,0,0,0,1.7,1.7,0.07,-1.7,-1.7
Iván Marcone,ARG,MF,Elche,La Liga,30,1990,29.4,0,2,0,0.0,0.07,0.00,0.00,,16.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,31,1989,16.9,1,6,5,83.3,0.36,0.30,0.17,0.20,11.3,0,0,0,1.3,1.3,0.21,-0.3,-0.3
Dario Maresic,AUT,DF,Reims,Ligue 1,20,1999,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
José Mari,ESP,MF,Cádiz,La Liga,32,1987,16.1,1,16,3,18.8,0.99,0.19,0.00,0.00,26.7,0,1,1,1.2,0.4,0.02,-0.2,-0.4
Pablo Marí,ESP,DF,Arsenal,Premier League,26,1993,10.0,0,2,0,0.0,0.20,0.00,0.00,,21.3,0,0,0,0.0,0.0,0.02,0.0,0.0
José María Giménez,URU,DF,Atlético Madrid,La Liga,25,1995,19.6,0,15,5,33.3,0.76,0.25,0.00,0.00,11.3,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Mariano,DOM,FW,Real Madrid,La Liga,26,1993,5.7,1,15,3,20.0,2.63,0.53,0.07,0.33,16.3,0,0,0,1.5,1.5,0.10,-0.5,-0.5
Jordan Marié,FRA,MF,Dijon,Ligue 1,28,1991,15.9,0,10,1,10.0,0.63,0.06,0.00,0.00,21.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Adrián Marín,ESP,DF,Alavés,La Liga,23,1997,1.0,0,1,0,0.0,0.97,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Adrián Marín,ESP,DF,Granada,La Liga,23,1997,3.0,0,1,0,0.0,0.33,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Răzvan Marin,ROU,MF,Cagliari,Serie A,24,1996,32.9,3,28,10,35.7,0.85,0.30,0.11,0.30,23.0,1,0,0,1.5,1.5,0.06,+1.5,+1.5
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,26,1994,23.2,5,14,6,42.9,0.60,0.26,0.36,0.83,9.5,0,0,0,2.2,2.2,0.16,+2.8,+2.8
Marlon,BRA,DF,Sassuolo,Serie A,24,1995,19.4,0,5,2,40.0,0.26,0.10,0.00,0.00,8.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marquinhos,BRA,DF,Paris S-G,Ligue 1,26,1994,23.6,3,15,8,53.3,0.63,0.34,0.20,0.38,8.3,0,0,0,1.5,1.5,0.10,+1.5,+1.5
Luca Marrone,ITA,DF,Crotone,Serie A,30,1990,17.6,0,4,2,50.0,0.23,0.11,0.00,0.00,7.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Roger Martí,ESP,FW,Levante,La Liga,29,1991,24.4,12,43,19,44.2,1.76,0.78,0.23,0.53,14.5,0,2,4,9.3,6.3,0.15,+2.7,+3.7
Anthony Martial,FRA,FW,Manchester Utd,Premier League,24,1995,16.4,4,43,21,48.8,2.61,1.28,0.09,0.19,14.1,0,0,0,6.5,6.5,0.15,-2.5,-2.5
Aarón Martín,ESP,DF,Mainz 05,Bundesliga,23,1997,2.9,0,1,0,0.0,0.34,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Aarón Martín,ESP,DF,Celta Vigo,La Liga,23,1997,17.1,0,6,1,16.7,0.35,0.06,0.00,0.00,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Álex Martín,ESP,DF,Cádiz,La Liga,22,1998,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonas Martin,FRA,MF,Rennes,Ligue 1,30,1990,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Martinelli,BRA,FW,Arsenal,Premier League,19,2001,6.5,2,20,8,40.0,3.06,1.22,0.10,0.25,13.1,0,0,0,3.4,3.4,0.17,-1.4,-1.4
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,27,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,29,1991,28.0,1,17,7,41.2,0.61,0.25,0.06,0.14,20.3,1,0,0,1.3,1.3,0.08,-0.3,-0.3
Javi Martínez,ESP,DF,Bayern Munich,Bundesliga,31,1988,5.2,0,2,0,0.0,0.39,0.00,0.00,,9.7,0,0,0,0.3,0.3,0.14,-0.3,-0.3
Javi Martínez,ESP,MF,Osasuna,La Liga,20,1999,5.1,1,3,1,33.3,0.59,0.20,0.33,1.00,14.8,0,0,0,0.6,0.6,0.19,+0.4,+0.4
Josep Martinez,ESP,GK,RB Leipzig,Bundesliga,22,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lautaro Martínez,ARG,FW,Inter,Serie A,22,1997,28.5,17,108,36,33.3,3.80,1.27,0.14,0.42,14.3,0,2,2,15.2,13.6,0.13,+1.8,+1.4
Pablo Martinez,FRA,DF,Nîmes,Ligue 1,31,1989,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,24,1996,16.5,1,13,5,38.5,0.79,0.30,0.08,0.20,16.9,0,0,0,1.4,1.4,0.11,-0.4,-0.4
Gelson Martins,POR,MF,Monaco,Ligue 1,25,1995,17.2,3,26,11,42.3,1.51,0.64,0.12,0.27,15.0,0,0,0,2.7,2.7,0.10,+0.3,+0.3
Adam Marušić,MNE,DF,Lazio,Serie A,27,1992,33.0,2,27,12,44.4,0.82,0.36,0.07,0.17,14.5,0,0,0,2.0,2.0,0.08,0.0,0.0
Sylvain Marveaux,FRA,MF,Lorient,Ligue 1,34,1986,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,16.6,0,0,0,0.8,0.8,0.17,-0.8,-0.8
Marvin,ESP,DF,Real Madrid,La Liga,20,2000,1.5,0,1,0,0.0,0.68,0.00,0.00,,15.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Omar Mascarell,ESP,MF,Schalke 04,Bundesliga,27,1993,19.6,1,10,3,30.0,0.51,0.15,0.10,0.33,23.9,1,0,0,0.3,0.3,0.03,+0.7,+0.7
Andrea Masiello,ITA,DF,Genoa,Serie A,34,1986,28.5,0,5,0,0.0,0.18,0.00,0.00,,16.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Jordi Masip,ESP,GK,Valladolid,La Liga,31,1989,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Roberto Massimo,GER,DF,Stuttgart,Bundesliga,19,2000,8.4,0,15,4,26.7,1.78,0.48,0.00,0.00,14.8,0,0,0,1.7,1.7,0.11,-1.7,-1.7
Giuseppe Mastinu,ITA,FW,Spezia,Serie A,28,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arthur Masuaku,COD,DF,West Ham,Premier League,26,1993,11.2,0,6,2,33.3,0.54,0.18,0.00,0.00,21.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Jaime Mata,ESP,FW,Getafe,La Liga,31,1988,22.6,5,38,16,42.1,1.68,0.71,0.11,0.25,11.4,0,1,2,6.6,5.1,0.13,-1.6,-1.1
Juan Mata,ESP,FW,Manchester Utd,Premier League,32,1988,5.7,1,4,3,75.0,0.71,0.53,0.00,0.00,20.6,0,1,1,1.1,0.3,0.08,-0.1,-0.3
Pape Matar Sarr,SEN,MF,Metz,Ligue 1,17,2002,17.7,3,31,8,25.8,1.75,0.45,0.10,0.38,26.9,1,0,0,1.0,1.0,0.03,+2.0,+2.0
Eliot Matazo,BEL,MF,Monaco,Ligue 1,18,2002,3.5,1,3,2,66.7,0.86,0.57,0.33,0.50,9.4,0,0,0,1.3,1.3,0.43,-0.3,-0.3
Jean-Philippe Mateta,FRA,FW,Mainz 05,Bundesliga,23,1997,11.1,7,27,13,48.1,2.44,1.17,0.22,0.46,11.9,1,1,1,7.4,6.7,0.25,-0.4,-0.7
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,23,1997,2.5,1,4,2,50.0,1.63,0.81,0.25,0.50,11.9,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,31,1988,12.3,0,6,3,50.0,0.49,0.24,0.00,0.00,21.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Joël Matip,CMR,DF,Liverpool,Premier League,28,1991,7.7,1,5,2,40.0,0.65,0.26,0.20,0.50,6.8,0,0,0,0.6,0.6,0.13,+0.4,+0.4
Rabbi Matondo,WAL,FW,Schalke 04,Bundesliga,19,2000,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryder Matos,BRA,MF,Udinese,Serie A,27,1993,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Henning Matriciani,GER,DF,Schalke 04,Bundesliga,20,2000,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,18,2002,3.9,0,4,0,0.0,1.02,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Federico Mattiello,ITA,DF,Spezia,Serie A,25,1995,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Neal Maupay,FRA,FW,Brighton,Premier League,23,1996,27.9,8,67,22,32.8,2.40,0.79,0.07,0.23,14.2,0,3,4,13.0,9.9,0.15,-5.0,-4.9
Tony Mauricio,FRA,MF,Lens,Ligue 1,26,1994,5.6,0,13,2,15.4,2.33,0.36,0.00,0.00,25.7,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Stephy Mavididi,ENG,FW,Montpellier,Ligue 1,22,1998,22.6,9,31,17,54.8,1.37,0.75,0.29,0.53,12.8,0,0,0,4.9,4.9,0.16,+4.1,+4.1
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,22,1997,16.3,0,17,5,29.4,1.05,0.31,0.00,0.00,10.9,0,0,0,1.4,1.4,0.08,-1.4,-1.4
Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,31,1989,9.1,3,19,13,68.4,2.09,1.43,0.16,0.23,11.3,0,0,0,3.2,3.2,0.17,-0.2,-0.2
Borja Mayoral,ESP,FW,Roma,Serie A,23,1997,17.2,10,41,16,39.0,2.38,0.93,0.24,0.63,13.9,0,0,0,8.3,8.3,0.20,+1.7,+1.7
Borja Mayoral,ESP,FW,Real Madrid,La Liga,23,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Youssef Maziz,FRA,MF,Metz,Ligue 1,22,1998,2.9,0,6,0,0.0,2.10,0.00,0.00,,21.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Antonio Mazzotta,ITA,DF,Crotone,Serie A,30,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Mbabu,SUI,DF,Wolfsburg,Bundesliga,25,1995,18.2,0,11,5,45.5,0.60,0.27,0.00,0.00,13.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,21,1998,26.4,27,98,47,48.0,3.71,1.78,0.21,0.45,15.0,2,6,6,24.6,20.1,0.20,+2.4,+0.9
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,25,1994,4.8,1,1,1,100.0,0.21,0.21,1.00,1.00,2.0,0,0,0,0.5,0.5,0.55,+0.5,+0.5
Jean-Manuel Mbom,GER,MF,Werder Bremen,Bundesliga,20,2000,12.9,0,7,1,14.3,0.54,0.08,0.00,0.00,17.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Nathanael Mbuku,FRA,MF,Reims,Ligue 1,18,2002,24.6,4,39,18,46.2,1.59,0.73,0.10,0.22,17.7,0,0,0,3.3,3.3,0.09,+0.7,+0.7
James McArthur,SCO,MF,Crystal Palace,Premier League,32,1987,16.3,0,6,0,0.0,0.37,0.00,0.00,,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Oliver McBurnie,SCO,FW,Sheffield Utd,Premier League,24,1996,14.7,1,30,12,40.0,2.04,0.82,0.03,0.08,11.4,0,0,0,3.1,3.1,0.10,-2.1,-2.1
Alex McCarthy,ENG,GK,Southampton,Premier League,30,1989,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
James McCarthy,IRL,MF,Crystal Palace,Premier League,29,1990,9.1,0,1,0,0.0,0.11,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.01,0.0,0.0
John McGinn,SCO,MF,Aston Villa,Premier League,25,1994,37.0,3,46,11,23.9,1.24,0.30,0.07,0.27,22.1,0,0,0,2.2,2.2,0.05,+0.8,+0.8
David McGoldrick,IRL,FW,Sheffield Utd,Premier League,32,1987,26.6,8,72,24,33.3,2.70,0.90,0.11,0.33,17.3,1,0,0,6.9,6.9,0.10,+1.1,+1.1
Weston McKennie,USA,MF,Juventus,Serie A,21,1998,18.9,5,29,14,48.3,1.53,0.74,0.17,0.36,10.1,0,0,0,4.2,4.2,0.14,+0.8,+0.8
Dwight McNeil,ENG,MF,Burnley,Premier League,20,1999,34.1,2,26,9,34.6,0.76,0.26,0.08,0.22,21.9,1,0,0,1.1,1.1,0.04,+0.9,+0.9
Scott McTominay,SCO,MF,Manchester Utd,Premier League,23,1996,23.7,4,26,7,26.9,1.10,0.30,0.15,0.57,16.1,0,0,0,2.1,2.1,0.08,+1.9,+1.9
Gary Medel,CHI,DF,Bologna,Serie A,32,1987,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Facundo Medina,ARG,DF,Lens,Ligue 1,21,1999,22.3,2,9,4,44.4,0.40,0.18,0.22,0.50,11.5,0,0,0,0.8,0.8,0.09,+1.2,+1.2
Nathan de Medina,BEL,DF,Arminia,Bundesliga,22,1997,7.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ben Mee,ENG,DF,Burnley,Premier League,30,1989,29.9,2,22,6,27.3,0.74,0.20,0.09,0.33,9.9,0,0,0,1.6,1.6,0.07,+0.4,+0.4
Joshua Mees,GER,FW,Union Berlin,Bundesliga,24,1996,0.1,0,2,0,0.0,36.00,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Admir Mehmedi,SUI,MF,Wolfsburg,Bundesliga,29,1991,9.1,0,8,2,25.0,0.88,0.22,0.00,0.00,13.8,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Soualiho Meïté,FRA,MF,Milan,Serie A,26,1994,6.5,0,7,3,42.9,1.07,0.46,0.00,0.00,22.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Soualiho Meïté,FRA,MF,Torino,Serie A,26,1994,10.2,1,8,4,50.0,0.78,0.39,0.13,0.25,16.6,0,0,0,0.6,0.6,0.07,+0.4,+0.4
Hannibal Mejbri,TUN,MF,Manchester Utd,Premier League,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Farid El Melali,ALG,FW,Angers,Ligue 1,23,1997,4.6,0,13,5,38.5,2.83,1.09,0.00,0.00,18.3,0,0,0,1.4,1.4,0.11,-1.4,-1.4
Filippo Melegoni,ITA,MF,Genoa,Serie A,21,1999,4.3,0,4,1,25.0,0.93,0.23,0.00,0.00,23.4,2,0,0,0.4,0.4,0.10,-0.4,-0.4
Gonzalo Melero,ESP,MF,Levante,La Liga,26,1994,20.6,7,28,9,32.1,1.36,0.44,0.25,0.78,14.1,0,0,0,3.1,3.1,0.11,+3.9,+3.9
Birger Meling,NOR,DF,Nîmes,Ligue 1,25,1994,25.9,2,13,6,46.2,0.50,0.23,0.15,0.33,16.0,0,0,0,0.8,0.8,0.06,+1.2,+1.2
Arthur Melo,BRA,MF,Juventus,Serie A,23,1996,12.9,1,3,1,33.3,0.23,0.08,0.33,1.00,23.0,0,0,0,0.2,0.2,0.05,+0.8,+0.8
Houboulang Mendes,FRA,DF,Lorient,Ligue 1,22,1998,14.4,0,4,0,0.0,0.28,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Pedro Mendes,POR,DF,Montpellier,Ligue 1,29,1990,18.1,2,8,3,37.5,0.44,0.17,0.25,0.67,14.6,0,0,0,0.9,0.9,0.12,+1.1,+1.1
Thiago Mendes,BRA,MF,Lyon,Ligue 1,28,1992,24.9,0,22,7,31.8,0.88,0.28,0.00,0.00,21.2,0,0,0,1.6,1.6,0.07,-1.6,-1.6
Brais Méndez,ESP,MF,Celta Vigo,La Liga,23,1997,29.7,9,49,21,42.9,1.65,0.71,0.16,0.38,15.8,1,1,1,7.5,6.7,0.14,+1.5,+1.3
Édgar Méndez,ESP,MF,Alavés,La Liga,30,1990,23.2,5,34,10,29.4,1.46,0.43,0.15,0.50,16.6,0,0,0,5.4,5.4,0.16,-0.4,-0.4
Eñaut Mendía,ESP,FW,Eibar,La Liga,21,1999,0.7,0,1,0,0.0,1.48,0.00,0.00,,27.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Batista Mendy,FRA,MF,Nantes,Ligue 1,20,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamin Mendy,FRA,DF,Manchester City,Premier League,26,1994,10.6,2,6,2,33.3,0.57,0.19,0.33,1.00,16.5,0,0,0,0.4,0.4,0.07,+1.6,+1.6
Edouard Mendy,SEN,GK,Rennes,Ligue 1,28,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Edouard Mendy,SEN,GK,Chelsea,Premier League,28,1992,30.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ferland Mendy,FRA,DF,Real Madrid,La Liga,25,1995,24.5,1,12,2,16.7,0.49,0.08,0.08,0.50,19.0,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Nampalys Mendy,SEN,MF,Leicester City,Premier League,28,1992,16.2,0,4,2,50.0,0.25,0.12,0.00,0.00,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Hamza Mendyl,MAR,FW,Schalke 04,Bundesliga,22,1997,1.1,0,2,0,0.0,1.89,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Levent Mercan,GER,FW,Schalke 04,Bundesliga,19,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jorge Meré,ESP,DF,Köln,Bundesliga,23,1997,14.4,0,2,0,0.0,0.14,0.00,0.00,,25.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Alex Meret,ITA,GK,Napoli,Serie A,23,1997,22.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikel Merino,ESP,MF,Real Sociedad,La Liga,24,1996,23.9,2,33,8,24.2,1.38,0.33,0.06,0.25,13.6,0,0,0,3.7,3.7,0.11,-1.7,-1.7
Martín Merquelanz,ESP,FW,Real Sociedad,La Liga,25,1995,6.1,0,11,4,36.4,1.80,0.66,0.00,0.00,17.9,1,0,0,1.1,1.1,0.10,-1.1,-1.1
Yıldırım Mert Çetin,TUR,DF,Hellas Verona,Serie A,23,1997,4.6,0,2,0,0.0,0.43,0.00,0.00,,9.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Dries Mertens,BEL,FW,Napoli,Serie A,33,1987,16.2,9,55,20,36.4,3.39,1.23,0.16,0.45,17.5,6,0,0,5.3,5.3,0.10,+3.7,+3.7
Roque Mesa,ESP,MF,Valladolid,La Liga,31,1989,19.6,1,25,4,16.0,1.28,0.20,0.00,0.00,24.6,2,1,1,1.7,0.9,0.04,-0.7,-0.9
Illan Meslier,FRA,GK,Leeds United,Premier League,20,2000,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lionel Messi,ARG,FW,Barcelona,La Liga,33,1987,33.6,30,190,85,44.7,5.66,2.53,0.14,0.32,18.8,40,3,5,23.6,19.5,0.10,+6.4,+7.5
Junior Messias,BRA,MF,Crotone,Serie A,29,1991,35.7,9,98,32,32.7,2.74,0.90,0.09,0.28,21.2,9,0,0,7.6,7.6,0.08,+1.4,+1.4
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,28,1991,16.4,1,12,2,16.7,0.73,0.12,0.08,0.50,18.0,0,0,0,0.9,0.9,0.08,+0.1,+0.1
Mexer,MOZ,DF,Bordeaux,Ligue 1,31,1988,7.9,0,1,0,0.0,0.13,0.00,0.00,,10.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Max Meyer,GER,MF,Köln,Bundesliga,24,1995,3.9,0,10,5,50.0,2.56,1.28,0.00,0.00,16.8,0,0,0,1.0,1.0,0.10,-1.0,-1.0
Omenuke Mfulu,COD,MF,Elche,La Liga,26,1994,8.8,0,3,0,0.0,0.34,0.00,0.00,,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Míchel,ESP,MF,Valladolid,La Liga,32,1988,10.5,2,10,5,50.0,0.95,0.48,0.20,0.40,23.6,2,0,0,0.6,0.6,0.06,+1.4,+1.4
Jonas Michel Dirkner,GER,MF,Hertha BSC,Bundesliga,18,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jonas Michelbrink,GER,MF,Hertha BSC,Bundesliga,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Clément Michelin,FRA,DF,Lens,Ligue 1,23,1997,12.8,0,11,2,18.2,0.86,0.16,0.00,0.00,29.5,5,0,0,0.3,0.3,0.03,-0.3,-0.3
Edouard Michut,FRA,MF,Paris S-G,Ligue 1,17,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Petar Mićin,SRB,MF,Udinese,Serie A,21,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Florian Miguel,FRA,DF,Nîmes,Ligue 1,23,1996,17.1,0,10,4,40.0,0.59,0.23,0.00,0.00,10.5,0,0,0,1.3,1.3,0.13,-1.3,-1.3
