Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,27,1993,32.3,4,0,0,31,46,2,39,50,40,0,1,0,269,31,27,53.4
Mathys Saban,FRA,FW,Saint-Étienne,Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,26,1994,22.5,8,0,0,26,43,7,23,36,27,0,0,0,272,21,21,50.0
Alexis Saelemaekers,BEL,FW,Milan,Serie A,21,1999,22.4,7,1,1,36,39,6,41,28,31,1,0,0,151,7,25,21.9
Modibo Sagnan,FRA,DF,Real Sociedad,La Liga,21,1999,6.9,3,0,0,17,6,0,1,7,5,0,0,0,59,16,14,53.3
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,23,1997,17.3,0,0,0,10,54,5,21,9,11,0,1,0,100,5,13,27.8
Borja Sainz,ESP,MF,Alavés,La Liga,19,2001,5.0,1,0,0,16,9,4,11,5,8,0,0,0,35,3,12,20.0
Romain Saïss,MAR,DF,Wolves,Premier League,30,1990,26.7,2,0,0,33,12,1,17,39,18,0,2,0,219,89,53,62.7
Bukayo Saka,ENG,FW,Arsenal,Premier League,18,2001,28.4,1,0,0,29,75,15,82,27,19,1,0,1,176,15,43,25.9
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,30,1990,26.5,6,1,0,46,20,2,31,38,61,0,0,0,206,48,37,56.5
Moïse Sakava,CMR,MF,Reims,Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,30,1990,3.1,0,0,0,2,0,0,0,0,2,0,1,0,17,5,8,38.5
Jacopo Sala,ITA,DF,Spezia,Serie A,28,1991,4.2,1,0,0,8,4,0,9,3,5,0,0,0,31,3,5,37.5
Mohamed Salah,EGY,FW,Liverpool,Premier League,28,1992,34.2,0,0,0,23,32,13,47,9,13,2,0,0,191,21,52,28.8
Eddie Salcedo,ITA,FW,Hellas Verona,Serie A,18,2001,8.4,3,0,0,13,16,3,11,3,2,1,0,0,49,31,64,32.6
William Saliba,FRA,DF,Nice,Ligue 1,19,2001,20.0,2,0,0,17,10,0,0,34,8,0,1,0,191,35,22,61.4
Romain Salin,FRA,GK,Rennes,Ligue 1,36,1984,15.0,2,0,0,0,2,0,0,0,0,0,0,0,99,0,0,
Mohammed Salisu,GHA,DF,Southampton,Premier League,21,1999,9.4,1,0,0,12,4,0,2,26,19,0,0,0,75,26,18,59.1
Roland Sallai,HUN,MF,Freiburg,Bundesliga,23,1997,18.5,5,0,0,51,55,12,42,10,13,2,0,0,99,38,57,40.0
Salvi,ESP,MF,Cádiz,La Liga,29,1991,21.5,5,0,0,20,30,7,84,18,12,0,1,0,125,18,36,33.3
Lazar Samardzic,GER,MF,RB Leipzig,Bundesliga,18,2002,2.2,0,0,0,6,3,0,0,5,6,0,0,0,14,1,1,50.0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,24,1996,28.5,3,0,0,53,55,0,7,68,45,0,0,0,381,49,59,45.4
Mama Samba Baldé,GNB,FW,Dijon,Ligue 1,24,1995,24.0,4,0,0,40,41,16,10,13,20,1,0,0,104,67,112,37.4
Junior Sambia,FRA,DF,Montpellier,Ligue 1,23,1996,27.2,2,0,0,24,47,3,61,34,35,1,0,0,177,37,43,46.3
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,34,1986,12.6,4,1,0,14,22,0,32,8,9,0,0,0,72,3,17,15.0
Fede San Emeterio,ESP,MF,Valladolid,La Liga,23,1997,16.2,7,0,0,45,17,0,2,15,18,0,1,0,163,28,47,37.3
Antonio Sanabria,PAR,FW,Betis,La Liga,24,1996,10.4,2,0,0,15,13,3,1,2,6,0,0,0,39,36,37,49.3
Antonio Sanabria,PAR,FW,Torino,Serie A,24,1996,10.9,2,0,0,21,13,3,5,10,4,0,0,0,39,27,47,36.5
Oihan Sancet,ESP,FW,Athletic Club,La Liga,20,2000,11.5,2,0,0,20,22,4,5,3,9,0,0,0,59,15,26,36.6
Renato Sanches,POR,MF,Lille,Ligue 1,22,1997,14.1,4,0,0,31,31,2,19,17,12,0,0,0,130,7,21,25.0
Alexis Sánchez,CHI,FW,Inter,Serie A,31,1988,12.7,0,0,0,21,46,10,18,11,10,0,0,0,69,13,11,54.2
Davinson Sánchez,COL,DF,Tottenham,Premier League,24,1996,16.5,1,0,0,25,12,0,0,14,25,0,3,1,153,50,30,62.5
Germán Sánchez,ESP,DF,Granada,La Liga,33,1986,29.3,11,1,0,34,31,4,0,26,11,0,0,0,216,88,79,52.7
Javi Sánchez,ESP,DF,Valladolid,La Liga,23,1997,10.2,3,0,0,7,3,0,1,13,12,0,0,0,62,18,18,50.0
Manuel Sánchez,ESP,DF,Atlético Madrid,La Liga,19,2000,0.5,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,
Manuel Sánchez,ESP,DF,Osasuna,La Liga,19,2000,10.8,4,0,0,16,8,1,30,11,11,0,0,0,82,8,15,34.8
Juan Sánchez Miño,ARG,DF,Elche,La Liga,30,1990,5.5,2,0,0,10,7,0,8,4,5,0,0,0,40,4,5,44.4
Robert Sánchez,ESP,GK,Brighton,Premier League,22,1997,27.0,2,0,0,2,5,0,0,0,0,0,1,0,134,1,1,50.0
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,20,2000,22.9,0,0,0,2,26,9,52,14,11,0,0,0,154,5,22,18.5
Alex Sandro,BRA,DF,Juventus,Serie A,29,1991,20.6,2,0,0,27,31,0,45,23,27,0,0,1,172,38,27,58.5
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,24,1996,20.1,2,0,0,15,26,6,54,12,21,1,0,0,151,8,19,29.6
Salif Sané,SEN,DF,Schalke 04,Bundesliga,29,1990,11.9,5,0,0,16,15,1,3,18,7,0,1,0,151,73,18,80.2
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,34,1986,23.2,10,0,0,73,46,4,8,26,32,0,2,0,316,73,67,52.1
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,16,2003,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0
Siriki Sanogo,CIV,MF,Benevento,Serie A,18,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Morgan Sanson,FRA,MF,Marseille,Ligue 1,25,1994,9.2,2,0,0,19,10,0,13,12,19,0,0,0,57,9,13,40.9
Morgan Sanson,FRA,MF,Aston Villa,Premier League,25,1994,3.3,3,0,0,8,9,2,8,7,5,0,0,0,31,5,4,55.6
Nicola Sansone,ITA,FW,Bologna,Serie A,28,1991,13.0,2,0,0,24,46,3,22,9,14,0,0,0,79,6,25,19.4
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,25,1995,3.0,1,0,0,7,6,1,1,2,6,0,0,0,38,5,3,62.5
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,25,1995,24.5,5,0,0,38,35,2,26,49,42,0,0,1,282,56,39,58.9
Federico Santander,PAR,FW,Bologna,Serie A,29,1991,0.4,0,0,0,2,2,0,1,0,0,0,0,0,5,2,2,50.0
Davide Santon,ITA,DF,Roma,Serie A,29,1991,6.5,3,0,0,11,3,1,16,6,4,0,0,0,36,4,3,57.1
Samir Santos,BRA,DF,Udinese,Serie A,25,1994,24.6,6,0,0,49,37,3,17,40,34,0,0,0,175,54,33,62.1
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,28,1991,0.6,0,0,0,1,2,0,0,0,1,0,0,0,3,1,1,50.0
Riccardo Saponara,ITA,FW,Spezia,Serie A,28,1991,4.3,2,1,1,3,19,2,5,3,2,0,0,0,27,7,6,53.8
Ivan Šaponjić,SRB,FW,Cádiz,La Liga,22,1997,4.3,2,0,0,15,15,4,0,3,0,0,0,0,19,20,30,40.0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,28,1992,14.7,2,0,0,11,17,7,37,4,12,0,0,0,67,4,10,28.6
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,20,2000,27.8,7,0,0,38,51,6,12,20,28,0,0,1,166,70,110,38.9
Bouna Sarr,SEN,DF,Marseille,Ligue 1,28,1992,0.8,0,0,0,3,2,0,1,1,1,0,0,0,8,1,3,25.0
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,28,1992,5.0,1,0,0,12,7,1,11,4,9,0,0,0,57,8,7,53.3
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,24,1996,5.1,1,0,0,10,5,1,0,4,6,0,0,0,53,24,10,70.6
Marco Sau,ITA,MF,Benevento,Serie A,32,1987,8.7,1,1,0,11,20,1,16,8,3,1,0,0,50,8,18,30.8
Téji Savanier,FRA,MF,Montpellier,Ligue 1,28,1991,24.1,6,1,0,67,68,1,57,40,53,1,2,0,267,26,21,55.3
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,29,1991,32.8,14,0,0,33,16,3,2,35,26,0,1,0,312,100,47,68.0
Romaine Sawyers,SKN,MF,West Brom,Premier League,28,1991,16.5,2,0,0,31,18,0,5,22,19,0,0,1,176,13,6,68.4
Gianluca Scamacca,ITA,FW,Genoa,Serie A,21,1999,15.0,1,0,0,35,18,10,13,8,11,0,0,1,77,43,48,47.3
Dane Scarlett,ENG,FW,Tottenham,Premier League,16,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,28,1991,13.8,4,1,0,22,15,1,3,22,9,0,0,0,123,20,25,44.4
Aurélien Scheidler,FRA,FW,Dijon,Ligue 1,22,1998,3.8,1,0,0,8,4,6,0,0,1,0,0,0,11,10,23,30.3
Nicolás Schiappacasse,URU,MF,Sassuolo,Serie A,21,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Pasquale Schiattarella,ITA,MF,Benevento,Serie A,33,1987,25.0,13,1,0,39,57,1,6,23,35,0,0,0,295,12,8,60.0
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,24,1996,20.7,4,0,0,28,23,7,5,2,8,1,0,0,69,80,78,50.6
Sven Schipplock,GER,FW,Arminia,Bundesliga,31,1988,8.3,4,0,0,40,29,3,10,3,8,0,0,0,56,23,33,41.1
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,22,1997,29.2,7,0,0,57,44,1,10,47,61,1,0,0,381,51,46,52.6
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,23,1997,18.4,3,0,0,25,24,0,1,29,12,0,0,1,173,58,37,61.1
Nico Schlotterbeck,GER,DF,Union Berlin,Bundesliga,20,1999,14.3,4,1,1,22,29,0,6,36,20,0,1,1,139,43,30,58.9
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,27,1992,15.9,3,0,0,34,26,0,27,21,20,0,0,0,116,32,43,42.7
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,33,1986,38.0,0,0,0,0,3,0,0,0,0,0,0,1,161,0,0,
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,30,1990,26.6,4,0,0,21,21,0,84,22,27,0,0,0,231,22,25,46.8
Romano Schmid,AUT,FW,Werder Bremen,Bundesliga,20,2000,13.1,2,0,0,16,26,6,15,16,20,1,0,0,136,7,24,22.6
Benno Schmitz,GER,DF,Köln,Bundesliga,25,1994,4.6,0,0,0,8,7,0,5,8,6,0,0,0,36,6,8,42.9
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,30,1989,24.4,9,1,1,41,14,0,7,36,38,0,0,0,233,42,28,60.0
Alessandro Schöpf,AUT,FW,Schalke 04,Bundesliga,26,1994,10.5,0,0,0,15,15,4,6,7,12,0,0,0,82,7,15,31.8
Jerdy Schouten,NED,MF,Bologna,Serie A,23,1997,27.9,8,1,0,58,34,1,7,79,40,0,1,0,342,42,37,53.2
Nico Schulz,GER,DF,Dortmund,Bundesliga,27,1993,6.8,1,0,0,8,6,0,16,14,9,0,0,1,60,6,5,54.5
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,28,1992,26.0,0,0,0,0,5,0,0,0,0,0,0,0,118,0,0,
Christopher Scott,GER,FW,Bayern Munich,Bundesliga,18,2002,0.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
Matteo Scozzarella,ITA,MF,Parma,Serie A,32,1988,1.7,1,0,0,3,1,0,4,6,1,0,0,0,8,0,0,
Simone Scuffet,ITA,GK,Udinese,Serie A,24,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Jacopo Segre,ITA,MF,Torino,Serie A,23,1997,2.1,1,0,0,3,9,1,0,0,5,0,0,0,18,2,3,40.0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,25,1995,9.0,4,0,0,21,29,9,5,2,2,0,0,0,49,69,72,48.9
Malik Sellouki,NULL,FW,Nice,Ligue 1,20,2000,0.7,1,0,0,1,2,0,4,2,0,0,0,0,3,0,0,
Matz Sels,BEL,GK,Strasbourg,Ligue 1,28,1992,6.0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,
Nélson Semedo,POR,DF,Wolves,Premier League,26,1993,33.1,5,0,0,47,44,2,48,45,53,0,1,1,263,43,42,50.6
Léo Sena,BRA,MF,Spezia,Serie A,24,1995,9.8,0,0,0,10,71,0,7,13,15,0,0,0,105,6,12,33.3
Stefano Sensi,ITA,MF,Inter,Serie A,24,1995,6.7,1,1,0,16,16,0,9,10,10,0,0,0,55,1,3,25.0
Jaime Seoane,ESP,MF,Huesca,La Liga,23,1997,22.9,5,0,0,50,37,1,15,19,38,0,1,0,201,30,22,57.7
Luigi Sepe,ITA,GK,Parma,Serie A,29,1991,36.0,0,0,0,0,3,0,0,0,0,0,0,0,162,0,0,
Suat Serdar,GER,MF,Schalke 04,Bundesliga,23,1997,21.7,3,0,0,31,54,1,8,23,36,1,0,1,203,18,25,41.9
Jean Seri,CIV,MF,Bordeaux,Ligue 1,29,1991,7.9,3,0,0,18,14,0,4,8,11,0,0,0,85,9,10,47.4
Femi Seriki,ENG,DF,Sheffield Utd,Premier League,18,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ryan Sessegnon,ENG,DF,Hoffenheim,Bundesliga,20,2000,17.5,4,0,0,35,8,8,53,20,25,0,0,0,152,15,24,38.5
Nils Seufert,GER,MF,Arminia,Bundesliga,23,1997,3.8,1,0,0,8,5,0,2,2,8,0,0,0,32,4,3,57.1
Edgar Sevikyan,RUS,MF,Levante,La Liga,18,2001,0.1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,
Stephan El Shaarawy,ITA,FW,Roma,Serie A,27,1992,6.4,1,0,0,8,12,1,10,5,2,0,0,0,41,2,8,20.0
Jamie Shackleton,ENG,MF,Leeds United,Premier League,20,1999,5.1,0,0,0,5,2,1,2,6,5,0,0,0,36,4,6,40.0
Xherdan Shaqiri,SUI,MF,Liverpool,Premier League,28,1991,6.2,2,0,0,12,7,0,11,4,4,0,0,0,61,3,7,30.0
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,34,1986,8.2,1,0,0,19,15,11,7,3,5,0,0,0,26,13,36,26.5
Luke Shaw,ENG,DF,Manchester Utd,Premier League,25,1995,29.5,8,0,0,50,31,3,92,29,44,0,0,1,267,34,36,48.6
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,28,1992,29.1,7,0,0,40,11,0,37,43,25,0,0,0,244,34,26,56.7
Eldor Shomurodov,UZB,FW,Genoa,Serie A,25,1995,18.6,1,0,0,45,26,11,14,7,17,0,0,0,94,60,112,34.9
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,16,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,24,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Abdoulaye Sidibé,FRA,MF,Saint-Étienne,Ligue 1,18,2002,0.1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,3,25.0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,28,1992,22.0,3,0,0,32,24,2,40,46,36,0,1,0,223,30,22,57.7
Sidnei,BRA,DF,Betis,La Liga,30,1989,7.7,1,0,0,6,7,0,0,10,4,0,0,0,78,19,20,48.7
Kaj Sierhuis,NED,FW,Reims,Ligue 1,22,1998,7.2,2,0,0,19,4,1,8,2,1,0,0,0,30,13,15,46.4
Tim Siersleben,GER,DF,Wolfsburg,Bundesliga,20,2000,0.4,0,0,0,0,0,0,0,1,0,0,0,0,5,2,1,66.7
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,30,1989,25.0,2,0,0,31,22,0,31,31,21,0,0,0,176,8,12,40.0
Luca Siligardi,ITA,FW,Parma,Serie A,32,1988,0.4,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,
Luca Siligardi,ITA,MF,Crotone,Serie A,32,1988,0.5,0,0,0,0,1,0,0,0,2,0,0,0,6,0,1,0.0
Adrien Silva,POR,MF,Sampdoria,Serie A,31,1989,17.8,8,1,1,44,29,0,9,34,26,0,2,0,193,10,20,33.3
André Silva,POR,FW,Eint Frankfurt,Bundesliga,24,1995,30.7,1,0,0,24,40,29,18,4,4,3,0,0,137,79,125,38.7
Bernardo Silva,POR,MF,Manchester City,Premier League,25,1994,22.9,5,0,0,21,34,3,27,21,21,0,0,0,137,10,29,25.6
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,23,1997,26.3,0,0,0,11,13,4,66,22,33,1,0,0,195,20,29,40.8
David Silva,ESP,MF,Real Sociedad,La Liga,34,1986,15.5,4,0,0,26,27,1,12,19,14,0,1,0,127,14,26,35.0
Fábio Silva,POR,FW,Wolves,Premier League,18,2002,15.2,2,0,0,25,25,5,6,5,6,1,0,0,67,32,76,29.6
Florent da Silva,FRA,FW,Lyon,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,29,1991,3.9,1,0,0,5,7,0,7,6,5,0,1,0,28,6,5,54.5
Gastón Silva,URU,DF,Huesca,La Liga,26,1994,6.7,2,0,0,9,3,0,1,9,12,0,1,1,48,10,10,50.0
Rui Silva,POR,GK,Granada,La Liga,26,1994,32.0,1,0,0,2,4,0,0,0,0,0,2,0,171,0,0,
Thiago Silva,BRA,DF,Chelsea,Premier League,35,1984,21.5,5,1,1,13,14,0,1,28,13,0,0,0,227,55,20,73.3
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,29,1991,34.0,1,0,0,2,3,0,0,0,0,0,2,1,176,0,0,
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,20,2000,17.9,2,0,0,21,25,1,10,24,30,0,2,0,172,23,27,46.0
Giovanni Simeone,ARG,FW,Cagliari,Serie A,25,1995,19.3,1,0,0,26,28,18,9,15,15,0,0,0,73,24,81,22.9
Moses Simon,NGA,FW,Nantes,Ligue 1,25,1995,25.8,2,0,0,16,32,4,80,18,17,0,0,0,141,20,31,39.2
Unai Simón,ESP,GK,Athletic Club,La Liga,23,1997,37.0,1,0,0,1,6,1,0,0,0,0,1,0,178,0,1,0.0
Xavi Simons,NED,MF,Paris S-G,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Jóan Símun Edmundsson,FRO,MF,Arminia,Bundesliga,29,1991,0.6,0,0,0,3,2,0,0,0,1,0,0,0,1,1,3,25.0
Wilfried Singo,CIV,DF,Torino,Serie A,19,2000,20.6,4,1,1,29,53,2,60,34,17,1,0,0,178,43,31,58.1
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,25,1995,17.4,4,0,0,16,21,1,19,21,23,0,1,0,202,11,22,33.3
Dimitris Siovas,GRE,DF,Huesca,La Liga,31,1988,34.1,5,0,0,42,12,1,12,41,30,0,0,0,345,139,63,68.8
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,32,1988,3.8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
Salvatore Sirigu,ITA,GK,Torino,Serie A,33,1987,32.0,0,0,0,1,2,0,0,0,0,0,1,1,133,0,0,
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,18,2002,0.9,2,0,0,5,1,0,0,1,4,0,0,0,7,0,2,0.0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,22,1997,28.7,6,0,0,85,26,1,22,53,49,0,1,0,291,58,26,69.0
Moussa Sissoko,FRA,MF,Tottenham,Premier League,30,1989,17.6,3,0,0,26,12,0,10,16,20,0,0,0,183,17,24,41.5
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,23,1997,5.3,0,0,0,2,5,0,6,5,8,0,0,1,50,12,10,54.5
Antonio Sivera,ESP,GK,Alavés,La Liga,23,1996,0.8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Jacques Siwe,FRA,FW,Dijon,Ligue 1,19,2001,1.9,0,0,0,4,5,0,0,1,2,1,0,0,6,3,4,42.9
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,25,1995,30.9,5,0,0,47,20,3,4,84,51,0,0,0,362,46,43,51.7
Łukasz Skorupski,POL,GK,Bologna,Serie A,29,1991,28.0,1,0,0,0,1,1,0,0,0,0,0,0,128,0,0,
Andreas Skov Olsen,DEN,FW,Bologna,Serie A,20,1999,13.1,1,0,0,12,14,2,39,4,10,0,0,0,83,8,10,44.4
Robert Skov,DEN,FW,Hoffenheim,Bundesliga,24,1996,12.9,0,1,0,12,17,5,39,12,15,0,0,0,94,11,27,28.9
Milan Škriniar,SVK,DF,Inter,Serie A,25,1995,30.9,1,0,0,36,31,0,3,27,28,0,0,0,260,38,35,52.1
Steven Skrzybski,GER,FW,Schalke 04,Bundesliga,27,1992,4.7,2,0,0,7,18,2,8,5,6,0,0,0,36,3,7,30.0
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,30,1990,2.6,0,0,0,3,5,1,2,0,5,0,0,0,10,23,24,48.9
Islam Slimani,ALG,FW,Lyon,Ligue 1,32,1988,6.4,0,1,0,12,7,6,7,1,5,0,0,0,28,16,18,47.1
Islam Slimani,ALG,FW,Leicester City,Premier League,32,1988,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,75.0
William Smallbone,IRL,MF,Southampton,Premier League,20,2000,1.9,0,0,0,4,2,0,2,1,4,0,0,0,12,3,4,42.9
Chris Smalling,ENG,DF,Roma,Serie A,30,1989,12.3,3,0,0,17,6,1,0,22,7,0,0,0,113,32,14,69.6
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,20,2000,16.0,0,0,0,7,21,4,19,14,8,0,0,0,106,8,9,47.1
Robert Snodgrass,SCO,FW,West Ham,Premier League,32,1987,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
Robert Snodgrass,SCO,MF,West Brom,Premier League,32,1987,5.8,2,0,0,12,13,1,5,4,12,0,0,0,55,10,13,43.5
Cédric Soares,POR,DF,Arsenal,Premier League,28,1991,8.3,1,0,0,8,4,0,29,8,10,0,0,0,69,10,14,41.7
Rafa Soares,POR,DF,Eibar,La Liga,25,1995,12.6,2,0,0,8,3,1,44,18,16,0,0,0,131,16,16,50.0
Rubén Sobrino,ESP,MF,Valencia,La Liga,28,1992,0.5,0,0,0,4,0,0,1,1,3,0,0,0,6,0,3,0.0
Rubén Sobrino,ESP,FW,Cádiz,La Liga,28,1992,12.4,3,0,0,25,31,4,7,11,21,1,0,0,64,23,36,39.0
Simon Sohm,SUI,MF,Parma,Serie A,19,2001,10.0,1,0,0,11,6,2,2,3,11,0,0,0,76,11,6,64.7
Augusto Solari,ARG,MF,Celta Vigo,La Liga,28,1992,5.4,2,0,0,19,6,0,17,4,13,0,0,0,47,12,13,48.0
Roberto Soldado,ESP,FW,Granada,La Liga,35,1985,16.0,8,1,1,28,16,20,16,6,8,0,0,0,69,27,74,26.7
Carlos Soler,ESP,MF,Valencia,La Liga,23,1997,30.4,7,0,0,33,43,0,26,21,21,0,0,0,237,21,26,44.7
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,31,1988,30.1,1,1,0,1,1,0,0,0,0,0,0,0,139,0,0,
Son,ESP,DF,Levante,La Liga,26,1994,12.3,3,0,0,17,13,0,42,15,12,0,0,0,100,13,13,50.0
Brandon Soppy,FRA,DF,Rennes,Ligue 1,18,2002,6.2,1,0,0,13,13,0,14,7,15,0,0,0,55,6,11,35.3
Frederik Sørensen,DEN,DF,Köln,Bundesliga,28,1992,1.1,2,0,0,4,1,0,0,0,2,0,0,0,14,5,3,62.5
David Soria,ESP,GK,Getafe,La Liga,27,1993,28.0,2,0,0,0,3,0,0,0,0,0,0,0,177,0,0,
Roberto Soriano,ITA,MF,Bologna,Serie A,29,1991,36.1,5,0,0,86,59,3,28,27,32,2,0,0,213,39,67,36.8
Alexander Sørloth,NOR,FW,RB Leipzig,Bundesliga,24,1995,16.0,2,0,0,27,10,8,23,5,7,1,0,0,67,88,46,65.7
Alberto Soro,ESP,FW,Granada,La Liga,21,1999,4.4,1,0,0,11,10,3,5,4,5,0,0,0,36,5,11,31.3
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,22,1998,22.7,2,0,0,19,13,2,146,23,13,0,1,0,160,22,17,56.4
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,16,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Florian Sotoca,FRA,FW,Lens,Ligue 1,29,1990,26.8,7,0,0,46,53,10,45,8,16,0,0,0,123,88,110,44.4
Riccardo Sottil,ITA,MF,Cagliari,Serie A,21,1999,13.2,3,0,0,20,40,1,30,4,8,0,0,0,99,5,15,25.0
Cheick Souaré,FRA,MF,Marseille,Ligue 1,17,2002,0.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0
Tomáš Souček,CZE,MF,West Ham,Premier League,25,1995,38.0,7,1,0,88,50,3,10,55,50,0,1,1,463,228,134,63.0
Rayan Souici,FRA,DF,Saint-Étienne,Ligue 1,22,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
Cebio Soukou,BEN,FW,Arminia,Bundesliga,27,1992,5.1,2,0,0,8,6,1,2,1,6,0,0,0,37,5,8,38.5
Adama Soumaoro,FRA,DF,Lille,Ligue 1,28,1992,1.6,1,0,0,2,1,0,0,2,2,0,0,0,14,6,0,100.0
Adama Soumaoro,FRA,DF,Bologna,Serie A,28,1992,19.5,4,0,0,37,20,0,0,32,16,0,3,0,184,70,18,79.5
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,21,1999,21.3,3,0,0,27,17,0,2,40,30,0,0,0,210,28,18,60.9
Yaya Soumaré,FRA,FW,Lyon,Ligue 1,20,2000,0.0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,28,1992,13.6,5,0,0,20,20,0,34,19,23,0,1,0,104,12,26,31.6
Ansou Sow,FRA,MF,Lens,Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,23,1997,24.2,6,0,0,51,47,2,4,55,45,0,0,0,258,25,25,50.0
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,18,2002,11.1,0,0,0,8,6,0,0,18,14,0,0,0,126,29,16,64.4
