Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Jaume Doménech,ESP,GK,Valencia,La Liga,26,1990,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Luc Dompé,FRA,MF,Amiens,Ligue 1,21,1995,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Giulio Donati,ITA,DF,Mainz 05,Bundesliga,27,1990,25.4,40,1.58,34,2,0,0,4,0,3,0.12,3,0,0,0,0,0
Ji Dong-won,KOR,FW,Augsburg,Bundesliga,26,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anastasios Donis,GRE,FW,Stuttgart,Bundesliga,20,1996,10.5,32,3.03,16,0,7,2,5,2,7,0.66,2,0,3,0,1,1
Gianluigi Donnarumma,ITA,GK,Milan,Serie A,18,1999,38.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Godfred Donsah,GHA,MF,Bologna,Serie A,21,1996,19.9,35,1.76,21,0,8,2,3,1,5,0.25,2,0,3,0,0,0
Dória,BRA,DF,Marseille,Ligue 1,22,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Dorsch,GER,MF,Bayern Munich,Bundesliga,19,1998,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Dos Santos,BRA,FW,Troyes,Ligue 1,19,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mauro dos Santos,ARG,DF,Leganés,La Liga,28,1989,10.9,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mathieu Dossevi,TOG,FW,Metz,Ligue 1,29,1988,27.9,140,5.02,91,26,12,2,6,3,15,0.54,12,2,0,0,0,1
Abdoulaye Doucouré,MLI,MF,Watford,Premier League,24,1993,36.9,81,2.19,69,0,6,3,1,2,4,0.11,3,0,0,0,0,1
Cheick Doukouré,CIV,MF,Levante,La Liga,24,1992,11.4,12,1.06,12,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Mohamed Dräger,TUN,MF,Freiburg,Bundesliga,21,1996,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Dragović,AUT,DF,Leicester City,Premier League,26,1991,8.5,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Aleksandar Dragović,AUT,DF,Leverkusen,Bundesliga,26,1991,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,19,1997,2.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boukary Dramé,SEN,DF,SPAL,Serie A,32,1985,1.1,1,0.97,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Julian Draxler,GER,MF,Paris S-G,Ligue 1,23,1993,18.9,79,4.17,67,2,4,2,1,3,17,0.90,15,0,1,1,0,0
Danny Drinkwater,ENG,MF,Chelsea,Premier League,27,1990,5.9,10,1.71,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Josip Drmić,SUI,FW,M'Gladbach,Bundesliga,24,1992,5.2,14,2.70,9,0,2,1,0,2,4,0.77,1,0,2,1,0,0
Rick van Drongelen,NED,DF,Hamburger SV,Bundesliga,18,1998,16.0,6,0.37,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Óscar Duarte,CRC,DF,Espanyol,La Liga,28,1989,11.0,5,0.45,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Rubén Duarte,ESP,DF,Alavés,La Liga,21,1995,23.8,34,1.43,28,1,0,1,4,0,3,0.13,2,0,0,0,1,0
Leo Dubois,FRA,DF,Nantes,Ligue 1,22,1994,33.6,109,3.25,64,29,4,9,2,1,6,0.18,3,1,0,1,1,0
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,28,1989,12.0,2,0.17,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ondrej Duda,SVK,MF,Hertha BSC,Bundesliga,22,1994,8.3,14,1.69,10,0,4,0,0,0,1,0.12,1,0,0,0,0,0
Shane Duffy,IRL,DF,Brighton,Premier League,25,1992,36.6,15,0.41,9,0,0,3,2,1,2,0.05,1,0,0,0,1,0
Paul Dummett,WAL,DF,Newcastle Utd,Premier League,25,1991,17.8,10,0.56,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Alfred Duncan,GHA,MF,Sassuolo,Serie A,24,1993,21.6,56,2.59,48,0,3,2,2,1,5,0.23,5,0,0,0,0,0
Lewis Dunk,ENG,DF,Brighton,Premier League,25,1991,38.0,28,0.74,19,0,0,4,3,2,3,0.08,1,0,0,1,1,0
Maxime Dupé,FRA,GK,Nantes,Ligue 1,24,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Đuričić,SRB,FW,Sampdoria,Serie A,25,1992,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Filip Đuričić,SRB,FW,Benevento,Serie A,25,1992,10.8,28,2.59,17,2,3,1,4,1,4,0.37,3,0,0,0,0,1
Jimmy Durmaz,SWE,MF,Toulouse,Ligue 1,28,1989,11.4,55,4.82,27,15,4,2,5,2,7,0.61,3,1,1,0,1,1
Riza Durmisi,DEN,DF,Betis,La Liga,23,1994,23.1,36,1.56,33,1,0,0,2,0,7,0.30,6,0,0,0,1,0
Hugo Duro,ESP,FW,Getafe,La Liga,17,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noë Dussenne,BEL,DF,Crotone,Serie A,25,1992,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paulo Dybala,ARG,MF,Juventus,Serie A,23,1993,26.1,144,5.50,70,27,14,11,20,2,15,0.57,8,3,2,0,2,0
Nathan Dyer,ENG,MF,Swansea City,Premier League,29,1987,14.5,25,1.72,18,0,2,1,3,1,1,0.07,0,0,0,1,0,0
Edin Džeko,BIH,FW,Roma,Serie A,31,1986,33.5,112,3.34,84,1,13,8,6,0,9,0.27,7,0,1,1,0,0
Blerim Džemaili,SUI,MF,Bologna,Serie A,31,1986,13.3,19,1.43,15,0,1,2,1,0,2,0.15,1,0,0,1,0,0
Félix Eboa Eboa,CMR,DF,Guingamp,Ligue 1,20,1997,16.9,10,0.59,8,1,0,1,0,0,3,0.18,2,0,0,1,0,0
Éder,ITA,FW,Inter,Serie A,30,1986,8.9,29,3.27,22,0,0,2,5,0,3,0.34,1,0,0,0,2,0
Simone Edera,ITA,FW,Torino,Serie A,20,1997,3.6,7,1.94,5,0,1,1,0,0,2,0.55,2,0,0,0,0,0
Ederson,BRA,GK,Manchester City,Premier League,23,1993,35.5,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Tom Edwards,ENG,DF,Stoke City,Premier League,18,1999,5.3,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mandela Egbo,ENG,MF,M'Gladbach,Bundesliga,19,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Johannes Eggestein,GER,FW,Werder Bremen,Bundesliga,19,1998,1.1,6,5.45,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Maximilian Eggestein,GER,MF,Werder Bremen,Bundesliga,20,1996,29.9,53,1.77,34,3,8,4,3,1,7,0.23,3,0,1,2,0,1
Albin Ekdal,SWE,MF,Hamburger SV,Bundesliga,28,1989,12.3,21,1.71,17,0,0,0,2,2,2,0.16,1,0,0,0,0,1
Josip Elez,CRO,DF,Hannover 96,Bundesliga,23,1994,8.6,3,0.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rob Elliot,IRL,GK,Newcastle Utd,Premier League,31,1986,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Elneny,EGY,MF,Arsenal,Premier League,25,1992,9.6,23,2.39,20,0,0,2,1,0,1,0.10,1,0,0,0,0,0
Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,23,1994,17.7,13,0.73,9,3,0,1,0,0,3,0.17,1,2,0,0,0,0
Nico Elvedi,SUI,DF,M'Gladbach,Bundesliga,20,1996,32.4,38,1.17,27,3,1,4,2,1,3,0.09,1,0,0,1,1,0
Rodrigo Ely,BRA,DF,Alavés,La Liga,23,1993,29.9,14,0.47,13,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Breel Embolo,SUI,FW,Schalke 04,Bundesliga,20,1997,10.2,26,2.55,8,0,6,2,7,3,5,0.49,1,0,0,0,3,1
Youssef En-Nesyri,MAR,FW,Málaga,La Liga,20,1997,17.7,27,1.52,11,0,4,3,6,3,3,0.17,0,0,1,1,0,1
Sergi Enrich,ESP,FW,Eibar,La Liga,27,1990,14.8,31,2.10,23,0,0,2,4,2,4,0.27,2,0,0,0,1,1
Javier Eraso,ESP,MF,Leganés,La Liga,27,1990,28.1,69,2.45,40,17,2,4,5,1,7,0.25,3,2,0,2,0,0
Christian Eriksen,DEN,MF,Tottenham,Premier League,25,1992,35.8,176,4.92,127,32,3,11,3,0,16,0.45,10,5,0,1,0,0
Gonzalo Escalante,ARG,MF,Eibar,La Liga,24,1993,17.4,24,1.38,18,0,1,2,3,0,0,0.00,0,0,0,0,0,0
Sergio Escudero,ESP,DF,Sevilla,La Liga,27,1989,25.9,44,1.70,32,6,1,1,1,3,5,0.19,3,1,0,1,0,0
Bernardo Espinosa,COL,DF,Girona,La Liga,28,1989,31.9,17,0.53,11,0,0,4,1,1,3,0.09,2,0,0,1,0,0
Michael Esser,GER,GK,Hannover 96,Bundesliga,29,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexander Esswein,GER,FW,Hertha BSC,Bundesliga,27,1990,6.9,11,1.60,9,0,0,0,2,0,3,0.44,2,0,0,0,1,0
Oghenekaro Etebo,NGA,MF,Las Palmas,La Liga,21,1995,13.5,23,1.70,16,0,0,1,5,1,1,0.07,1,0,0,0,0,0
Beñat Etxebarria,ESP,MF,Athletic Club,La Liga,30,1987,12.4,49,3.94,18,26,1,2,0,2,6,0.48,2,3,0,1,0,0
Xabier Etxeita,ESP,DF,Athletic Club,La Liga,29,1987,4.2,1,0.24,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonny Evans,NIR,DF,West Brom,Premier League,29,1988,25.2,17,0.67,13,2,0,2,0,0,3,0.12,2,0,0,1,0,0
Franck Evina,CMR,FW,Bayern Munich,Bundesliga,17,2000,1.2,3,2.45,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Patrice Evra,FRA,DF,Marseille,Ligue 1,36,1981,3.9,5,1.29,2,1,0,1,1,0,0,0.00,0,0,0,0,0,0
Patrice Evra,FRA,DF,West Ham,Premier League,36,1981,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Edu Expósito,ESP,MF,La Coruña,La Liga,20,1996,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Erik Expósito,ESP,FW,Las Palmas,La Liga,21,1996,5.2,10,1.93,7,0,0,0,2,1,0,0.00,0,0,0,0,0,0
Valentin Eysseric,FRA,FW,Nice,Ligue 1,25,1992,1.0,3,3.00,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Valentin Eysseric,FRA,FW,Fiorentina,Serie A,25,1992,7.8,36,4.60,22,7,2,2,1,2,4,0.51,3,0,0,1,0,0
Imoh Ezekiel,NGA,FW,Las Palmas,La Liga,23,1993,5.2,6,1.15,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Fabián,MEX,FW,Eint Frankfurt,Bundesliga,28,1989,4.7,10,2.13,8,1,1,0,0,0,2,0.43,2,0,0,0,0,0
Łukasz Fabiański,POL,GK,Swansea City,Premier League,32,1985,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabinho,BRA,MF,Monaco,Ligue 1,23,1993,34.0,84,2.47,61,1,6,1,9,6,16,0.47,10,0,2,0,2,2
Cesc Fàbregas,ESP,MF,Chelsea,Premier League,30,1987,25.6,158,6.17,101,48,0,5,1,3,13,0.51,8,5,0,0,0,0
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,28,1988,33.5,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fayçal Fajr,MAR,MF,Getafe,La Liga,28,1988,26.5,68,2.57,35,25,2,1,3,2,7,0.26,2,4,1,0,0,0
Radamel Falcao,COL,FW,Monaco,Ligue 1,31,1986,23.7,41,1.73,23,0,6,7,5,0,9,0.38,4,0,2,3,0,0
Diego Falcinelli,ITA,FW,Sassuolo,Serie A,26,1991,14.6,24,1.64,14,0,3,3,4,0,1,0.07,0,0,0,1,0,0
Diego Falcinelli,ITA,FW,Fiorentina,Serie A,26,1991,4.9,18,3.70,13,1,1,2,0,1,4,0.82,4,0,0,0,0,0
Simon Falette,GUI,DF,Metz,Ligue 1,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Simon Falette,GUI,DF,Eint Frankfurt,Bundesliga,25,1992,24.6,17,0.69,13,0,1,1,2,0,2,0.08,2,0,0,0,0,0
Cesar Falletti,URU,FW,Bologna,Serie A,24,1992,3.6,7,1.98,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Iago Falque,ESP,FW,Torino,Serie A,27,1990,31.3,124,3.95,87,13,8,6,7,3,14,0.45,11,0,1,0,1,1
Paolo Faragò,ITA,DF,Cagliari,Serie A,24,1993,27.3,60,2.20,44,4,1,3,6,2,9,0.33,7,0,0,0,1,1
Imad Faraj,MAR,DF,Lille,Ligue 1,18,1999,1.8,5,2.78,4,0,1,0,0,0,2,1.11,1,0,1,0,0,0
Davide Faraoni,ITA,DF,Crotone,Serie A,25,1991,19.5,23,1.18,16,5,0,0,2,0,7,0.36,5,1,0,0,1,0
Mohamed Fares,ALG,DF,Hellas Verona,Serie A,21,1996,28.9,52,1.80,32,3,9,2,4,2,2,0.07,1,0,0,0,0,1
Diego Farias,BRA,FW,Cagliari,Serie A,27,1990,17.9,40,2.24,27,2,5,5,1,0,5,0.28,5,0,0,0,0,0
Federico Fazio,ARG,DF,Roma,Serie A,30,1987,32.5,23,0.71,18,0,0,3,0,2,3,0.09,2,0,0,1,0,0
Zouhair Feddal,MAR,DF,Betis,La Liga,28,1989,14.0,5,0.36,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Nabil Fekir,FRA,MF,Lyon,Ligue 1,24,1993,27.5,144,5.23,68,31,14,4,21,6,24,0.87,12,2,5,1,3,1
Felipe,BRA,DF,Hannover 96,Bundesliga,30,1987,5.1,2,0.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luiz Felipe,ITA,DF,Lazio,Serie A,20,1997,13.0,12,0.93,10,0,0,0,0,2,1,0.08,1,0,0,0,0,0
Ohis Felix Uduokhai,GER,DF,Wolfsburg,Bundesliga,19,1997,17.3,6,0.35,5,1,0,0,0,0,1,0.06,1,0,0,0,0,0
Marouane Fellaini,BEL,MF,Manchester Utd,Premier League,29,1987,7.6,9,1.30,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Kiko Femenía,ESP,DF,Watford,Premier League,26,1991,19.0,37,1.95,28,1,3,1,4,0,2,0.11,1,0,1,0,0,0
Leroy Fer,NED,MF,Swansea City,Premier League,27,1990,15.5,22,1.42,14,0,6,1,1,0,1,0.06,1,0,0,0,0,0
Julien Féret,FRA,MF,Caen,Ligue 1,35,1982,34.0,125,3.68,76,36,1,1,6,5,5,0.15,3,2,0,0,0,0
Edimilson Fernandes,SUI,MF,West Ham,Premier League,21,1996,9.4,11,1.17,6,1,3,0,1,0,2,0.21,1,0,0,0,1,0
Gelson Fernandes,SUI,MF,Eint Frankfurt,Bundesliga,30,1986,11.5,7,0.61,6,0,0,0,0,1,1,0.09,1,0,0,0,0,0
Andrés Fernández,ESP,GK,Villarreal,La Liga,30,1986,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Augusto Fernández,ARG,MF,Atlético Madrid,La Liga,31,1986,1.2,2,1.68,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Brian Fernández,ARG,FW,Metz,Ligue 1,22,1994,1.4,6,4.22,2,2,1,1,0,0,0,0.00,0,0,0,0,0,0
Carlos Fernández,ESP,FW,Sevilla,La Liga,21,1996,1.5,4,2.63,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Enzo Fernández,ESP,MF,Alavés,La Liga,22,1995,0.8,2,2.54,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Federico Fernández,ARG,DF,Swansea City,Premier League,28,1989,29.7,10,0.34,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Raúl Fernández,ESP,GK,Levante,La Liga,29,1988,11.0,3,0.27,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fernandinho,BRA,MF,Manchester City,Premier League,32,1985,32.0,67,2.09,57,1,1,2,3,3,13,0.41,12,1,0,0,0,0
Alex Ferrari,ITA,DF,Hellas Verona,Serie A,23,1994,23.7,17,0.72,9,2,3,1,1,1,2,0.08,1,0,0,1,0,0
Jordan Ferri,FRA,MF,Lyon,Ligue 1,25,1992,7.1,24,3.39,22,0,1,0,0,1,3,0.42,3,0,0,0,0,0
Sam Field,ENG,MF,West Brom,Premier League,19,1998,6.0,9,1.51,6,2,0,0,0,1,0,0.00,0,0,0,0,0,0
Afonso Figueiredo,POR,DF,Rennes,Ligue 1,24,1993,2.5,2,0.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gian Filippo Felicioli,ITA,FW,Hellas Verona,Serie A,19,1997,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,28,1989,20.2,58,2.88,41,1,6,7,3,0,8,0.40,6,0,0,1,1,0
Roberto Firmino,BRA,FW,Liverpool,Premier League,25,1991,30.7,120,3.91,88,1,13,11,4,3,14,0.46,11,0,1,2,0,0
Junior Firpo,ESP,DF,Betis,La Liga,20,1996,13.2,18,1.36,15,1,0,1,1,0,4,0.30,2,0,0,1,1,0
Viktor Fischer,DEN,FW,Mainz 05,Bundesliga,23,1994,3.7,10,2.69,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mathieu Flamini,FRA,MF,Getafe,La Liga,33,1984,5.3,2,0.37,1,0,0,0,0,1,1,0.19,0,0,0,0,0,1
Darren Fletcher,SCO,MF,Stoke City,Premier League,33,1984,24.7,38,1.54,28,5,0,3,1,1,4,0.16,2,1,0,1,0,0
Sergio Floccari,ITA,FW,SPAL,Serie A,35,1981,9.8,15,1.53,11,0,1,1,2,0,3,0.31,1,0,0,0,2,0
Alessandro Florenzi,ITA,DF,Roma,Serie A,26,1991,26.5,84,3.17,67,8,6,1,0,2,10,0.38,9,0,1,0,0,0
Phil Foden,ENG,MF,Manchester City,Premier League,17,2000,0.5,6,11.02,4,0,1,0,1,0,2,3.67,2,0,0,0,0,0
Guessouma Fofana,MTN,MF,Amiens,Ligue 1,24,1992,8.3,2,0.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Seko Fofana,CIV,MF,Udinese,Serie A,22,1995,20.8,52,2.51,40,0,6,1,5,0,4,0.19,1,0,1,0,2,0
Andreu Fontàs,ESP,DF,Celta Vigo,La Liga,27,1989,9.8,8,0.81,6,0,0,0,0,2,1,0.10,1,0,0,0,0,0
José Fonte,POR,DF,West Ham,Premier League,33,1983,7.6,8,1.05,6,1,0,1,0,0,2,0.26,1,0,0,1,0,0
Pablo Fornals,ESP,MF,Villarreal,La Liga,21,1996,29.1,112,3.85,89,1,5,5,7,5,19,0.65,18,0,0,1,0,0
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,25,1991,15.2,75,4.93,47,24,1,1,2,0,6,0.39,4,2,0,0,0,0
Fraser Forster,ENG,GK,Southampton,Premier League,29,1988,20.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Steven Fortes,CPV,DF,Toulouse,Ligue 1,25,1992,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Fossati,ITA,MF,Hellas Verona,Serie A,24,1992,12.2,19,1.55,13,4,0,2,0,0,1,0.08,0,0,0,1,0,0
Iver Fossum,NOR,MF,Hannover 96,Bundesliga,21,1996,14.5,45,3.10,32,5,1,5,1,1,2,0.14,2,0,0,0,0,0
Ben Foster,ENG,GK,West Brom,Premier League,34,1983,37.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Fosu-Mensah,NED,DF,Crystal Palace,Premier League,19,1998,17.7,14,0.79,11,0,1,1,1,0,0,0.00,0,0,0,0,0,0
Dimitri Foulquier,FRA,DF,Strasbourg,Ligue 1,24,1993,13.8,15,1.09,13,1,0,1,0,0,2,0.15,2,0,0,0,0,0
Lilian Fournier,FRA,MF,Metz,Ligue 1,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,21,1995,7.7,17,2.20,16,1,0,0,0,0,1,0.13,1,0,0,0,0,0
Simon Francis,ENG,DF,Bournemouth,Premier League,32,1985,30.1,38,1.26,33,1,2,1,0,1,1,0.03,1,0,0,0,0,0
Mike Frantz,GER,MF,Freiburg,Bundesliga,30,1986,11.6,21,1.82,15,1,0,3,2,0,1,0.09,1,0,0,0,0,0
Ryan Fraser,SCO,MF,Bournemouth,Premier League,23,1994,22.3,72,3.23,51,17,1,2,1,0,5,0.22,3,2,0,0,0,0
Fabian Frei,SUI,MF,Mainz 05,Bundesliga,28,1989,8.9,23,2.58,18,0,1,2,0,2,1,0.11,1,0,0,0,0,0
Remo Freuler,SUI,MF,Atalanta,Serie A,25,1992,33.4,100,3.00,75,10,4,6,2,3,5,0.15,5,0,0,0,0,0
Marco Friedl,AUT,DF,Bayern Munich,Bundesliga,19,1998,0.5,3,6.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,19,1998,6.7,11,1.65,4,3,0,1,1,2,0,0.00,0,0,0,0,0,0
Christian Fuchs,AUT,DF,Leicester City,Premier League,31,1986,21.3,29,1.36,19,9,0,1,0,0,2,0.09,2,0,0,0,0,0
Javi Fuego,ESP,MF,Villarreal,La Liga,33,1984,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javi Fuego,ESP,MF,Espanyol,La Liga,33,1984,14.9,10,0.67,3,2,0,0,3,2,0,0.00,0,0,0,0,0,0
Chris Führich,GER,MF,Köln,Bundesliga,19,1998,1.1,3,2.84,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Angelo Fulgini,FRA,MF,Angers,Ligue 1,20,1996,17.0,53,3.12,32,13,2,1,4,1,6,0.35,2,3,0,0,1,0
Niclas Füllkrug,GER,FW,Hannover 96,Bundesliga,24,1993,26.5,66,2.49,56,0,3,5,2,0,6,0.23,5,0,0,1,0,0
Jay Fulton,SCO,MF,Swansea City,Premier League,23,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ramiro Funes Mori,ARG,DF,Everton,Premier League,26,1991,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manolo Gabbiadini,ITA,FW,Southampton,Premier League,25,1991,12.0,9,0.75,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0
Gabi,ESP,MF,Atlético Madrid,La Liga,34,1983,26.1,53,2.03,25,27,0,0,1,0,5,0.19,4,1,0,0,0,0
Gabriel,BRA,MF,Leganés,La Liga,23,1993,26.4,58,2.20,38,1,3,3,8,5,3,0.11,2,0,0,1,0,0
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,22,1995,20.2,46,2.28,28,4,5,1,4,4,7,0.35,5,0,1,0,1,0
Roberto Gagliardini,ITA,MF,Inter,Serie A,23,1994,22.1,33,1.49,30,1,0,0,1,1,0,0.00,0,0,0,0,0,0
Nicolás Gaitán,ARG,MF,Atlético Madrid,La Liga,29,1988,2.4,9,3.70,6,1,0,1,0,1,0,0.00,0,0,0,0,0,0
Milan Gajić,SRB,DF,Bordeaux,Ligue 1,21,1996,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Serge Gakpé,TOG,FW,Amiens,Ligue 1,30,1987,20.3,28,1.38,24,1,0,2,1,0,5,0.25,4,1,0,0,0,0
Andrey Galabinov,BUL,FW,Genoa,Serie A,28,1988,12.5,24,1.91,20,0,1,2,1,0,2,0.16,1,0,0,0,1,0
Álex Gálvez,ESP,DF,Las Palmas,La Liga,28,1989,18.0,5,0.28,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álex Gálvez,ESP,DF,Eibar,La Liga,28,1989,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0
Bruno Gama,POR,FW,La Coruña,La Liga,29,1987,1.3,7,5.48,4,0,1,0,2,0,0,0.00,0,0,0,0,0,0
Alessandro Gamberini,ITA,DF,Chievo,Serie A,35,1981,20.2,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kévin Gameiro,FRA,FW,Atlético Madrid,La Liga,30,1987,12.5,21,1.68,17,0,1,1,2,0,4,0.32,3,0,0,1,0,0
Jesús Gámez,ESP,DF,Newcastle Utd,Premier League,32,1985,1.1,6,5.51,5,1,0,0,0,0,1,0.92,1,0,0,0,0,0
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,27,1989,30.6,37,1.21,28,0,2,0,2,5,4,0.13,1,0,0,0,1,2
Ignatius Ganago,CMR,FW,Nice,Ligue 1,18,1999,0.8,2,2.61,1,0,1,0,0,0,1,1.30,0,0,1,0,0,0
Najib Gandi,FRA,MF,Nantes,Ligue 1,23,1994,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ganso,BRA,MF,Sevilla,La Liga,27,1989,5.8,16,2.77,13,2,0,0,1,0,0,0.00,0,0,0,0,0,0
Ezequiel Garay,ARG,DF,Valencia,La Liga,30,1986,22.5,7,0.31,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Aleix García,ESP,MF,Girona,La Liga,20,1997,9.5,22,2.32,11,9,0,0,0,2,2,0.21,0,1,0,0,0,1
Borja García,ESP,MF,Girona,La Liga,26,1990,31.1,113,3.63,76,16,0,1,18,2,8,0.26,4,3,0,0,1,0
Dani García,ESP,MF,Eibar,La Liga,27,1990,30.8,40,1.30,34,1,0,0,0,5,3,0.10,3,0,0,0,0,0
David García,ESP,DF,Las Palmas,La Liga,35,1982,9.6,5,0.52,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Javi García,ESP,MF,Betis,La Liga,30,1987,26.8,18,0.67,18,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Manu García,ESP,MF,Alavés,La Liga,31,1986,27.1,42,1.55,30,0,5,1,6,0,2,0.07,2,0,0,0,0,0
Raúl García,ESP,MF,Athletic Club,La Liga,31,1986,29.2,64,2.19,46,0,0,8,8,2,8,0.27,5,0,0,2,1,0
Raúl García,ESP,DF,Leganés,La Liga,28,1989,15.5,29,1.87,13,16,0,0,0,0,2,0.13,2,0,0,0,0,0
