Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Augusto Fernández,ARG,MF,Atlético Madrid,La Liga,31,1986,1.2,0,1,0,0.0,0.84,0.00,0.00,,29.3,0,0,0,0.0,0.0,0.03,0.0,0.0
Brian Fernández,ARG,FW,Metz,Ligue 1,22,1994,1.4,0,5,2,40.0,3.52,1.41,0.00,0.00,21.2,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Carlos Fernández,ESP,FW,Sevilla,La Liga,21,1996,1.5,1,6,2,33.3,3.94,1.31,0.17,0.50,13.3,0,0,0,0.7,0.7,0.11,+0.3,+0.3
Enzo Fernández,ESP,MF,Alavés,La Liga,22,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Fernández,ARG,DF,Swansea City,Premier League,28,1989,29.7,1,8,2,25.0,0.27,0.07,0.13,0.50,9.4,0,0,0,0.7,0.7,0.09,+0.3,+0.3
Raúl Fernández,ESP,GK,Levante,La Liga,29,1988,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fernandinho,BRA,MF,Manchester City,Premier League,32,1985,32.0,5,49,19,38.8,1.53,0.59,0.10,0.26,22.3,0,0,0,2.7,2.7,0.06,+2.3,+2.3
Alex Ferrari,ITA,DF,Hellas Verona,Serie A,23,1994,23.7,1,9,1,11.1,0.38,0.04,0.11,1.00,19.0,0,0,0,0.7,0.7,0.08,+0.3,+0.3
Jordan Ferri,FRA,MF,Lyon,Ligue 1,25,1992,7.1,0,7,0,0.0,0.99,0.00,0.00,,19.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Sam Field,ENG,MF,West Brom,Premier League,19,1998,6.0,1,4,1,25.0,0.67,0.17,0.25,1.00,11.6,0,0,0,0.4,0.4,0.10,+0.6,+0.6
Afonso Figueiredo,POR,DF,Rennes,Ligue 1,24,1993,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gian Filippo Felicioli,ITA,FW,Hellas Verona,Serie A,19,1997,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,7.3,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,28,1989,20.2,12,49,22,44.9,2.43,1.09,0.18,0.41,13.3,0,3,3,10.6,8.4,0.17,+1.4,+0.6
Roberto Firmino,BRA,FW,Liverpool,Premier League,25,1991,30.7,15,84,37,44.0,2.74,1.21,0.17,0.38,16.5,0,1,1,12.1,11.4,0.14,+2.9,+2.6
Junior Firpo,ESP,DF,Betis,La Liga,20,1996,13.2,2,14,4,28.6,1.06,0.30,0.14,0.50,14.8,0,0,0,1.5,1.5,0.10,+0.5,+0.5
Viktor Fischer,DEN,FW,Mainz 05,Bundesliga,23,1994,3.7,0,7,2,28.6,1.87,0.54,0.00,0.00,17.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Mathieu Flamini,FRA,MF,Getafe,La Liga,33,1984,5.3,0,1,1,100.0,0.19,0.19,0.00,0.00,19.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Darren Fletcher,SCO,MF,Stoke City,Premier League,33,1984,24.7,1,11,2,18.2,0.45,0.08,0.09,0.50,24.4,0,0,0,0.3,0.3,0.03,+0.7,+0.7
Sergio Floccari,ITA,FW,SPAL,Serie A,35,1981,9.8,3,22,6,27.3,2.24,0.61,0.14,0.50,13.6,0,0,0,3.6,3.6,0.16,-0.6,-0.6
Alessandro Florenzi,ITA,DF,Roma,Serie A,26,1991,26.5,1,40,7,17.5,1.51,0.26,0.03,0.14,20.4,0,0,1,4.0,3.2,0.08,-3.0,-2.2
Phil Foden,ENG,MF,Manchester City,Premier League,17,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Guessouma Fofana,MTN,MF,Amiens,Ligue 1,24,1992,8.3,0,8,1,12.5,0.97,0.12,0.00,0.00,22.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Seko Fofana,CIV,MF,Udinese,Serie A,22,1995,20.8,3,40,9,22.5,1.93,0.43,0.05,0.22,24.3,0,1,1,2.6,1.8,0.04,+0.4,+0.2
Andreu Fontàs,ESP,DF,Celta Vigo,La Liga,27,1989,9.8,0,1,0,0.0,0.10,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.14,-0.1,-0.1
José Fonte,POR,DF,West Ham,Premier League,33,1983,7.6,0,7,1,14.3,0.92,0.13,0.00,0.00,14.0,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Pablo Fornals,ESP,MF,Villarreal,La Liga,21,1996,29.1,3,53,16,30.2,1.82,0.55,0.06,0.19,19.9,1,0,0,3.5,3.5,0.07,-0.5,-0.5
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,25,1991,15.2,2,34,8,23.5,2.23,0.53,0.03,0.13,21.3,7,1,1,3.8,3.0,0.09,-1.8,-2.0
Fraser Forster,ENG,GK,Southampton,Premier League,29,1988,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Steven Fortes,CPV,DF,Toulouse,Ligue 1,25,1992,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Fossati,ITA,MF,Hellas Verona,Serie A,24,1992,12.2,0,10,1,10.0,0.82,0.08,0.00,0.00,25.4,1,0,0,0.3,0.3,0.03,-0.3,-0.3
Iver Fossum,NOR,MF,Hannover 96,Bundesliga,21,1996,14.5,1,23,2,8.7,1.58,0.14,0.04,0.50,23.3,1,0,0,1.1,1.1,0.05,-0.1,-0.1
Ben Foster,ENG,GK,West Brom,Premier League,34,1983,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Timothy Fosu-Mensah,NED,DF,Crystal Palace,Premier League,19,1998,17.7,0,8,0,0.0,0.45,0.00,0.00,,26.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Dimitri Foulquier,FRA,DF,Strasbourg,Ligue 1,24,1993,13.8,0,2,0,0.0,0.15,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Lilian Fournier,FRA,MF,Metz,Ligue 1,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,21,1995,7.7,0,1,1,100.0,0.13,0.13,0.00,0.00,21.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Simon Francis,ENG,DF,Bournemouth,Premier League,32,1985,30.1,0,13,1,7.7,0.43,0.03,0.00,0.00,19.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Mike Frantz,GER,MF,Freiburg,Bundesliga,30,1986,11.6,0,11,5,45.5,0.95,0.43,0.00,0.00,16.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Ryan Fraser,SCO,MF,Bournemouth,Premier League,23,1994,22.3,5,31,13,41.9,1.39,0.58,0.16,0.38,19.2,1,0,0,2.1,2.1,0.07,+2.9,+2.9
Fabian Frei,SUI,MF,Mainz 05,Bundesliga,28,1989,8.9,1,9,4,44.4,1.01,0.45,0.11,0.25,21.4,0,0,0,0.5,0.5,0.06,+0.5,+0.5
Remo Freuler,SUI,MF,Atalanta,Serie A,25,1992,33.4,5,49,14,28.6,1.47,0.42,0.10,0.36,15.8,0,0,0,5.9,5.9,0.12,-0.9,-0.9
Marco Friedl,AUT,DF,Bayern Munich,Bundesliga,19,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,19,1998,6.7,0,5,1,20.0,0.75,0.15,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Christian Fuchs,AUT,DF,Leicester City,Premier League,31,1986,21.3,0,11,0,0.0,0.52,0.00,0.00,,24.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Javi Fuego,ESP,MF,Villarreal,La Liga,33,1984,6.0,0,1,0,0.0,0.17,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Javi Fuego,ESP,MF,Espanyol,La Liga,33,1984,14.9,0,6,2,33.3,0.40,0.13,0.00,0.00,18.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Chris Führich,GER,MF,Köln,Bundesliga,19,1998,1.1,0,1,0,0.0,0.95,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.04,0.0,0.0
Angelo Fulgini,FRA,MF,Angers,Ligue 1,20,1996,17.0,3,35,9,25.7,2.06,0.53,0.09,0.33,19.8,2,0,0,2.5,2.5,0.07,+0.5,+0.5
Niclas Füllkrug,GER,FW,Hannover 96,Bundesliga,24,1993,26.5,14,82,28,34.1,3.09,1.06,0.13,0.39,15.0,1,3,4,12.6,9.5,0.12,+1.4,+1.5
Jay Fulton,SCO,MF,Swansea City,Premier League,23,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ramiro Funes Mori,ARG,DF,Everton,Premier League,26,1991,1.3,0,1,0,0.0,0.74,0.00,0.00,,15.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Manolo Gabbiadini,ITA,FW,Southampton,Premier League,25,1991,12.0,5,21,9,42.9,1.75,0.75,0.19,0.44,17.0,0,1,1,2.5,1.7,0.08,+2.5,+2.3
Gabi,ESP,MF,Atlético Madrid,La Liga,34,1983,26.1,0,10,1,10.0,0.38,0.04,0.00,0.00,24.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Gabriel,BRA,MF,Leganés,La Liga,23,1993,26.4,5,44,14,31.8,1.67,0.53,0.09,0.29,18.4,3,1,1,5.5,4.8,0.11,-0.5,-0.8
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,22,1995,20.2,1,37,15,40.5,1.83,0.74,0.03,0.07,18.8,0,0,0,4.0,4.0,0.11,-3.0,-3.0
Roberto Gagliardini,ITA,MF,Inter,Serie A,23,1994,22.1,0,22,2,9.1,1.00,0.09,0.00,0.00,17.7,0,0,0,1.6,1.6,0.07,-1.6,-1.6
Nicolás Gaitán,ARG,MF,Atlético Madrid,La Liga,29,1988,2.4,0,6,3,50.0,2.47,1.23,0.00,0.00,19.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Milan Gajić,SRB,DF,Bordeaux,Ligue 1,21,1996,4.0,0,1,0,0.0,0.25,0.00,0.00,,35.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Serge Gakpé,TOG,FW,Amiens,Ligue 1,30,1987,20.3,3,33,14,42.4,1.63,0.69,0.09,0.21,16.4,0,0,0,3.2,3.2,0.10,-0.2,-0.2
Andrey Galabinov,BUL,FW,Genoa,Serie A,28,1988,12.5,3,37,14,37.8,2.95,1.12,0.05,0.14,15.3,1,1,1,4.1,3.3,0.09,-1.1,-1.3
Álex Gálvez,ESP,DF,Las Palmas,La Liga,28,1989,18.0,0,16,4,25.0,0.89,0.22,0.00,0.00,23.5,9,0,0,0.5,0.5,0.03,-0.5,-0.5
Álex Gálvez,ESP,DF,Eibar,La Liga,28,1989,4.0,1,2,1,50.0,0.50,0.25,0.50,1.00,10.5,0,0,0,0.2,0.2,0.08,+0.8,+0.8
Bruno Gama,POR,FW,La Coruña,La Liga,29,1987,1.3,0,1,0,0.0,0.78,0.00,0.00,,20.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Alessandro Gamberini,ITA,DF,Chievo,Serie A,35,1981,20.2,0,4,1,25.0,0.20,0.05,0.00,0.00,5.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7
Kévin Gameiro,FRA,FW,Atlético Madrid,La Liga,30,1987,12.5,7,18,11,61.1,1.44,0.88,0.28,0.45,14.5,0,2,2,5.7,4.2,0.23,+1.3,+0.8
Jesús Gámez,ESP,DF,Newcastle Utd,Premier League,32,1985,1.1,0,1,0,0.0,0.92,0.00,0.00,,19.7,0,0,0,0.0,0.0,0.02,0.0,0.0
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,27,1989,30.6,2,23,7,30.4,0.75,0.23,0.09,0.29,24.1,0,0,0,1.6,1.6,0.07,+0.4,+0.4
Ignatius Ganago,CMR,FW,Nice,Ligue 1,18,1999,0.8,1,4,2,50.0,5.22,2.61,0.25,0.50,9.3,0,0,0,1.3,1.3,0.33,-0.3,-0.3
Najib Gandi,FRA,MF,Nantes,Ligue 1,23,1994,1.1,0,3,0,0.0,2.81,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ganso,BRA,MF,Sevilla,La Liga,27,1989,5.8,2,7,3,42.9,1.21,0.52,0.29,0.67,16.0,0,0,0,1.0,1.0,0.15,+1.0,+1.0
Ezequiel Garay,ARG,DF,Valencia,La Liga,30,1986,22.5,0,6,1,16.7,0.27,0.04,0.00,0.00,13.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Aleix García,ESP,MF,Girona,La Liga,20,1997,9.5,1,11,3,27.3,1.16,0.32,0.09,0.33,29.9,3,0,0,0.4,0.4,0.03,+0.6,+0.6
Borja García,ESP,MF,Girona,La Liga,26,1990,31.1,2,51,10,19.6,1.64,0.32,0.04,0.20,22.2,2,0,0,2.2,2.2,0.04,-0.2,-0.2
Dani García,ESP,MF,Eibar,La Liga,27,1990,30.8,0,21,3,14.3,0.68,0.10,0.00,0.00,25.9,0,0,0,0.4,0.4,0.02,-0.4,-0.4
David García,ESP,DF,Las Palmas,La Liga,35,1982,9.6,1,5,3,60.0,0.52,0.31,0.20,0.33,9.3,0,0,0,0.3,0.3,0.06,+0.7,+0.7
Javi García,ESP,MF,Betis,La Liga,30,1987,26.8,1,12,1,8.3,0.45,0.04,0.08,1.00,18.5,0,0,0,1.2,1.2,0.10,-0.2,-0.2
Manu García,ESP,MF,Alavés,La Liga,31,1986,27.1,3,26,8,30.8,0.96,0.30,0.12,0.38,19.1,0,0,2,2.9,1.3,0.05,+0.1,+1.7
Raúl García,ESP,MF,Athletic Club,La Liga,31,1986,29.2,10,79,30,38.0,2.71,1.03,0.09,0.23,14.4,0,3,3,8.7,6.4,0.08,+1.3,+0.6
Raúl García,ESP,DF,Leganés,La Liga,28,1989,15.5,0,7,1,14.3,0.45,0.06,0.00,0.00,26.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Samu García,ESP,MF,Málaga,La Liga,27,1990,2.0,0,2,0,0.0,1.02,0.00,0.00,,23.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Samu García,ESP,MF,Levante,La Liga,27,1990,2.1,0,1,0,0.0,0.47,0.00,0.00,,11.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Sergio García,ESP,FW,Espanyol,La Liga,34,1983,18.2,2,40,17,42.5,2.19,0.93,0.05,0.12,17.3,2,0,0,3.8,3.8,0.10,-1.8,-1.8
Ulisses Garcia,SUI,DF,Werder Bremen,Bundesliga,21,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luca Garritano,ITA,MF,Chievo,Serie A,23,1994,2.1,0,4,2,50.0,1.90,0.95,0.00,0.00,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Bruno Gaspar,ANG,DF,Fiorentina,Serie A,24,1993,8.7,0,1,0,0.0,0.12,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Mario Gaspar,ESP,DF,Villarreal,La Liga,26,1990,31.2,2,31,10,32.3,0.99,0.32,0.06,0.20,21.3,0,0,0,1.0,1.0,0.03,+1.0,+1.0
Gianluca Gaudino,GER,MF,Chievo,Serie A,20,1996,0.2,0,1,0,0.0,5.00,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,26,1990,21.8,6,57,22,38.6,2.62,1.01,0.11,0.27,13.3,4,0,0,9.5,9.5,0.17,-3.5,-3.5
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marcello Gazzola,ITA,DF,Sassuolo,Serie A,32,1985,8.2,0,2,0,0.0,0.24,0.00,0.00,,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Jean-Philippe Gbamin,CIV,MF,Mainz 05,Bundesliga,21,1995,28.8,1,27,12,44.4,0.94,0.42,0.04,0.08,32.4,7,0,0,1.0,1.0,0.04,0.0,0.0
David de Gea,ESP,GK,Manchester Utd,Premier League,26,1990,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,30,1986,31.4,3,19,9,47.4,0.60,0.29,0.16,0.33,10.4,0,0,0,2.5,2.5,0.13,+0.5,+0.5
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,19,1998,17.6,2,21,5,23.8,1.19,0.28,0.10,0.40,20.6,0,0,0,1.4,1.4,0.07,+0.6,+0.6
Johannes Geis,GER,DF,Sevilla,La Liga,23,1993,7.5,0,6,2,33.3,0.80,0.27,0.00,0.00,31.0,2,0,0,0.2,0.2,0.03,-0.2,-0.2
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,20,1997,25.7,0,6,0,0.0,0.23,0.00,0.00,,17.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Romain Genevois,HAI,DF,Caen,Ligue 1,29,1987,20.1,0,7,2,28.6,0.35,0.10,0.00,0.00,10.8,0,0,0,0.7,0.7,0.10,-0.7,-0.7
Santiago Gentiletti,ARG,DF,Genoa,Serie A,32,1985,3.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christian Gentner,GER,MF,Stuttgart,Bundesliga,31,1985,26.8,2,24,9,37.5,0.90,0.34,0.08,0.22,16.3,0,0,0,1.8,1.8,0.07,+0.2,+0.2
Yannick Gerhardt,GER,DF,Wolfsburg,Bundesliga,23,1994,13.6,1,9,2,22.2,0.66,0.15,0.11,0.50,17.2,0,0,0,0.9,0.9,0.10,+0.1,+0.1
Valère Germain,FRA,FW,Marseille,Ligue 1,27,1990,24.1,9,61,29,47.5,2.53,1.20,0.15,0.31,11.3,0,0,1,10.2,9.4,0.15,-1.2,-0.4
Gerson,BRA,MF,Roma,Serie A,20,1997,10.1,2,10,3,30.0,0.99,0.30,0.20,0.67,13.4,0,0,0,1.8,1.8,0.18,+0.2,+0.2
Willem Geubbels,FRA,FW,Lyon,Ligue 1,15,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yassine El Ghanassy,BEL,FW,Nantes,Ligue 1,27,1990,7.2,0,12,3,25.0,1.68,0.42,0.00,0.00,17.6,0,0,0,1.1,1.1,0.09,-1.1,-1.1
Anwar El Ghazi,NED,FW,Lille,Ligue 1,22,1995,18.3,4,62,30,48.4,3.39,1.64,0.06,0.13,22.5,10,0,0,4.0,4.0,0.06,0.0,0.0
Rachid Ghezzal,ALG,FW,Monaco,Ligue 1,25,1992,11.2,2,33,7,21.2,2.95,0.63,0.06,0.29,19.4,2,0,0,1.9,1.9,0.06,+0.1,+0.1
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,26,1991,10.9,2,8,4,50.0,0.73,0.37,0.25,0.50,20.5,0,0,0,0.4,0.4,0.05,+1.6,+1.6
Emanuele Giaccherini,ITA,MF,Chievo,Serie A,32,1985,10.0,3,7,4,57.1,0.70,0.40,0.43,0.75,19.5,2,0,0,0.5,0.5,0.08,+2.5,+2.5
Emanuele Giaccherini,ITA,FW,Napoli,Serie A,32,1985,0.7,0,2,1,50.0,2.81,1.41,0.00,0.00,21.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Niccolò Giannetti,ITA,FW,Cagliari,Serie A,26,1991,3.3,0,5,1,20.0,1.54,0.31,0.00,0.00,8.7,0,0,0,0.9,0.9,0.17,-0.9,-0.9
Kieran Gibbs,ENG,DF,West Brom,Premier League,27,1989,31.4,0,9,1,11.1,0.29,0.03,0.00,0.00,18.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Rafał Gikiewicz,POL,GK,Freiburg,Bundesliga,29,1987,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Carles Gil,ESP,FW,La Coruña,La Liga,24,1992,5.3,0,10,2,20.0,1.89,0.38,0.00,0.00,21.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Nacho Gil,ESP,MF,Valencia,La Liga,21,1995,2.5,0,2,1,50.0,0.79,0.39,0.00,0.00,17.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Nacho Gil,ESP,FW,Las Palmas,La Liga,21,1995,8.1,0,9,2,22.2,1.11,0.25,0.00,0.00,20.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Guillaume Gillet,BEL,MF,Nantes,Ligue 1,33,1984,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dani Giménez,ESP,GK,Betis,La Liga,34,1983,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniel Ginczek,GER,FW,Stuttgart,Bundesliga,26,1991,16.9,7,42,15,35.7,2.48,0.89,0.14,0.40,13.7,2,1,1,7.5,6.7,0.16,-0.5,-0.7
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,23,1994,34.0,5,28,11,39.3,0.82,0.32,0.18,0.45,12.0,0,0,0,3.7,3.7,0.13,+1.3,+1.3
Jimmy Giraudon,FRA,DF,Troyes,Ligue 1,25,1992,23.2,0,5,2,40.0,0.22,0.09,0.00,0.00,8.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Thibault Giresse,FRA,FW,Guingamp,Ligue 1,36,1981,0.3,0,1,0,0.0,3.91,0.00,0.00,,29.0,1,0,0,0.1,0.1,0.06,-0.1,-0.1
Andrei Girotto,BRA,MF,Nantes,Ligue 1,25,1992,16.9,1,37,9,24.3,2.19,0.53,0.03,0.11,21.9,2,0,0,1.6,1.6,0.04,-0.6,-0.6
Olivier Giroud,FRA,FW,Chelsea,Premier League,30,1986,6.8,3,29,8,27.6,4.26,1.17,0.10,0.38,10.6,0,0,0,4.5,4.5,0.16,-1.5,-1.5
Olivier Giroud,FRA,FW,Arsenal,Premier League,30,1986,4.3,4,18,7,38.9,4.18,1.62,0.22,0.57,9.7,0,0,0,3.4,3.4,0.19,+0.6,+0.6
Kamil Glik,POL,DF,Monaco,Ligue 1,29,1988,36.0,3,26,7,26.9,0.72,0.19,0.12,0.43,9.3,0,0,0,2.3,2.3,0.09,+0.7,+0.7
Serge Gnabry,GER,FW,Hoffenheim,Bundesliga,22,1995,16.7,10,48,20,41.7,2.87,1.19,0.21,0.50,17.8,0,0,1,7.0,6.2,0.13,+3.0,+3.8
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,20,1997,32.4,2,30,9,30.0,0.92,0.28,0.07,0.22,10.9,0,0,0,2.6,2.6,0.09,-0.6,-0.6
Massimo Gobbi,ITA,DF,Chievo,Serie A,36,1980,22.8,0,6,0,0.0,0.26,0.00,0.00,,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Diego Godín,URU,DF,Atlético Madrid,La Liga,31,1986,28.4,0,15,5,33.3,0.53,0.18,0.00,0.00,9.9,0,0,0,1.2,1.2,0.08,-1.2,-1.2
Edoardo Goldaniga,ITA,DF,Sassuolo,Serie A,23,1993,12.8,1,7,1,14.3,0.55,0.08,0.14,1.00,10.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4
Connor Goldson,ENG,DF,Brighton,Premier League,24,1992,2.2,0,3,1,33.3,1.35,0.45,0.00,0.00,6.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,22,1995,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
André Gomes,POR,MF,Barcelona,La Liga,24,1993,7.1,0,7,0,0.0,0.99,0.00,0.00,,16.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Heurelho Gomes,BRA,GK,Watford,Premier League,36,1981,23.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ibai Gómez,ESP,MF,Alavés,La Liga,27,1989,25.8,7,52,24,46.2,2.02,0.93,0.12,0.25,20.9,8,1,1,5.8,5.1,0.10,+1.2,+0.9
Joe Gomez,ENG,DF,Liverpool,Premier League,20,1997,21.1,0,5,0,0.0,0.24,0.00,0.00,,21.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Mario Gómez,GER,FW,Wolfsburg,Bundesliga,32,1985,10.4,1,21,7,33.3,2.02,0.67,0.05,0.14,16.4,0,0,2,4.7,3.2,0.15,-3.7,-2.2
Mario Gómez,GER,FW,Stuttgart,Bundesliga,32,1985,15.4,8,33,14,42.4,2.14,0.91,0.24,0.57,14.1,0,0,0,4.6,4.6,0.15,+3.4,+3.4
Maxi Gómez,URU,FW,Celta Vigo,La Liga,20,1996,34.1,17,82,38,46.3,2.41,1.11,0.21,0.45,11.6,1,0,0,13.8,13.8,0.17,+3.2,+3.2
Papu Gómez,ARG,FW,Atalanta,Serie A,29,1988,30.6,6,96,34,35.4,3.14,1.11,0.04,0.12,19.3,2,2,3,11.9,9.6,0.10,-5.9,-5.6
Sergi Gómez,ESP,DF,Celta Vigo,La Liga,25,1992,29.8,2,13,2,15.4,0.44,0.07,0.15,1.00,10.0,0,0,0,1.1,1.1,0.09,+0.9,+0.9
Sergio Gómez,ESP,MF,Dortmund,Bundesliga,16,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vicente Gómez,ESP,MF,Las Palmas,La Liga,28,1988,16.9,0,15,0,0.0,0.89,0.00,0.00,,17.8,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Alfred Gomis,SEN,GK,SPAL,Serie A,23,1993,25.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maxime Gonalons,FRA,MF,Roma,Serie A,28,1989,12.2,0,13,2,15.4,1.07,0.16,0.00,0.00,18.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8
Anthony Gonçalves,FRA,MF,Strasbourg,Ligue 1,31,1986,19.5,0,25,6,24.0,1.28,0.31,0.00,0.00,21.6,3,0,0,1.6,1.6,0.06,-1.6,-1.6
Vagner Gonçalves,CPV,FW,Saint-Étienne,Ligue 1,21,1996,1.2,0,3,0,0.0,2.50,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jérôme Gondorf,GER,MF,Werder Bremen,Bundesliga,29,1988,8.9,1,15,2,13.3,1.69,0.23,0.07,0.50,16.6,0,0,0,1.3,1.3,0.09,-0.3,-0.3
Adrián González,ESP,MF,Málaga,La Liga,29,1988,26.0,3,31,10,32.3,1.19,0.38,0.06,0.20,19.3,0,1,1,2.9,2.1,0.07,+0.1,-0.1
Álvaro González,ESP,DF,Villarreal,La Liga,27,1990,32.2,0,22,3,13.6,0.68,0.09,0.00,0.00,9.2,0,0,0,1.6,1.6,0.07,-1.6,-1.6
Bruno González,ESP,DF,Getafe,La Liga,27,1990,17.1,0,5,0,0.0,0.29,0.00,0.00,,10.0,0,0,0,0.5,0.5,0.10,-0.5,-0.5
