Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Jordan Ayew,GHA,FW,Swansea City,Premier League,25,1991,31.7,1473,16,147,761,693,107,1441,79,147,53.7,88,3,1097,6053,2897,150,43,17,111,109,1679,1021,60.8,257
Karim Azamoum,FRA,MF,Troyes,Ligue 1,27,1990,25.0,1245,68,361,578,377,33,1195,14,23,60.9,18,1,707,3749,1494,60,22,5,37,30,812,693,85.3,93
César Azpilicueta,ESP,DF,Chelsea,Premier League,27,1989,37.0,3270,269,1295,1663,508,33,3153,7,11,63.6,8,0,2062,9394,5889,209,60,3,6,8,2312,2264,97.9,37
Ludovic Baal,GUF,DF,Rennes,Ligue 1,31,1986,12.9,941,34,255,497,234,7,811,12,14,85.7,12,0,562,2700,1559,54,21,2,12,11,568,535,94.2,10
Khouma Babacar,SEN,FW,Sassuolo,Serie A,24,1993,8.3,239,4,14,97,144,47,231,3,4,75.0,3,0,160,712,332,18,12,3,20,18,344,158,45.9,71
Khouma Babacar,SEN,FW,Fiorentina,Serie A,24,1993,5.0,169,7,19,65,94,34,163,5,5,100.0,5,0,125,661,349,16,5,3,14,9,219,123,56.2,57
Carlos Bacca,COL,FW,Villarreal,La Liga,30,1986,27.7,758,16,47,352,399,143,722,30,46,65.2,33,4,552,2375,1351,85,19,23,43,29,1014,584,57.6,219
Milan Badelj,CRO,MF,Fiorentina,Serie A,28,1989,26.1,2123,67,487,1338,408,35,2058,35,55,63.6,38,1,1376,4965,2432,88,28,2,22,32,1479,1428,96.6,66
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,28,1989,24.1,1333,166,716,677,38,15,1291,10,13,76.9,12,0,776,4306,2320,37,3,0,5,4,742,720,97.0,8
Dylan Bahamboula,CGO,MF,Dijon,Ligue 1,22,1995,0.3,20,0,2,7,13,1,20,0,1,0.0,0,0,14,82,35,3,0,0,1,1,17,14,82.4,3
Farès Bahlouli,FRA,MF,Lille,Ligue 1,22,1995,3.4,222,0,21,99,125,7,196,8,22,36.4,8,0,164,869,470,28,7,0,16,8,174,144,82.8,33
Stéphane Bahoken,CMR,FW,Strasbourg,Ligue 1,25,1992,18.5,537,3,43,208,309,71,522,11,21,52.4,13,0,356,1627,787,49,8,14,50,25,712,364,51.1,156
Daniel Baier,GER,MF,Augsburg,Bundesliga,33,1984,28.2,1930,40,493,1242,313,13,1848,24,38,63.2,28,2,1175,5981,2992,97,29,2,29,23,1140,1079,94.6,53
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,19,1997,24.6,1417,13,182,596,769,118,1259,79,117,67.5,85,1,1057,6414,3634,186,51,36,66,57,1228,971,79.1,208
Eric Bailly,CIV,DF,Manchester Utd,Premier League,23,1994,11.1,549,74,276,288,17,7,537,3,5,60.0,3,0,316,1755,767,23,2,0,1,3,304,301,99.0,0
Leighton Baines,ENG,DF,Everton,Premier League,32,1984,21.2,1175,54,339,566,329,19,951,9,19,47.4,11,2,639,2751,1532,74,29,4,4,7,734,664,90.5,22
Riad Bajić,BIH,FW,Udinese,Serie A,23,1994,0.9,28,3,4,11,14,4,27,1,1,100.0,1,0,17,53,22,0,1,0,1,1,33,23,69.7,13
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,27,1989,22.8,929,49,200,560,243,29,921,15,36,41.7,20,0,574,2691,1495,76,31,4,38,34,687,534,77.7,101
Cédric Bakambu,COD,FW,Villarreal,La Liga,26,1991,14.0,480,35,61,235,211,60,465,9,24,37.5,11,0,317,1618,947,51,16,13,39,26,596,353,59.2,105
Tiemoué Bakayoko,FRA,MF,Chelsea,Premier League,22,1994,23.6,1414,56,305,862,342,53,1408,21,42,50.0,23,1,930,4507,2352,108,40,4,37,25,1124,963,85.7,68
Zakaria Bakkali,BEL,FW,La Coruña,La Liga,21,1996,10.1,447,11,66,212,210,35,439,12,24,50.0,13,0,357,2123,1212,68,15,15,24,22,437,319,73.0,62
Ridle Baku,GER,MF,Mainz 05,Bundesliga,19,1998,2.6,126,3,31,65,37,6,125,6,8,75.0,7,0,87,365,208,10,4,2,2,6,99,71,71.7,19
Keita Baldé,SEN,FW,Monaco,Ligue 1,22,1995,16.4,565,8,57,235,323,78,557,18,28,64.3,19,1,430,2762,1527,91,22,22,37,29,652,415,63.7,145
Sam Baldock,ENG,MF,Brighton,Premier League,28,1989,0.4,10,0,0,4,6,3,9,0,0,,0,0,7,18,10,2,0,2,2,1,14,7,50.0,5
Gareth Bale,WAL,FW,Real Madrid,La Liga,28,1989,20.0,1001,21,107,405,570,139,976,32,57,56.1,33,0,811,4282,2281,116,34,28,39,22,1053,824,78.3,209
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,29,1988,17.2,969,69,269,474,273,8,818,12,21,57.1,12,0,522,2464,1314,68,22,3,15,12,552,494,89.5,22
Andrija Balić,CRO,MF,Udinese,Serie A,19,1997,12.0,670,22,157,377,178,19,631,26,32,81.3,27,0,485,2197,1013,57,11,3,20,11,431,398,92.3,29
Iván Balliu,ALB,DF,Metz,Ligue 1,25,1992,21.7,1360,65,404,592,452,9,1161,14,24,58.3,14,0,807,4013,2349,111,41,1,13,10,828,768,92.8,32
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,20,1997,22.8,1355,56,436,640,348,28,1199,18,28,64.3,18,1,876,4072,2331,95,23,5,24,23,902,807,89.5,50
Florent Balmont,FRA,MF,Dijon,Ligue 1,37,1980,9.6,598,10,130,362,156,7,579,5,7,71.4,5,0,458,2102,1081,44,21,2,14,13,452,405,89.6,27
Leon Balogun,NGA,DF,Mainz 05,Bundesliga,29,1988,13.0,655,72,352,319,22,4,638,9,11,81.8,9,0,342,1872,893,24,5,0,5,4,311,298,95.8,4
Mario Balotelli,ITA,FW,Nice,Ligue 1,26,1990,25.2,1097,29,101,577,499,109,1037,27,42,64.3,29,2,792,3497,1725,90,40,15,53,42,1157,892,77.1,218
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,27,1990,17.0,941,41,326,469,195,3,781,12,17,70.6,12,0,546,2587,1426,59,18,0,16,9,542,512,94.5,20
Jonathan Bamba,FRA,FW,Saint-Étienne,Ligue 1,21,1996,28.6,1588,16,202,709,846,103,1473,39,71,54.9,40,3,1156,7986,4294,199,77,25,72,91,1444,1102,76.3,239
Yacine Bammou,MAR,MF,Nantes,Ligue 1,25,1991,8.1,373,12,80,151,171,34,373,5,13,38.5,7,0,250,1277,604,29,10,2,16,11,354,238,67.2,73
Éver Banega,ARG,MF,Sevilla,La Liga,29,1988,26.7,2570,47,478,1612,718,40,2373,65,95,68.4,67,2,2038,10728,5923,235,74,7,35,55,1982,1882,95.0,98
Mattia Bani,ITA,DF,Chievo,Serie A,23,1993,14.6,834,119,490,340,37,10,810,0,0,,0,0,446,2090,914,19,2,0,2,3,478,468,97.9,9
Beni Baningime,COD,MF,Everton,Premier League,18,1998,2.2,113,2,25,75,22,0,113,1,4,25.0,1,0,67,342,170,9,1,0,0,2,65,58,89.2,4
Léo Baptistão,BRA,FW,Espanyol,La Liga,24,1992,29.7,1113,29,144,521,544,138,1071,30,62,48.4,34,3,706,3708,2424,118,38,30,58,51,1251,748,59.8,222
Sekou Baradji,FRA,MF,Amiens,Ligue 1,33,1984,0.1,5,0,2,2,1,0,5,0,0,,0,0,3,15,4,0,0,0,0,0,2,2,100.0,0
Antonín Barák,CZE,MF,Udinese,Serie A,22,1994,30.1,1487,36,287,891,439,63,1476,30,48,62.5,33,0,1052,6351,3620,153,59,13,43,49,1190,1012,85.0,156
Andrea Barberis,ITA,MF,Crotone,Serie A,23,1993,33.7,1480,78,358,824,361,25,1353,19,33,57.6,23,0,784,2862,1427,74,29,1,37,33,857,697,81.3,81
Mariano Barbosa,ARG,GK,Villarreal,La Liga,33,1984,12.5,369,327,369,0,0,0,241,0,0,,0,0,148,589,340,0,0,0,0,0,122,121,99.2,0
Enis Bardhi,MKD,MF,Levante,La Liga,22,1995,17.6,903,15,161,474,332,29,824,27,45,60.0,29,4,615,3019,1820,83,23,4,47,27,665,569,85.6,68
Phil Bardsley,SCO,DF,Burnley,Premier League,32,1985,12.5,753,64,237,374,161,2,598,3,8,37.5,3,0,316,1351,606,19,9,0,3,8,315,285,90.5,10
Nicolò Barella,ITA,MF,Cagliari,Serie A,20,1997,32.8,2048,61,419,1190,594,44,1940,53,87,60.9,58,2,1437,7464,3547,148,55,9,49,49,1405,1269,90.3,119
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,28,1989,20.7,1195,73,385,771,129,3,1180,7,8,87.5,7,0,737,4724,2148,70,21,2,7,13,716,683,95.4,13
Ross Barkley,ENG,MF,Chelsea,Premier League,23,1993,1.4,67,2,7,30,33,7,67,6,7,85.7,6,0,58,272,116,2,2,0,2,2,66,53,80.3,13
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,19,1998,3.5,171,3,31,102,52,8,171,8,14,57.1,8,0,124,560,290,17,5,3,10,7,144,108,75.0,18
Ashley Barnes,ENG,FW,Burnley,Premier League,27,1989,24.1,850,25,87,361,442,110,835,20,31,64.5,20,1,470,1699,836,44,11,14,71,52,1347,594,44.1,153
Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,10,0,0,5,6,2,9,0,0,,0,0,3,18,14,1,1,0,1,0,8,7,87.5,2
Antonio Barragán,ESP,DF,Betis,La Liga,30,1987,26.4,1854,94,517,865,574,26,1666,15,33,45.5,16,1,1183,4726,2478,111,45,7,22,13,1321,1238,93.7,85
Antonio Barreca,ITA,DF,Torino,Serie A,22,1995,5.2,333,14,112,156,86,3,258,3,8,37.5,3,0,173,917,518,14,7,1,6,5,178,157,88.2,7
Édgar Barreto,PAR,MF,Sampdoria,Serie A,33,1984,21.8,1313,26,214,788,360,32,1297,6,13,46.2,6,1,756,2019,936,41,21,4,25,15,1017,910,89.5,81
Barri,ESP,MF,Getafe,La Liga,21,1995,1.3,33,5,10,17,9,1,33,2,3,66.7,2,0,20,105,87,4,2,1,2,0,21,17,81.0,4
Musa Barrow,GAM,FW,Atalanta,Serie A,18,1998,4.9,220,2,12,76,142,43,211,13,21,61.9,16,0,170,687,297,14,2,6,31,11,306,186,60.8,92
Gareth Barry,ENG,MF,West Brom,Premier League,36,1981,21.4,1143,50,264,736,199,15,1110,11,17,64.7,12,0,648,2812,1339,46,22,0,12,18,727,668,91.9,41
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,30,1987,12.5,557,5,56,260,292,57,550,26,51,51.0,29,3,469,2202,1071,66,23,10,38,42,638,438,68.7,149
Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,152,27,87,63,7,5,150,0,0,,0,0,73,321,175,4,1,0,0,1,88,86,97.7,0
Marc Bartra,ESP,DF,Dortmund,Bundesliga,26,1991,9.0,818,40,285,503,69,13,758,4,7,57.1,4,0,514,2663,1798,71,13,3,9,6,509,490,96.3,11
Marc Bartra,ESP,DF,Betis,La Liga,26,1991,15.8,1287,149,659,674,48,13,1252,14,15,93.3,14,0,897,5400,3158,96,18,1,9,8,828,820,99.0,8
Andrea Barzagli,ITA,DF,Juventus,Serie A,36,1981,16.1,1388,84,515,854,79,1,1333,3,4,75.0,3,0,1006,3971,1876,44,12,0,3,5,1040,1031,99.1,0
Daniele Baselli,ITA,MF,Torino,Serie A,25,1992,28.0,1682,67,426,957,437,46,1643,25,42,59.5,28,1,1163,6351,2982,115,39,3,32,41,1230,1130,91.9,115
Nicolas Basin,FRA,DF,Metz,Ligue 1,19,1998,3.5,193,13,70,83,48,2,169,0,1,0.0,0,0,101,451,226,8,4,1,0,1,100,96,96.0,3
Dušan Basta,SRB,DF,Lazio,Serie A,32,1984,8.6,457,22,134,204,147,18,400,4,6,66.7,5,0,286,1367,679,33,10,5,6,3,319,273,85.6,34
Gil Bastião Dias,POR,FW,Monaco,Ligue 1,20,1996,0.1,4,0,1,1,3,1,4,0,0,,0,0,3,26,25,2,0,1,0,1,7,3,42.9,1
Gil Bastião Dias,POR,FW,Fiorentina,Serie A,20,1996,13.2,689,15,108,301,341,55,675,36,61,59.0,38,1,546,3074,2006,98,28,19,22,39,580,469,80.9,94
Samuel Bastien,COD,MF,Chievo,Serie A,20,1996,15.1,641,26,128,347,214,11,634,9,17,52.9,10,0,431,2447,1221,47,16,3,15,26,489,408,83.4,42
Borja Bastón,ESP,FW,Málaga,La Liga,24,1992,10.9,328,9,31,154,153,43,310,2,9,22.2,2,0,180,699,232,17,2,4,26,11,477,236,49.5,89
Alessandro Bastoni,ITA,DF,Atalanta,Serie A,18,1999,1.0,99,2,27,55,19,6,89,1,2,50.0,2,0,61,221,108,2,0,1,0,2,66,63,95.5,5
Bastos,ANG,DF,Lazio,Serie A,26,1991,15.6,1013,96,539,497,55,12,988,14,16,87.5,14,1,713,3913,2059,53,12,1,5,6,703,692,98.4,9
Michy Batshuayi,BEL,FW,Chelsea,Premier League,23,1993,4.0,151,5,7,80,74,19,143,6,10,60.0,9,1,102,456,288,16,6,2,20,12,221,113,51.1,51
Michy Batshuayi,BEL,FW,Dortmund,Bundesliga,23,1993,9.3,299,7,16,140,150,49,278,9,21,42.9,9,0,183,582,260,17,3,4,27,19,422,213,50.5,92
Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,611,43,194,259,192,16,470,11,24,45.8,11,2,266,1504,763,40,15,5,15,10,322,248,77.0,30
Robert Bauer,GER,DF,Werder Bremen,Bundesliga,22,1995,10.6,581,41,248,303,70,1,520,1,1,100.0,1,0,322,1670,867,21,13,0,6,2,326,302,92.6,7
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,27,1990,34.0,1497,1216,1487,11,0,0,1183,0,0,,0,0,861,3660,1794,0,0,0,0,0,767,765,99.7,0
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,21,1996,29.0,1867,163,879,962,121,21,1753,3,6,50.0,4,0,1065,5360,2480,84,13,1,6,8,1101,1067,96.9,15
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,29,1988,15.5,1111,42,320,701,159,23,1071,7,8,87.5,7,0,749,3826,1736,54,12,2,4,12,763,727,95.3,32
Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.0,53,0,2,24,31,9,50,2,2,100.0,2,0,34,189,99,8,2,3,5,1,77,37,48.1,14
Paul Baysse,FRA,DF,Málaga,La Liga,29,1988,13.8,700,111,429,285,22,12,674,4,4,100.0,4,0,346,1588,668,10,1,0,2,1,374,360,96.3,1
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,29,1988,6.3,350,38,192,164,19,12,345,1,1,100.0,1,0,200,1698,1041,29,2,0,2,1,214,205,95.8,9
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,57,2,6,25,29,4,57,3,8,37.5,4,0,41,221,98,7,1,0,9,4,62,38,61.3,12
Hervé Bazile,HAI,FW,Caen,Ligue 1,27,1990,9.7,500,4,85,178,281,26,456,18,40,45.0,21,3,316,1849,832,45,11,6,34,23,399,302,75.7,79
Riechedly Bazoer,NED,MF,Wolfsburg,Bundesliga,20,1996,6.6,314,10,80,183,78,3,312,6,11,54.5,7,0,231,942,435,16,7,1,6,6,236,211,89.4,15
Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,230,21,93,96,53,2,204,2,3,66.7,2,0,134,490,284,11,5,0,9,4,153,129,84.3,10
Claudio Beauvue,GLP,FW,Leganés,La Liga,29,1988,18.6,501,15,36,251,243,62,477,12,24,50.0,12,2,290,944,466,26,9,6,45,34,733,373,50.9,100
Bebé,CPV,MF,Eibar,La Liga,27,1990,4.1,209,0,10,81,132,7,190,7,13,53.8,7,1,153,993,497,26,12,3,16,13,205,135,65.9,27
Ihlas Bebou,TOG,MF,Hannover 96,Bundesliga,23,1994,23.8,1047,33,178,479,484,91,1044,70,117,59.8,73,1,797,4213,2627,117,47,19,70,67,1010,696,68.9,188
Andreas Beck,GER,DF,Stuttgart,Bundesliga,30,1987,21.4,1371,43,291,719,432,20,1125,9,18,50.0,9,0,780,3238,1409,68,28,5,20,16,922,794,86.1,45
Henri Bedimo,CMR,DF,Marseille,Ligue 1,33,1984,0.5,28,3,10,15,5,0,26,0,0,,0,0,14,115,51,4,2,0,0,1,23,20,87.0,2
Jan Bednarek,POL,DF,Southampton,Premier League,21,1996,4.7,232,25,105,125,10,2,216,0,1,0.0,0,0,127,467,210,5,1,0,1,0,127,125,98.4,0
Asmir Begović,BIH,GK,Bournemouth,Premier League,30,1987,38.0,1253,1170,1247,7,0,0,801,0,0,,0,0,445,2080,1285,0,0,0,1,0,372,371,99.7,0
Valon Behrami,SUI,MF,Udinese,Serie A,32,1985,15.5,709,38,191,442,111,7,695,10,16,62.5,10,1,391,1853,871,28,12,1,5,14,340,314,92.4,13
Vid Belec,SVN,GK,Sampdoria,Serie A,27,1990,2.0,97,87,97,0,0,0,75,0,0,,0,0,52,170,86,0,0,0,0,0,48,48,100.0,0
Vid Belec,SVN,GK,Benevento,Serie A,27,1990,12.4,406,370,406,1,0,0,270,0,0,,0,0,164,940,556,0,0,0,0,0,120,118,98.3,0
Ishak Belfodil,ALG,FW,Werder Bremen,Bundesliga,25,1992,15.0,628,16,43,274,352,106,616,34,53,64.2,37,3,404,2223,1254,77,23,25,27,34,805,496,61.6,168
Stefan Bell,GER,DF,Mainz 05,Bundesliga,25,1991,24.2,1181,170,657,556,46,19,1146,2,3,66.7,2,0,612,3543,2043,39,7,0,4,5,567,554,97.7,16
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,27,1990,12.7,732,6,81,321,386,55,698,31,52,59.6,35,1,594,3628,2135,114,28,22,24,34,640,528,82.5,118
Héctor Bellerín,ESP,DF,Arsenal,Premier League,22,1995,33.9,2556,121,606,1168,897,110,2282,32,68,47.1,38,9,1569,6891,4103,208,52,17,35,32,1891,1681,88.9,156
François Bellugou,FRA,MF,Troyes,Ligue 1,30,1987,24.2,1158,55,386,702,140,11,1150,16,24,66.7,20,0,709,3576,1413,42,13,0,9,10,733,685,93.5,30
Andrea Belotti,ITA,FW,Torino,Serie A,23,1993,29.8,1038,23,88,479,530,166,1002,27,49,55.1,30,1,691,2856,1433,74,25,20,87,70,1357,772,56.9,291
Chaouki Ben Saada,TUN,FW,Troyes,Ligue 1,33,1984,3.8,250,7,44,110,122,9,238,13,16,81.3,13,1,199,1152,601,34,8,0,9,15,198,173,87.4,29
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,26,1990,18.9,645,4,34,280,362,121,614,18,29,62.1,19,0,469,2078,1135,72,14,21,37,28,809,476,58.8,178
Diego Benaglio,SUI,GK,Monaco,Ligue 1,33,1983,2.5,56,51,56,0,0,0,41,0,0,,0,0,29,213,128,0,0,0,0,0,17,17,100.0,0
Ahmad Benali,LBY,MF,Crotone,Serie A,25,1992,9.0,477,20,111,262,135,13,452,7,10,70.0,7,0,314,1426,690,41,13,2,10,15,359,290,80.8,41
Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,59,7,20,29,12,1,49,0,0,,0,0,17,88,57,3,1,0,2,0,24,22,91.7,2
Marco Benassi,ITA,MF,Fiorentina,Serie A,22,1994,30.9,1688,35,276,904,618,92,1664,20,33,60.6,20,1,1143,5221,2795,148,61,7,44,31,1332,1157,86.9,225
Medhi Benatia,MAR,DF,Juventus,Serie A,30,1987,19.5,1558,172,792,821,40,15,1538,6,7,85.7,6,1,1116,5366,2375,43,6,0,2,4,1084,1068,98.5,6
Lars Bender,GER,DF,Leverkusen,Bundesliga,28,1989,17.7,1182,53,307,632,305,38,1069,13,17,76.5,13,0,667,3371,1888,108,24,4,14,11,762,688,90.3,64
Sven Bender,GER,DF,Leverkusen,Bundesliga,28,1989,26.1,1878,186,917,1013,78,33,1831,8,9,88.9,8,0,1207,7259,3768,94,17,1,5,3,1204,1178,97.8,27
László Bénes,SVK,MF,M'Gladbach,Bundesliga,19,1997,0.4,33,2,7,22,8,0,31,1,3,33.3,2,0,26,78,37,1,2,0,1,0,24,23,95.8,1
Nicolas Benezet,FRA,FW,Guingamp,Ligue 1,26,1991,18.3,1223,9,128,564,642,72,1124,36,59,61.0,43,0,896,5817,3142,160,55,21,43,40,1066,883,82.8,180
Marcel Benger,GER,MF,M'Gladbach,Bundesliga,19,1998,0.0,2,0,1,1,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Walter Benítez,ARG,GK,Nice,Ligue 1,24,1993,28.0,688,638,687,2,0,0,530,0,0,,0,0,304,1192,641,0,0,0,0,0,262,261,99.6,0
Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,80,2,14,35,33,7,77,1,5,20.0,1,0,54,174,79,4,2,0,4,4,76,55,72.4,20
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,22,1995,26.0,1722,116,657,844,340,28,1561,20,30,66.7,20,1,997,5863,3166,111,33,2,14,6,978,928,94.9,50
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,22,1994,11.2,656,23,137,469,81,8,642,3,7,42.9,4,1,414,1766,726,26,10,1,10,10,408,392,96.1,15
Rodrigo Bentancur,URU,MF,Juventus,Serie A,20,1997,6.5,609,15,130,415,114,4,599,8,16,50.0,8,0,451,2406,1354,58,12,2,1,5,471,456,96.8,16
Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,983,47,77,496,437,133,944,22,33,66.7,22,2,376,1334,536,31,8,7,80,44,1491,749,50.2,182
Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,1085,22,61,447,640,180,1052,38,54,70.4,41,1,911,4006,1984,127,38,36,36,30,1164,885,76.0,255
Yassine Benzia,ALG,MF,Lille,Ligue 1,22,1994,25.4,1692,20,212,970,649,42,1594,57,74,77.0,59,1,1326,7649,3594,168,72,7,42,41,1376,1236,89.8,158
Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,154,2,7,72,81,23,142,2,3,66.7,3,0,99,486,153,10,2,2,12,14,264,99,37.5,38
Domenico Berardi,ITA,FW,Sassuolo,Serie A,22,1994,25.5,1311,20,133,492,780,99,1217,37,60,61.7,42,4,961,4870,2452,116,43,11,53,50,1239,915,73.8,297
Yuri Berchiche,ESP,DF,Paris S-G,Ligue 1,27,1990,19.1,1307,46,320,634,434,49,1223,12,18,66.7,13,0,885,3980,2165,101,34,14,14,8,948,870,91.8,70
Álex Berenguer,ESP,FW,Torino,Serie A,22,1995,11.6,660,15,100,277,340,46,610,35,58,60.3,36,2,486,2678,1525,67,23,11,38,41,550,447,81.3,105
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,25,1992,27.6,1853,94,537,1001,434,8,1575,24,37,64.9,24,0,1115,5241,2704,130,43,4,14,19,1111,1052,94.7,23
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,26,1990,31.5,1376,37,219,538,718,65,1222,39,68,57.4,44,1,885,5449,2825,157,56,12,51,54,1060,780,73.6,139
Markel Bergara,ESP,MF,Getafe,La Liga,31,1986,16.3,514,28,126,305,94,27,500,6,7,85.7,7,0,226,953,416,11,5,0,5,8,276,221,80.1,22
Emil Berggreen,DEN,FW,Mainz 05,Bundesliga,24,1993,7.4,252,10,17,118,125,36,248,2,2,100.0,2,0,128,406,103,9,3,1,31,13,342,195,57.0,82
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,26,1991,11.6,282,5,19,134,141,40,260,2,4,50.0,3,0,172,826,422,19,4,9,19,11,390,185,47.4,78
Kévin Bérigaud,FRA,MF,Montpellier,Ligue 1,29,1988,3.0,98,1,5,53,49,9,97,1,5,20.0,1,0,57,337,207,12,6,1,8,2,127,80,63.0,29
Etrit Berisha,ALB,GK,Atalanta,Serie A,28,1989,31.0,871,773,865,6,0,0,591,0,0,,0,0,400,1898,1025,1,0,0,1,0,288,288,100.0,0
Federico Bernardeschi,ITA,FW,Juventus,Serie A,23,1994,9.4,532,19,81,229,265,36,526,23,33,69.7,26,0,438,2580,1085,62,18,7,18,26,467,397,85.0,67
Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,1114,68,323,641,215,14,948,13,21,61.9,13,0,602,3039,1627,85,28,2,14,19,621,572,92.1,41
Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,661,12,118,328,262,37,617,17,31,54.8,17,0,529,2446,1237,63,9,9,21,20,557,490,88.0,48
Andrea Bertolacci,ITA,MF,Genoa,Serie A,26,1991,32.2,1988,59,426,1216,465,44,1922,13,20,65.0,15,1,1371,5753,3169,115,46,4,33,39,1411,1302,92.3,78
Ryan Bertrand,ENG,DF,Southampton,Premier League,27,1989,34.8,2281,101,526,1024,835,58,1892,20,46,43.5,22,1,1324,6062,3287,165,54,11,31,23,1551,1356,87.4,104
Muhamed Bešić,BIH,MF,Everton,Premier League,24,1992,0.5,35,2,12,20,5,0,35,0,0,,0,0,26,110,67,1,0,0,1,1,24,24,100.0,1
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,822,15,174,454,267,34,799,23,37,62.2,26,1,645,4098,2013,79,31,9,23,19,746,591,79.2,84
Daniel Bessa,ITA,MF,Genoa,Serie A,24,1993,4.9,270,4,37,145,107,19,255,5,6,83.3,5,0,191,1049,464,22,6,1,11,15,211,175,82.9,37
Vincent Bessat,FRA,DF,Caen,Ligue 1,31,1985,17.4,1072,26,281,445,413,9,917,13,17,76.5,13,1,645,3514,1681,80,32,3,23,17,734,621,84.6,66
Quentin Beunardeau,FRA,GK,Metz,Ligue 1,23,1994,0.4,20,15,20,0,0,0,14,0,0,,0,0,9,51,32,0,0,0,0,0,8,8,100.0,0
Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,80,13,34,32,19,0,66,0,0,,0,0,40,185,53,2,3,0,0,0,42,39,92.9,1
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,27,1990,6.1,375,38,191,184,19,4,367,1,2,50.0,1,0,218,1255,683,15,2,0,4,1,236,229,97.0,3
Pedro Bigas,ESP,DF,Las Palmas,La Liga,26,1990,9.9,706,101,415,329,15,3,680,7,9,77.8,7,1,481,2862,1417,35,6,0,3,6,483,477,98.8,1
Lucas Biglia,ARG,MF,Milan,Serie A,31,1986,22.7,1860,77,451,1193,309,8,1816,11,16,68.8,11,0,1324,5076,2414,90,29,2,13,18,1327,1290,97.2,26
Philip Billing,DEN,MF,Huddersfield,Premier League,21,1996,8.5,507,17,150,307,89,1,491,3,7,42.9,4,0,279,1688,860,23,11,0,7,11,306,265,86.6,12
Jean-Claude Billong,CMR,DF,Benevento,Serie A,23,1993,3.3,191,21,112,85,3,0,172,0,0,,0,0,114,651,277,3,0,0,0,1,110,109,99.1,0
Davide Biondini,ITA,MF,Sassuolo,Serie A,34,1983,2.3,126,1,15,83,35,1,122,0,0,,0,0,90,375,186,9,3,0,2,2,104,94,90.4,7
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,24,1992,33.1,2098,101,599,936,660,28,1685,11,21,52.4,11,1,1088,5081,2744,108,49,1,26,9,1143,1073,93.9,59
Mame Biram Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,1009,65,193,392,469,99,968,12,40,30.0,17,0,457,2120,1018,54,19,6,69,31,1212,637,52.6,169
