Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Najib Gandi,FRA,MF,Nantes,Ligue 1,23,1994,1.1,27,38,71.1,502,195,13,18,72.2,8,10,80.0,5,8,62.5,0,0.0,0.0,0,3,0,0,4
Ganso,BRA,MF,Sevilla,La Liga,27,1989,5.8,289,350,82.6,4389,1224,162,191,84.8,92,106,86.8,23,35,65.7,0,0.4,-0.4,8,28,4,1,33
Ezequiel Garay,ARG,DF,Valencia,La Liga,30,1986,22.5,926,1101,84.1,20965,6609,206,237,86.9,551,601,91.7,166,253,65.6,0,0.5,-0.5,3,49,3,1,46
Aleix García,ESP,MF,Girona,La Liga,20,1997,9.5,438,546,80.2,9359,2220,170,188,90.4,169,198,85.4,92,145,63.4,0,1.1,-1.1,11,32,1,0,30
Borja García,ESP,MF,Girona,La Liga,26,1990,31.1,1147,1407,81.5,20844,5506,566,640,88.4,389,469,82.9,169,251,67.3,5,4.0,+1.0,56,128,34,7,129
Dani García,ESP,MF,Eibar,La Liga,27,1990,30.8,1320,1645,80.2,29671,6128,407,491,82.9,605,724,83.6,301,402,74.9,1,1.2,-0.2,17,152,12,3,138
David García,ESP,DF,Las Palmas,La Liga,35,1982,9.6,378,480,78.8,8016,3523,114,133,85.7,194,220,88.2,66,119,55.5,0,0.3,-0.3,4,22,2,1,33
Javi García,ESP,MF,Betis,La Liga,30,1987,26.8,1517,1636,92.7,30342,6718,441,474,93.0,889,930,95.6,174,213,81.7,0,0.3,-0.3,10,81,2,0,77
Manu García,ESP,MF,Alavés,La Liga,31,1986,27.1,730,1005,72.6,13512,3944,305,388,78.6,319,402,79.4,92,171,53.8,0,1.6,-1.6,17,88,5,2,65
Raúl García,ESP,MF,Athletic Club,La Liga,31,1986,29.2,507,906,56.0,8687,3160,260,402,64.7,187,325,57.5,51,125,40.8,1,3.8,-2.8,28,77,30,10,92
Raúl García,ESP,DF,Leganés,La Liga,28,1989,15.5,436,659,66.2,8285,4046,198,239,82.8,181,241,75.1,56,163,34.4,2,1.3,+0.7,22,31,8,5,31
Samu García,ESP,MF,Málaga,La Liga,27,1990,2.0,30,50,60.0,462,153,16,22,72.7,12,21,57.1,1,3,33.3,1,0.2,+0.8,1,1,2,1,4
Samu García,ESP,MF,Levante,La Liga,27,1990,2.1,39,70,55.7,532,130,22,38,57.9,13,19,68.4,2,6,33.3,0,0.1,-0.1,2,4,1,1,2
Sergio García,ESP,FW,Espanyol,La Liga,34,1983,18.2,307,442,69.5,5041,1446,165,222,74.3,98,128,76.6,32,58,55.2,6,3.4,+2.6,24,24,23,4,44
Ulisses Garcia,SUI,DF,Werder Bremen,Bundesliga,21,1996,1.0,22,30,73.3,394,155,8,10,80.0,12,15,80.0,2,4,50.0,0,0.0,0.0,0,1,0,0,2
Luca Garritano,ITA,MF,Chievo,Serie A,23,1994,2.1,57,84,67.9,1141,412,27,34,79.4,18,24,75.0,10,20,50.0,0,0.0,0.0,2,6,6,0,10
Bruno Gaspar,ANG,DF,Fiorentina,Serie A,24,1993,8.7,461,575,80.2,8075,2984,203,227,89.4,207,246,84.1,44,81,54.3,2,1.1,+0.9,10,34,10,6,51
Mario Gaspar,ESP,DF,Villarreal,La Liga,26,1990,31.2,1393,1797,77.5,24964,10584,598,685,87.3,664,823,80.7,120,238,50.4,3,1.9,+1.1,30,80,20,11,115
Gianluca Gaudino,GER,MF,Chievo,Serie A,20,1996,0.2,7,11,63.6,166,64,3,4,75.0,2,3,66.7,2,4,50.0,0,0.0,0.0,1,1,0,0,1
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,26,1990,21.8,316,429,73.7,4298,754,199,257,77.4,86,116,74.1,14,29,48.3,3,2.8,+0.2,20,18,4,0,24
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,25,1992,1.0,20,25,80.0,606,373,1,1,100.0,10,10,100.0,9,14,64.3,0,0.0,0.0,0,0,0,0,0
Marcello Gazzola,ITA,DF,Sassuolo,Serie A,32,1985,8.2,341,461,74.0,5607,2560,168,185,90.8,138,181,76.2,29,73,39.7,0,0.3,-0.3,7,15,7,6,25
Jean-Philippe Gbamin,CIV,MF,Mainz 05,Bundesliga,21,1995,28.8,911,1170,77.9,18802,5885,357,423,84.4,385,459,83.9,156,247,63.2,3,1.6,+1.4,13,115,7,0,107
David de Gea,ESP,GK,Manchester Utd,Premier League,26,1990,37.0,673,1086,62.0,24861,18641,61,62,98.4,281,284,98.9,329,737,44.6,0,0.1,-0.1,1,9,0,0,0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,30,1986,31.4,1133,1441,78.6,17854,8180,574,666,86.2,478,599,79.8,63,120,52.5,0,1.4,-1.4,19,81,13,3,126
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,19,1998,17.6,695,816,85.2,12734,2761,272,297,91.6,333,372,89.5,75,120,62.5,1,1.4,-0.4,25,57,19,1,71
Johannes Geis,GER,DF,Sevilla,La Liga,23,1993,7.5,318,389,81.7,6881,2820,108,121,89.3,155,174,89.1,53,91,58.2,1,0.6,+0.4,4,34,2,1,31
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,20,1997,25.7,1138,1358,83.8,28431,9805,214,245,87.3,575,628,91.6,335,462,72.5,2,1.1,+0.9,13,137,10,1,108
Romain Genevois,HAI,DF,Caen,Ligue 1,29,1987,20.1,561,787,71.3,12449,5372,154,197,78.2,283,337,84.0,115,215,53.5,1,0.3,+0.7,6,46,12,8,48
Santiago Gentiletti,ARG,DF,Genoa,Serie A,32,1985,3.2,206,235,87.7,3999,1514,76,81,93.8,104,116,89.7,26,37,70.3,0,0.0,0.0,0,24,1,0,20
Christian Gentner,GER,MF,Stuttgart,Bundesliga,31,1985,26.8,877,1234,71.1,16098,5108,379,466,81.3,362,471,76.9,121,248,48.8,2,2.2,-0.2,23,101,32,10,127
Yannick Gerhardt,GER,DF,Wolfsburg,Bundesliga,23,1994,13.6,494,651,75.9,8917,2852,208,257,80.9,226,273,82.8,51,99,51.5,1,0.6,+0.4,13,39,9,2,42
Valère Germain,FRA,FW,Marseille,Ligue 1,27,1990,24.1,376,515,73.0,5533,770,202,244,82.8,120,170,70.6,28,55,50.9,5,3.9,+1.1,21,19,14,3,19
Gerson,BRA,MF,Roma,Serie A,20,1997,10.1,461,527,87.5,7713,1558,218,245,89.0,193,214,90.2,37,49,75.5,1,0.8,+0.2,11,47,6,1,33
Willem Geubbels,FRA,FW,Lyon,Ligue 1,15,2001,0.4,7,9,77.8,124,37,4,5,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
Yassine El Ghanassy,BEL,FW,Nantes,Ligue 1,27,1990,7.2,233,294,79.3,3874,1274,116,138,84.1,93,116,80.2,20,30,66.7,0,1.7,-1.7,16,16,15,2,38
Anwar El Ghazi,NED,FW,Lille,Ligue 1,22,1995,18.3,434,634,68.5,6964,2270,240,297,80.8,123,178,69.1,49,103,47.6,4,2.7,+1.3,29,27,17,10,43
Rachid Ghezzal,ALG,FW,Monaco,Ligue 1,25,1992,11.2,401,550,72.9,7277,2090,185,226,81.9,148,192,77.1,58,105,55.2,3,2.3,+0.7,16,31,16,3,51
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,26,1991,10.9,834,986,84.6,12766,5281,515,551,93.5,253,309,81.9,55,98,56.1,2,2.8,-0.8,28,75,20,9,94
Emanuele Giaccherini,ITA,MF,Chievo,Serie A,32,1985,10.0,298,414,72.0,5605,1445,134,157,85.4,124,161,77.0,39,75,52.0,2,0.8,+1.2,15,28,3,1,42
Emanuele Giaccherini,ITA,FW,Napoli,Serie A,32,1985,0.7,45,52,86.5,529,84,35,38,92.1,8,11,72.7,1,1,100.0,0,0.2,-0.2,2,1,4,1,3
Niccolò Giannetti,ITA,FW,Cagliari,Serie A,26,1991,3.3,47,66,71.2,807,159,25,32,78.1,14,20,70.0,6,9,66.7,0,0.2,-0.2,1,2,1,1,1
Kieran Gibbs,ENG,DF,West Brom,Premier League,27,1989,31.4,998,1364,73.2,17138,7147,466,529,88.1,422,573,73.6,84,209,40.2,1,1.6,-0.6,21,58,25,17,79
Rafał Gikiewicz,POL,GK,Freiburg,Bundesliga,29,1987,1.7,41,76,53.9,2051,1642,2,2,100.0,9,10,90.0,30,63,47.6,0,0.0,0.0,0,2,0,0,0
Carles Gil,ESP,FW,La Coruña,La Liga,24,1992,5.3,189,218,86.7,2948,868,109,122,89.3,53,61,86.9,19,22,86.4,1,0.9,+0.1,10,17,9,0,26
Nacho Gil,ESP,MF,Valencia,La Liga,21,1995,2.5,72,94,76.6,1256,449,38,48,79.2,27,31,87.1,7,12,58.3,1,1.2,-0.2,4,7,3,0,9
Nacho Gil,ESP,FW,Las Palmas,La Liga,21,1995,8.1,209,276,75.7,3402,1023,113,134,84.3,72,87,82.8,19,42,45.2,0,0.8,-0.8,8,21,3,1,16
Guillaume Gillet,BEL,MF,Nantes,Ligue 1,33,1984,0.2,12,12,100.0,166,31,8,8,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,2
Dani Giménez,ESP,GK,Betis,La Liga,34,1983,3.4,60,91,65.9,1611,1115,12,12,100.0,31,33,93.9,17,46,37.0,0,0.1,-0.1,1,0,0,0,0
Daniel Ginczek,GER,FW,Stuttgart,Bundesliga,26,1991,16.9,207,337,61.4,3058,735,123,174,70.7,63,111,56.8,14,27,51.9,0,1.3,-1.3,12,15,7,0,23
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,23,1994,34.0,1784,2039,87.5,38935,11282,419,459,91.3,1064,1130,94.2,293,418,70.1,2,0.4,+1.6,5,128,6,0,129
Jimmy Giraudon,FRA,DF,Troyes,Ligue 1,25,1992,23.2,762,971,78.5,18800,8363,161,183,88.0,370,427,86.7,226,338,66.9,0,0.1,-0.1,2,93,5,1,69
Thibault Giresse,FRA,FW,Guingamp,Ligue 1,36,1981,0.3,11,19,57.9,140,19,8,10,80.0,3,3,100.0,0,3,0.0,0,0.0,0.0,0,2,0,0,0
Andrei Girotto,BRA,MF,Nantes,Ligue 1,25,1992,16.9,501,666,75.2,9267,2815,223,276,80.8,183,221,82.8,76,128,59.4,1,0.6,+0.4,12,56,8,2,55
Olivier Giroud,FRA,FW,Chelsea,Premier League,30,1986,6.8,151,223,67.7,1835,397,101,132,76.5,28,50,56.0,8,17,47.1,1,1.9,-0.9,15,9,7,0,13
Olivier Giroud,FRA,FW,Arsenal,Premier League,30,1986,4.3,95,132,72.0,1060,159,61,84,72.6,18,25,72.0,3,5,60.0,1,1.1,-0.1,7,1,4,0,6
Kamil Glik,POL,DF,Monaco,Ligue 1,29,1988,36.0,1357,1738,78.1,31409,11960,306,366,83.6,762,862,88.4,282,487,57.9,3,0.3,+2.7,4,90,3,0,87
Serge Gnabry,GER,FW,Hoffenheim,Bundesliga,22,1995,16.7,404,537,75.2,6392,1920,218,259,84.2,152,198,76.8,26,51,51.0,5,3.2,+1.8,22,21,26,6,49
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,20,1997,32.4,1153,1294,89.1,23337,6318,325,353,92.1,661,705,93.8,152,214,71.0,2,0.1,+1.9,2,55,2,0,56
Massimo Gobbi,ITA,DF,Chievo,Serie A,36,1980,22.8,949,1285,73.9,17759,9347,378,422,89.6,440,559,78.7,118,274,43.1,2,2.4,-0.4,25,86,41,18,144
Diego Godín,URU,DF,Atlético Madrid,La Liga,31,1986,28.4,1043,1232,84.7,22656,9248,307,351,87.5,517,564,91.7,208,293,71.0,0,0.3,-0.3,5,41,1,0,52
Edoardo Goldaniga,ITA,DF,Sassuolo,Serie A,23,1993,12.8,284,393,72.3,6631,2008,63,85,74.1,146,183,79.8,71,117,60.7,0,0.2,-0.2,2,17,0,0,21
Connor Goldson,ENG,DF,Brighton,Premier League,24,1992,2.2,64,87,73.6,1453,537,17,19,89.5,34,43,79.1,13,24,54.2,0,0.0,0.0,0,5,0,0,4
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,22,1995,6.9,159,185,85.9,4879,2874,18,18,100.0,74,75,98.7,65,90,72.2,0,0.0,0.0,0,2,0,0,0
André Gomes,POR,MF,Barcelona,La Liga,24,1993,7.1,316,359,88.0,5387,1176,148,163,90.8,126,143,88.1,33,38,86.8,0,0.2,-0.2,3,35,1,1,19
Heurelho Gomes,BRA,GK,Watford,Premier League,36,1981,23.6,436,746,58.4,18094,13498,37,37,100.0,135,136,99.3,264,573,46.1,0,0.0,0.0,0,13,0,0,0
Ibai Gómez,ESP,MF,Alavés,La Liga,27,1989,25.8,617,941,65.6,11891,4749,284,351,80.9,225,302,74.5,100,262,38.2,6,4.2,+1.8,37,75,24,9,77
Joe Gomez,ENG,DF,Liverpool,Premier League,20,1997,21.1,1316,1587,82.9,24524,9060,502,545,92.1,667,781,85.4,139,234,59.4,2,1.0,+1.0,16,133,19,8,129
Mario Gómez,GER,FW,Wolfsburg,Bundesliga,32,1985,10.4,129,205,62.9,1940,266,67,105,63.8,51,78,65.4,5,12,41.7,2,1.3,+0.7,10,6,4,1,7
Mario Gómez,GER,FW,Stuttgart,Bundesliga,32,1985,15.4,224,358,62.6,3572,874,124,187,66.3,70,105,66.7,22,38,57.9,0,2.3,-2.3,11,26,8,1,28
Maxi Gómez,URU,FW,Celta Vigo,La Liga,20,1996,34.1,477,639,74.6,8193,1283,253,317,79.8,148,204,72.5,62,84,73.8,4,4.8,-0.8,21,35,15,3,39
Papu Gómez,ARG,FW,Atalanta,Serie A,29,1988,30.6,1108,1512,73.3,20271,5885,477,557,85.6,447,574,77.9,148,312,47.4,8,10.0,-2.0,101,81,89,21,157
Sergi Gómez,ESP,DF,Celta Vigo,La Liga,25,1992,29.8,1444,1658,87.1,32904,9734,304,350,86.9,832,879,94.7,301,411,73.2,0,0.2,-0.2,3,73,4,1,89
Sergio Gómez,ESP,MF,Dortmund,Bundesliga,16,2000,0.1,6,6,100.0,169,56,2,2,100.0,1,1,100.0,3,3,100.0,0,0.1,-0.1,1,1,1,0,1
Vicente Gómez,ESP,MF,Las Palmas,La Liga,28,1988,16.9,780,899,86.8,13361,2513,354,397,89.2,341,383,89.0,67,94,71.3,0,0.4,-0.4,7,42,4,1,40
Alfred Gomis,SEN,GK,SPAL,Serie A,23,1993,25.1,438,763,57.4,16704,11926,45,46,97.8,163,165,98.8,230,552,41.7,0,0.1,-0.1,1,13,2,0,0
Maxime Gonalons,FRA,MF,Roma,Serie A,28,1989,12.2,682,788,86.5,13698,4218,259,290,89.3,287,323,88.9,122,151,80.8,1,1.2,-0.2,15,101,10,0,105
Anthony Gonçalves,FRA,MF,Strasbourg,Ligue 1,31,1986,19.5,537,811,66.2,10037,3776,228,277,82.3,215,290,74.1,79,198,39.9,1,4.0,-3.0,31,40,29,13,76
Vagner Gonçalves,CPV,FW,Saint-Étienne,Ligue 1,21,1996,1.2,20,34,58.8,364,93,12,15,80.0,4,7,57.1,4,8,50.0,0,0.3,-0.3,1,1,1,0,2
Jérôme Gondorf,GER,MF,Werder Bremen,Bundesliga,29,1988,8.9,182,269,67.7,3030,935,98,131,74.8,56,80,70.0,20,37,54.1,1,0.7,+0.3,7,13,6,2,29
Adrián González,ESP,MF,Málaga,La Liga,29,1988,26.0,873,1091,80.0,17060,4029,373,452,82.5,352,407,86.5,135,190,71.1,0,0.9,-0.9,21,86,8,1,77
Álvaro González,ESP,DF,Villarreal,La Liga,27,1990,32.2,1210,1464,82.7,27323,10240,340,376,90.4,586,662,88.5,280,408,68.6,2,0.5,+1.5,6,84,6,2,72
Bruno González,ESP,DF,Getafe,La Liga,27,1990,17.1,245,374,65.5,5824,1900,62,85,72.9,114,155,73.5,67,123,54.5,0,0.2,-0.2,3,8,1,1,13
Diego González,ESP,DF,Málaga,La Liga,22,1995,15.9,413,577,71.6,8347,2674,132,159,83.0,212,269,78.8,64,138,46.4,0,1.0,-1.0,5,23,6,2,29
Fabio González,ESP,MF,Las Palmas,La Liga,20,1997,0.7,37,44,84.1,591,125,19,22,86.4,16,18,88.9,2,3,66.7,0,0.0,0.0,1,4,1,0,2
Giancarlo González,CRC,DF,Bologna,Serie A,29,1988,20.6,801,999,80.2,19188,6766,189,215,87.9,390,432,90.3,211,335,63.0,0,0.0,0.0,0,43,0,0,37
Mario González,ESP,FW,Villarreal,La Liga,21,1996,0.2,4,7,57.1,67,17,2,3,66.7,2,4,50.0,0,0,,0,0.1,-0.1,1,0,1,0,1
Georges Gope-Fenepej,NCL,MF,Amiens,Ligue 1,28,1988,0.5,13,21,61.9,233,72,6,11,54.5,4,5,80.0,2,3,66.7,0,0.0,0.0,1,2,2,0,2
Leon Goretzka,GER,MF,Schalke 04,Bundesliga,22,1995,22.0,682,865,78.8,12177,2774,317,388,81.7,274,338,81.1,82,118,69.5,2,1.2,+0.8,16,52,18,4,70
Mathieu Gorgelin,FRA,GK,Lyon,Ligue 1,26,1990,4.0,42,63,66.7,1165,571,5,5,100.0,23,23,100.0,14,35,40.0,0,0.0,0.0,0,0,0,0,0
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,20,1996,0.8,44,50,88.0,670,187,28,30,93.3,12,14,85.7,3,5,60.0,0,0.0,0.0,0,6,1,0,5
Robin Gosens,GER,DF,Atalanta,Serie A,23,1994,16.1,676,862,78.4,11492,4557,328,373,87.9,305,376,81.1,41,95,43.2,2,1.8,+0.2,15,56,20,4,94
Dan Gosling,ENG,MF,Bournemouth,Premier League,27,1990,21.6,825,1044,79.0,14825,4110,354,417,84.9,348,419,83.1,95,147,64.6,1,1.1,-0.1,16,86,14,1,120
Mario Götze,GER,MF,Dortmund,Bundesliga,25,1992,17.8,813,1027,79.2,12468,3419,469,541,86.7,256,325,78.8,64,118,54.2,3,5.1,-2.1,37,62,41,4,97
Mohamed Gouaida,TUN,MF,Hamburger SV,Bundesliga,24,1993,0.6,21,27,77.8,317,25,11,13,84.6,8,10,80.0,1,3,33.3,0,0.0,0.0,0,0,0,0,0
Prince-Désir Gouano,FRA,DF,Amiens,Ligue 1,23,1993,30.5,853,1086,78.5,17745,6794,239,281,85.1,474,555,85.4,130,228,57.0,0,0.1,-0.1,3,26,2,1,47
Lemouya Goudiaby,SEN,DF,Metz,Ligue 1,20,1997,0.9,30,40,75.0,519,242,11,13,84.6,16,22,72.7,2,4,50.0,0,0.0,0.0,0,1,1,0,4
Amine Gouiri,FRA,FW,Lyon,Ligue 1,17,2000,0.9,14,17,82.4,208,40,10,10,100.0,2,2,100.0,1,1,100.0,0,0.1,-0.1,1,1,0,0,2
Yoann Gourcuff,FRA,MF,Rennes,Ligue 1,31,1986,4.7,172,199,86.4,2846,612,88,97,90.7,59,71,83.1,20,25,80.0,2,0.8,+1.2,5,14,4,2,13
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,26,1991,26.5,906,1169,77.5,21559,9706,236,281,84.0,429,485,88.5,230,377,61.0,0,0.4,-0.4,8,111,9,2,102
Julio Gracia,ESP,MF,Betis,La Liga,19,1998,0.3,20,24,83.3,291,50,14,16,87.5,6,6,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Max Gradel,CIV,FW,Toulouse,Ligue 1,29,1987,26.8,548,985,55.6,10625,4332,207,310,66.8,231,366,63.1,84,240,35.0,1,4.3,-3.3,44,53,34,16,78
Samuel Grandsir,FRA,FW,Troyes,Ligue 1,20,1996,28.9,661,949,69.7,10434,3212,355,445,79.8,236,315,74.9,49,124,39.5,4,3.6,+0.4,35,51,32,12,90
Álex Granell,ESP,MF,Girona,La Liga,28,1988,31.6,1392,1872,74.4,30833,10057,487,578,84.3,563,686,82.1,320,554,57.8,7,5.9,+1.1,78,175,33,9,179
Esteban Granero,ESP,MF,Espanyol,La Liga,30,1987,13.7,609,755,80.7,11484,2999,242,272,89.0,273,308,88.6,84,158,53.2,2,1.5,+0.5,19,60,11,4,53
Lee Grant,ENG,GK,Stoke City,Premier League,34,1983,3.0,58,94,61.7,2631,1982,4,4,100.0,15,16,93.8,39,74,52.7,0,0.0,0.0,0,4,0,0,0
Alberto Grassi,ITA,MF,SPAL,Serie A,22,1995,25.0,665,809,82.2,10723,2583,350,419,83.5,245,292,83.9,55,74,74.3,0,0.4,-0.4,7,51,12,2,59
Andrew Gravillon,GLP,DF,Benevento,Serie A,19,1998,0.9,20,29,69.0,500,213,6,7,85.7,8,11,72.7,6,9,66.7,0,0.0,0.0,0,2,0,0,1
Andre Gray,JAM,FW,Watford,Premier League,26,1991,16.6,224,312,71.8,3283,444,129,166,77.7,59,84,70.2,21,28,75.0,2,2.0,0.0,12,14,6,1,13
Demarai Gray,ENG,MF,Leicester City,Premier League,21,1996,18.9,468,654,71.6,8336,1799,216,253,85.4,178,224,79.5,56,125,44.8,1,3.4,-2.4,27,27,15,8,29
Michael Gregoritsch,AUT,MF,Augsburg,Bundesliga,23,1994,28.1,547,798,68.5,9166,2348,301,391,77.0,167,245,68.2,64,109,58.7,3,2.1,+0.9,20,63,11,3,73
Clément Grenier,FRA,MF,Guingamp,Ligue 1,26,1991,13.4,502,740,67.8,9621,3390,210,263,79.8,201,258,77.9,81,185,43.8,4,2.6,+1.4,34,71,16,3,80
Clément Grenier,FRA,MF,Lyon,Ligue 1,26,1991,0.1,3,7,42.9,64,12,1,2,50.0,1,2,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1
Anto Grgić,SUI,MF,Stuttgart,Bundesliga,20,1996,0.1,10,10,100.0,235,22,4,4,100.0,3,3,100.0,3,3,100.0,0,0.0,0.0,0,1,0,0,1
Antoine Griezmann,FRA,FW,Atlético Madrid,La Liga,26,1991,28.0,813,1070,76.0,13940,3606,420,508,82.7,279,359,77.7,95,147,64.6,9,5.7,+3.3,43,71,36,2,95
Vincenzo Grifo,ITA,MF,M'Gladbach,Bundesliga,24,1993,8.7,308,424,72.6,5661,1953,152,176,86.4,116,149,77.9,40,88,45.5,3,2.8,+0.2,22,18,19,4,54
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,21,1995,21.0,876,1065,82.3,17688,4849,316,364,86.8,406,460,88.3,142,197,72.1,2,1.6,+0.4,25,90,15,2,106
Jérémy Grimm,FRA,MF,Strasbourg,Ligue 1,30,1987,9.0,284,367,77.4,5599,1788,102,125,81.6,130,153,85.0,46,73,63.0,0,0.2,-0.2,6,32,4,0,37
Pascal Groß,GER,MF,Brighton,Premier League,26,1991,32.5,994,1446,68.7,18103,5652,500,592,84.5,301,414,72.7,156,343,45.5,8,7.4,+0.6,84,89,39,18,98
Marko Grujić,SRB,MF,Liverpool,Premier League,21,1996,0.2,11,14,78.6,197,64,4,6,66.7,6,6,100.0,1,2,50.0,0,0.0,0.0,1,0,0,0,1
Vicente Guaita,ESP,GK,Getafe,La Liga,30,1987,33.0,384,902,42.6,18856,15215,21,24,87.5,89,93,95.7,273,784,34.8,0,0.3,-0.3,1,37,0,0,0
Andrés Guardado,MEX,MF,Betis,La Liga,30,1986,25.2,1280,1539,83.2,25571,6189,524,584,89.7,552,618,89.3,192,293,65.5,8,5.2,+2.8,46,134,29,12,116
Karim Guédé,SVK,FW,Freiburg,Bundesliga,32,1985,0.7,5,11,45.5,59,0,3,5,60.0,1,5,20.0,0,0,,0,0.0,0.0,0,0,0,0,0
Gonçalo Guedes,POR,MF,Valencia,La Liga,20,1996,27.1,735,970,75.8,13160,4097,335,407,82.3,320,397,80.6,75,132,56.8,9,6.3,+2.7,45,65,69,9,133
Gonçalo Guedes,POR,FW,Paris S-G,Ligue 1,20,1996,0.1,2,2,100.0,32,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Ramiro Guerra,URU,MF,Villarreal,La Liga,20,1997,0.8,26,33,78.8,397,93,14,18,77.8,11,13,84.6,1,2,50.0,0,0.1,-0.1,1,1,1,1,1
Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,23,1993,6.1,332,402,82.6,4852,1662,192,213,90.1,129,152,84.9,9,31,29.0,1,0.8,+0.2,9,16,7,2,31
Francis Guerrero,ESP,DF,Betis,La Liga,21,1996,11.0,447,588,76.0,6969,2398,235,275,85.5,191,238,80.3,20,56,35.7,0,0.7,-0.7,8,20,10,4,34
John Guidetti,SWE,FW,Celta Vigo,La Liga,25,1992,1.3,30,38,78.9,448,153,20,25,80.0,7,7,100.0,3,4,75.0,0,0.4,-0.4,2,3,1,0,5
John Guidetti,SWE,FW,Alavés,La Liga,25,1992,13.6,227,345,65.8,3416,977,140,196,71.4,63,99,63.6,19,35,54.3,3,2.0,+1.0,13,25,7,1,28
Josuha Guilavogui,FRA,MF,Wolfsburg,Bundesliga,26,1990,26.7,1161,1371,84.7,23414,6065,422,480,87.9,526,599,87.8,201,267,75.3,2,1.8,+0.2,18,123,13,2,122
Frederic Guilbert,FRA,DF,Caen,Ligue 1,22,1994,36.0,1021,1510,67.6,20040,8636,395,485,81.4,437,595,73.4,168,335,50.1,2,0.9,+1.1,14,71,32,25,92
Guilherme,BRA,MF,Benevento,Serie A,26,1991,10.5,309,380,81.3,4911,1110,170,195,87.2,106,125,84.8,27,47,57.4,2,0.9,+1.1,18,24,10,1,30
Guilherme,BRA,MF,La Coruña,La Liga,26,1991,29.3,1200,1433,83.7,24457,5942,442,494,89.5,535,619,86.4,207,287,72.1,0,1.2,-1.2,13,106,8,2,107
Baptiste Guillaume,BEL,FW,Angers,Ligue 1,22,1995,5.1,52,88,59.1,706,172,30,42,71.4,19,33,57.6,1,6,16.7,2,0.7,+1.3,3,3,3,0,6
Sehrou Guirassy,GUI,FW,Köln,Bundesliga,21,1996,9.5,190,262,72.5,2770,622,110,143,76.9,63,89,70.8,8,13,61.5,0,0.8,-0.8,8,16,4,1,25
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,27,1990,33.0,730,1067,68.4,24581,17430,79,79,100.0,342,345,99.1,308,641,48.0,0,0.1,-0.1,1,19,1,1,0
Manuel Gulde,GER,DF,Freiburg,Bundesliga,26,1991,17.0,651,763,85.3,14687,3794,134,160,83.8,400,421,95.0,115,171,67.3,0,0.1,-0.1,1,40,7,1,51
Gerard Gumbau,ESP,MF,Leganés,La Liga,22,1994,15.9,413,534,77.3,8772,2730,155,189,82.0,178,216,82.4,77,118,65.3,0,0.4,-0.4,4,59,2,0,52
İlkay Gündoğan,GER,MF,Manchester City,Premier League,26,1990,16.9,1285,1400,91.8,20710,4781,679,724,93.8,478,505,94.7,100,126,79.4,1,2.1,-1.1,21,113,28,0,110
Christian Günter,GER,DF,Freiburg,Bundesliga,24,1993,34.0,1231,1728,71.2,22870,10861,521,625,83.4,546,695,78.6,153,338,45.3,4,4.0,0.0,47,84,56,29,148
Jon Guridi,ESP,MF,Real Sociedad,La Liga,22,1995,0.6,17,20,85.0,322,62,5,5,100.0,10,12,83.3,2,3,66.7,0,0.0,0.0,0,1,1,0,3
Régis Gurtner,FRA,GK,Amiens,Ligue 1,30,1986,37.0,507,1008,50.3,21011,15962,34,35,97.1,177,184,96.2,294,786,37.4,0,0.0,0.0,0,27,0,0,0
Samuel Gustafson,SWE,MF,Torino,Serie A,22,1995,0.9,23,33,69.7,375,130,11,17,64.7,10,13,76.9,2,3,66.7,0,0.0,0.0,0,1,0,0,1
Luiz Gustavo,BRA,MF,Marseille,Ligue 1,30,1987,33.5,1714,1929,88.9,33954,9266,650,691,94.1,770,831,92.7,265,359,73.8,1,1.0,0.0,16,172,23,5,162
