Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,28,1989,24.1,1081,1035,46,45,0,157,40,2,0,0,0,0,711,156,214,866,94,84,1,8,915,5,19,12,8
Dylan Bahamboula,CGO,MF,Dijon,Ligue 1,22,1995,0.3,14,14,0,0,0,2,0,0,0,0,0,0,9,1,4,2,9,2,0,0,10,0,1,1,0
Farès Bahlouli,FRA,MF,Lille,Ligue 1,22,1995,3.4,156,130,26,8,0,34,10,19,18,0,0,0,98,11,47,30,121,4,0,1,103,1,2,3,4
Stéphane Bahoken,CMR,FW,Strasbourg,Ligue 1,25,1992,18.5,328,313,15,0,0,64,5,22,1,0,0,0,219,40,69,42,241,24,4,5,222,0,10,9,26
Daniel Baier,GER,MF,Augsburg,Bundesliga,33,1984,28.2,1607,1513,94,71,4,234,44,18,1,1,0,0,801,313,493,111,1313,133,21,10,1196,12,39,23,32
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,19,1997,24.6,1082,928,154,36,1,195,95,104,72,29,22,4,589,187,306,753,225,40,46,7,755,7,35,28,48
Eric Bailly,CIV,DF,Manchester Utd,Premier League,23,1994,11.1,413,397,16,15,1,32,5,0,0,0,0,0,329,31,53,55,333,14,1,2,370,0,4,1,2
Leighton Baines,ENG,DF,Everton,Premier League,32,1984,21.2,1016,790,226,32,0,108,34,51,20,9,9,2,578,217,221,677,118,34,174,2,788,6,15,28,32
Riad Bajić,BIH,FW,Udinese,Serie A,23,1994,0.9,22,21,1,0,1,6,0,0,0,0,0,0,11,9,2,11,5,2,0,2,16,0,0,1,2
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,27,1989,22.8,619,611,8,5,0,139,7,11,0,0,0,0,331,127,161,71,458,53,3,9,440,5,15,10,17
Cédric Bakambu,COD,FW,Villarreal,La Liga,26,1991,14.0,289,274,15,2,0,72,8,17,0,0,0,0,211,43,35,21,228,21,0,4,206,1,4,21,15
Tiemoué Bakayoko,FRA,MF,Chelsea,Premier League,22,1994,23.6,1105,1095,10,10,1,146,30,9,0,0,0,0,845,134,126,190,828,46,0,8,948,2,16,34,9
Zakaria Bakkali,BEL,FW,La Coruña,La Liga,21,1996,10.1,312,303,9,1,1,72,4,28,5,0,0,0,222,25,65,51,244,12,3,1,229,3,7,10,12
Ridle Baku,GER,MF,Mainz 05,Bundesliga,19,1998,2.6,91,90,1,0,0,15,0,2,0,0,0,0,45,31,15,11,72,6,1,0,75,0,1,1,1
Keita Baldé,SEN,FW,Monaco,Ligue 1,22,1995,16.4,392,384,8,0,4,152,8,30,0,0,0,0,287,41,64,75,283,17,5,7,269,2,13,12,29
Sam Baldock,ENG,MF,Brighton,Premier League,28,1989,0.4,7,6,1,1,0,0,0,1,0,0,0,0,5,0,2,2,4,1,0,0,4,0,0,0,1
Gareth Bale,WAL,FW,Real Madrid,La Liga,28,1989,20.0,772,750,22,1,2,127,38,59,0,0,0,0,552,95,125,638,69,26,18,6,607,7,12,22,28
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,29,1988,17.2,791,637,154,4,0,84,11,37,1,1,0,0,419,174,198,476,97,48,149,4,593,0,18,27,27
Andrija Balić,CRO,MF,Udinese,Serie A,19,1997,12.0,555,515,40,21,0,92,30,12,17,4,1,0,381,75,99,37,488,18,2,5,444,2,7,13,16
Iván Balliu,ALB,DF,Metz,Ligue 1,25,1992,21.7,1175,973,202,6,1,189,21,37,0,0,0,0,693,131,351,79,834,63,196,1,878,1,42,20,45
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,20,1997,22.8,1150,994,156,4,0,227,5,35,0,0,0,0,854,108,188,800,149,40,152,0,946,0,22,31,41
Florent Balmont,FRA,MF,Dijon,Ligue 1,37,1980,9.6,506,484,22,12,0,69,10,8,3,0,0,0,383,27,96,24,463,13,6,0,416,1,7,7,8
Leon Balogun,NGA,DF,Mainz 05,Bundesliga,29,1988,13.0,483,464,19,13,0,82,20,0,0,0,0,0,292,71,120,85,329,38,6,1,367,2,13,8,14
Mario Balotelli,ITA,FW,Nice,Ligue 1,26,1990,25.2,760,713,47,16,4,146,25,12,0,0,0,0,548,86,126,66,657,16,2,11,568,6,13,29,30
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,27,1990,17.0,810,645,165,4,0,109,10,30,0,0,0,0,492,88,230,99,499,45,161,1,621,4,24,9,24
Jonathan Bamba,FRA,FW,Saint-Étienne,Ligue 1,21,1996,28.6,1185,1073,112,32,5,253,36,78,46,0,0,0,887,90,208,104,989,54,23,8,874,10,28,50,44
Yacine Bammou,MAR,MF,Nantes,Ligue 1,25,1991,8.1,257,257,0,0,1,36,8,14,0,0,0,0,179,23,55,74,154,21,0,4,189,1,10,2,15
Éver Banega,ARG,MF,Sevilla,La Liga,29,1988,26.7,2285,2072,213,106,2,363,97,41,94,18,18,1,1658,198,429,251,1972,42,11,4,1860,23,37,56,49
Mattia Bani,ITA,DF,Chievo,Serie A,23,1993,14.6,641,616,25,12,0,68,32,1,0,0,0,0,421,65,155,50,525,33,13,4,516,1,16,8,6
Beni Baningime,COD,MF,Everton,Premier League,18,1998,2.2,83,83,0,0,0,21,1,0,0,0,0,0,61,9,13,15,60,4,0,0,66,0,2,4,4
Léo Baptistão,BRA,FW,Espanyol,La Liga,24,1992,29.7,738,696,42,1,0,181,9,37,2,0,0,0,472,137,129,109,508,71,6,8,482,1,15,41,61
Sekou Baradji,FRA,MF,Amiens,Ligue 1,33,1984,0.1,5,5,0,0,0,1,0,0,0,0,0,0,3,1,1,4,0,1,0,0,2,0,0,1,1
Antonín Barák,CZE,MF,Udinese,Serie A,22,1994,30.1,1158,1147,11,3,2,235,27,21,5,3,1,0,816,177,165,923,155,44,3,8,912,4,23,29,35
Andrea Barberis,ITA,MF,Crotone,Serie A,23,1993,33.7,1130,1005,125,47,0,195,39,30,57,17,8,4,602,218,310,152,842,84,7,8,807,6,26,17,40
Mariano Barbosa,ARG,GK,Villarreal,La Liga,33,1984,12.5,335,202,133,30,0,19,8,0,0,0,0,0,163,8,164,30,238,1,0,54,226,0,17,6,1
Enis Bardhi,MKD,MF,Levante,La Liga,22,1995,17.6,670,599,71,26,0,102,39,24,38,11,11,3,457,71,142,93,538,26,5,4,517,3,18,16,17
Phil Bardsley,SCO,DF,Burnley,Premier League,32,1985,12.5,582,424,158,11,0,92,4,20,0,0,0,0,209,128,245,50,328,44,147,1,402,3,22,9,11
Nicolò Barella,ITA,MF,Cagliari,Serie A,20,1997,32.8,1631,1516,115,49,2,269,82,53,42,8,16,3,940,277,414,153,1376,61,10,11,1225,8,37,26,56
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,28,1989,20.7,967,950,17,17,0,221,24,2,0,0,0,0,589,179,199,157,728,60,0,2,768,2,13,14,28
Ross Barkley,ENG,MF,Chelsea,Premier League,23,1993,1.4,53,53,0,0,0,7,1,3,0,0,0,0,39,11,3,9,41,2,0,0,40,1,1,2,2
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,19,1998,3.5,119,119,0,0,1,28,4,3,0,0,0,0,73,24,22,27,78,8,0,2,89,1,5,4,3
Ashley Barnes,ENG,FW,Burnley,Premier League,27,1989,24.1,522,507,15,0,3,198,4,13,0,0,0,0,245,154,123,90,273,62,1,18,324,3,17,22,20
Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,8,7,1,0,0,2,0,1,1,0,0,0,4,3,1,1,6,1,0,0,6,0,0,0,0
Antonio Barragán,ESP,DF,Betis,La Liga,30,1987,26.4,1614,1418,196,15,3,174,32,83,0,0,0,0,1023,270,321,172,1138,82,181,5,1294,4,30,50,40
Antonio Barreca,ITA,DF,Torino,Serie A,22,1995,5.2,281,204,77,5,0,39,3,8,4,0,1,0,141,80,60,173,13,18,68,2,230,0,10,3,9
Édgar Barreto,PAR,MF,Sampdoria,Serie A,33,1984,21.8,1083,1065,18,6,3,161,19,28,1,0,0,1,701,181,201,137,854,54,11,9,861,2,19,18,22
Barri,ESP,MF,Getafe,La Liga,21,1995,1.3,23,23,0,0,0,8,1,0,0,0,0,0,15,2,6,1,18,2,0,0,14,2,1,2,0
Musa Barrow,GAM,FW,Atalanta,Serie A,18,1998,4.9,126,117,9,0,0,28,7,4,0,0,0,0,84,20,22,27,86,6,3,2,97,0,2,4,4
Gareth Barry,ENG,MF,West Brom,Premier League,36,1981,21.4,949,911,38,22,5,148,38,14,12,9,3,0,532,135,282,699,125,79,3,10,720,3,24,23,9
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,30,1987,12.5,389,381,8,1,4,94,6,19,0,0,0,0,267,77,45,16,335,26,3,4,283,1,3,13,26
Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,107,105,2,2,0,12,5,0,0,0,0,0,77,7,23,7,86,9,0,0,87,0,0,1,2
Marc Bartra,ESP,DF,Dortmund,Bundesliga,26,1991,9.0,697,636,61,16,0,80,19,6,0,0,0,0,468,87,142,37,542,58,45,3,552,2,14,7,7
Marc Bartra,ESP,DF,Betis,La Liga,26,1991,15.8,1107,1069,38,38,2,111,40,3,0,0,0,0,829,58,220,92,925,65,0,8,928,5,27,11,9
Andrea Barzagli,ITA,DF,Juventus,Serie A,36,1981,16.1,1264,1208,56,17,0,76,56,4,0,0,0,0,943,157,164,66,1098,44,39,1,1164,1,12,5,8
Daniele Baselli,ITA,MF,Torino,Serie A,25,1992,28.0,1335,1291,44,21,2,230,42,14,10,4,4,2,880,209,246,198,1036,64,6,12,1091,6,27,19,27
Nicolas Basin,FRA,DF,Metz,Ligue 1,19,1998,3.5,161,135,26,1,0,15,2,6,0,0,0,0,69,28,64,113,9,12,25,0,109,0,6,2,7
Dušan Basta,SRB,DF,Lazio,Serie A,32,1984,8.6,394,335,59,4,0,60,14,24,0,0,0,0,200,71,123,42,270,20,55,3,291,0,7,9,15
Gil Bastião Dias,POR,FW,Monaco,Ligue 1,20,1996,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Gil Bastião Dias,POR,FW,Fiorentina,Serie A,20,1996,13.2,471,456,15,1,0,101,6,19,2,0,0,0,343,71,57,340,87,21,12,1,360,0,9,15,23
Samuel Bastien,COD,MF,Chievo,Serie A,20,1996,15.1,487,479,8,3,0,73,12,9,0,0,0,0,348,72,67,69,378,21,5,3,403,2,7,6,14
Borja Bastón,ESP,FW,Málaga,La Liga,24,1992,10.9,228,211,17,1,0,55,4,2,0,0,0,0,153,44,31,13,169,26,0,4,175,1,8,10,10
Alessandro Bastoni,ITA,DF,Atalanta,Serie A,18,1999,1.0,84,72,12,3,0,4,4,0,0,0,0,0,57,7,20,55,12,8,9,0,72,0,1,1,3
Bastos,ANG,DF,Lazio,Serie A,26,1991,15.6,866,838,28,20,0,99,25,2,0,0,0,0,688,88,90,232,589,29,7,2,786,0,11,6,6
Michy Batshuayi,BEL,FW,Chelsea,Premier League,23,1993,4.0,91,83,8,0,0,24,0,0,0,0,0,0,66,22,3,16,66,3,0,2,68,1,1,3,7
Michy Batshuayi,BEL,FW,Dortmund,Bundesliga,23,1993,9.3,183,162,21,0,0,44,4,1,0,0,0,0,112,45,26,40,118,11,1,5,128,3,4,3,6
Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,470,324,146,10,1,91,14,34,1,0,1,0,154,101,215,36,246,31,135,3,291,3,7,14,20
Robert Bauer,GER,DF,Werder Bremen,Bundesliga,22,1995,10.6,503,442,61,13,0,91,18,9,0,0,0,0,282,79,142,29,382,34,48,6,368,2,9,7,20
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,27,1990,34.0,1405,1087,318,88,0,148,31,0,0,0,0,0,704,78,623,186,966,1,0,174,975,7,40,2,1
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,21,1996,29.0,1544,1424,120,59,0,191,41,9,0,0,0,0,1012,190,342,173,1157,110,61,4,1263,4,29,15,22
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,29,1988,15.5,951,905,46,42,0,158,35,2,0,0,0,0,715,121,115,161,721,49,4,4,867,1,7,8,11
Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.0,34,31,3,0,0,7,0,0,0,0,0,0,27,5,2,5,26,1,0,0,25,0,1,4,0
Paul Baysse,FRA,DF,Málaga,La Liga,29,1988,13.8,559,531,28,25,0,80,24,0,0,0,0,0,368,67,124,79,383,65,3,3,444,0,13,13,3
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,29,1988,6.3,293,288,5,5,0,53,8,1,0,0,0,0,201,25,67,55,195,33,0,3,243,1,9,1,4
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,25,25,0,0,0,10,0,2,0,0,0,0,11,9,5,2,16,3,0,1,11,0,1,0,2
Hervé Bazile,HAI,FW,Caen,Ligue 1,27,1990,9.7,323,280,43,10,1,52,25,55,32,0,0,0,160,23,140,256,46,16,1,2,178,1,17,8,17
Riechedly Bazoer,NED,MF,Wolfsburg,Bundesliga,20,1996,6.6,249,247,2,2,0,35,15,3,0,0,0,0,166,43,40,55,183,8,0,1,213,0,3,2,1
Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,174,148,26,0,0,25,2,10,0,0,0,0,96,32,46,9,132,6,26,0,128,0,2,3,10
Claudio Beauvue,GLP,FW,Leganés,La Liga,29,1988,18.6,317,292,25,1,0,89,2,10,0,0,0,0,166,74,77,54,161,48,1,9,205,4,6,6,14
Bebé,CPV,MF,Eibar,La Liga,27,1990,4.1,144,126,18,6,0,37,10,25,7,2,4,1,75,24,45,21,106,7,5,1,85,1,9,3,13
Ihlas Bebou,TOG,MF,Hannover 96,Bundesliga,23,1994,23.8,652,649,3,0,3,157,16,49,0,0,0,0,372,145,135,58,484,61,2,4,462,2,19,14,31
Andreas Beck,GER,DF,Stuttgart,Bundesliga,30,1987,21.4,1161,905,256,19,1,202,26,54,0,0,0,0,536,245,380,160,694,35,237,3,820,6,20,24,58
Henri Bedimo,CMR,DF,Marseille,Ligue 1,33,1984,0.5,24,22,2,1,0,3,0,0,0,0,0,0,15,1,8,16,4,2,1,1,19,0,0,1,0
Jan Bednarek,POL,DF,Southampton,Premier League,21,1996,4.7,179,163,16,6,0,26,5,0,0,0,0,0,119,12,48,19,134,12,10,1,139,0,6,4,2
Asmir Begović,BIH,GK,Bournemouth,Premier League,30,1987,38.0,1152,700,452,123,0,44,38,0,0,0,0,0,437,49,666,118,730,0,0,227,689,3,56,10,2
Valon Behrami,SUI,MF,Udinese,Serie A,32,1985,15.5,513,498,15,12,0,80,5,0,0,0,0,0,363,66,84,58,390,45,3,2,419,1,13,1,12
Vid Belec,SVN,GK,Sampdoria,Serie A,27,1990,2.0,86,64,22,6,0,3,1,0,0,0,0,0,58,4,24,15,59,0,0,11,70,0,1,0,0
Vid Belec,SVN,GK,Benevento,Serie A,27,1990,12.4,361,224,137,35,0,30,5,0,0,0,0,0,148,27,186,25,253,0,0,68,235,1,17,2,0
Ishak Belfodil,ALG,FW,Werder Bremen,Bundesliga,25,1992,15.0,443,432,11,0,1,136,7,29,0,0,0,0,228,106,109,37,269,73,3,7,273,2,12,12,26
Stefan Bell,GER,DF,Mainz 05,Bundesliga,25,1991,24.2,892,855,37,34,1,134,45,2,1,0,0,0,527,117,248,122,650,82,2,9,679,2,30,18,12
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,27,1990,12.7,530,495,35,5,2,82,16,55,3,1,0,0,363,72,95,29,459,15,25,1,389,3,11,13,17
Héctor Bellerín,ESP,DF,Arsenal,Premier League,22,1995,33.9,2184,1907,277,3,2,255,18,69,0,0,0,0,1484,439,261,181,1617,80,274,5,1834,6,15,60,71
François Bellugou,FRA,MF,Troyes,Ligue 1,30,1987,24.2,975,963,12,9,0,168,40,2,0,0,0,0,701,72,202,178,689,90,0,0,772,3,36,13,15
Andrea Belotti,ITA,FW,Torino,Serie A,23,1993,29.8,610,575,35,1,1,177,6,20,0,0,0,0,385,148,77,92,387,46,6,21,441,0,17,13,32
Chaouki Ben Saada,TUN,FW,Troyes,Ligue 1,33,1984,3.8,196,185,11,2,1,43,11,7,6,0,0,0,141,14,41,151,31,10,3,0,150,2,4,3,9
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,26,1990,18.9,465,436,29,0,0,126,1,13,0,0,0,0,358,51,56,213,210,25,0,3,357,4,7,21,14
Diego Benaglio,SUI,GK,Monaco,Ligue 1,33,1983,2.5,47,32,15,3,0,5,0,0,0,0,0,0,26,0,21,2,33,0,0,9,34,0,0,1,0
Ahmad Benali,LBY,MF,Crotone,Serie A,25,1992,9.0,379,353,26,7,1,77,7,6,2,0,0,0,243,71,65,94,256,17,8,0,288,3,11,10,13
Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,33,22,11,2,0,0,1,1,0,0,0,0,15,10,8,2,20,2,9,0,23,0,2,1,2
Marco Benassi,ITA,MF,Fiorentina,Serie A,22,1994,30.9,1322,1294,28,8,3,229,31,46,2,0,0,0,838,259,225,262,933,80,15,7,994,6,20,31,44
Medhi Benatia,MAR,DF,Juventus,Serie A,30,1987,19.5,1375,1353,22,19,0,149,34,0,0,0,0,0,1060,141,174,103,1169,73,3,5,1251,1,13,11,7
Lars Bender,GER,DF,Leverkusen,Bundesliga,28,1989,17.7,977,856,121,26,2,142,23,30,0,0,0,0,589,169,219,118,677,57,95,7,759,1,16,16,19
Sven Bender,GER,DF,Leverkusen,Bundesliga,28,1989,26.1,1573,1524,49,47,0,186,35,3,0,0,0,0,1155,159,259,330,1091,100,2,9,1363,3,31,15,10
László Bénes,SVK,MF,M'Gladbach,Bundesliga,19,1997,0.4,25,22,3,3,0,3,1,0,0,0,0,0,19,1,5,21,3,1,0,0,21,0,0,0,1
Nicolas Benezet,FRA,FW,Guingamp,Ligue 1,26,1991,18.3,977,876,101,22,2,243,36,62,60,0,0,0,694,90,193,208,712,38,13,2,705,4,11,42,42
Marcel Benger,GER,MF,M'Gladbach,Bundesliga,19,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Walter Benítez,ARG,GK,Nice,Ligue 1,24,1993,28.0,521,362,159,32,0,49,9,0,0,0,0,0,291,11,219,43,381,0,0,84,365,1,12,4,2
Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,54,51,3,1,0,12,2,4,0,0,0,0,27,17,10,10,36,2,1,1,37,0,2,2,1
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,22,1995,26.0,1424,1255,169,29,0,212,26,41,1,0,0,0,895,101,428,911,242,112,139,4,1039,4,60,29,44
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,22,1994,11.2,545,535,10,8,1,81,9,4,0,0,0,0,360,82,103,419,84,27,1,5,438,1,11,7,10
Rodrigo Bentancur,URU,MF,Juventus,Serie A,20,1997,6.5,532,520,12,10,0,74,11,1,1,0,0,0,431,58,43,96,407,20,1,0,474,1,0,8,10
Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,660,622,38,0,1,307,4,8,0,0,0,0,221,253,186,27,313,84,0,18,390,0,11,39,19
Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,879,847,32,2,4,159,14,16,1,0,0,0,747,77,55,114,742,12,0,8,724,5,8,36,33
Yassine Benzia,ALG,MF,Lille,Ligue 1,22,1994,25.4,1418,1301,117,51,6,270,42,52,50,0,0,0,1079,104,235,239,1118,38,8,10,1093,13,25,43,51
Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,99,87,12,0,0,30,1,3,0,0,0,0,72,17,10,13,75,5,0,2,75,0,1,4,3
Domenico Berardi,ITA,FW,Sassuolo,Serie A,22,1994,25.5,979,883,96,22,3,191,50,60,63,20,6,4,558,183,238,767,132,52,7,10,647,2,27,21,55
Yuri Berchiche,ESP,DF,Paris S-G,Ligue 1,27,1990,19.1,1129,1041,88,3,0,198,11,48,0,0,0,0,885,123,121,914,64,48,85,1,969,2,12,20,32
Álex Berenguer,ESP,FW,Torino,Serie A,22,1995,11.6,467,413,54,18,2,73,17,20,26,8,6,1,299,73,95,77,360,16,7,2,336,2,9,6,17
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,25,1992,27.6,1592,1306,286,18,0,189,21,40,0,0,0,0,945,309,338,108,1138,60,268,4,1265,1,28,25,56
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,26,1990,31.5,1017,859,158,71,1,262,81,111,83,26,34,15,515,145,357,819,117,45,4,1,660,7,25,28,39
Markel Bergara,ESP,MF,Getafe,La Liga,31,1986,16.3,391,376,15,4,0,80,6,6,1,0,0,0,218,74,99,34,239,83,0,7,273,4,9,10,10
Emil Berggreen,DEN,FW,Mainz 05,Bundesliga,24,1993,7.4,162,158,4,0,0,61,0,1,0,0,0,0,66,64,32,18,78,19,0,14,98,1,4,4,8
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,26,1991,11.6,181,160,21,1,1,37,1,2,0,0,0,0,151,15,15,16,143,16,2,3,123,0,4,11,6
Kévin Bérigaud,FRA,MF,Montpellier,Ligue 1,29,1988,3.0,72,71,1,0,0,19,1,1,0,0,0,0,54,9,9,5,58,6,0,0,57,0,1,4,3
Etrit Berisha,ALB,GK,Atalanta,Serie A,28,1989,31.0,801,518,283,69,0,78,29,0,0,0,0,0,299,60,442,473,156,0,0,157,543,2,26,4,2
Federico Bernardeschi,ITA,FW,Juventus,Serie A,23,1994,9.4,380,372,8,2,2,56,32,25,4,1,1,1,262,51,67,346,22,7,2,3,307,2,6,8,9
Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,892,721,171,11,1,141,8,19,0,0,0,0,465,193,234,557,102,48,160,1,662,0,20,29,25
Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,541,495,46,5,0,94,5,18,0,0,0,0,411,80,50,454,31,7,41,1,490,0,4,4,11
Andrea Bertolacci,ITA,MF,Genoa,Serie A,26,1991,32.2,1641,1566,75,44,2,277,53,10,13,6,4,1,1131,180,330,1092,430,74,14,9,1310,6,43,35,39
Ryan Bertrand,ENG,DF,Southampton,Premier League,27,1989,34.8,1931,1539,392,32,1,279,37,94,34,22,7,1,1113,385,433,1383,112,77,326,4,1498,8,37,56,55
Muhamed Bešić,BIH,MF,Everton,Premier League,24,1992,0.5,28,27,1,1,0,5,3,0,0,0,0,0,18,4,6,5,21,0,0,0,26,0,0,0,0
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,687,662,25,5,0,161,19,10,5,0,1,0,493,116,78,48,614,19,4,2,556,4,15,14,21
Daniel Bessa,ITA,MF,Genoa,Serie A,24,1993,4.9,214,199,15,1,0,36,4,1,8,0,4,1,163,15,36,17,176,10,5,3,171,0,2,2,8
Vincent Bessat,FRA,DF,Caen,Ligue 1,31,1985,17.4,920,762,158,14,0,149,21,89,12,0,0,0,520,110,290,610,137,36,132,3,681,4,17,28,36
Quentin Beunardeau,FRA,GK,Metz,Ligue 1,23,1994,0.4,18,12,6,4,0,3,0,0,0,0,0,0,2,1,15,1,15,0,0,2,8,0,0,0,0
Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,67,52,15,1,0,16,1,2,0,0,0,0,30,17,20,4,47,1,14,0,47,0,3,2,2
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,27,1990,6.1,297,289,8,5,0,44,5,0,0,0,0,0,200,44,53,64,204,17,3,0,252,1,6,3,4
Pedro Bigas,ESP,DF,Las Palmas,La Liga,26,1990,9.9,589,560,29,23,1,39,15,0,0,0,0,0,481,40,68,296,260,19,6,2,528,2,5,11,6
Lucas Biglia,ARG,MF,Milan,Serie A,31,1986,22.7,1634,1580,54,45,0,256,61,3,3,1,0,0,1255,179,200,308,1230,69,5,8,1469,4,14,20,18
Philip Billing,DEN,MF,Huddersfield,Premier League,21,1996,8.5,385,368,17,7,0,66,18,12,0,0,0,0,256,44,85,276,51,25,10,2,289,0,11,18,8
Jean-Claude Billong,CMR,DF,Benevento,Serie A,23,1993,3.3,160,141,19,5,0,26,1,1,0,0,0,0,125,17,18,5,135,4,13,1,141,0,2,1,1
Davide Biondini,ITA,MF,Sassuolo,Serie A,34,1983,2.3,109,104,5,2,0,13,2,4,0,0,0,0,74,18,17,12,88,4,3,0,93,0,0,1,1
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,24,1992,33.1,1762,1344,418,57,2,230,79,107,92,15,23,13,839,313,610,1222,180,67,269,4,1246,8,47,26,69
Mame Biram Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,637,596,41,0,2,221,2,20,0,0,0,0,265,186,186,75,311,85,35,11,355,3,24,44,37
Davide Biraschi,ITA,DF,Genoa,Serie A,23,1994,20.0,1011,925,86,22,0,113,15,20,0,0,0,0,629,134,248,33,836,59,64,6,772,6,27,11,37
Valter Birsa,SVN,MF,Chievo,Serie A,30,1986,27.8,1503,1275,228,66,2,229,82,77,105,41,26,14,886,212,405,1031,381,50,9,11,1079,12,34,24,60
Milan Biševac,SRB,DF,Metz,Ligue 1,33,1983,7.9,326,307,19,19,0,52,16,1,0,0,0,0,211,19,96,16,286,21,0,1,268,0,7,5,4
Yves Bissouma,MLI,MF,Lille,Ligue 1,20,1996,17.3,1031,980,51,14,1,198,24,7,0,0,0,0,815,67,149,86,848,46,36,7,859,7,21,25,23
Leonardo Bittencourt,GER,MF,Köln,Bundesliga,23,1993,17.9,710,674,36,8,1,151,18,41,7,0,0,1,434,135,141,164,492,27,21,4,499,2,22,13,40
Albano Bizzarri,ARG,GK,Udinese,Serie A,39,1977,32.0,1045,679,366,95,0,80,35,0,0,0,0,0,334,79,632,123,730,0,0,136,664,2,29,1,3
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,22,1995,21.6,754,590,164,50,1,90,19,0,0,0,0,0,310,32,412,149,503,1,0,66,475,7,24,9,2
Ludovic Blas,FRA,MF,Guingamp,Ligue 1,19,1997,19.9,942,932,10,6,1,207,31,12,1,0,0,0,759,45,138,788,108,35,1,3,795,3,17,21,19
Pablo de Blasis,ARG,FW,Mainz 05,Bundesliga,29,1988,18.4,718,709,9,4,2,134,27,15,0,0,0,0,392,168,158,126,509,57,4,8,520,1,16,21,27
Jakub Błaszczykowski,POL,FW,Wolfsburg,Bundesliga,31,1985,5.8,199,196,3,2,1,28,4,15,1,0,1,0,122,32,45,11,167,18,0,1,136,0,3,5,15
Jérémy Blayac,FRA,FW,Strasbourg,Ligue 1,34,1983,10.2,360,351,9,1,0,103,0,9,0,0,0,0,223,55,82,46,204,64,1,7,228,3,7,10,23
Alexis Blin,FRA,MF,Toulouse,Ligue 1,20,1996,21.0,753,737,16,11,1,137,9,12,0,0,0,0,510,63,180,65,591,82,4,2,579,4,22,18,15
Daley Blind,NED,DF,Manchester Utd,Premier League,27,1990,4.0,266,225,41,2,0,17,7,11,16,1,13,0,162,33,71,203,26,9,23,0,213,0,1,2,5
Danny Blum,GER,FW,Eint Frankfurt,Bundesliga,26,1991,0.3,12,12,0,0,0,4,0,0,0,0,0,0,5,3,4,8,3,1,0,0,8,0,0,0,2
